trial_id,run_id,seed,tier,wake_model,isolated_aep_gwh,real_neighbors_aep_gwh,real_neighbors_loss_pct,time_weighted_aep_gwh,time_weighted_loss_pct,n_segments
mc_v2_20260811_low_000030,mc_v2_20260811_low/task_0006,30,low,Nygaard_TurboGaussian,8756.480488014386,7850.561512587552,10.346,7850.21,10.35,3
mc_v2_20260811_low_000030,mc_v2_20260811_low/task_0006,30,low,SuperGaussian,9062.312801405213,8229.626926026962,9.188,8229.28,9.192,3
mc_v2_20260811_low_000030,mc_v2_20260811_low/task_0006,30,low,Bastankhah_PorteAgel_2014,9562.01288700629,9010.305723165788,5.77,9009.88,5.774,3
mc_v2_20260811_low_000031,mc_v2_20260811_low/task_0006,31,low,Nygaard_TurboGaussian,8314.614481081495,7481.1521703775425,10.024,7454.29,10.347,7
mc_v2_20260811_low_000031,mc_v2_20260811_low/task_0006,31,low,SuperGaussian,8615.599249340852,7762.350876366594,9.904,7723.39,10.356,7
mc_v2_20260811_low_000031,mc_v2_20260811_low/task_0006,31,low,Bastankhah_PorteAgel_2014,9100.181453303621,8534.538651695926,6.216,8515.66,6.423,7
mc_v2_20260811_low_000032,mc_v2_20260811_low/task_0006,32,low,Nygaard_TurboGaussian,8223.172568888504,7372.378792573885,10.346,7337.1,10.775,7
mc_v2_20260811_low_000032,mc_v2_20260811_low/task_0006,32,low,SuperGaussian,8393.071071446608,7565.936671245838,9.855,7533.94,10.236,7
mc_v2_20260811_low_000032,mc_v2_20260811_low/task_0006,32,low,Bastankhah_PorteAgel_2014,8772.954698590655,8236.87582584029,6.111,8220.91,6.293,7
mc_v2_20260811_low_000033,mc_v2_20260811_low/task_0006,33,low,Nygaard_TurboGaussian,7637.677511924842,6771.598697501895,11.34,6733.3,11.841,5
mc_v2_20260811_low_000033,mc_v2_20260811_low/task_0006,33,low,SuperGaussian,7815.464452365733,7042.043005425655,9.896,7007.63,10.336,5
mc_v2_20260811_low_000033,mc_v2_20260811_low/task_0006,33,low,Bastankhah_PorteAgel_2014,8208.002974942232,7684.522703306062,6.378,7665.29,6.612,5
mc_v2_20260811_low_000034,mc_v2_20260811_low/task_0006,34,low,Nygaard_TurboGaussian,7312.404714333816,6444.084925076418,11.875,6417.11,12.243,6
mc_v2_20260811_low_000034,mc_v2_20260811_low/task_0006,34,low,SuperGaussian,7485.245723641279,6736.442978789732,10.004,6718.82,10.239,6
mc_v2_20260811_low_000034,mc_v2_20260811_low/task_0006,34,low,Bastankhah_PorteAgel_2014,7860.528595503556,7340.578466214869,6.615,7329.77,6.752,6
