eval,time_s,iter,obj,aep,rms_viol,x,y,label
1,0.0,0,-708.9424279812725,708.9424279812725,4.018009057140151,3734.798;787.142;239.198;1590.769;1211.764;2332.001;1346.043;1339.687;491.662;1099.556;4037.572;1162.246;3158.204;3809.146;3551.150;926.423;735.869;205.508;173.458;881.016;4393.591;1640.263;3346.245;2083.288;2242.747;4158.169;481.565;2046.410;622.843;2368.735;1315.594;2366.079;2928.761;1603.047;2741.282;2827.989;1847.920;1774.267;1717.849;1787.234;350.531;250.057;344.656;3060.982;128.299;2197.767;583.591;135.325;2813.753;1962.392;4288.269;1450.970;859.869;3009.803;1544.835;3392.559;3483.918;1953.048;1182.845;105.179;1633.863;430.016;3201.099;2021.555;2290.184;3012.104;1871.277;2655.281;3624.936;1988.234;3906.959;969.758;470.020;52.845;4038.942;2800.891;966.953;2409.231;4051.519;3852.930;561.405;1336.076;1299.305;2504.062;3271.046;1452.067;2674.550;2268.972;4047.123;886.013;7.237;315.626;1850.176;2195.236;2524.507;3873.643;883.168;1853.183;4102.020;1598.480;66.018;3958.801;2707.761;4272.145;2735.129;4119.555;2635.775;612.826;2984.849;2403.892;39.795;3408.989;534.268;2276.534;2929.310;3356.817;4139.867;545.545;923.981;1607.618;1765.669;2596.024;4373.225;2690.639;3005.294;423.330;1909.695;568.298;947.775;3740.290;1627.953;1004.135;3783.704;2049.303;2983.715;1662.654;3152.308;1606.087;2426.696;2579.582;507.709;701.957;3279.928;2078.303,2772.893;3572.860;290.405;1319.643;2743.761;2170.025;3472.567;3690.676;3349.617;534.563;4266.868;3800.761;436.878;1507.682;158.959;2582.100;3508.496;4264.177;4261.423;347.730;812.869;3887.557;3275.860;734.871;1929.441;2255.693;956.479;447.231;1095.446;4253.094;3616.125;1914.511;3642.374;209.163;3387.354;4248.647;135.842;2599.942;3292.678;873.094;1989.970;1112.184;3595.928;4183.788;1153.889;586.272;738.637;1805.754;2130.533;642.801;3157.235;1627.358;697.606;2653.412;1373.423;4057.587;3384.471;2379.629;1180.363;3225.335;32.259;3942.798;920.511;3701.823;2146.701;3892.258;2147.486;2175.846;921.449;1153.628;2743.186;2002.795;3998.933;2441.966;3093.635;902.858;1163.696;1834.683;114.945;3119.723;1847.024;88.188;2982.765;1605.731;991.538;2239.604;635.493;4140.556;70.120;3202.731;3777.559;3840.167;2324.989;1797.007;3267.214;3521.847;1185.723;1162.419;1090.156;3784.569;4169.218;677.650;4159.713;2214.606;1418.294;3343.810;4072.106;1146.277;363.370;235.524;3542.556;1371.606;2860.290;754.247;3520.488;1771.037;265.792;2650.735;766.826;1890.082;1841.242;4084.356;4084.810;1370.857;1102.828;3830.817;3018.263;1411.950;2945.373;4136.025;3578.802;251.672;4305.765;3963.164;1727.987;3922.308;2085.060;3342.678;3642.914;594.388;1461.070;188.130;305.574;2714.755,init
26,793.4975876808167,25,-797.1108840848146,797.1108840848146,0.0,3856.648;1276.061;3.363;1926.890;757.405;2662.415;1517.119;1088.973;450.675;1180.508;4390.869;1316.105;3989.152;4375.615;4105.515;449.976;530.425;404.233;2.438;693.520;4399.910;1563.845;3241.494;2534.816;2301.651;4389.989;7.397;2351.205;471.732;2343.536;1407.087;2837.113;3523.971;1606.718;3146.110;2662.547;2077.791;2280.550;2157.518;2029.222;20.832;3.515;14.944;3400.010;1.804;2717.533;11.875;1.902;3617.872;2184.968;4382.345;918.798;665.555;3542.953;1835.838;3398.656;3881.412;1805.494;1409.063;25.149;1850.533;788.192;3956.552;2544.642;2120.147;3071.479;1419.031;2750.877;4363.955;2543.567;4358.815;706.695;1011.354;0.743;4327.099;3327.828;946.609;2783.725;4394.185;3961.212;46.129;1586.191;1560.727;3428.877;3916.503;848.783;3680.791;1988.566;4390.198;692.656;0.102;121.744;1512.210;2430.416;3201.824;4308.632;1059.330;2036.035;4349.663;1655.371;0.928;4372.102;2556.119;4398.203;3292.995;4388.727;2983.443;569.594;3668.476;3000.857;17.641;3840.405;53.016;2858.933;3574.586;3886.816;4375.678;146.263;1484.611;935.785;2087.970;2252.617;4399.624;2969.282;3565.578;511.217;2651.830;355.945;865.954;4138.161;1988.042;1198.790;3764.475;2076.652;3186.200;1596.798;3911.198;2085.323;3106.902;3211.294;158.661;364.800;3902.290;2643.197,2991.438;3670.058;4.082;1180.459;2589.347;2174.206;3027.398;3873.789;3082.101;263.451;4398.128;4390.226;517.799;2146.127;2.235;2182.822;3649.849;4398.091;4397.743;6.609;1223.854;4048.967;2972.195;244.716;1877.173;2607.287;592.719;6.294;682.266;4397.935;3338.978;1604.452;3704.688;450.752;3291.717;4397.872;1.910;2657.540;2888.558;657.096;1939.804;823.026;3397.298;4396.490;1028.525;12.647;268.375;1298.903;2326.811;427.813;3373.667;1423.613;341.600;2765.617;1549.249;4082.306;3888.181;2405.983;1270.908;2998.795;0.453;4272.454;937.307;3502.086;2153.355;4335.633;1796.425;1926.832;1475.088;824.590;2794.011;1689.282;4393.181;2172.280;3062.938;611.710;1075.342;1343.048;288.460;3406.386;1753.524;1.240;2627.870;1103.713;1345.788;2358.232;513.428;4395.829;0.986;3283.862;3586.472;3894.582;2105.336;1236.070;2529.936;3860.755;557.625;908.071;1774.493;3782.810;4160.440;808.333;4067.783;2399.791;1763.893;3624.702;3953.433;984.688;122.567;3.311;3207.496;1640.896;2802.181;412.845;3366.336;2001.754;506.755;2493.378;868.907;2017.020;1687.368;3901.667;4156.084;943.363;1428.522;4095.619;3064.456;1229.978;2843.807;4371.270;3647.316;3.538;4398.675;4192.063;2097.531;4393.285;2471.554;3388.822;3538.905;36.948;1518.955;2.645;4.296;2431.447,end
