trial_id,run_id,seed,tier,wake_model,isolated_aep_gwh,real_neighbors_aep_gwh,real_neighbors_loss_pct,time_weighted_aep_gwh,time_weighted_loss_pct,n_segments
mc_v2_20260811_low_000130,mc_v2_20260811_low/task_0026,130,low,Nygaard_TurboGaussian,8654.677413765334,7745.6011086519175,10.504,7723.99,10.754,5
mc_v2_20260811_low_000130,mc_v2_20260811_low/task_0026,130,low,SuperGaussian,8955.848094671346,8101.890838602732,9.535,8082.71,9.749,5
mc_v2_20260811_low_000130,mc_v2_20260811_low/task_0026,130,low,Bastankhah_PorteAgel_2014,9441.562812518488,8873.604430881907,6.016,8858.8,6.172,5
mc_v2_20260811_low_000131,mc_v2_20260811_low/task_0026,131,low,Nygaard_TurboGaussian,8477.531764069716,7674.249818253434,9.475,7672.56,9.495,5
mc_v2_20260811_low_000131,mc_v2_20260811_low/task_0026,131,low,SuperGaussian,8646.069235054038,7876.327294950053,8.903,7873.39,8.937,5
mc_v2_20260811_low_000131,mc_v2_20260811_low/task_0026,131,low,Bastankhah_PorteAgel_2014,9029.76005563859,8533.277955306272,5.498,8532.04,5.512,5
mc_v2_20260811_low_000132,mc_v2_20260811_low/task_0026,132,low,Nygaard_TurboGaussian,8173.011064944169,7373.1625111234025,9.786,7373.16,9.786,3
mc_v2_20260811_low_000132,mc_v2_20260811_low/task_0026,132,low,SuperGaussian,8346.152821873888,7596.210147173807,8.985,7596.21,8.985,3
mc_v2_20260811_low_000132,mc_v2_20260811_low/task_0026,132,low,Bastankhah_PorteAgel_2014,8740.296297923844,8240.084829573558,5.723,8240.04,5.724,3
mc_v2_20260811_low_000133,mc_v2_20260811_low/task_0026,133,low,Nygaard_TurboGaussian,7733.763982069502,6875.080892712949,11.103,6870.34,11.164,3
mc_v2_20260811_low_000133,mc_v2_20260811_low/task_0026,133,low,SuperGaussian,7909.932844390098,7178.821033997252,9.243,7174.99,9.291,3
mc_v2_20260811_low_000133,mc_v2_20260811_low/task_0026,133,low,Bastankhah_PorteAgel_2014,8309.722694115422,7814.384998673887,5.961,7811.46,5.996,3
mc_v2_20260811_low_000134,mc_v2_20260811_low/task_0026,134,low,Nygaard_TurboGaussian,8284.594498174489,7360.559114823789,11.154,7351.01,11.269,5
mc_v2_20260811_low_000134,mc_v2_20260811_low/task_0026,134,low,SuperGaussian,8598.976114772777,7686.226646444538,10.615,7677.59,10.715,5
mc_v2_20260811_low_000134,mc_v2_20260811_low/task_0026,134,low,Bastankhah_PorteAgel_2014,9097.62118136934,8487.131472925586,6.71,8482.88,6.757,5
