trial_id,run_id,seed,tier,target_mw,delivered_mw,fraction_used,n_tries,success,band,angle,template,turbine,arrival_year
mc_v2_20260811_low_000130,mc_v2_20260811_low/task_0026,130,low,715.0,715.0,1.0,10,True,"(75, 90)",300,staircase_10corners,Haliade-X 13MW,0.877
mc_v2_20260811_low_000130,mc_v2_20260811_low/task_0026,130,low,2080.0,2080.0,1.0,3,True,"(60, 75)",270,staircase_7corners,IEA 2200-22MW,5.039
mc_v2_20260811_low_000130,mc_v2_20260811_low/task_0026,130,low,30.0,0.0,0.0,40,False,"(20, 30)",150,,Haliade-X 13MW,5.081
mc_v2_20260811_low_000130,mc_v2_20260811_low/task_0026,130,low,30.0,0.0,0.0,40,False,"(105, 120)",0,,IEA 2200-22MW,7.041
mc_v2_20260811_low_000130,mc_v2_20260811_low/task_0026,130,low,572.0,0.0,0.0,160,False,"(60, 75)",180,,SG11.0-200DD,9.234
mc_v2_20260811_low_000130,mc_v2_20260811_low/task_0026,130,low,572.0,0.0,0.0,160,False,"(30, 45)",210,,IEA 2200-22MW,11.607
mc_v2_20260811_low_000130,mc_v2_20260811_low/task_0026,130,low,806.0,0.0,0.0,160,False,"(3, 10)",330,,Haliade-X 15.5MW,13.651
mc_v2_20260811_low_000130,mc_v2_20260811_low/task_0026,130,low,806.0,0.0,0.0,160,False,"(75, 90)",120,,SG11.0-200DD,14.916
mc_v2_20260811_low_000130,mc_v2_20260811_low/task_0026,130,low,1833.0,0.0,0.0,160,False,"(45, 60)",150,,IEA 2200-22MW,15.181
mc_v2_20260811_low_000130,mc_v2_20260811_low/task_0026,130,low,2080.0,0.0,0.0,160,False,"(20, 30)",270,,SG11.0-200DD,15.763
mc_v2_20260811_low_000130,mc_v2_20260811_low/task_0026,130,low,715.0,0.0,0.0,160,False,"(20, 30)",240,,SG11.0-200DD,16.367
mc_v2_20260811_low_000130,mc_v2_20260811_low/task_0026,130,low,806.0,806.0,1.0,1,True,"(90, 105)",270,staircase_7corners,Haliade-X 15.5MW,17.461
mc_v2_20260811_low_000130,mc_v2_20260811_low/task_0026,130,low,132.0,132.0,1.0,1,True,"(90, 105)",60,staircase_10corners,IEA 2200-22MW,18.089
mc_v2_20260811_low_000130,mc_v2_20260811_low/task_0026,130,low,780.0,0.0,0.0,160,False,"(20, 30)",180,,Haliade-X 13MW,22.094
mc_v2_20260811_low_000130,mc_v2_20260811_low/task_0026,130,low,132.0,0.0,0.0,160,False,"(3, 10)",150,,IEA 2200-22MW,23.108
mc_v2_20260811_low_000130,mc_v2_20260811_low/task_0026,130,low,572.0,0.0,0.0,160,False,"(45, 60)",120,,Haliade-X 15.5MW,23.739
mc_v2_20260811_low_000131,mc_v2_20260811_low/task_0026,131,low,30.0,0.0,0.0,40,False,"(60, 75)",120,,SG11.0-200DD,2.369
mc_v2_20260811_low_000131,mc_v2_20260811_low/task_0026,131,low,572.0,0.0,0.0,160,False,"(75, 90)",210,,IEA 2200-22MW,2.794
mc_v2_20260811_low_000131,mc_v2_20260811_low/task_0026,131,low,2080.0,0.0,0.0,160,False,"(60, 75)",330,,SG11.0-200DD,3.458
mc_v2_20260811_low_000131,mc_v2_20260811_low/task_0026,131,low,1833.0,0.0,0.0,160,False,"(20, 30)",210,,Haliade-X 15.5MW,3.646
mc_v2_20260811_low_000131,mc_v2_20260811_low/task_0026,131,low,806.0,806.0,1.0,1,True,"(90, 105)",300,staircase_6corners,SG11.0-200DD,6.315
mc_v2_20260811_low_000131,mc_v2_20260811_low/task_0026,131,low,30.0,0.0,0.0,40,False,"(90, 105)",210,,IEA 2200-22MW,7.643
mc_v2_20260811_low_000131,mc_v2_20260811_low/task_0026,131,low,1833.0,0.0,0.0,160,False,"(30, 45)",150,,Haliade-X 15.5MW,8.449
mc_v2_20260811_low_000131,mc_v2_20260811_low/task_0026,131,low,30.0,0.0,0.0,40,False,"(105, 120)",150,,IEA 2200-22MW,11.367
mc_v2_20260811_low_000131,mc_v2_20260811_low/task_0026,131,low,806.0,806.0,1.0,7,True,"(75, 90)",30,staircase_10corners,Haliade-X 15.5MW,13.532
mc_v2_20260811_low_000131,mc_v2_20260811_low/task_0026,131,low,30.0,30.0,1.0,1,True,"(90, 105)",270,staircase_6corners,IEA 2200-22MW,16.936
mc_v2_20260811_low_000131,mc_v2_20260811_low/task_0026,131,low,806.0,0.0,0.0,160,False,"(90, 105)",0,,IEA 2200-22MW,21.17
mc_v2_20260811_low_000131,mc_v2_20260811_low/task_0026,131,low,780.0,780.0,1.0,5,True,"(105, 120)",30,staircase_8corners,IEA 2200-22MW,24.469
mc_v2_20260811_low_000131,mc_v2_20260811_low/task_0026,131,low,572.0,0.0,0.0,160,False,"(3, 10)",150,,IEA 2200-22MW,24.717
mc_v2_20260811_low_000132,mc_v2_20260811_low/task_0026,132,low,132.0,0.0,0.0,160,False,"(3, 10)",60,,SG11.0-200DD,3.106
mc_v2_20260811_low_000132,mc_v2_20260811_low/task_0026,132,low,924.0,0.0,0.0,160,False,"(3, 10)",0,,Haliade-X 15.5MW,3.121
