trial_id,run_id,seed,tier,wake_model,segment_idx,start_year,end_year,duration_years,n_active_new_farms,isolated_aep_gwh,real_neighbors_aep_gwh,full_cluster_aep_gwh,full_cluster_loss_pct
mc_v2_20260811_low_000115,mc_v2_20260811_low/task_0023,115,low,Nygaard_TurboGaussian,0,0.0,16.833,16.833,0,7414.558729577348,6616.801752912253,6616.801752912253,10.759
mc_v2_20260811_low_000115,mc_v2_20260811_low/task_0023,115,low,Nygaard_TurboGaussian,1,16.833,25.0,8.167,1,7414.558729577348,6616.801752912253,6614.272701235752,10.793
mc_v2_20260811_low_000115,mc_v2_20260811_low/task_0023,115,low,SuperGaussian,0,0.0,16.833,16.833,0,7581.279573144675,6815.370300649637,6815.370300649637,10.103
mc_v2_20260811_low_000115,mc_v2_20260811_low/task_0023,115,low,SuperGaussian,1,16.833,25.0,8.167,1,7581.279573144675,6815.370300649637,6811.82761098028,10.149
mc_v2_20260811_low_000115,mc_v2_20260811_low/task_0023,115,low,Bastankhah_PorteAgel_2014,0,0.0,16.833,16.833,0,7940.679300672098,7434.615772454228,7434.615772454228,6.373
mc_v2_20260811_low_000115,mc_v2_20260811_low/task_0023,115,low,Bastankhah_PorteAgel_2014,1,16.833,25.0,8.167,1,7940.679300672098,7434.615772454228,7432.77013721679,6.396
mc_v2_20260811_low_000116,mc_v2_20260811_low/task_0023,116,low,Nygaard_TurboGaussian,0,0.0,3.751,3.751,0,7983.1779238186045,7089.127143215434,7089.127143215434,11.199
mc_v2_20260811_low_000116,mc_v2_20260811_low/task_0023,116,low,Nygaard_TurboGaussian,1,3.751,3.935,0.184,1,7983.1779238186045,7089.127143215434,7064.620990230545,11.506
mc_v2_20260811_low_000116,mc_v2_20260811_low/task_0023,116,low,Nygaard_TurboGaussian,2,3.935,7.536,3.601,2,7983.1779238186045,7089.127143215434,7063.858806448843,11.516
mc_v2_20260811_low_000116,mc_v2_20260811_low/task_0023,116,low,Nygaard_TurboGaussian,3,7.536,8.357,0.821,3,7983.1779238186045,7089.127143215434,7062.538467212511,11.532
mc_v2_20260811_low_000116,mc_v2_20260811_low/task_0023,116,low,Nygaard_TurboGaussian,4,8.357,12.69,4.333,4,7983.1779238186045,7089.127143215434,7062.020182026986,11.539
mc_v2_20260811_low_000116,mc_v2_20260811_low/task_0023,116,low,Nygaard_TurboGaussian,5,12.69,13.715,1.025,5,7983.1779238186045,7089.127143215434,7059.316439780563,11.573
mc_v2_20260811_low_000116,mc_v2_20260811_low/task_0023,116,low,Nygaard_TurboGaussian,6,13.715,18.034,4.318,6,7983.1779238186045,7089.127143215434,7058.809351959863,11.579
mc_v2_20260811_low_000116,mc_v2_20260811_low/task_0023,116,low,Nygaard_TurboGaussian,7,18.034,23.551,5.518,7,7983.1779238186045,7089.127143215434,7056.25115136885,11.611
mc_v2_20260811_low_000116,mc_v2_20260811_low/task_0023,116,low,Nygaard_TurboGaussian,8,23.551,25.0,1.449,8,7983.1779238186045,7089.127143215434,7052.647132603621,11.656
mc_v2_20260811_low_000116,mc_v2_20260811_low/task_0023,116,low,SuperGaussian,0,0.0,3.751,3.751,0,8227.002322086963,7416.021316522756,7416.021316522756,9.858
mc_v2_20260811_low_000116,mc_v2_20260811_low/task_0023,116,low,SuperGaussian,1,3.751,3.935,0.184,1,8227.002322086963,7416.021316522756,7398.054605955813,10.076
mc_v2_20260811_low_000116,mc_v2_20260811_low/task_0023,116,low,SuperGaussian,2,3.935,7.536,3.601,2,8227.002322086963,7416.021316522756,7396.69502495193,10.092
mc_v2_20260811_low_000116,mc_v2_20260811_low/task_0023,116,low,SuperGaussian,3,7.536,8.357,0.821,3,8227.002322086963,7416.021316522756,7393.920342974311,10.126
mc_v2_20260811_low_000116,mc_v2_20260811_low/task_0023,116,low,SuperGaussian,4,8.357,12.69,4.333,4,8227.002322086963,7416.021316522756,7393.395584207569,10.133
mc_v2_20260811_low_000116,mc_v2_20260811_low/task_0023,116,low,SuperGaussian,5,12.69,13.715,1.025,5,8227.002322086963,7416.021316522756,7388.460727007454,10.193
