trial_id,run_id,seed,tier,lam,horizon_years,t_start_iso,t_end_iso,dt_climate_s,dt_layout_s,dt_bridge_s,dt_aep_total_s,dt_total_s,n_farms_committed,n_arrivals_attempted,n_new_farms_placed,n_turbines_total,delivered_mw_total,climate_mean_speed,climate_dominant_sector,climate_dominant_sector_freq
mc_v2_20260811_low_000115,mc_v2_20260811_low/task_0023,115,low,0.5,25.0,2026-08-11T05:12:40.649,2026-08-11T05:14:13.482,0.01,7.79,0.02,85.0,92.83,13,12,1,1058,715.0,8.72,7,0.1645
mc_v2_20260811_low_000116,mc_v2_20260811_low/task_0023,116,low,0.5,25.0,2026-08-11T05:14:13.491,2026-08-11T05:21:20.194,0.01,5.47,0.0,421.22,426.7,13,12,8,1391,5922.5,9.072,7,0.1403
mc_v2_20260811_low_000117,mc_v2_20260811_low/task_0023,117,low,0.5,25.0,2026-08-11T05:21:20.195,2026-08-11T05:23:21.114,0.01,7.18,0.0,113.73,120.92,13,9,2,1089,946.5,9.299,7,0.1603
mc_v2_20260811_low_000118,mc_v2_20260811_low/task_0023,118,low,0.5,25.0,2026-08-11T05:23:21.114,2026-08-11T05:26:59.823,0.01,6.41,0.0,212.29,218.71,13,12,5,1141,3754.5,9.312,7,0.1394
mc_v2_20260811_low_000119,mc_v2_20260811_low/task_0023,119,low,0.5,25.0,2026-08-11T05:26:59.824,2026-08-11T05:29:05.531,0.01,4.07,0.0,121.63,125.71,13,9,2,1126,962.0,9.499,7,0.1596
