trial_id,run_id,seed,tier,wake_model,isolated_aep_gwh,real_neighbors_aep_gwh,real_neighbors_loss_pct,time_weighted_aep_gwh,time_weighted_loss_pct,n_segments
mc_v2_20260811_medium_000110,mc_v2_20260811_medium/task_0022,110,medium,Nygaard_TurboGaussian,7975.512332204515,6981.452764168616,12.464,6966.67,12.649,7
mc_v2_20260811_medium_000110,mc_v2_20260811_medium/task_0022,110,medium,SuperGaussian,8216.383247873739,7313.301280892087,10.991,7298.55,11.171,7
mc_v2_20260811_medium_000110,mc_v2_20260811_medium/task_0022,110,medium,Bastankhah_PorteAgel_2014,8659.618742302891,8067.628831571696,6.836,8057.35,6.955,7
mc_v2_20260811_medium_000111,mc_v2_20260811_medium/task_0022,111,medium,Nygaard_TurboGaussian,7785.6554804157995,6795.633671471614,12.716,6765.42,13.104,10
mc_v2_20260811_medium_000111,mc_v2_20260811_medium/task_0022,111,medium,SuperGaussian,7956.518300743822,7204.145797253403,9.456,7177.96,9.785,10
mc_v2_20260811_medium_000111,mc_v2_20260811_medium/task_0022,111,medium,Bastankhah_PorteAgel_2014,8330.967671329896,7799.154854074717,6.384,7781.78,6.592,10
mc_v2_20260811_medium_000112,mc_v2_20260811_medium/task_0022,112,medium,Nygaard_TurboGaussian,8135.913927919513,7259.000917200499,10.778,7174.61,11.816,7
mc_v2_20260811_medium_000112,mc_v2_20260811_medium/task_0022,112,medium,SuperGaussian,8236.390748054344,7408.374406834111,10.053,7333.01,10.968,7
mc_v2_20260811_medium_000112,mc_v2_20260811_medium/task_0022,112,medium,Bastankhah_PorteAgel_2014,8587.877173128021,8045.346875117215,6.317,7999.43,6.852,7
mc_v2_20260811_medium_000113,mc_v2_20260811_medium/task_0022,113,medium,Nygaard_TurboGaussian,9234.81208084786,8245.29169054211,10.715,8232.63,10.852,8
mc_v2_20260811_medium_000113,mc_v2_20260811_medium/task_0022,113,medium,SuperGaussian,9547.612656535472,8685.906781044016,9.025,8673.36,9.157,8
mc_v2_20260811_medium_000113,mc_v2_20260811_medium/task_0022,113,medium,Bastankhah_PorteAgel_2014,10059.146949505615,9482.88142860106,5.729,9475.63,5.801,8
mc_v2_20260811_medium_000114,mc_v2_20260811_medium/task_0022,114,medium,Nygaard_TurboGaussian,8005.237083081236,7204.493792201889,10.003,7183.42,10.266,11
mc_v2_20260811_medium_000114,mc_v2_20260811_medium/task_0022,114,medium,SuperGaussian,8236.030263474222,7507.494694455215,8.846,7491.84,9.036,11
mc_v2_20260811_medium_000114,mc_v2_20260811_medium/task_0022,114,medium,Bastankhah_PorteAgel_2014,8664.684222570753,8179.733994437168,5.597,8167.03,5.743,11
