trial_id,run_id,seed,tier,lam,horizon_years,t_start_iso,t_end_iso,dt_climate_s,dt_layout_s,dt_bridge_s,dt_aep_total_s,dt_total_s,n_farms_committed,n_arrivals_attempted,n_new_farms_placed,n_turbines_total,delivered_mw_total,climate_mean_speed,climate_dominant_sector,climate_dominant_sector_freq
mc_v2_20260811_medium_000110,mc_v2_20260811_medium/task_0022,110,medium,1.0,25.0,2026-08-11T05:33:27.674,2026-08-11T05:39:18.462,0.01,13.59,0.03,337.16,350.79,13,18,6,1308,4519.5,9.058,8,0.1496
mc_v2_20260811_medium_000111,mc_v2_20260811_medium/task_0022,111,medium,1.0,25.0,2026-08-11T05:39:18.467,2026-08-11T05:46:25.996,0.01,13.12,0.0,414.4,427.53,13,26,9,1204,3498.0,9.011,7,0.1685
mc_v2_20260811_medium_000112,mc_v2_20260811_medium/task_0022,112,medium,1.0,25.0,2026-08-11T05:46:25.998,2026-08-11T05:52:07.266,0.01,13.99,0.0,327.27,341.27,13,22,6,1341,5438.0,9.125,7,0.1347
mc_v2_20260811_medium_000113,mc_v2_20260811_medium/task_0022,113,medium,1.0,25.0,2026-08-11T05:52:07.267,2026-08-11T05:59:45.434,0.01,9.77,0.0,448.39,458.17,13,19,7,1332,3886.0,9.756,7,0.1824
mc_v2_20260811_medium_000114,mc_v2_20260811_medium/task_0022,114,medium,1.0,25.0,2026-08-11T05:59:45.435,2026-08-11T06:07:49.182,0.01,24.39,0.0,459.35,483.75,13,37,10,1215,3589.2,9.08,7,0.1703
