trial_id,run_id,seed,tier,lam,horizon_years,t_start_iso,t_end_iso,dt_climate_s,dt_layout_s,dt_bridge_s,dt_aep_total_s,dt_total_s,n_farms_committed,n_arrivals_attempted,n_new_farms_placed,n_turbines_total,delivered_mw_total,climate_mean_speed,climate_dominant_sector,climate_dominant_sector_freq
mc_v2_20260811_high_000140,mc_v2_20260811_high/task_0028,140,high,2.0,25.0,2026-08-11T06:19:43.210,2026-08-11T06:36:19.598,0.01,33.49,0.02,962.87,996.39,13,52,15,1760,9882.5,9.052,7,0.1482
mc_v2_20260811_high_000141,mc_v2_20260811_high/task_0028,141,high,2.0,25.0,2026-08-11T06:36:19.602,2026-08-11T06:51:28.745,0.01,39.94,0.0,869.2,909.14,13,51,16,1606,8210.0,9.396,7,0.1364
mc_v2_20260811_high_000142,mc_v2_20260811_high/task_0028,142,high,2.0,25.0,2026-08-11T06:51:28.747,2026-08-11T07:03:37.895,0.01,33.59,0.0,695.55,729.15,13,43,13,1519,7879.0,8.466,8,0.1594
mc_v2_20260811_high_000143,mc_v2_20260811_high/task_0028,143,high,2.0,25.0,2026-08-11T07:03:37.903,2026-08-11T07:09:24.683,0.03,30.01,0.0,316.74,346.78,13,46,10,1247,4688.0,9.324,7,0.1306
mc_v2_20260811_high_000144,mc_v2_20260811_high/task_0028,144,high,2.0,25.0,2026-08-11T07:09:24.684,2026-08-11T07:27:12.039,0.01,42.83,0.0,1024.52,1067.35,13,54,20,1576,9488.5,8.857,7,0.154
