trial_id,run_id,seed,tier,lam,horizon_years,t_start_iso,t_end_iso,dt_climate_s,dt_layout_s,dt_bridge_s,dt_aep_total_s,dt_total_s,n_farms_committed,n_arrivals_attempted,n_new_farms_placed,n_turbines_total,delivered_mw_total,climate_mean_speed,climate_dominant_sector,climate_dominant_sector_freq
mc_v2_20260811_medium_000065,mc_v2_20260811_medium/task_0013,65,medium,1.0,25.0,2026-08-11T05:29:23.797,2026-08-11T05:40:01.918,0.01,21.97,0.03,616.11,638.12,13,37,10,1439,5432.0,9.052,8,0.1314
mc_v2_20260811_medium_000066,mc_v2_20260811_medium/task_0013,66,medium,1.0,25.0,2026-08-11T05:40:01.922,2026-08-11T05:48:54.152,0.01,23.88,0.0,508.34,532.23,13,37,11,1404,7211.0,9.109,8,0.1492
mc_v2_20260811_medium_000067,mc_v2_20260811_medium/task_0013,67,medium,1.0,25.0,2026-08-11T05:48:54.153,2026-08-11T06:03:19.043,0.01,17.98,0.0,846.9,864.89,13,36,16,1302,6285.0,9.22,7,0.1664
mc_v2_20260811_medium_000068,mc_v2_20260811_medium/task_0013,68,medium,1.0,25.0,2026-08-11T06:03:19.045,2026-08-11T06:11:22.002,0.01,27.13,0.0,455.82,482.96,13,36,8,1237,4147.0,9.421,7,0.1758
mc_v2_20260811_medium_000069,mc_v2_20260811_medium/task_0013,69,medium,1.0,25.0,2026-08-11T06:11:22.003,2026-08-11T06:25:10.906,0.01,13.86,0.0,815.03,828.9,13,26,11,1532,7306.5,9.125,8,0.1458
