trial_id,run_id,seed,tier,target_mw,delivered_mw,fraction_used,n_tries,success,band,angle,template,turbine,arrival_year
mc_v2_20260811_high_000025,mc_v2_20260811_high/task_0005,25,high,1833.0,1833.0,1.0,22,True,"(30, 45)",90,staircase_6corners,Haliade-X 13MW,0.349
mc_v2_20260811_high_000025,mc_v2_20260811_high/task_0005,25,high,715.0,0.0,0.0,160,False,"(30, 45)",180,,IEA 2200-22MW,0.664
mc_v2_20260811_high_000025,mc_v2_20260811_high/task_0005,25,high,572.0,429.0,0.75,60,True,"(75, 90)",0,staircase_7corners,SG11.0-200DD,1.538
mc_v2_20260811_high_000025,mc_v2_20260811_high/task_0005,25,high,1833.0,1833.0,1.0,2,True,"(90, 105)",30,staircase_6corners,SG11.0-200DD,1.545
mc_v2_20260811_high_000025,mc_v2_20260811_high/task_0005,25,high,780.0,0.0,0.0,160,False,"(75, 90)",120,,IEA 2200-22MW,2.002
mc_v2_20260811_high_000025,mc_v2_20260811_high/task_0005,25,high,572.0,0.0,0.0,160,False,"(3, 10)",210,,SG11.0-200DD,2.533
mc_v2_20260811_high_000025,mc_v2_20260811_high/task_0005,25,high,780.0,780.0,1.0,4,True,"(45, 60)",60,staircase_8corners,SG11.0-200DD,2.587
mc_v2_20260811_high_000025,mc_v2_20260811_high/task_0005,25,high,572.0,572.0,1.0,2,True,"(75, 90)",300,staircase_10corners,IEA 2200-22MW,3.146
mc_v2_20260811_high_000025,mc_v2_20260811_high/task_0005,25,high,780.0,0.0,0.0,160,False,"(45, 60)",300,,Haliade-X 13MW,3.929
mc_v2_20260811_high_000025,mc_v2_20260811_high/task_0005,25,high,780.0,0.0,0.0,160,False,"(30, 45)",180,,SG11.0-200DD,4.023
mc_v2_20260811_high_000025,mc_v2_20260811_high/task_0005,25,high,780.0,780.0,1.0,2,True,"(75, 90)",270,staircase_9corners,IEA 2200-22MW,4.25
mc_v2_20260811_high_000025,mc_v2_20260811_high/task_0005,25,high,924.0,462.0,0.5,87,True,"(45, 60)",330,staircase_9corners,Haliade-X 15.5MW,4.331
mc_v2_20260811_high_000025,mc_v2_20260811_high/task_0005,25,high,806.0,403.0,0.5,99,True,"(105, 120)",90,staircase_8corners,SG11.0-200DD,4.777
mc_v2_20260811_high_000025,mc_v2_20260811_high/task_0005,25,high,780.0,195.0,0.25,124,True,"(45, 60)",90,staircase_7corners,Haliade-X 13MW,5.973
mc_v2_20260811_high_000025,mc_v2_20260811_high/task_0005,25,high,806.0,0.0,0.0,160,False,"(60, 75)",180,,Haliade-X 13MW,6.293
mc_v2_20260811_high_000025,mc_v2_20260811_high/task_0005,25,high,780.0,0.0,0.0,160,False,"(20, 30)",90,,Haliade-X 15.5MW,7.541
mc_v2_20260811_high_000025,mc_v2_20260811_high/task_0005,25,high,30.0,0.0,0.0,40,False,"(20, 30)",210,,SG11.0-200DD,7.549
