trial_id,run_id,seed,tier,target_mw,delivered_mw,fraction_used,n_tries,success,band,angle,template,turbine,arrival_year
mc_v2_20260811_low_000110,mc_v2_20260811_low/task_0022,110,low,924.0,0.0,0.0,160,False,"(90, 105)",0,,IEA 2200-22MW,3.838
mc_v2_20260811_low_000110,mc_v2_20260811_low/task_0022,110,low,1833.0,1833.0,1.0,1,True,"(75, 90)",60,staircase_10corners,IEA 2200-22MW,4.894
mc_v2_20260811_low_000110,mc_v2_20260811_low/task_0022,110,low,780.0,0.0,0.0,160,False,"(20, 30)",180,,Haliade-X 13MW,13.751
mc_v2_20260811_low_000110,mc_v2_20260811_low/task_0022,110,low,780.0,0.0,0.0,160,False,"(45, 60)",210,,IEA 2200-22MW,23.671
mc_v2_20260811_low_000111,mc_v2_20260811_low/task_0022,111,low,806.0,0.0,0.0,160,False,"(10, 20)",30,,Haliade-X 13MW,9.099
mc_v2_20260811_low_000111,mc_v2_20260811_low/task_0022,111,low,1833.0,0.0,0.0,160,False,"(3, 10)",210,,Haliade-X 13MW,9.217
mc_v2_20260811_low_000111,mc_v2_20260811_low/task_0022,111,low,924.0,924.0,1.0,6,True,"(90, 105)",300,staircase_7corners,Haliade-X 13MW,13.311
mc_v2_20260811_low_000111,mc_v2_20260811_low/task_0022,111,low,30.0,30.0,1.0,2,True,"(60, 75)",90,staircase_8corners,IEA 2200-22MW,13.594
mc_v2_20260811_low_000111,mc_v2_20260811_low/task_0022,111,low,132.0,0.0,0.0,160,False,"(30, 45)",300,,IEA 2200-22MW,17.747
mc_v2_20260811_low_000111,mc_v2_20260811_low/task_0022,111,low,780.0,0.0,0.0,160,False,"(75, 90)",180,,Haliade-X 15.5MW,19.455
mc_v2_20260811_low_000111,mc_v2_20260811_low/task_0022,111,low,30.0,0.0,0.0,40,False,"(75, 90)",150,,Haliade-X 13MW,20.779
mc_v2_20260811_low_000111,mc_v2_20260811_low/task_0022,111,low,806.0,0.0,0.0,160,False,"(10, 20)",120,,IEA 2200-22MW,21.175
mc_v2_20260811_low_000111,mc_v2_20260811_low/task_0022,111,low,1833.0,1833.0,1.0,1,True,"(75, 90)",90,staircase_7corners,Haliade-X 15.5MW,22.001
mc_v2_20260811_low_000111,mc_v2_20260811_low/task_0022,111,low,715.0,0.0,0.0,160,False,"(75, 90)",180,,IEA 2200-22MW,23.224
mc_v2_20260811_low_000112,mc_v2_20260811_low/task_0022,112,low,1833.0,1833.0,1.0,5,True,"(30, 45)",90,staircase_6corners,SG11.0-200DD,0.22
mc_v2_20260811_low_000112,mc_v2_20260811_low/task_0022,112,low,806.0,806.0,1.0,5,True,"(90, 105)",90,staircase_8corners,SG11.0-200DD,1.34
mc_v2_20260811_low_000112,mc_v2_20260811_low/task_0022,112,low,2080.0,2080.0,1.0,1,True,"(90, 105)",60,staircase_7corners,SG11.0-200DD,2.869
mc_v2_20260811_low_000112,mc_v2_20260811_low/task_0022,112,low,30.0,0.0,0.0,40,False,"(3, 10)",300,,SG11.0-200DD,8.19
mc_v2_20260811_low_000112,mc_v2_20260811_low/task_0022,112,low,924.0,0.0,0.0,160,False,"(3, 10)",180,,Haliade-X 15.5MW,8.375
mc_v2_20260811_low_000112,mc_v2_20260811_low/task_0022,112,low,780.0,0.0,0.0,160,False,"(45, 60)",210,,Haliade-X 15.5MW,8.741
mc_v2_20260811_low_000112,mc_v2_20260811_low/task_0022,112,low,2080.0,0.0,0.0,160,False,"(3, 10)",120,,Haliade-X 13MW,10.688
mc_v2_20260811_low_000112,mc_v2_20260811_low/task_0022,112,low,780.0,0.0,0.0,160,False,"(3, 10)",330,,SG11.0-200DD,12.297
mc_v2_20260811_low_000112,mc_v2_20260811_low/task_0022,112,low,924.0,0.0,0.0,160,False,"(20, 30)",240,,SG11.0-200DD,14.85
mc_v2_20260811_low_000112,mc_v2_20260811_low/task_0022,112,low,1833.0,0.0,0.0,160,False,"(3, 10)",120,,Haliade-X 13MW,20.326
