trial_id,run_id,seed,tier,target_mw,delivered_mw,fraction_used,n_tries,success,band,angle,template,turbine,arrival_year
shakedown001_000004,shakedown001/task_0002,4,high,2080.0,0.0,0.0,160,False,"(90, 105)",240,,SG11.0-200DD,0.118
shakedown001_000004,shakedown001/task_0002,4,high,780.0,0.0,0.0,160,False,"(105, 120)",150,,Haliade-X 15.5MW,0.321
shakedown001_000004,shakedown001/task_0002,4,high,132.0,99.0,0.75,57,True,"(20, 30)",240,staircase_9corners,Haliade-X 13MW,1.686
shakedown001_000004,shakedown001/task_0002,4,high,132.0,132.0,1.0,1,True,"(105, 120)",90,staircase_10corners,SG11.0-200DD,3.611
shakedown001_000004,shakedown001/task_0002,4,high,572.0,0.0,0.0,160,False,"(3, 10)",0,,IEA 2200-22MW,3.959
shakedown001_000004,shakedown001/task_0002,4,high,572.0,572.0,1.0,1,True,"(105, 120)",270,staircase_7corners,Haliade-X 15.5MW,4.012
shakedown001_000004,shakedown001/task_0002,4,high,30.0,0.0,0.0,40,False,"(20, 30)",330,,SG11.0-200DD,4.771
shakedown001_000004,shakedown001/task_0002,4,high,806.0,0.0,0.0,160,False,"(30, 45)",180,,SG11.0-200DD,6.019
shakedown001_000004,shakedown001/task_0002,4,high,2080.0,0.0,0.0,160,False,"(20, 30)",180,,Haliade-X 15.5MW,6.221
shakedown001_000004,shakedown001/task_0002,4,high,780.0,0.0,0.0,160,False,"(30, 45)",180,,Haliade-X 13MW,6.572
shakedown001_000004,shakedown001/task_0002,4,high,924.0,924.0,1.0,1,True,"(75, 90)",60,staircase_10corners,IEA 2200-22MW,6.61
shakedown001_000004,shakedown001/task_0002,4,high,780.0,0.0,0.0,160,False,"(75, 90)",240,,SG11.0-200DD,6.712
shakedown001_000004,shakedown001/task_0002,4,high,924.0,231.0,0.25,132,True,"(75, 90)",0,staircase_8corners,Haliade-X 15.5MW,6.932
shakedown001_000004,shakedown001/task_0002,4,high,2080.0,0.0,0.0,160,False,"(60, 75)",300,,SG11.0-200DD,7.061
shakedown001_000004,shakedown001/task_0002,4,high,780.0,780.0,1.0,2,True,"(90, 105)",270,staircase_6corners,SG11.0-200DD,10.32
shakedown001_000004,shakedown001/task_0002,4,high,132.0,0.0,0.0,160,False,"(105, 120)",0,,Haliade-X 13MW,10.359
shakedown001_000004,shakedown001/task_0002,4,high,1833.0,0.0,0.0,160,False,"(3, 10)",150,,Haliade-X 13MW,10.936
shakedown001_000004,shakedown001/task_0002,4,high,30.0,30.0,1.0,1,True,"(45, 60)",0,staircase_8corners,Haliade-X 15.5MW,10.988
shakedown001_000004,shakedown001/task_0002,4,high,2080.0,2080.0,1.0,25,True,"(45, 60)",30,staircase_9corners,Haliade-X 15.5MW,11.536
shakedown001_000004,shakedown001/task_0002,4,high,572.0,0.0,0.0,160,False,"(20, 30)",210,,Haliade-X 15.5MW,12.458
shakedown001_000004,shakedown001/task_0002,4,high,806.0,0.0,0.0,160,False,"(105, 120)",330,,SG11.0-200DD,13.401
shakedown001_000004,shakedown001/task_0002,4,high,132.0,0.0,0.0,160,False,"(105, 120)",210,,Haliade-X 13MW,14.507
shakedown001_000004,shakedown001/task_0002,4,high,924.0,0.0,0.0,160,False,"(3, 10)",30,,Haliade-X 15.5MW,14.781
shakedown001_000004,shakedown001/task_0002,4,high,2080.0,0.0,0.0,160,False,"(3, 10)",180,,SG11.0-200DD,14.813
shakedown001_000004,shakedown001/task_0002,4,high,1833.0,0.0,0.0,160,False,"(90, 105)",240,,SG11.0-200DD,14.88
shakedown001_000004,shakedown001/task_0002,4,high,924.0,0.0,0.0,160,False,"(90, 105)",0,,IEA 2200-22MW,15.556
shakedown001_000004,shakedown001/task_0002,4,high,780.0,0.0,0.0,160,False,"(60, 75)",120,,SG11.0-200DD,15.762
shakedown001_000004,shakedown001/task_0002,4,high,572.0,429.0,0.75,53,True,"(20, 30)",60,staircase_6corners,Haliade-X 15.5MW,16.196
shakedown001_000004,shakedown001/task_0002,4,high,715.0,0.0,0.0,160,False,"(75, 90)",180,,SG11.0-200DD,16.841
shakedown001_000004,shakedown001/task_0002,4,high,806.0,0.0,0.0,160,False,"(45, 60)",240,,Haliade-X 13MW,17.574
shakedown001_000004,shakedown001/task_0002,4,high,1833.0,0.0,0.0,160,False,"(75, 90)",0,,IEA 2200-22MW,17.879
shakedown001_000004,shakedown001/task_0002,4,high,132.0,0.0,0.0,160,False,"(20, 30)",240,,SG11.0-200DD,18.334
shakedown001_000004,shakedown001/task_0002,4,high,1833.0,0.0,0.0,160,False,"(3, 10)",60,,IEA 2200-22MW,18.35
shakedown001_000004,shakedown001/task_0002,4,high,30.0,0.0,0.0,40,False,"(60, 75)",120,,Haliade-X 13MW,20.1
shakedown001_000004,shakedown001/task_0002,4,high,924.0,924.0,1.0,9,True,"(90, 105)",300,staircase_9corners,Haliade-X 15.5MW,20.204
shakedown001_000004,shakedown001/task_0002,4,high,132.0,132.0,1.0,1,True,"(45, 60)",90,staircase_9corners,SG11.0-200DD,20.531
shakedown001_000004,shakedown001/task_0002,4,high,715.0,715.0,1.0,2,True,"(60, 75)",90,staircase_8corners,SG11.0-200DD,20.869
shakedown001_000004,shakedown001/task_0002,4,high,924.0,0.0,0.0,160,False,"(3, 10)",0,,SG11.0-200DD,21.22
shakedown001_000004,shakedown001/task_0002,4,high,2080.0,0.0,0.0,160,False,"(105, 120)",90,,IEA 2200-22MW,21.524
shakedown001_000004,shakedown001/task_0002,4,high,132.0,0.0,0.0,160,False,"(60, 75)",120,,Haliade-X 13MW,22.697
shakedown001_000004,shakedown001/task_0002,4,high,780.0,0.0,0.0,160,False,"(45, 60)",150,,SG11.0-200DD,22.973
shakedown001_000004,shakedown001/task_0002,4,high,132.0,0.0,0.0,160,False,"(20, 30)",300,,IEA 2200-22MW,23.645
shakedown001_000004,shakedown001/task_0002,4,high,132.0,0.0,0.0,160,False,"(3, 10)",150,,Haliade-X 15.5MW,24.201
shakedown001_000004,shakedown001/task_0002,4,high,806.0,0.0,0.0,160,False,"(10, 20)",240,,SG11.0-200DD,24.868
