trial_id,run_id,seed,farm_name,is_synthetic,n_turbines,turbine_used
shakedown001_000004,shakedown001/task_0002,4,Vineyard Wind,False,62,GE Haliade-X 13MW  (Vineyard 1)
shakedown001_000004,shakedown001/task_0002,4,Revolution Wind,False,65,Siemens Gamesa SG 11.0-200 DD
shakedown001_000004,shakedown001/task_0002,4,South Fork Wind,False,12,Siemens Gamesa SG 11.0-200 DD
shakedown001_000004,shakedown001/task_0002,4,Sunrise Wind South,False,96,Siemens Gamesa SG 11.0-200 DD
shakedown001_000004,shakedown001/task_0002,4,Sunrise Wind North,True,3,SG11.0-200DD
shakedown001_000004,shakedown001/task_0002,4,Revolution Wind North,True,1,IEA 2200-22MW
shakedown001_000004,shakedown001/task_0002,4,Vineyard Northeast,True,98,IEA 2200-22MW
shakedown001_000004,shakedown001/task_0002,4,New England Wind 1,True,39,IEA 2200-22MW
shakedown001_000004,shakedown001/task_0002,4,New England Wind 2 South,True,37,IEA 2200-22MW
shakedown001_000004,shakedown001/task_0002,4,Beacon Wind,True,173,Haliade-X 13MW
shakedown001_000004,shakedown001/task_0002,4,Bay State Wind South,True,140,Haliade-X 15.5MW
shakedown001_000004,shakedown001/task_0002,4,Bay State Wind North,True,1,IEA 2200-22MW
shakedown001_000004,shakedown001/task_0002,4,SouthCoast Wind,True,127,Haliade-X 15.5MW
shakedown001_000004,shakedown001/task_0002,4,Speculative_00,True,7,Haliade-X 13MW
shakedown001_000004,shakedown001/task_0002,4,Speculative_01,True,12,SG11.0-200DD
shakedown001_000004,shakedown001/task_0002,4,Speculative_02,True,33,Haliade-X 15.5MW
shakedown001_000004,shakedown001/task_0002,4,Speculative_03,True,42,IEA 2200-22MW
shakedown001_000004,shakedown001/task_0002,4,Speculative_04,True,15,Haliade-X 15.5MW
shakedown001_000004,shakedown001/task_0002,4,Speculative_05,True,70,SG11.0-200DD
shakedown001_000004,shakedown001/task_0002,4,Speculative_06,True,2,Haliade-X 15.5MW
shakedown001_000004,shakedown001/task_0002,4,Speculative_07,True,136,Haliade-X 15.5MW
shakedown001_000004,shakedown001/task_0002,4,Speculative_08,True,26,Haliade-X 15.5MW
shakedown001_000004,shakedown001/task_0002,4,Speculative_09,True,59,Haliade-X 15.5MW
shakedown001_000004,shakedown001/task_0002,4,Speculative_10,True,12,SG11.0-200DD
shakedown001_000004,shakedown001/task_0002,4,Speculative_11,True,64,SG11.0-200DD
shakedown001_000005,shakedown001/task_0002,5,Vineyard Wind,False,62,GE Haliade-X 13MW  (Vineyard 1)
shakedown001_000005,shakedown001/task_0002,5,Revolution Wind,False,65,Siemens Gamesa SG 11.0-200 DD
shakedown001_000005,shakedown001/task_0002,5,South Fork Wind,False,12,Siemens Gamesa SG 11.0-200 DD
shakedown001_000005,shakedown001/task_0002,5,Sunrise Wind South,False,96,Siemens Gamesa SG 11.0-200 DD
shakedown001_000005,shakedown001/task_0002,5,Sunrise Wind North,True,3,Haliade-X 13MW
shakedown001_000005,shakedown001/task_0002,5,Revolution Wind North,True,1,IEA 2200-22MW
shakedown001_000005,shakedown001/task_0002,5,Vineyard Northeast,True,205,SG11.0-200DD
shakedown001_000005,shakedown001/task_0002,5,New England Wind 1,True,39,IEA 2200-22MW
shakedown001_000005,shakedown001/task_0002,5,New England Wind 2 South,True,37,IEA 2200-22MW
shakedown001_000005,shakedown001/task_0002,5,Beacon Wind,True,99,IEA 2200-22MW
shakedown001_000005,shakedown001/task_0002,5,Bay State Wind South,True,222,SG11.0-200DD
shakedown001_000005,shakedown001/task_0002,5,Bay State Wind North,True,3,Haliade-X 13MW
shakedown001_000005,shakedown001/task_0002,5,SouthCoast Wind,True,127,Haliade-X 15.5MW
shakedown001_000005,shakedown001/task_0002,5,Speculative_00,True,142,Haliade-X 13MW
shakedown001_000005,shakedown001/task_0002,5,Speculative_01,True,80,Haliade-X 13MW
shakedown001_000005,shakedown001/task_0002,5,Speculative_02,True,11,Haliade-X 13MW
shakedown001_000005,shakedown001/task_0002,5,Speculative_03,True,2,SG11.0-200DD
shakedown001_000005,shakedown001/task_0002,5,Speculative_04,True,19,IEA 2200-22MW
shakedown001_000005,shakedown001/task_0002,5,Speculative_05,True,2,Haliade-X 15.5MW
shakedown001_000005,shakedown001/task_0002,5,Speculative_06,True,13,IEA 2200-22MW
shakedown001_000005,shakedown001/task_0002,5,Speculative_07,True,64,SG11.0-200DD
shakedown001_000005,shakedown001/task_0002,5,Speculative_08,True,16,IEA 2200-22MW
shakedown001_000005,shakedown001/task_0002,5,Speculative_09,True,10,Haliade-X 15.5MW
shakedown001_000005,shakedown001/task_0002,5,Speculative_10,True,74,SG11.0-200DD
shakedown001_000005,shakedown001/task_0002,5,Speculative_11,True,19,IEA 2200-22MW
shakedown001_000005,shakedown001/task_0002,5,Speculative_12,True,1,IEA 2200-22MW
shakedown001_000005,shakedown001/task_0002,5,Speculative_13,True,56,Haliade-X 13MW
shakedown001_000005,shakedown001/task_0002,5,Speculative_14,True,2,IEA 2200-22MW
