trial_id,run_id,seed,wake_model,dt_aep_s,isolated_aep_gwh,real_neighbors_aep_gwh,real_neighbors_loss_pct,full_cluster_aep_gwh,full_cluster_loss_pct
mc_20260807_0627_medium_000075,mc_20260807_0627_medium/task_0015,75,Nygaard_TurboGaussian,16.52,3245.1678637012305,3185.834955805398,1.828,2818.9168629764204,13.135
mc_20260807_0627_medium_000075,mc_20260807_0627_medium/task_0015,75,SuperGaussian,4.13,3296.919578124711,3292.6110771755075,0.131,2971.145587187237,9.881
mc_20260807_0627_medium_000076,mc_20260807_0627_medium/task_0015,76,Nygaard_TurboGaussian,11.17,3387.0903594441215,3313.381609490397,2.176,2967.2468879295106,12.395
mc_20260807_0627_medium_000076,mc_20260807_0627_medium/task_0015,76,SuperGaussian,4.92,3440.4454017393596,3435.0834843663683,0.156,3144.298520866023,8.608
mc_20260807_0627_medium_000077,mc_20260807_0627_medium/task_0015,77,Nygaard_TurboGaussian,14.25,3203.1185690752573,3141.067800735436,1.937,2706.631107825926,15.5
mc_20260807_0627_medium_000077,mc_20260807_0627_medium/task_0015,77,SuperGaussian,5.54,3257.580498764092,3253.0440136631064,0.139,2876.935458889192,11.685
mc_20260807_0627_medium_000078,mc_20260807_0627_medium/task_0015,78,Nygaard_TurboGaussian,13.3,3317.9055344178696,3258.447656227788,1.792,2898.7981914761044,12.632
mc_20260807_0627_medium_000078,mc_20260807_0627_medium/task_0015,78,SuperGaussian,5.56,3369.00611623739,3364.6765492011223,0.129,3052.204137675526,9.403
mc_20260807_0627_medium_000079,mc_20260807_0627_medium/task_0015,79,Nygaard_TurboGaussian,7.65,3175.5432263854964,3117.8376536580354,1.817,2790.607668637267,12.122
mc_20260807_0627_medium_000079,mc_20260807_0627_medium/task_0015,79,SuperGaussian,2.48,3227.23765648448,3223.045756456999,0.13,2940.7102833455147,8.878
