trial_id,run_id,seed,tier,target_mw,delivered_mw,fraction_used,n_tries,success,band,angle,template,turbine,arrival_year
mc_v2_20260811_high_000115,mc_v2_20260811_high/task_0023,115,high,1833.0,1833.0,1.0,1,True,"(45, 60)",60,staircase_9corners,SG11.0-200DD,0.202
mc_v2_20260811_high_000115,mc_v2_20260811_high/task_0023,115,high,924.0,0.0,0.0,160,False,"(45, 60)",270,,Haliade-X 15.5MW,1.289
mc_v2_20260811_high_000115,mc_v2_20260811_high/task_0023,115,high,806.0,0.0,0.0,160,False,"(20, 30)",180,,IEA 2200-22MW,1.729
mc_v2_20260811_high_000115,mc_v2_20260811_high/task_0023,115,high,924.0,0.0,0.0,160,False,"(10, 20)",300,,Haliade-X 15.5MW,2.674
mc_v2_20260811_high_000115,mc_v2_20260811_high/task_0023,115,high,1833.0,1833.0,1.0,2,True,"(60, 75)",270,staircase_9corners,SG11.0-200DD,4.134
mc_v2_20260811_high_000115,mc_v2_20260811_high/task_0023,115,high,806.0,201.5,0.25,134,True,"(75, 90)",330,staircase_6corners,Haliade-X 13MW,4.208
mc_v2_20260811_high_000115,mc_v2_20260811_high/task_0023,115,high,924.0,0.0,0.0,160,False,"(3, 10)",150,,IEA 2200-22MW,4.714
mc_v2_20260811_high_000115,mc_v2_20260811_high/task_0023,115,high,1833.0,0.0,0.0,160,False,"(3, 10)",300,,Haliade-X 15.5MW,4.718
mc_v2_20260811_high_000115,mc_v2_20260811_high/task_0023,115,high,132.0,132.0,1.0,1,True,"(75, 90)",60,staircase_8corners,Haliade-X 13MW,4.726
mc_v2_20260811_high_000115,mc_v2_20260811_high/task_0023,115,high,806.0,806.0,1.0,29,True,"(105, 120)",300,staircase_6corners,Haliade-X 13MW,5.165
mc_v2_20260811_high_000115,mc_v2_20260811_high/task_0023,115,high,30.0,0.0,0.0,40,False,"(75, 90)",180,,Haliade-X 15.5MW,5.18
mc_v2_20260811_high_000115,mc_v2_20260811_high/task_0023,115,high,806.0,0.0,0.0,160,False,"(3, 10)",300,,SG11.0-200DD,6.088
mc_v2_20260811_high_000115,mc_v2_20260811_high/task_0023,115,high,572.0,572.0,1.0,2,True,"(45, 60)",30,staircase_7corners,Haliade-X 15.5MW,6.283
mc_v2_20260811_high_000115,mc_v2_20260811_high/task_0023,115,high,780.0,0.0,0.0,160,False,"(3, 10)",30,,SG11.0-200DD,7.07
mc_v2_20260811_high_000115,mc_v2_20260811_high/task_0023,115,high,572.0,572.0,1.0,32,True,"(45, 60)",330,staircase_9corners,SG11.0-200DD,7.156
mc_v2_20260811_high_000115,mc_v2_20260811_high/task_0023,115,high,30.0,0.0,0.0,40,False,"(3, 10)",210,,Haliade-X 13MW,7.873
mc_v2_20260811_high_000115,mc_v2_20260811_high/task_0023,115,high,30.0,30.0,1.0,1,True,"(60, 75)",330,staircase_10corners,Haliade-X 15.5MW,8.281
mc_v2_20260811_high_000115,mc_v2_20260811_high/task_0023,115,high,2080.0,520.0,0.25,127,True,"(90, 105)",300,staircase_8corners,Haliade-X 13MW,8.348
mc_v2_20260811_high_000115,mc_v2_20260811_high/task_0023,115,high,30.0,30.0,1.0,8,True,"(20, 30)",270,staircase_10corners,Haliade-X 15.5MW,9.084
mc_v2_20260811_high_000115,mc_v2_20260811_high/task_0023,115,high,30.0,30.0,1.0,4,True,"(75, 90)",330,staircase_9corners,Haliade-X 15.5MW,9.178
mc_v2_20260811_high_000115,mc_v2_20260811_high/task_0023,115,high,2080.0,0.0,0.0,160,False,"(10, 20)",150,,Haliade-X 13MW,9.86
mc_v2_20260811_high_000115,mc_v2_20260811_high/task_0023,115,high,806.0,806.0,1.0,2,True,"(105, 120)",270,staircase_8corners,IEA 2200-22MW,10.606
mc_v2_20260811_high_000115,mc_v2_20260811_high/task_0023,115,high,2080.0,2080.0,1.0,7,True,"(105, 120)",270,staircase_6corners,IEA 2200-22MW,10.903
mc_v2_20260811_high_000115,mc_v2_20260811_high/task_0023,115,high,572.0,0.0,0.0,160,False,"(75, 90)",330,,IEA 2200-22MW,11.114
mc_v2_20260811_high_000115,mc_v2_20260811_high/task_0023,115,high,924.0,0.0,0.0,160,False,"(90, 105)",210,,IEA 2200-22MW,11.137
mc_v2_20260811_high_000115,mc_v2_20260811_high/task_0023,115,high,924.0,0.0,0.0,160,False,"(75, 90)",240,,SG11.0-200DD,11.252
mc_v2_20260811_high_000115,mc_v2_20260811_high/task_0023,115,high,924.0,462.0,0.5,116,True,"(20, 30)",90,staircase_8corners,Haliade-X 13MW,12.437
mc_v2_20260811_high_000115,mc_v2_20260811_high/task_0023,115,high,1833.0,0.0,0.0,160,False,"(75, 90)",180,,IEA 2200-22MW,12.521
mc_v2_20260811_high_000115,mc_v2_20260811_high/task_0023,115,high,715.0,715.0,1.0,7,True,"(45, 60)",30,staircase_7corners,Haliade-X 15.5MW,12.56
mc_v2_20260811_high_000115,mc_v2_20260811_high/task_0023,115,high,132.0,0.0,0.0,160,False,"(75, 90)",150,,SG11.0-200DD,14.103
mc_v2_20260811_high_000115,mc_v2_20260811_high/task_0023,115,high,132.0,132.0,1.0,3,True,"(105, 120)",60,staircase_6corners,Haliade-X 13MW,14.472
mc_v2_20260811_high_000115,mc_v2_20260811_high/task_0023,115,high,572.0,0.0,0.0,160,False,"(3, 10)",120,,SG11.0-200DD,17.765
mc_v2_20260811_high_000115,mc_v2_20260811_high/task_0023,115,high,2080.0,1560.0,0.75,75,True,"(60, 75)",90,staircase_7corners,SG11.0-200DD,19.046
mc_v2_20260811_high_000115,mc_v2_20260811_high/task_0023,115,high,924.0,0.0,0.0,160,False,"(20, 30)",270,,IEA 2200-22MW,21.47
mc_v2_20260811_high_000115,mc_v2_20260811_high/task_0023,115,high,924.0,0.0,0.0,160,False,"(10, 20)",210,,Haliade-X 15.5MW,22.776
mc_v2_20260811_high_000115,mc_v2_20260811_high/task_0023,115,high,132.0,0.0,0.0,160,False,"(105, 120)",330,,IEA 2200-22MW,23.099
mc_v2_20260811_high_000115,mc_v2_20260811_high/task_0023,115,high,806.0,0.0,0.0,160,False,"(30, 45)",330,,Haliade-X 15.5MW,23.128
mc_v2_20260811_high_000115,mc_v2_20260811_high/task_0023,115,high,715.0,0.0,0.0,160,False,"(10, 20)",330,,IEA 2200-22MW,23.182
mc_v2_20260811_high_000115,mc_v2_20260811_high/task_0023,115,high,572.0,572.0,1.0,1,True,"(105, 120)",30,staircase_10corners,SG11.0-200DD,23.551
mc_v2_20260811_high_000115,mc_v2_20260811_high/task_0023,115,high,2080.0,1560.0,0.75,74,True,"(105, 120)",60,staircase_8corners,SG11.0-200DD,24.589
mc_v2_20260811_high_000116,mc_v2_20260811_high/task_0023,116,high,806.0,0.0,0.0,160,False,"(105, 120)",240,,IEA 2200-22MW,0.938
mc_v2_20260811_high_000116,mc_v2_20260811_high/task_0023,116,high,924.0,0.0,0.0,160,False,"(60, 75)",210,,Haliade-X 13MW,0.984
mc_v2_20260811_high_000116,mc_v2_20260811_high/task_0023,116,high,715.0,0.0,0.0,160,False,"(20, 30)",330,,Haliade-X 15.5MW,1.884
mc_v2_20260811_high_000116,mc_v2_20260811_high/task_0023,116,high,572.0,0.0,0.0,160,False,"(3, 10)",210,,SG11.0-200DD,2.012
mc_v2_20260811_high_000116,mc_v2_20260811_high/task_0023,116,high,806.0,0.0,0.0,160,False,"(30, 45)",120,,IEA 2200-22MW,2.089
mc_v2_20260811_high_000116,mc_v2_20260811_high/task_0023,116,high,806.0,806.0,1.0,1,True,"(45, 60)",60,staircase_8corners,Haliade-X 13MW,2.995
mc_v2_20260811_high_000116,mc_v2_20260811_high/task_0023,116,high,30.0,0.0,0.0,40,False,"(90, 105)",120,,IEA 2200-22MW,3.172
mc_v2_20260811_high_000116,mc_v2_20260811_high/task_0023,116,high,572.0,0.0,0.0,160,False,"(20, 30)",210,,SG11.0-200DD,3.187
mc_v2_20260811_high_000116,mc_v2_20260811_high/task_0023,116,high,572.0,0.0,0.0,160,False,"(45, 60)",150,,SG11.0-200DD,3.429
mc_v2_20260811_high_000116,mc_v2_20260811_high/task_0023,116,high,924.0,0.0,0.0,160,False,"(105, 120)",240,,SG11.0-200DD,4.508
mc_v2_20260811_high_000116,mc_v2_20260811_high/task_0023,116,high,780.0,0.0,0.0,160,False,"(10, 20)",30,,Haliade-X 13MW,5.888
mc_v2_20260811_high_000116,mc_v2_20260811_high/task_0023,116,high,715.0,0.0,0.0,160,False,"(30, 45)",300,,Haliade-X 13MW,6.024
mc_v2_20260811_high_000116,mc_v2_20260811_high/task_0023,116,high,806.0,0.0,0.0,160,False,"(45, 60)",300,,Haliade-X 15.5MW,6.755
mc_v2_20260811_high_000116,mc_v2_20260811_high/task_0023,116,high,2080.0,0.0,0.0,160,False,"(75, 90)",0,,Haliade-X 13MW,7.574
mc_v2_20260811_high_000116,mc_v2_20260811_high/task_0023,116,high,806.0,0.0,0.0,160,False,"(90, 105)",150,,Haliade-X 13MW,8.035
mc_v2_20260811_high_000116,mc_v2_20260811_high/task_0023,116,high,2080.0,0.0,0.0,160,False,"(3, 10)",0,,IEA 2200-22MW,8.977
mc_v2_20260811_high_000116,mc_v2_20260811_high/task_0023,116,high,2080.0,0.0,0.0,160,False,"(20, 30)",330,,IEA 2200-22MW,9.013
mc_v2_20260811_high_000116,mc_v2_20260811_high/task_0023,116,high,924.0,0.0,0.0,160,False,"(105, 120)",330,,IEA 2200-22MW,9.797
mc_v2_20260811_high_000116,mc_v2_20260811_high/task_0023,116,high,1833.0,458.25,0.25,152,True,"(20, 30)",30,staircase_6corners,Haliade-X 15.5MW,9.935
mc_v2_20260811_high_000116,mc_v2_20260811_high/task_0023,116,high,572.0,0.0,0.0,160,False,"(105, 120)",0,,Haliade-X 15.5MW,10.566
mc_v2_20260811_high_000116,mc_v2_20260811_high/task_0023,116,high,780.0,0.0,0.0,160,False,"(90, 105)",180,,IEA 2200-22MW,10.913
mc_v2_20260811_high_000116,mc_v2_20260811_high/task_0023,116,high,132.0,132.0,1.0,1,True,"(105, 120)",60,staircase_10corners,SG11.0-200DD,11.173
mc_v2_20260811_high_000116,mc_v2_20260811_high/task_0023,116,high,1833.0,1833.0,1.0,7,True,"(45, 60)",60,staircase_8corners,Haliade-X 13MW,11.697
mc_v2_20260811_high_000116,mc_v2_20260811_high/task_0023,116,high,715.0,0.0,0.0,160,False,"(3, 10)",270,,Haliade-X 13MW,11.707
mc_v2_20260811_high_000116,mc_v2_20260811_high/task_0023,116,high,30.0,0.0,0.0,40,False,"(30, 45)",180,,SG11.0-200DD,13.619
mc_v2_20260811_high_000116,mc_v2_20260811_high/task_0023,116,high,2080.0,2080.0,1.0,32,True,"(90, 105)",300,staircase_6corners,Haliade-X 13MW,13.738
mc_v2_20260811_high_000116,mc_v2_20260811_high/task_0023,116,high,572.0,572.0,1.0,2,True,"(75, 90)",30,staircase_10corners,IEA 2200-22MW,13.81
mc_v2_20260811_high_000116,mc_v2_20260811_high/task_0023,116,high,924.0,0.0,0.0,160,False,"(10, 20)",60,,IEA 2200-22MW,13.995
mc_v2_20260811_high_000116,mc_v2_20260811_high/task_0023,116,high,1833.0,0.0,0.0,160,False,"(10, 20)",210,,Haliade-X 15.5MW,15.424
mc_v2_20260811_high_000116,mc_v2_20260811_high/task_0023,116,high,715.0,0.0,0.0,160,False,"(105, 120)",240,,Haliade-X 13MW,15.508
mc_v2_20260811_high_000116,mc_v2_20260811_high/task_0023,116,high,1833.0,0.0,0.0,160,False,"(10, 20)",90,,SG11.0-200DD,16.0
mc_v2_20260811_high_000116,mc_v2_20260811_high/task_0023,116,high,780.0,0.0,0.0,160,False,"(20, 30)",240,,SG11.0-200DD,17.537
mc_v2_20260811_high_000116,mc_v2_20260811_high/task_0023,116,high,30.0,30.0,1.0,1,True,"(75, 90)",30,staircase_7corners,IEA 2200-22MW,17.661
mc_v2_20260811_high_000116,mc_v2_20260811_high/task_0023,116,high,780.0,780.0,1.0,3,True,"(75, 90)",270,staircase_6corners,Haliade-X 15.5MW,17.69
mc_v2_20260811_high_000116,mc_v2_20260811_high/task_0023,116,high,30.0,0.0,0.0,40,False,"(75, 90)",210,,SG11.0-200DD,18.22
mc_v2_20260811_high_000116,mc_v2_20260811_high/task_0023,116,high,1833.0,0.0,0.0,160,False,"(10, 20)",60,,SG11.0-200DD,19.966
mc_v2_20260811_high_000116,mc_v2_20260811_high/task_0023,116,high,30.0,30.0,1.0,6,True,"(75, 90)",270,staircase_6corners,Haliade-X 15.5MW,20.298
mc_v2_20260811_high_000116,mc_v2_20260811_high/task_0023,116,high,1833.0,0.0,0.0,160,False,"(105, 120)",0,,Haliade-X 13MW,20.388
mc_v2_20260811_high_000116,mc_v2_20260811_high/task_0023,116,high,2080.0,0.0,0.0,160,False,"(60, 75)",210,,SG11.0-200DD,20.785
mc_v2_20260811_high_000116,mc_v2_20260811_high/task_0023,116,high,2080.0,2080.0,1.0,32,True,"(105, 120)",30,staircase_6corners,IEA 2200-22MW,21.065
mc_v2_20260811_high_000116,mc_v2_20260811_high/task_0023,116,high,30.0,0.0,0.0,40,False,"(3, 10)",270,,SG11.0-200DD,21.881
mc_v2_20260811_high_000116,mc_v2_20260811_high/task_0023,116,high,572.0,0.0,0.0,160,False,"(60, 75)",0,,Haliade-X 13MW,21.898
mc_v2_20260811_high_000116,mc_v2_20260811_high/task_0023,116,high,924.0,924.0,1.0,1,True,"(75, 90)",90,staircase_10corners,SG11.0-200DD,21.901
mc_v2_20260811_high_000116,mc_v2_20260811_high/task_0023,116,high,715.0,0.0,0.0,160,False,"(90, 105)",180,,Haliade-X 15.5MW,21.93
mc_v2_20260811_high_000116,mc_v2_20260811_high/task_0023,116,high,924.0,0.0,0.0,160,False,"(3, 10)",90,,Haliade-X 13MW,22.044
mc_v2_20260811_high_000116,mc_v2_20260811_high/task_0023,116,high,715.0,715.0,1.0,2,True,"(60, 75)",60,staircase_8corners,Haliade-X 15.5MW,22.326
mc_v2_20260811_high_000116,mc_v2_20260811_high/task_0023,116,high,132.0,132.0,1.0,37,True,"(60, 75)",300,staircase_6corners,IEA 2200-22MW,22.713
