trial_id,run_id,seed,farm_name,is_synthetic,n_turbines,turbine_used
mc_v2_20260811_low_000000,mc_v2_20260811_low/task_0000,0,Vineyard Wind,False,62,GE Haliade-X 13MW  (Vineyard 1)
mc_v2_20260811_low_000000,mc_v2_20260811_low/task_0000,0,Revolution Wind,False,65,Siemens Gamesa SG 11.0-200 DD
mc_v2_20260811_low_000000,mc_v2_20260811_low/task_0000,0,South Fork Wind,False,12,Siemens Gamesa SG 11.0-200 DD
mc_v2_20260811_low_000000,mc_v2_20260811_low/task_0000,0,Sunrise Wind South,False,96,Siemens Gamesa SG 11.0-200 DD
mc_v2_20260811_low_000000,mc_v2_20260811_low/task_0000,0,Sunrise Wind North,True,2,Haliade-X 15.5MW
mc_v2_20260811_low_000000,mc_v2_20260811_low/task_0000,0,Revolution Wind North,True,1,SG11.0-200DD
mc_v2_20260811_low_000000,mc_v2_20260811_low/task_0000,0,Vineyard Northeast,True,98,IEA 2200-22MW
mc_v2_20260811_low_000000,mc_v2_20260811_low/task_0000,0,New England Wind 1,True,55,Haliade-X 15.5MW
mc_v2_20260811_low_000000,mc_v2_20260811_low/task_0000,0,New England Wind 2 South,True,37,IEA 2200-22MW
mc_v2_20260811_low_000000,mc_v2_20260811_low/task_0000,0,Beacon Wind,True,204,SG11.0-200DD
mc_v2_20260811_low_000000,mc_v2_20260811_low/task_0000,0,Bay State Wind South,True,222,SG11.0-200DD
mc_v2_20260811_low_000000,mc_v2_20260811_low/task_0000,0,Bay State Wind North,True,1,IEA 2200-22MW
mc_v2_20260811_low_000000,mc_v2_20260811_low/task_0000,0,SouthCoast Wind,True,203,SG11.0-200DD
mc_v2_20260811_low_000000,mc_v2_20260811_low/task_0000,0,Speculative_00,True,51,Haliade-X 15.5MW
mc_v2_20260811_low_000000,mc_v2_20260811_low/task_0000,0,Speculative_01,True,2,Haliade-X 13MW
mc_v2_20260811_low_000000,mc_v2_20260811_low/task_0000,0,Speculative_02,True,11,SG11.0-200DD
mc_v2_20260811_low_000000,mc_v2_20260811_low/task_0000,0,Speculative_03,True,68,Haliade-X 13MW
mc_v2_20260811_low_000000,mc_v2_20260811_low/task_0000,0,Speculative_04,True,10,SG11.0-200DD
mc_v2_20260811_low_000000,mc_v2_20260811_low/task_0000,0,Speculative_05,True,72,Haliade-X 13MW
mc_v2_20260811_low_000001,mc_v2_20260811_low/task_0000,1,Vineyard Wind,False,62,GE Haliade-X 13MW  (Vineyard 1)
