trial_id,run_id,seed,tier,wake_model,isolated_aep_gwh,real_neighbors_aep_gwh,real_neighbors_loss_pct,time_weighted_aep_gwh,time_weighted_loss_pct,n_segments
mc_v2_20260811_low_000000,mc_v2_20260811_low/task_0000,0,low,Nygaard_TurboGaussian,8290.836860972791,7425.828211034235,10.433,7422.38,10.475,7
mc_v2_20260811_low_000000,mc_v2_20260811_low/task_0000,0,low,SuperGaussian,8584.604106076456,7711.409888857006,10.172,7707.58,10.216,7
mc_v2_20260811_low_000000,mc_v2_20260811_low/task_0000,0,low,Bastankhah_PorteAgel_2014,9051.979214898614,8469.442353032235,6.435,8467.66,6.455,7
mc_v2_20260811_low_000001,mc_v2_20260811_low/task_0000,1,low,Nygaard_TurboGaussian,8480.382503899844,7552.6239644015095,10.94,7551.88,10.949,3
mc_v2_20260811_low_000001,mc_v2_20260811_low/task_0000,1,low,SuperGaussian,8721.80841682623,7862.808975871829,9.849,7862.04,9.858,3
mc_v2_20260811_low_000001,mc_v2_20260811_low/task_0000,1,low,Bastankhah_PorteAgel_2014,9174.127470999385,8622.990588034147,6.008,8622.6,6.012,3
mc_v2_20260811_low_000002,mc_v2_20260811_low/task_0000,2,low,Nygaard_TurboGaussian,8375.162866325001,7477.5869976571375,10.717,7469.61,10.812,10
mc_v2_20260811_low_000002,mc_v2_20260811_low/task_0000,2,low,SuperGaussian,8476.851940659766,7683.558113887584,9.358,7676.78,9.438,10
mc_v2_20260811_low_000002,mc_v2_20260811_low/task_0000,2,low,Bastankhah_PorteAgel_2014,8841.373106019997,8319.601917652955,5.901,8314.62,5.958,10
mc_v2_20260811_low_000003,mc_v2_20260811_low/task_0000,3,low,Nygaard_TurboGaussian,7353.871052357596,6408.952575112187,12.849,6397.08,13.011,5
mc_v2_20260811_low_000003,mc_v2_20260811_low/task_0000,3,low,SuperGaussian,7588.622489675055,6760.837782071743,10.908,6744.61,11.122,5
mc_v2_20260811_low_000003,mc_v2_20260811_low/task_0000,3,low,Bastankhah_PorteAgel_2014,8014.15479967339,7459.252418840239,6.924,7451.62,7.019,5
mc_v2_20260811_low_000004,mc_v2_20260811_low/task_0000,4,low,Nygaard_TurboGaussian,7358.769271356332,6486.117732441869,11.859,6425.21,12.686,6
mc_v2_20260811_low_000004,mc_v2_20260811_low/task_0000,4,low,SuperGaussian,7527.7046979568295,6723.628283205507,10.682,6679.33,11.27,6
mc_v2_20260811_low_000004,mc_v2_20260811_low/task_0000,4,low,Bastankhah_PorteAgel_2014,7895.527606166231,7353.02366150331,6.871,7326.54,7.206,6
