trial_id,run_id,seed,tier,lam,horizon_years,t_start_iso,t_end_iso,dt_climate_s,dt_layout_s,dt_bridge_s,dt_aep_total_s,dt_total_s,n_farms_committed,n_arrivals_attempted,n_new_farms_placed,n_turbines_total,delivered_mw_total,climate_mean_speed,climate_dominant_sector,climate_dominant_sector_freq
mc_v2_20260811_low_000000,mc_v2_20260811_low/task_0000,0,low,0.5,25.0,2026-08-11T05:12:42.474,2026-08-11T05:18:53.346,0.01,6.82,0.02,364.02,370.87,13,15,6,1272,2922.0,9.167,7,0.1588
mc_v2_20260811_low_000001,mc_v2_20260811_low/task_0000,1,low,0.5,25.0,2026-08-11T05:18:53.350,2026-08-11T05:21:01.831,0.01,7.14,0.0,121.33,128.48,13,9,2,1143,1590.0,9.389,7,0.1549
mc_v2_20260811_low_000002,mc_v2_20260811_low/task_0000,2,low,0.5,25.0,2026-08-11T05:21:01.832,2026-08-11T05:27:47.984,0.01,7.11,0.0,399.03,406.15,13,16,9,1183,6898.0,9.29,7,0.1711
mc_v2_20260811_low_000003,mc_v2_20260811_low/task_0000,3,low,0.5,25.0,2026-08-11T05:27:47.986,2026-08-11T05:30:29.960,0.01,8.09,0.0,153.88,161.97,13,15,4,1074,1782.0,8.576,8,0.1722
mc_v2_20260811_low_000004,mc_v2_20260811_low/task_0000,4,low,0.5,25.0,2026-08-11T05:30:29.961,2026-08-11T05:34:25.256,0.01,5.41,0.0,229.88,235.29,13,9,5,1005,2990.0,8.739,8,0.1365
