trial_id,run_id,seed,band_lo_km,band_hi_km,angle_deg,target_mw,delivered_mw,fraction_used,n_tries,success,template,turbine_attempted
mc_20260807_0627_high_000000,mc_20260807_0627_high/task_0000,0,130,150,240,715,715.0,1.0,3,True,staircase_8corners,Haliade-X 13MW
mc_20260807_0627_high_000000,mc_20260807_0627_high/task_0000,0,130,150,90,1833,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000000,mc_20260807_0627_high/task_0000,0,75,90,330,2080,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000000,mc_20260807_0627_high/task_0000,0,20,30,240,715,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000000,mc_20260807_0627_high/task_0000,0,130,150,90,924,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000000,mc_20260807_0627_high/task_0000,0,45,60,30,2080,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000000,mc_20260807_0627_high/task_0000,0,45,60,300,806,201.5,0.25,156,True,staircase_7corners,Haliade-X 15.5MW
mc_20260807_0627_high_000000,mc_20260807_0627_high/task_0000,0,130,150,120,1833,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000000,mc_20260807_0627_high/task_0000,0,90,110,240,924,924.0,1.0,3,True,staircase_8corners,DTU10MW
mc_20260807_0627_high_000000,mc_20260807_0627_high/task_0000,0,30,45,0,924,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000000,mc_20260807_0627_high/task_0000,0,90,110,300,715,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000000,mc_20260807_0627_high/task_0000,0,130,150,60,1833,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000000,mc_20260807_0627_high/task_0000,0,90,110,240,132,132.0,1.0,3,True,staircase_9corners,Haliade-X 15.5MW
mc_20260807_0627_high_000000,mc_20260807_0627_high/task_0000,0,3,10,150,806,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000000,mc_20260807_0627_high/task_0000,0,130,150,150,924,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000000,mc_20260807_0627_high/task_0000,0,30,45,150,1833,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000000,mc_20260807_0627_high/task_0000,0,45,60,330,780,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000000,mc_20260807_0627_high/task_0000,0,130,150,150,715,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000000,mc_20260807_0627_high/task_0000,0,20,30,300,572,429.0,0.75,47,True,staircase_10corners,Haliade-X 13MW
mc_20260807_0627_high_000000,mc_20260807_0627_high/task_0000,0,75,90,150,715,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000000,mc_20260807_0627_high/task_0000,0,110,130,240,780,390.0,0.5,81,True,staircase_7corners,Haliade-X 13MW
mc_20260807_0627_high_000000,mc_20260807_0627_high/task_0000,0,60,75,300,924,231.0,0.25,130,True,staircase_7corners,DTU10MW
mc_20260807_0627_high_000000,mc_20260807_0627_high/task_0000,0,110,130,300,53.0,0.0,0.0,80,False,,Haliade-X 13MW
mc_20260807_0627_high_000001,mc_20260807_0627_high/task_0000,1,20,30,210,924,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000001,mc_20260807_0627_high/task_0000,1,130,150,330,2080,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000001,mc_20260807_0627_high/task_0000,1,75,90,0,572,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000001,mc_20260807_0627_high/task_0000,1,75,90,300,924,462.0,0.5,86,True,staircase_6corners,DTU10MW
mc_20260807_0627_high_000001,mc_20260807_0627_high/task_0000,1,30,45,60,132,132.0,1.0,3,True,staircase_7corners,Haliade-X 15.5MW
mc_20260807_0627_high_000001,mc_20260807_0627_high/task_0000,1,30,45,270,572,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000001,mc_20260807_0627_high/task_0000,1,30,45,300,2080,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000001,mc_20260807_0627_high/task_0000,1,20,30,330,715,357.5,0.5,89,True,staircase_10corners,Haliade-X 15.5MW
mc_20260807_0627_high_000001,mc_20260807_0627_high/task_0000,1,75,90,180,780,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000001,mc_20260807_0627_high/task_0000,1,30,45,270,572,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000001,mc_20260807_0627_high/task_0000,1,10,20,120,132,132.0,1.0,7,True,staircase_7corners,DTU10MW
mc_20260807_0627_high_000001,mc_20260807_0627_high/task_0000,1,130,150,60,715,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000001,mc_20260807_0627_high/task_0000,1,75,90,210,806,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000001,mc_20260807_0627_high/task_0000,1,3,10,210,780,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000001,mc_20260807_0627_high/task_0000,1,45,60,120,924,924.0,1.0,4,True,staircase_8corners,Haliade-X 15.5MW
mc_20260807_0627_high_000001,mc_20260807_0627_high/task_0000,1,130,150,300,715,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000001,mc_20260807_0627_high/task_0000,1,3,10,150,806,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000001,mc_20260807_0627_high/task_0000,1,130,150,210,924,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000001,mc_20260807_0627_high/task_0000,1,10,20,270,2080,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000001,mc_20260807_0627_high/task_0000,1,130,150,30,715,536.25,0.75,56,True,staircase_7corners,Haliade-X 13MW
mc_20260807_0627_high_000001,mc_20260807_0627_high/task_0000,1,90,110,150,30,0.0,0.0,40,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000001,mc_20260807_0627_high/task_0000,1,10,20,0,924,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000001,mc_20260807_0627_high/task_0000,1,45,60,0,780,195.0,0.25,137,True,staircase_8corners,DTU10MW
mc_20260807_0627_high_000001,mc_20260807_0627_high/task_0000,1,110,130,300,1833,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000001,mc_20260807_0627_high/task_0000,1,130,150,60,780,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000001,mc_20260807_0627_high/task_0000,1,130,150,300,715,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000001,mc_20260807_0627_high/task_0000,1,60,75,270,30,30.0,1.0,1,True,staircase_8corners,Haliade-X 13MW
mc_20260807_0627_high_000001,mc_20260807_0627_high/task_0000,1,130,150,90,576.0,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000002,mc_20260807_0627_high/task_0000,2,45,60,150,2080,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000002,mc_20260807_0627_high/task_0000,2,75,90,300,806,201.5,0.25,139,True,staircase_10corners,DTU10MW
mc_20260807_0627_high_000002,mc_20260807_0627_high/task_0000,2,75,90,120,924,693.0,0.75,43,True,staircase_8corners,Haliade-X 15.5MW
mc_20260807_0627_high_000002,mc_20260807_0627_high/task_0000,2,10,20,30,924,462.0,0.5,118,True,staircase_6corners,Haliade-X 15.5MW
mc_20260807_0627_high_000002,mc_20260807_0627_high/task_0000,2,75,90,330,30,0.0,0.0,40,False,,Haliade-X 13MW
mc_20260807_0627_high_000002,mc_20260807_0627_high/task_0000,2,10,20,300,780,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000002,mc_20260807_0627_high/task_0000,2,60,75,330,30,0.0,0.0,40,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000002,mc_20260807_0627_high/task_0000,2,3,10,240,2080,0.0,0.0,160,False,,Haliade-X 13MW
