trial_id,run_id,seed,tier,wake_model,isolated_aep_gwh,real_neighbors_aep_gwh,real_neighbors_loss_pct,time_weighted_aep_gwh,time_weighted_loss_pct,n_segments
mc_v2_20260811_low_000055,mc_v2_20260811_low/task_0011,55,low,Nygaard_TurboGaussian,7197.5989158240145,6376.284210974794,11.411,6367.4,11.534,4
mc_v2_20260811_low_000055,mc_v2_20260811_low/task_0011,55,low,SuperGaussian,7416.256558144969,6674.072193939053,10.008,6664.34,10.139,4
mc_v2_20260811_low_000055,mc_v2_20260811_low/task_0011,55,low,Bastankhah_PorteAgel_2014,7813.197222559487,7314.242570341667,6.386,7308.24,6.463,4
mc_v2_20260811_low_000056,mc_v2_20260811_low/task_0011,56,low,Nygaard_TurboGaussian,8054.551645646125,7063.790860770494,12.301,7054.95,12.41,7
mc_v2_20260811_low_000056,mc_v2_20260811_low/task_0011,56,low,SuperGaussian,8278.117897742897,7428.350217319503,10.265,7421.02,10.354,7
mc_v2_20260811_low_000056,mc_v2_20260811_low/task_0011,56,low,Bastankhah_PorteAgel_2014,8684.249045432196,8117.355795818121,6.528,8112.07,6.589,7
mc_v2_20260811_low_000057,mc_v2_20260811_low/task_0011,57,low,Nygaard_TurboGaussian,7623.359939073971,6670.020374682753,12.506,6633.74,12.981,6
mc_v2_20260811_low_000057,mc_v2_20260811_low/task_0011,57,low,SuperGaussian,7804.601864976164,6963.189385640677,10.781,6922.26,11.305,6
mc_v2_20260811_low_000057,mc_v2_20260811_low/task_0011,57,low,Bastankhah_PorteAgel_2014,8202.479715918651,7645.75031682079,6.787,7618.55,7.119,6
mc_v2_20260811_low_000058,mc_v2_20260811_low/task_0011,58,low,Nygaard_TurboGaussian,8170.434627434572,7288.809838063873,10.79,7288.99,10.788,4
mc_v2_20260811_low_000058,mc_v2_20260811_low/task_0011,58,low,SuperGaussian,8337.402861352512,7563.342530179134,9.284,7563.55,9.282,4
mc_v2_20260811_low_000058,mc_v2_20260811_low/task_0011,58,low,Bastankhah_PorteAgel_2014,8714.412402091031,8199.520179391046,5.909,8199.75,5.906,4
mc_v2_20260811_low_000059,mc_v2_20260811_low/task_0011,59,low,Nygaard_TurboGaussian,7981.585835933372,7040.517010597272,11.79,7013.56,12.128,5
mc_v2_20260811_low_000059,mc_v2_20260811_low/task_0011,59,low,SuperGaussian,8301.759831260313,7387.961728516312,11.007,7369.59,11.229,5
mc_v2_20260811_low_000059,mc_v2_20260811_low/task_0011,59,low,Bastankhah_PorteAgel_2014,8802.942418355746,8186.5639388546415,7.002,8172.05,7.167,5
