trial_id,run_id,seed,wake_model,dt_aep_s,isolated_aep_gwh,real_neighbors_aep_gwh,real_neighbors_loss_pct,full_cluster_aep_gwh,full_cluster_loss_pct
mc_20260807_0627_low_000060,mc_20260807_0627_low/task_0012,60,Nygaard_TurboGaussian,6.52,3235.889465471273,3185.6716337491107,1.552,2890.783691320799,10.665
mc_20260807_0627_low_000060,mc_20260807_0627_low/task_0012,60,SuperGaussian,1.93,3287.064107282393,3283.317571587985,0.114,3028.1252222778335,7.878
mc_20260807_0627_low_000061,mc_20260807_0627_low/task_0012,61,Nygaard_TurboGaussian,9.43,3104.3655833818666,3044.4961326870507,1.929,2758.3910456870026,11.145
mc_20260807_0627_low_000061,mc_20260807_0627_low/task_0012,61,SuperGaussian,2.97,3160.3193904835207,3156.0224922129837,0.136,2894.351336739188,8.416
mc_20260807_0627_low_000062,mc_20260807_0627_low/task_0012,62,Nygaard_TurboGaussian,10.3,2956.2638054636573,2900.0046162990425,1.903,2590.100151975223,12.386
mc_20260807_0627_low_000062,mc_20260807_0627_low/task_0012,62,SuperGaussian,2.71,3008.9486212672764,3005.0093165604007,0.131,2724.2523570520507,9.462
mc_20260807_0627_low_000063,mc_20260807_0627_low/task_0012,63,Nygaard_TurboGaussian,7.57,3730.6883686913934,3665.2315262940297,1.755,3299.6278549803283,11.554
mc_20260807_0627_low_000063,mc_20260807_0627_low/task_0012,63,SuperGaussian,2.33,3781.643072413375,3776.877785017383,0.126,3472.426415170098,8.177
mc_20260807_0627_low_000064,mc_20260807_0627_low/task_0012,64,Nygaard_TurboGaussian,7.25,3246.178023755756,3196.9775231469803,1.516,2874.540237461241,11.448
mc_20260807_0627_low_000064,mc_20260807_0627_low/task_0012,64,SuperGaussian,2.63,3294.781247329122,3291.2234790172542,0.108,2992.092525423058,9.187
