trial_id,run_id,seed,tier,wake_model,isolated_aep_gwh,real_neighbors_aep_gwh,real_neighbors_loss_pct,time_weighted_aep_gwh,time_weighted_loss_pct,n_segments
mc_v2_20260811_medium_000010,mc_v2_20260811_medium/task_0002,10,medium,Nygaard_TurboGaussian,7929.795648084283,7090.386633082551,10.586,7051.11,11.081,10
mc_v2_20260811_medium_000010,mc_v2_20260811_medium/task_0002,10,medium,SuperGaussian,8027.98129388214,7280.7196356924915,9.308,7262.43,9.536,10
mc_v2_20260811_medium_000010,mc_v2_20260811_medium/task_0002,10,medium,Bastankhah_PorteAgel_2014,8366.882731126765,7859.627504382304,6.063,7847.84,6.204,10
mc_v2_20260811_medium_000011,mc_v2_20260811_medium/task_0002,11,medium,Nygaard_TurboGaussian,8274.581273057805,7395.852339950022,10.62,7359.07,11.064,10
mc_v2_20260811_medium_000011,mc_v2_20260811_medium/task_0002,11,medium,SuperGaussian,8518.422829177322,7706.221241377055,9.535,7675.3,9.898,10
mc_v2_20260811_medium_000011,mc_v2_20260811_medium/task_0002,11,medium,Bastankhah_PorteAgel_2014,8969.74473765749,8424.349480125571,6.08,8407.13,6.272,10
mc_v2_20260811_medium_000012,mc_v2_20260811_medium/task_0002,12,medium,Nygaard_TurboGaussian,7960.225166055285,7123.761168827985,10.508,7119.88,10.557,7
mc_v2_20260811_medium_000012,mc_v2_20260811_medium/task_0002,12,medium,SuperGaussian,8136.396180980832,7350.1313385318,9.664,7351.04,9.652,7
mc_v2_20260811_medium_000012,mc_v2_20260811_medium/task_0002,12,medium,Bastankhah_PorteAgel_2014,8533.479327247049,8011.5404879906055,6.116,8009.19,6.144,7
mc_v2_20260811_medium_000013,mc_v2_20260811_medium/task_0002,13,medium,Nygaard_TurboGaussian,7681.379288023135,6846.691181744211,10.866,6816.05,11.265,10
mc_v2_20260811_medium_000013,mc_v2_20260811_medium/task_0002,13,medium,SuperGaussian,7788.337730367863,6982.043787878804,10.353,6957.79,10.664,10
mc_v2_20260811_medium_000013,mc_v2_20260811_medium/task_0002,13,medium,Bastankhah_PorteAgel_2014,8118.788694725268,7585.638617341349,6.567,7569.97,6.76,10
mc_v2_20260811_medium_000014,mc_v2_20260811_medium/task_0002,14,medium,Nygaard_TurboGaussian,8300.290258113491,7377.608100548134,11.116,7324.01,11.762,6
mc_v2_20260811_medium_000014,mc_v2_20260811_medium/task_0002,14,medium,SuperGaussian,8405.785267783698,7602.501533692219,9.556,7560.28,10.059,6
mc_v2_20260811_medium_000014,mc_v2_20260811_medium/task_0002,14,medium,Bastankhah_PorteAgel_2014,8766.88841129142,8241.707797491796,5.991,8219.24,6.247,6
