trial_id,run_id,seed,tier,wake_model,isolated_aep_gwh,real_neighbors_aep_gwh,real_neighbors_loss_pct,time_weighted_aep_gwh,time_weighted_loss_pct,n_segments
mc_v2_20260811_low_000105,mc_v2_20260811_low/task_0021,105,low,Nygaard_TurboGaussian,8292.346043385645,7284.4405518609465,12.155,7243.32,12.651,7
mc_v2_20260811_low_000105,mc_v2_20260811_low/task_0021,105,low,SuperGaussian,8607.498889355411,7678.100096437705,10.798,7643.11,11.204,7
mc_v2_20260811_low_000105,mc_v2_20260811_low/task_0021,105,low,Bastankhah_PorteAgel_2014,9104.182655148581,8479.291765719825,6.864,8456.06,7.119,7
mc_v2_20260811_low_000106,mc_v2_20260811_low/task_0021,106,low,Nygaard_TurboGaussian,8163.913316146392,7336.723108934266,10.132,7335.18,10.151,2
mc_v2_20260811_low_000106,mc_v2_20260811_low/task_0021,106,low,SuperGaussian,8341.620596114713,7556.027324140828,9.418,7553.84,9.444,2
mc_v2_20260811_low_000106,mc_v2_20260811_low/task_0021,106,low,Bastankhah_PorteAgel_2014,8743.324732247534,8216.815216480003,6.022,8215.81,6.033,2
mc_v2_20260811_low_000107,mc_v2_20260811_low/task_0021,107,low,Nygaard_TurboGaussian,7156.497290219888,6337.050043415647,11.45,6336.83,11.453,2
mc_v2_20260811_low_000107,mc_v2_20260811_low/task_0021,107,low,SuperGaussian,7315.327929976775,6576.195078050385,10.104,6575.64,10.111,2
mc_v2_20260811_low_000107,mc_v2_20260811_low/task_0021,107,low,Bastankhah_PorteAgel_2014,7654.337389451657,7157.2556792660025,6.494,7157.02,6.497,2
mc_v2_20260811_low_000108,mc_v2_20260811_low/task_0021,108,low,Nygaard_TurboGaussian,8374.482452161177,7392.439488860591,11.727,7392.59,11.725,4
mc_v2_20260811_low_000108,mc_v2_20260811_low/task_0021,108,low,SuperGaussian,8484.542399081914,7539.96544238204,11.133,7539.87,11.134,4
mc_v2_20260811_low_000108,mc_v2_20260811_low/task_0021,108,low,Bastankhah_PorteAgel_2014,8883.644937760668,8274.022287445598,6.862,8274.13,6.861,4
mc_v2_20260811_low_000109,mc_v2_20260811_low/task_0021,109,low,Nygaard_TurboGaussian,8772.94107687298,7891.845148711001,10.043,7871.56,10.275,5
mc_v2_20260811_low_000109,mc_v2_20260811_low/task_0021,109,low,SuperGaussian,9090.069974997117,8210.150902109333,9.68,8194.08,9.857,5
mc_v2_20260811_low_000109,mc_v2_20260811_low/task_0021,109,low,Bastankhah_PorteAgel_2014,9603.178662177892,9018.50104425889,6.088,9009.07,6.187,5
