trial_id,run_id,seed,tier,lam,horizon_years,t_start_iso,t_end_iso,dt_climate_s,dt_layout_s,dt_bridge_s,dt_aep_total_s,dt_total_s,n_farms_committed,n_arrivals_attempted,n_new_farms_placed,n_turbines_total,delivered_mw_total,climate_mean_speed,climate_dominant_sector,climate_dominant_sector_freq
mc_v2_20260811_high_000100,mc_v2_20260811_high/task_0020,100,high,2.0,25.0,2026-08-11T06:08:31.917,2026-08-11T06:23:15.606,0.01,43.86,0.03,839.79,883.69,13,53,14,1561,8979.0,8.958,7,0.1409
mc_v2_20260811_high_000101,mc_v2_20260811_high/task_0020,101,high,2.0,25.0,2026-08-11T06:23:15.611,2026-08-11T06:33:59.546,0.01,29.58,0.0,614.35,643.93,13,49,16,1454,9063.5,8.744,8,0.1573
mc_v2_20260811_high_000102,mc_v2_20260811_high/task_0020,102,high,2.0,25.0,2026-08-11T06:33:59.547,2026-08-11T07:04:17.683,0.01,22.44,0.0,1795.69,1818.14,13,43,19,1916,14251.0,9.609,7,0.1347
mc_v2_20260811_high_000103,mc_v2_20260811_high/task_0020,103,high,2.0,25.0,2026-08-11T07:04:17.697,2026-08-11T07:19:02.369,0.05,32.67,0.0,851.95,884.67,13,60,15,1471,8121.0,8.958,8,0.1515
mc_v2_20260811_high_000104,mc_v2_20260811_high/task_0020,104,high,2.0,25.0,2026-08-11T07:19:02.379,2026-08-11T07:28:36.187,0.04,26.51,0.0,547.26,573.81,13,49,11,1595,9298.2,9.372,7,0.1687
