trial_id,run_id,seed,band_lo_km,band_hi_km,angle_deg,target_mw,delivered_mw,fraction_used,n_tries,success,template,turbine_attempted
mc_20260807_0627_medium_000060,mc_20260807_0627_medium/task_0012,60,130,150,240,2080,2080.0,1.0,3,True,staircase_10corners,Haliade-X 13MW
mc_20260807_0627_medium_000060,mc_20260807_0627_medium/task_0012,60,3,10,330,924,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_medium_000060,mc_20260807_0627_medium/task_0012,60,110,130,60,2080,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_medium_000060,mc_20260807_0627_medium/task_0012,60,110,130,30,806,403.0,0.5,88,True,staircase_8corners,DTU10MW
mc_20260807_0627_medium_000060,mc_20260807_0627_medium/task_0012,60,20,30,120,780,780.0,1.0,29,True,staircase_9corners,DTU10MW
mc_20260807_0627_medium_000060,mc_20260807_0627_medium/task_0012,60,60,75,90,1833,1833.0,1.0,1,True,staircase_7corners,DTU10MW
mc_20260807_0627_medium_000060,mc_20260807_0627_medium/task_0012,60,75,90,210,806,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_medium_000060,mc_20260807_0627_medium/task_0012,60,130,150,0,715,715.0,1.0,1,True,staircase_9corners,Haliade-X 15.5MW
mc_20260807_0627_medium_000060,mc_20260807_0627_medium/task_0012,60,30,45,330,30,30.0,1.0,4,True,staircase_7corners,Haliade-X 15.5MW
mc_20260807_0627_medium_000060,mc_20260807_0627_medium/task_0012,60,45,60,180,715,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_medium_000060,mc_20260807_0627_medium/task_0012,60,45,60,60,30,30.0,1.0,3,True,staircase_8corners,Haliade-X 15.5MW
mc_20260807_0627_medium_000060,mc_20260807_0627_medium/task_0012,60,20,30,90,780,390.0,0.5,82,True,staircase_6corners,Haliade-X 13MW
mc_20260807_0627_medium_000060,mc_20260807_0627_medium/task_0012,60,90,110,0,132,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_medium_000060,mc_20260807_0627_medium/task_0012,60,30,45,30,97.0,48.5,0.5,106,True,staircase_6corners,Haliade-X 13MW
mc_20260807_0627_medium_000061,mc_20260807_0627_medium/task_0012,61,10,20,30,924,462.0,0.5,96,True,staircase_8corners,Haliade-X 15.5MW
mc_20260807_0627_medium_000061,mc_20260807_0627_medium/task_0012,61,30,45,150,1833,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_medium_000061,mc_20260807_0627_medium/task_0012,61,90,110,240,132,132.0,1.0,1,True,staircase_6corners,DTU10MW
mc_20260807_0627_medium_000061,mc_20260807_0627_medium/task_0012,61,60,75,0,715,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_medium_000061,mc_20260807_0627_medium/task_0012,61,130,150,150,924,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_medium_000061,mc_20260807_0627_medium/task_0012,61,130,150,90,715,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_medium_000061,mc_20260807_0627_medium/task_0012,61,60,75,0,2080,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_medium_000061,mc_20260807_0627_medium/task_0012,61,110,130,60,715,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_medium_000061,mc_20260807_0627_medium/task_0012,61,20,30,300,572,429.0,0.75,72,True,staircase_6corners,Haliade-X 15.5MW
mc_20260807_0627_medium_000061,mc_20260807_0627_medium/task_0012,61,90,110,60,2080,1040.0,0.5,81,True,staircase_10corners,Haliade-X 13MW
mc_20260807_0627_medium_000061,mc_20260807_0627_medium/task_0012,61,110,130,60,132,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_medium_000061,mc_20260807_0627_medium/task_0012,61,130,150,210,132,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_medium_000061,mc_20260807_0627_medium/task_0012,61,60,75,60,572,572.0,1.0,4,True,staircase_6corners,Haliade-X 13MW
mc_20260807_0627_medium_000061,mc_20260807_0627_medium/task_0012,61,20,30,120,30,30.0,1.0,1,True,staircase_9corners,Haliade-X 13MW
mc_20260807_0627_medium_000061,mc_20260807_0627_medium/task_0012,61,75,90,150,252.0,0.0,0.0,160,False,,Haliade-X 13MW
