trial_id,run_id,seed,farm_name,is_synthetic,n_turbines,turbine_used
mc_v2_20260811_medium_000055,mc_v2_20260811_medium/task_0011,55,Vineyard Wind,False,62,GE Haliade-X 13MW  (Vineyard 1)
mc_v2_20260811_medium_000055,mc_v2_20260811_medium/task_0011,55,Revolution Wind,False,65,Siemens Gamesa SG 11.0-200 DD
mc_v2_20260811_medium_000055,mc_v2_20260811_medium/task_0011,55,South Fork Wind,False,12,Siemens Gamesa SG 11.0-200 DD
mc_v2_20260811_medium_000055,mc_v2_20260811_medium/task_0011,55,Sunrise Wind South,False,96,Siemens Gamesa SG 11.0-200 DD
mc_v2_20260811_medium_000055,mc_v2_20260811_medium/task_0011,55,Sunrise Wind North,True,3,Haliade-X 13MW
mc_v2_20260811_medium_000055,mc_v2_20260811_medium/task_0011,55,Revolution Wind North,True,1,Haliade-X 13MW
mc_v2_20260811_medium_000055,mc_v2_20260811_medium/task_0011,55,Vineyard Northeast,True,142,Haliade-X 15.5MW
mc_v2_20260811_medium_000055,mc_v2_20260811_medium/task_0011,55,New England Wind 1,True,80,SG11.0-200DD
mc_v2_20260811_medium_000055,mc_v2_20260811_medium/task_0011,55,New England Wind 2 South,True,61,Haliade-X 13MW
mc_v2_20260811_medium_000055,mc_v2_20260811_medium/task_0011,55,Beacon Wind,True,99,IEA 2200-22MW
mc_v2_20260811_medium_000055,mc_v2_20260811_medium/task_0011,55,Bay State Wind South,True,114,IEA 2200-22MW
mc_v2_20260811_medium_000055,mc_v2_20260811_medium/task_0011,55,Bay State Wind North,True,1,Haliade-X 15.5MW
mc_v2_20260811_medium_000055,mc_v2_20260811_medium/task_0011,55,SouthCoast Wind,True,164,Haliade-X 13MW
mc_v2_20260811_medium_000055,mc_v2_20260811_medium/task_0011,55,Speculative_00,True,71,SG11.0-200DD
mc_v2_20260811_medium_000055,mc_v2_20260811_medium/task_0011,55,Speculative_01,True,12,Haliade-X 13MW
mc_v2_20260811_medium_000055,mc_v2_20260811_medium/task_0011,55,Speculative_02,True,9,Haliade-X 13MW
mc_v2_20260811_medium_000055,mc_v2_20260811_medium/task_0011,55,Speculative_03,True,53,Haliade-X 13MW
mc_v2_20260811_medium_000055,mc_v2_20260811_medium/task_0011,55,Speculative_04,True,83,IEA 2200-22MW
mc_v2_20260811_medium_000055,mc_v2_20260811_medium/task_0011,55,Speculative_05,True,9,IEA 2200-22MW
mc_v2_20260811_medium_000055,mc_v2_20260811_medium/task_0011,55,Speculative_06,True,2,Haliade-X 13MW
mc_v2_20260811_medium_000055,mc_v2_20260811_medium/task_0011,55,Speculative_07,True,51,Haliade-X 15.5MW
mc_v2_20260811_medium_000055,mc_v2_20260811_medium/task_0011,55,Speculative_08,True,1,Haliade-X 15.5MW
mc_v2_20260811_medium_000056,mc_v2_20260811_medium/task_0011,56,Vineyard Wind,False,62,GE Haliade-X 13MW  (Vineyard 1)
mc_v2_20260811_medium_000056,mc_v2_20260811_medium/task_0011,56,Revolution Wind,False,65,Siemens Gamesa SG 11.0-200 DD
mc_v2_20260811_medium_000056,mc_v2_20260811_medium/task_0011,56,South Fork Wind,False,12,Siemens Gamesa SG 11.0-200 DD
mc_v2_20260811_medium_000056,mc_v2_20260811_medium/task_0011,56,Sunrise Wind South,False,96,Siemens Gamesa SG 11.0-200 DD
mc_v2_20260811_medium_000056,mc_v2_20260811_medium/task_0011,56,Sunrise Wind North,True,2,Haliade-X 15.5MW
mc_v2_20260811_medium_000056,mc_v2_20260811_medium/task_0011,56,Revolution Wind North,True,1,SG11.0-200DD
