trial_id,run_id,seed,tier,target_mw,delivered_mw,fraction_used,n_tries,success,band,angle,template,turbine,arrival_year
mc_v2_20260811_low_000080,mc_v2_20260811_low/task_0016,80,low,806.0,0.0,0.0,160,False,"(20, 30)",180,,Haliade-X 13MW,1.788
mc_v2_20260811_low_000080,mc_v2_20260811_low/task_0016,80,low,924.0,0.0,0.0,160,False,"(10, 20)",330,,IEA 2200-22MW,3.791
mc_v2_20260811_low_000080,mc_v2_20260811_low/task_0016,80,low,1833.0,0.0,0.0,160,False,"(20, 30)",240,,Haliade-X 15.5MW,4.831
mc_v2_20260811_low_000080,mc_v2_20260811_low/task_0016,80,low,2080.0,0.0,0.0,160,False,"(30, 45)",300,,Haliade-X 15.5MW,5.973
mc_v2_20260811_low_000080,mc_v2_20260811_low/task_0016,80,low,780.0,0.0,0.0,160,False,"(10, 20)",270,,IEA 2200-22MW,6.833
mc_v2_20260811_low_000080,mc_v2_20260811_low/task_0016,80,low,780.0,0.0,0.0,160,False,"(10, 20)",60,,IEA 2200-22MW,7.369
mc_v2_20260811_low_000080,mc_v2_20260811_low/task_0016,80,low,2080.0,0.0,0.0,160,False,"(30, 45)",330,,Haliade-X 15.5MW,8.762
mc_v2_20260811_low_000080,mc_v2_20260811_low/task_0016,80,low,132.0,0.0,0.0,160,False,"(60, 75)",150,,Haliade-X 13MW,9.209
mc_v2_20260811_low_000080,mc_v2_20260811_low/task_0016,80,low,30.0,30.0,1.0,1,True,"(75, 90)",30,staircase_8corners,Haliade-X 15.5MW,14.233
mc_v2_20260811_low_000080,mc_v2_20260811_low/task_0016,80,low,806.0,0.0,0.0,160,False,"(30, 45)",300,,IEA 2200-22MW,15.165
mc_v2_20260811_low_000080,mc_v2_20260811_low/task_0016,80,low,715.0,0.0,0.0,160,False,"(90, 105)",240,,SG11.0-200DD,16.45
mc_v2_20260811_low_000080,mc_v2_20260811_low/task_0016,80,low,1833.0,1833.0,1.0,2,True,"(30, 45)",60,staircase_8corners,IEA 2200-22MW,16.696
mc_v2_20260811_low_000080,mc_v2_20260811_low/task_0016,80,low,780.0,390.0,0.5,97,True,"(75, 90)",0,staircase_6corners,SG11.0-200DD,18.829
mc_v2_20260811_low_000080,mc_v2_20260811_low/task_0016,80,low,2080.0,0.0,0.0,160,False,"(3, 10)",0,,SG11.0-200DD,21.534
mc_v2_20260811_low_000080,mc_v2_20260811_low/task_0016,80,low,572.0,0.0,0.0,160,False,"(3, 10)",330,,IEA 2200-22MW,23.636
mc_v2_20260811_low_000080,mc_v2_20260811_low/task_0016,80,low,806.0,0.0,0.0,160,False,"(10, 20)",120,,IEA 2200-22MW,24.179
mc_v2_20260811_low_000081,mc_v2_20260811_low/task_0016,81,low,132.0,132.0,1.0,3,True,"(105, 120)",30,staircase_7corners,IEA 2200-22MW,2.223
mc_v2_20260811_low_000081,mc_v2_20260811_low/task_0016,81,low,30.0,0.0,0.0,40,False,"(75, 90)",210,,Haliade-X 15.5MW,3.031
mc_v2_20260811_low_000081,mc_v2_20260811_low/task_0016,81,low,806.0,0.0,0.0,160,False,"(45, 60)",300,,IEA 2200-22MW,5.279
mc_v2_20260811_low_000081,mc_v2_20260811_low/task_0016,81,low,806.0,0.0,0.0,160,False,"(10, 20)",330,,SG11.0-200DD,7.542
mc_v2_20260811_low_000081,mc_v2_20260811_low/task_0016,81,low,806.0,0.0,0.0,160,False,"(3, 10)",210,,Haliade-X 15.5MW,8.071
mc_v2_20260811_low_000081,mc_v2_20260811_low/task_0016,81,low,1833.0,0.0,0.0,160,False,"(90, 105)",150,,Haliade-X 15.5MW,11.878
mc_v2_20260811_low_000081,mc_v2_20260811_low/task_0016,81,low,2080.0,2080.0,1.0,1,True,"(30, 45)",60,staircase_6corners,SG11.0-200DD,17.859
mc_v2_20260811_low_000081,mc_v2_20260811_low/task_0016,81,low,715.0,715.0,1.0,3,True,"(45, 60)",60,staircase_9corners,SG11.0-200DD,17.988
mc_v2_20260811_low_000081,mc_v2_20260811_low/task_0016,81,low,1833.0,0.0,0.0,160,False,"(20, 30)",150,,Haliade-X 15.5MW,24.694
mc_v2_20260811_low_000082,mc_v2_20260811_low/task_0016,82,low,132.0,0.0,0.0,160,False,"(75, 90)",120,,IEA 2200-22MW,2.665
mc_v2_20260811_low_000082,mc_v2_20260811_low/task_0016,82,low,1833.0,1833.0,1.0,5,True,"(60, 75)",270,staircase_10corners,IEA 2200-22MW,3.414
mc_v2_20260811_low_000082,mc_v2_20260811_low/task_0016,82,low,1833.0,0.0,0.0,160,False,"(20, 30)",210,,IEA 2200-22MW,5.657
mc_v2_20260811_low_000082,mc_v2_20260811_low/task_0016,82,low,780.0,0.0,0.0,160,False,"(3, 10)",330,,SG11.0-200DD,7.817
mc_v2_20260811_low_000082,mc_v2_20260811_low/task_0016,82,low,30.0,30.0,1.0,1,True,"(30, 45)",270,staircase_10corners,IEA 2200-22MW,8.178
mc_v2_20260811_low_000082,mc_v2_20260811_low/task_0016,82,low,1833.0,1833.0,1.0,2,True,"(30, 45)",30,staircase_8corners,Haliade-X 15.5MW,17.012
mc_v2_20260811_low_000082,mc_v2_20260811_low/task_0016,82,low,806.0,806.0,1.0,4,True,"(90, 105)",90,staircase_6corners,IEA 2200-22MW,17.72
mc_v2_20260811_low_000082,mc_v2_20260811_low/task_0016,82,low,924.0,0.0,0.0,160,False,"(105, 120)",210,,SG11.0-200DD,18.058
mc_v2_20260811_low_000083,mc_v2_20260811_low/task_0016,83,low,1833.0,0.0,0.0,160,False,"(10, 20)",240,,Haliade-X 13MW,1.795
mc_v2_20260811_low_000083,mc_v2_20260811_low/task_0016,83,low,1833.0,0.0,0.0,160,False,"(75, 90)",120,,Haliade-X 13MW,5.847
mc_v2_20260811_low_000083,mc_v2_20260811_low/task_0016,83,low,715.0,0.0,0.0,160,False,"(105, 120)",210,,Haliade-X 13MW,10.302
mc_v2_20260811_low_000083,mc_v2_20260811_low/task_0016,83,low,132.0,0.0,0.0,160,False,"(105, 120)",0,,IEA 2200-22MW,11.224
mc_v2_20260811_low_000083,mc_v2_20260811_low/task_0016,83,low,924.0,0.0,0.0,160,False,"(105, 120)",0,,Haliade-X 13MW,11.457
mc_v2_20260811_low_000083,mc_v2_20260811_low/task_0016,83,low,715.0,0.0,0.0,160,False,"(105, 120)",0,,Haliade-X 15.5MW,11.724
mc_v2_20260811_low_000083,mc_v2_20260811_low/task_0016,83,low,2080.0,0.0,0.0,160,False,"(3, 10)",270,,IEA 2200-22MW,12.362
mc_v2_20260811_low_000083,mc_v2_20260811_low/task_0016,83,low,2080.0,0.0,0.0,160,False,"(90, 105)",240,,Haliade-X 13MW,14.121
mc_v2_20260811_low_000083,mc_v2_20260811_low/task_0016,83,low,572.0,0.0,0.0,160,False,"(10, 20)",30,,Haliade-X 13MW,14.416
mc_v2_20260811_low_000083,mc_v2_20260811_low/task_0016,83,low,806.0,806.0,1.0,1,True,"(90, 105)",30,staircase_10corners,SG11.0-200DD,15.786
mc_v2_20260811_low_000083,mc_v2_20260811_low/task_0016,83,low,1833.0,458.25,0.25,141,True,"(60, 75)",30,staircase_8corners,Haliade-X 13MW,19.5
mc_v2_20260811_low_000083,mc_v2_20260811_low/task_0016,83,low,30.0,30.0,1.0,19,True,"(60, 75)",330,staircase_8corners,IEA 2200-22MW,20.663
mc_v2_20260811_low_000083,mc_v2_20260811_low/task_0016,83,low,2080.0,0.0,0.0,160,False,"(3, 10)",180,,SG11.0-200DD,23.897
mc_v2_20260811_low_000083,mc_v2_20260811_low/task_0016,83,low,806.0,0.0,0.0,160,False,"(60, 75)",180,,SG11.0-200DD,24.187
mc_v2_20260811_low_000084,mc_v2_20260811_low/task_0016,84,low,132.0,33.0,0.25,160,True,"(60, 75)",0,staircase_10corners,Haliade-X 15.5MW,3.071
mc_v2_20260811_low_000084,mc_v2_20260811_low/task_0016,84,low,132.0,132.0,1.0,1,True,"(30, 45)",270,staircase_10corners,Haliade-X 13MW,6.927
mc_v2_20260811_low_000084,mc_v2_20260811_low/task_0016,84,low,715.0,0.0,0.0,160,False,"(20, 30)",330,,Haliade-X 13MW,10.38
mc_v2_20260811_low_000084,mc_v2_20260811_low/task_0016,84,low,715.0,0.0,0.0,160,False,"(10, 20)",180,,IEA 2200-22MW,12.071
mc_v2_20260811_low_000084,mc_v2_20260811_low/task_0016,84,low,806.0,806.0,1.0,2,True,"(105, 120)",270,staircase_9corners,Haliade-X 15.5MW,13.098
mc_v2_20260811_low_000084,mc_v2_20260811_low/task_0016,84,low,2080.0,0.0,0.0,160,False,"(45, 60)",240,,Haliade-X 13MW,18.706
mc_v2_20260811_low_000084,mc_v2_20260811_low/task_0016,84,low,806.0,0.0,0.0,160,False,"(105, 120)",150,,Haliade-X 15.5MW,20.772
mc_v2_20260811_low_000084,mc_v2_20260811_low/task_0016,84,low,715.0,0.0,0.0,160,False,"(3, 10)",90,,Haliade-X 15.5MW,21.322
mc_v2_20260811_low_000084,mc_v2_20260811_low/task_0016,84,low,1833.0,0.0,0.0,160,False,"(30, 45)",240,,Haliade-X 13MW,22.72
mc_v2_20260811_low_000084,mc_v2_20260811_low/task_0016,84,low,780.0,0.0,0.0,160,False,"(90, 105)",120,,SG11.0-200DD,23.306
mc_v2_20260811_low_000084,mc_v2_20260811_low/task_0016,84,low,572.0,572.0,1.0,1,True,"(60, 75)",60,staircase_10corners,SG11.0-200DD,23.753
