eval,time_s,iter,obj,aep,rms_viol,x,y,label
1,0.0,0,-1096.014938354719,1096.014938354719,3.4011705211851164,1009.510;109.061;2594.024;4059.630;2353.140;2718.392;71.573;2729.281;5274.117;4764.453;4087.801;608.922;5005.863;4800.064;924.485;3541.070;114.708;653.729;1771.657;884.309;4250.286;4582.342;1929.897;1785.273;625.303;470.138;3991.265;3357.443;311.773;2686.865;2249.388;4748.682;4019.955;3371.559;3093.349;5314.973;5525.371;1893.103;1343.298;4460.040;356.644;2041.848;392.128;1788.459;394.143;1625.477;4424.566;5070.242;4438.680;3146.185;3449.703;2024.308;945.377;2442.949;4103.822;352.171;116.105;4315.069;1679.731;3926.520;4114.139;5224.266;2241.839;2007.252;4516.774;4281.150;3654.643;4541.413;3596.403;5361.687;1869.697;4134.215;5319.067;1872.439;3425.139;2047.753;2584.626;420.011;108.323;4254.037;2535.451;3487.870;4143.728;2344.515;2058.659;946.561;4445.685;4665.009;4111.593;4901.650;3629.116;3897.971;1080.901;4298.741;1870.864;2452.572;1785.673;3182.422;3688.677;3223.128;1781.848;1220.819;4731.656;1692.122;2454.036;511.922;1685.483;479.891;1924.795;3972.086;5454.222;3501.259;1508.100;3677.569;3511.188;4623.652;2988.686;5102.281;2326.821;1601.850;2906.443;5165.721;4053.903;2765.913;2785.980;3632.844;2507.518;3083.581;5438.581;5221.517;4707.838;711.470;3116.518;2051.992;5106.055;1756.603;5212.289;1334.738;2354.188;5375.791;3334.725;5220.032;3017.562;1277.006;3992.592;2920.812;2830.650;764.313;811.549;5205.789;5353.926;5409.213;2003.620;256.873;3101.993;4123.333;3629.060;296.424;1304.144;3952.952;308.475;4740.383;5538.855;1387.678;303.046;5486.283;4296.411;2543.508;2678.237;5126.817;1992.648;297.807;3438.234;1750.251;3816.731;5308.520;2019.247;1383.190;296.530;4657.296;438.927;5332.183;3954.427;5104.584;4560.869;1068.041;985.059;5383.772;1629.813;4427.436;956.425;1674.905;3771.545;1391.150;4210.456;4923.834;1794.086;1672.764;155.303;2366.896;366.501;3218.073;3852.443;3182.513;3380.869;3358.041;5054.826;2973.765;4823.799;1971.041;787.505;1242.512;4442.380;1286.229;4326.211;5055.886;3048.568;802.047;3491.581;2125.184;5087.308;1252.375;1312.016;2701.222;2763.904,1051.488;2096.279;3741.758;2634.912;334.430;2325.722;2328.534;2506.587;133.503;1534.357;5322.303;4944.838;5267.970;4249.785;2430.356;5250.023;1683.702;3322.009;3289.632;2468.222;1402.062;1850.700;3600.348;1590.521;1938.696;1982.975;1818.913;4639.769;3056.398;102.871;4152.840;2812.151;4361.802;2769.556;1740.691;4700.015;970.732;1558.349;2711.228;4815.279;645.187;1896.655;2980.545;3798.758;589.087;4229.588;3118.758;2896.009;2132.875;1762.024;4986.826;5565.148;981.203;1184.407;3735.391;4281.552;4608.609;1693.695;1170.962;406.388;2107.461;3149.915;4886.288;185.049;502.070;3657.613;3759.398;695.136;539.648;156.667;3632.911;1567.198;1349.561;3721.474;677.603;3003.914;509.179;368.197;3743.786;4433.041;2589.596;2252.018;3928.673;425.832;1558.384;5069.497;5314.153;215.018;17.159;4300.151;2530.518;4269.611;3600.705;2508.612;3975.893;3385.353;88.010;2610.275;4939.226;4369.593;3667.597;3480.841;4573.029;1631.518;2206.989;3531.675;4597.352;1799.777;943.477;1524.635;2458.268;551.393;3518.679;5020.288;1916.308;5355.722;2349.917;3000.165;5469.693;3976.188;2830.852;4225.525;2650.521;4040.814;1245.155;430.615;3355.280;2932.631;2579.842;657.874;5233.446;625.735;5417.804;1781.467;1578.248;5263.940;5379.325;3923.704;5349.316;979.877;4797.193;3461.913;1655.132;3340.023;612.032;4435.143;3594.513;599.428;1230.089;1633.752;2652.807;1291.506;1666.334;3088.304;823.120;4218.588;2523.183;2279.769;3211.487;883.032;4992.547;644.892;3063.864;5403.693;779.471;3913.338;5461.095;5576.638;1947.328;3504.275;5277.305;3497.412;4887.791;3906.423;206.644;1934.956;5005.433;2625.283;2430.232;1707.553;894.524;3745.690;2213.909;4939.793;241.865;4896.356;517.268;4611.701;2564.940;4144.980;2524.972;887.800;5309.862;3597.877;1202.975;3340.480;1173.925;2250.847;3333.260;3417.501;604.451;1078.375;2566.189;2890.482;4800.568;3229.699;4544.503;2070.360;1051.264;1566.272;139.857;2039.134;3558.802;4715.044;1314.843;3952.294;4213.661;3870.826;5394.920;3247.344;2483.914;3006.073;26.666;37.647;2764.164,init
2000,18373.788942575455,1999,-1245.7492351289643,1245.7492351289643,0.001467673631498319,1105.130;0.426;2418.007;4639.740;1736.948;2529.691;0.449;3078.926;4951.897;5092.541;4440.443;0.128;5341.503;5108.630;661.287;3695.837;0.078;0.356;1760.041;435.919;4716.016;4477.402;2727.174;551.434;577.919;0.027;4012.180;3172.571;2.664;2392.022;2023.862;4934.808;3923.256;3662.353;3361.686;5599.639;5599.571;1096.636;1111.166;4476.199;-0.067;1939.476;794.546;1469.441;618.364;1287.138;4423.113;5046.325;5073.160;2750.521;3093.168;1366.719;913.051;2440.651;3662.818;13.747;0.047;4537.205;1497.825;4107.766;3888.078;5599.961;1903.919;1362.809;5043.335;4819.753;4402.246;4863.124;3548.039;5599.998;1652.388;4596.033;5599.585;2178.424;3267.088;1978.389;3088.410;-0.019;41.898;5086.186;2222.490;3575.029;4066.980;2076.114;2267.484;447.741;4412.409;4605.416;4175.277;4543.504;3775.840;3306.563;411.334;4861.266;1383.553;2495.150;1056.703;2950.369;3882.383;3229.355;1566.190;886.035;5058.894;1461.945;1788.879;190.680;1189.283;0.536;2129.788;4165.255;5599.765;3439.968;1197.854;3762.784;3551.437;5022.787;3199.769;5599.949;2280.589;593.180;2829.961;5600.016;3848.728;2740.457;2731.013;3620.788;2755.225;3450.402;5599.994;5600.003;5025.707;573.930;3064.993;2035.891;5128.586;1053.097;5599.966;678.628;2369.213;5600.003;2480.235;5599.574;2872.272;628.061;4006.259;2589.136;3431.988;660.823;583.880;5599.966;5599.963;5599.934;2100.220;0.092;2668.940;3966.242;4284.526;0.030;961.972;3896.198;0.597;5248.965;5599.295;940.099;-0.114;5599.953;4741.045;2706.107;2180.857;5600.030;1749.415;0.042;3122.891;778.078;3120.175;5599.634;1826.414;1225.851;-0.015;5074.611;0.218;5599.929;4411.011;5599.953;4570.730;0.142;1595.157;5599.922;1599.340;4638.025;545.542;1690.900;4088.503;1050.979;3735.759;4676.136;1321.752;1314.177;0.016;2160.220;0.183;3027.677;4061.279;3574.700;3833.079;3279.863;5600.041;2661.197;5599.945;1655.473;0.106;853.201;4233.820;523.445;4358.274;5129.837;3050.697;0.020;3622.864;2222.968;5175.054;1380.549;252.851;2727.392;2377.020,434.181;1990.193;4161.461;2790.824;-0.045;2215.037;2502.013;2397.636;-0.069;1282.038;5278.990;5599.890;5599.993;4306.743;2127.584;5432.156;1363.108;3390.675;3599.432;2674.158;1066.053;1981.974;3169.905;785.998;1638.750;1795.631;1664.136;4838.591;2997.856;0.016;4786.947;3307.926;4545.276;2578.174;1555.734;5085.286;947.804;1446.983;2571.905;4994.142;728.394;2069.477;3135.282;4430.778;197.718;4880.910;3168.073;3038.025;2070.032;1681.778;5324.663;5599.601;904.131;681.542;3665.432;4562.267;4948.935;1701.152;788.084;179.183;2001.680;3201.537;5068.027;0.082;332.978;3529.981;4131.601;637.759;177.985;0.095;3880.483;1423.462;1396.709;4497.034;745.763;3130.906;244.848;316.368;4375.135;4670.616;2761.377;1732.529;3914.910;0.145;1007.938;5599.802;5599.929;0.098;0.011;4690.599;2307.894;4370.594;3798.702;2414.019;4663.462;3531.505;0.842;2674.595;4798.463;4630.087;4156.351;4056.333;4938.990;1738.450;2417.426;4129.815;5132.821;1563.710;470.455;1205.814;2277.806;438.131;3488.521;5248.306;1268.851;5600.049;2095.363;2973.044;5599.776;4963.188;2926.412;4569.932;3326.645;4386.960;871.876;0.003;3698.579;3082.267;2529.810;218.900;5239.440;492.790;5600.097;1769.079;822.433;5400.716;5599.888;4630.555;5408.662;468.389;5148.550;3434.596;1404.311;3404.685;444.460;4785.238;4072.690;0.051;1265.701;1601.698;2034.102;1155.477;1555.293;3189.348;342.505;4319.207;2564.657;2231.857;2855.120;657.111;5370.229;0.340;2772.001;5599.907;957.438;4097.231;5599.967;5599.727;1267.941;3626.506;5599.883;3920.634;5091.312;4320.618;0.029;1837.833;5319.262;2315.272;2778.690;1688.783;1141.916;3861.210;2220.332;5299.837;423.766;5166.780;567.975;4342.948;2799.095;4348.427;2381.178;252.357;5600.068;3735.734;971.696;3772.847;1103.519;2079.545;3610.715;3984.775;508.720;1122.442;2956.368;2791.333;5013.763;3436.193;4825.867;1926.388;693.402;1312.472;-0.104;1818.038;3541.610;5273.370;821.726;3945.276;3864.998;4750.497;5600.001;3334.288;2612.935;3190.471;0.018;0.226;2506.748,end
