trial_id,run_id,seed,tier,wake_model,isolated_aep_gwh,real_neighbors_aep_gwh,real_neighbors_loss_pct,time_weighted_aep_gwh,time_weighted_loss_pct,n_segments
mc_v2_20260811_low_000125,mc_v2_20260811_low/task_0025,125,low,Nygaard_TurboGaussian,6745.101347699294,5969.584909146151,11.497,5956.53,11.691,8
mc_v2_20260811_low_000125,mc_v2_20260811_low/task_0025,125,low,SuperGaussian,6912.12633776792,6215.237960890603,10.082,6204.34,10.24,8
mc_v2_20260811_low_000125,mc_v2_20260811_low/task_0025,125,low,Bastankhah_PorteAgel_2014,7270.4672573159305,6800.20725854906,6.468,6792.56,6.573,8
mc_v2_20260811_low_000126,mc_v2_20260811_low/task_0025,126,low,Nygaard_TurboGaussian,7641.804680809082,6707.8554701513385,12.222,6699.06,12.337,6
mc_v2_20260811_low_000126,mc_v2_20260811_low/task_0025,126,low,SuperGaussian,7822.525547217807,6981.2820346678855,10.754,6971.39,10.881,6
mc_v2_20260811_low_000126,mc_v2_20260811_low/task_0025,126,low,Bastankhah_PorteAgel_2014,8212.272023236092,7656.533704244392,6.767,7649.06,6.858,6
mc_v2_20260811_low_000127,mc_v2_20260811_low/task_0025,127,low,Nygaard_TurboGaussian,7325.357352878062,6528.217262473959,10.882,6463.38,11.767,7
mc_v2_20260811_low_000127,mc_v2_20260811_low/task_0025,127,low,SuperGaussian,7430.748478471574,6649.491695215696,10.514,6588.66,11.332,7
mc_v2_20260811_low_000127,mc_v2_20260811_low/task_0025,127,low,Bastankhah_PorteAgel_2014,7768.5818778285975,7246.447744677616,6.721,7212.9,7.153,7
mc_v2_20260811_low_000128,mc_v2_20260811_low/task_0025,128,low,Nygaard_TurboGaussian,7913.84800399494,7001.179859454172,11.533,7000.3,11.544,4
mc_v2_20260811_low_000128,mc_v2_20260811_low/task_0025,128,low,SuperGaussian,8132.252542003308,7308.044940353345,10.135,7306.01,10.16,4
mc_v2_20260811_low_000128,mc_v2_20260811_low/task_0025,128,low,Bastankhah_PorteAgel_2014,8538.674393814214,8007.991202711217,6.215,8006.83,6.229,4
mc_v2_20260811_low_000129,mc_v2_20260811_low/task_0025,129,low,Nygaard_TurboGaussian,7352.807900097303,6539.062263934391,11.067,6518.74,11.344,6
mc_v2_20260811_low_000129,mc_v2_20260811_low/task_0025,129,low,SuperGaussian,7521.642590689557,6771.628133467484,9.971,6754.31,10.202,6
mc_v2_20260811_low_000129,mc_v2_20260811_low/task_0025,129,low,Bastankhah_PorteAgel_2014,7892.1019648599595,7383.813072354416,6.44,7376.58,6.532,6
