trial_id,run_id,seed,wake_model,dt_aep_s,isolated_aep_gwh,real_neighbors_aep_gwh,real_neighbors_loss_pct,full_cluster_aep_gwh,full_cluster_loss_pct
mc_20260807_0627_high_000090,mc_20260807_0627_high/task_0018,90,Nygaard_TurboGaussian,12.48,3372.29265884437,3308.4429586062843,1.893,2891.436536350702,14.259
mc_20260807_0627_high_000090,mc_20260807_0627_high/task_0018,90,SuperGaussian,3.07,3423.3348215361475,3418.6566519776525,0.137,3048.2619518636466,10.956
mc_20260807_0627_high_000091,mc_20260807_0627_high/task_0018,91,Nygaard_TurboGaussian,15.85,3387.3373626523007,3326.0277724573616,1.81,2905.932547588705,14.212
mc_20260807_0627_high_000091,mc_20260807_0627_high/task_0018,91,SuperGaussian,4.51,3438.204250325545,3433.785126288004,0.129,3071.6028115615263,10.663
mc_20260807_0627_high_000092,mc_20260807_0627_high/task_0018,92,Nygaard_TurboGaussian,15.46,3055.4967855932355,3013.0707120201128,1.389,2643.054730748343,13.498
mc_20260807_0627_high_000092,mc_20260807_0627_high/task_0018,92,SuperGaussian,4.49,3103.520804246461,3100.4853953237125,0.098,2783.4775183959346,10.312
mc_20260807_0627_high_000093,mc_20260807_0627_high/task_0018,93,Nygaard_TurboGaussian,16.06,3132.0463371521364,3070.3734292271206,1.969,2629.330121829109,16.051
mc_20260807_0627_high_000093,mc_20260807_0627_high/task_0018,93,SuperGaussian,4.61,3183.9329176845104,3179.4066599272523,0.142,2774.521022310408,12.859
mc_20260807_0627_high_000094,mc_20260807_0627_high/task_0018,94,Nygaard_TurboGaussian,15.59,3420.974142706742,3351.7402184550933,2.024,2936.0231043761028,14.176
mc_20260807_0627_high_000094,mc_20260807_0627_high/task_0018,94,SuperGaussian,4.57,3474.6945444603107,3469.74356447043,0.142,3109.909926847326,10.498
