trial_id,run_id,seed,tier,wake_model,isolated_aep_gwh,real_neighbors_aep_gwh,real_neighbors_loss_pct,time_weighted_aep_gwh,time_weighted_loss_pct,n_segments
mc_v2_20260811_low_000035,mc_v2_20260811_low/task_0007,35,low,Nygaard_TurboGaussian,7796.473184081174,6892.417472230258,11.596,6878.24,11.778,8
mc_v2_20260811_low_000035,mc_v2_20260811_low/task_0007,35,low,SuperGaussian,8036.771362380916,7198.339419685837,10.432,7186.6,10.578,8
mc_v2_20260811_low_000035,mc_v2_20260811_low/task_0007,35,low,Bastankhah_PorteAgel_2014,8475.141140871741,7912.015183833506,6.644,7902.81,6.753,8
mc_v2_20260811_low_000036,mc_v2_20260811_low/task_0007,36,low,Nygaard_TurboGaussian,8072.088524900728,7188.083403943478,10.951,7174.96,11.114,6
mc_v2_20260811_low_000036,mc_v2_20260811_low/task_0007,36,low,SuperGaussian,8361.497882724903,7523.28162829361,10.025,7512.65,10.152,6
mc_v2_20260811_low_000036,mc_v2_20260811_low/task_0007,36,low,Bastankhah_PorteAgel_2014,8825.896389312786,8270.458502472917,6.293,8264.95,6.356,6
mc_v2_20260811_low_000037,mc_v2_20260811_low/task_0007,37,low,Nygaard_TurboGaussian,7668.854408423278,6803.512591385552,11.284,6800.16,11.328,7
mc_v2_20260811_low_000037,mc_v2_20260811_low/task_0007,37,low,SuperGaussian,7918.058500773675,7121.764433512572,10.057,7116.8,10.119,7
mc_v2_20260811_low_000037,mc_v2_20260811_low/task_0007,37,low,Bastankhah_PorteAgel_2014,8382.594383921603,7848.474076428228,6.372,7842.18,6.447,7
mc_v2_20260811_low_000038,mc_v2_20260811_low/task_0007,38,low,Nygaard_TurboGaussian,8163.407366473934,7226.146801922054,11.481,7215.0,11.618,8
mc_v2_20260811_low_000038,mc_v2_20260811_low/task_0007,38,low,SuperGaussian,8400.708300026921,7534.380676728157,10.313,7525.01,10.424,8
mc_v2_20260811_low_000038,mc_v2_20260811_low/task_0007,38,low,Bastankhah_PorteAgel_2014,8839.640849228223,8282.289573823466,6.305,8275.25,6.385,8
mc_v2_20260811_low_000039,mc_v2_20260811_low/task_0007,39,low,Nygaard_TurboGaussian,8356.175911997088,7322.888490406806,12.366,7278.26,12.9,4
mc_v2_20260811_low_000039,mc_v2_20260811_low/task_0007,39,low,SuperGaussian,8586.019003576046,7660.406627501334,10.78,7617.26,11.283,4
mc_v2_20260811_low_000039,mc_v2_20260811_low/task_0007,39,low,Bastankhah_PorteAgel_2014,9009.86603569916,8416.997186265346,6.58,8391.78,6.86,4
