trial_id,run_id,seed,tier,wake_model,segment_idx,start_year,end_year,duration_years,n_active_new_farms,isolated_aep_gwh,real_neighbors_aep_gwh,full_cluster_aep_gwh,full_cluster_loss_pct
mc_v2_20260811_low_000035,mc_v2_20260811_low/task_0007,35,low,Nygaard_TurboGaussian,0,0.0,0.055,0.055,0,7796.473184081174,6892.417472230258,6892.417472230258,11.596
mc_v2_20260811_low_000035,mc_v2_20260811_low/task_0007,35,low,Nygaard_TurboGaussian,1,0.055,4.827,4.772,1,7796.473184081174,6892.417472230258,6888.284601456849,11.649
mc_v2_20260811_low_000035,mc_v2_20260811_low/task_0007,35,low,Nygaard_TurboGaussian,2,4.827,9.448,4.621,2,7796.473184081174,6892.417472230258,6888.1297745029615,11.651
mc_v2_20260811_low_000035,mc_v2_20260811_low/task_0007,35,low,Nygaard_TurboGaussian,3,9.448,12.578,3.13,3,7796.473184081174,6892.417472230258,6884.425737555179,11.698
mc_v2_20260811_low_000035,mc_v2_20260811_low/task_0007,35,low,Nygaard_TurboGaussian,4,12.578,14.874,2.297,4,7796.473184081174,6892.417472230258,6880.699582136084,11.746
mc_v2_20260811_low_000035,mc_v2_20260811_low/task_0007,35,low,Nygaard_TurboGaussian,5,14.874,18.551,3.677,5,7796.473184081174,6892.417472230258,6870.435770038967,11.878
mc_v2_20260811_low_000035,mc_v2_20260811_low/task_0007,35,low,Nygaard_TurboGaussian,6,18.551,21.466,2.915,6,7796.473184081174,6892.417472230258,6863.096676070529,11.972
mc_v2_20260811_low_000035,mc_v2_20260811_low/task_0007,35,low,Nygaard_TurboGaussian,7,21.466,25.0,3.534,7,7796.473184081174,6892.417472230258,6863.09155412301,11.972
mc_v2_20260811_low_000035,mc_v2_20260811_low/task_0007,35,low,SuperGaussian,0,0.0,0.055,0.055,0,8036.771362380916,7198.339419685837,7198.339419685837,10.432
mc_v2_20260811_low_000035,mc_v2_20260811_low/task_0007,35,low,SuperGaussian,1,0.055,4.827,4.772,1,8036.771362380916,7198.339419685837,7197.333688305213,10.445
mc_v2_20260811_low_000035,mc_v2_20260811_low/task_0007,35,low,SuperGaussian,2,4.827,9.448,4.621,2,8036.771362380916,7198.339419685837,7196.58499744383,10.454
mc_v2_20260811_low_000035,mc_v2_20260811_low/task_0007,35,low,SuperGaussian,3,9.448,12.578,3.13,3,8036.771362380916,7198.339419685837,7194.478256859875,10.48
mc_v2_20260811_low_000035,mc_v2_20260811_low/task_0007,35,low,SuperGaussian,4,12.578,14.874,2.297,4,8036.771362380916,7198.339419685837,7188.27672751357,10.558
mc_v2_20260811_low_000035,mc_v2_20260811_low/task_0007,35,low,SuperGaussian,5,14.874,18.551,3.677,5,8036.771362380916,7198.339419685837,7177.433811343117,10.693
mc_v2_20260811_low_000035,mc_v2_20260811_low/task_0007,35,low,SuperGaussian,6,18.551,21.466,2.915,6,8036.771362380916,7198.339419685837,7171.171547881442,10.77
mc_v2_20260811_low_000035,mc_v2_20260811_low/task_0007,35,low,SuperGaussian,7,21.466,25.0,3.534,7,8036.771362380916,7198.339419685837,7171.050032736241,10.772
mc_v2_20260811_low_000035,mc_v2_20260811_low/task_0007,35,low,Bastankhah_PorteAgel_2014,0,0.0,0.055,0.055,0,8475.141140871741,7912.015183833506,7912.015183833506,6.644
mc_v2_20260811_low_000035,mc_v2_20260811_low/task_0007,35,low,Bastankhah_PorteAgel_2014,1,0.055,4.827,4.772,1,8475.141140871741,7912.015183833506,7909.569701013571,6.673
