eval,time_s,iter,obj,aep,x,y,rms_viol
106,308.236,105,865.59,568.4008,,,0.5329
107,311.123,106,964.33,567.5634,,,0.5508
108,314.003,107,1028.41,568.4254,,,0.5623
109,316.880,108,3378.65,567.1930,,,0.8839
110,319.746,109,84.07,568.1902,,,0.3594
111,322.631,110,996.52,568.1033,,,0.5566
112,325.552,111,1003.82,568.5164,,,0.5580
113,328.459,112,5083.17,567.4846,,,1.0578
114,331.368,113,264.37,568.3385,,,0.4061
115,334.280,114,602.29,568.2097,,,0.4814
116,337.162,115,2507.21,567.5106,,,0.7803
117,340.048,116,6615.63,565.8317,,,1.1925
118,342.937,117,5746.36,564.1582,,,1.1179
119,345.874,118,1360.87,564.7327,,,0.6175
120,348.772,119,189.68,566.6338,,,0.3870
121,351.662,120,900.69,567.9023,,,0.5393
122,354.547,121,2703.11,568.1924,,,0.8048
123,357.444,122,5456.32,567.0893,,,1.0921
124,360.340,123,4253.30,566.0776,,,0.9769
125,363.242,124,5760.27,565.5825,,,1.1192
126,366.120,125,2844.87,566.0185,,,0.8218
127,369.023,126,168.85,566.9019,,,0.3817
128,371.922,127,139.07,567.8147,,,0.3741
129,374.824,128,2615.92,568.5354,,,0.7941
130,377.721,129,7286.23,567.7051,,,1.2471
131,380.606,130,24243.63,565.1491,,,2.2164
132,383.498,131,12659.78,565.5221,,,1.6183
133,386.429,132,3996.28,566.4807,,,0.9505
134,389.315,133,650.88,567.3235,,,0.4912
135,392.192,134,109.48,568.1773,,,0.3663
136,395.074,135,1427.72,568.3521,,,0.6287
137,397.952,136,2773.30,567.2988,,,0.8133
138,400.830,137,695.00,568.2781,,,0.5002
139,403.702,138,-98.10,568.6475,,,0.3053
140,406.641,139,2194.08,568.1930,,,0.7396
141,409.513,140,798.84,568.8583,,,0.5204
142,412.392,141,1555.23,568.3900,,,0.6485
143,415.266,142,201.59,568.6838,,,0.3905
144,418.137,143,2343.32,568.0783,,,0.7593
145,421.016,144,105.03,568.9140,,,0.3653
146,423.898,145,1447.69,568.7078,,,0.6319
147,426.807,146,690.22,569.1202,,,0.4994
148,429.686,147,5243.89,566.6061,,,1.0727
149,432.568,148,13.94,568.6484,,,0.3397
150,435.447,149,275.78,569.0171,,,0.4090
151,438.318,150,4208.90,568.3131,,,0.9726
152,441.187,151,471.25,569.0982,,,0.4539
153,444.056,152,-244.24,568.7213,,,0.2535
154,446.940,153,3185.73,568.2450,,,0.8622
155,449.867,154,407.20,568.8710,,,0.4396
156,452.779,155,5108.21,567.1381,,,1.0601
157,455.685,156,3583.33,566.8552,,,0.9065
158,458.576,157,-2.56,567.6604,,,0.3345
159,461.484,158,-214.76,568.3139,,,0.2646
160,464.365,159,612.13,568.8650,,,0.4836
161,467.265,160,3588.61,568.6734,,,0.9073
162,470.158,161,268.94,568.9947,,,0.4073
163,473.085,162,-121.89,568.6743,,,0.2974
164,475.970,163,1602.07,567.9723,,,0.6555
165,478.869,164,1741.10,566.5712,,,0.6760
166,481.770,165,1461.64,565.4180,,,0.6336
167,484.663,166,420.48,566.7373,,,0.4421
168,487.558,167,120.24,567.9303,,,0.3691
169,490.450,168,708.58,568.6708,,,0.5029
170,493.343,169,1158.57,568.4577,,,0.5848
171,496.239,170,493.95,568.8803,,,0.4588
172,499.128,171,674.01,568.7847,,,0.4961
173,502.023,172,3727.60,567.5455,,,0.9222
174,504.890,173,429.92,568.7940,,,0.4447
175,507.765,174,34.80,569.0621,,,0.3458
176,510.645,175,2637.07,568.5930,,,0.7967
177,513.531,176,59.83,569.0393,,,0.3529
178,516.428,177,221.84,568.9438,,,0.3957
179,519.313,178,3196.53,568.6206,,,0.8635
180,522.180,179,559.57,569.2239,,,0.4728
181,525.070,180,5678.84,567.8700,,,1.1122
182,527.942,181,3575.85,567.3618,,,0.9058
183,530.827,182,497.66,567.9960,,,0.4594
184,533.699,183,-158.22,568.5349,,,0.2850
185,536.620,184,306.03,569.0140,,,0.4163
186,539.496,185,1257.09,568.7075,,,0.6013
187,542.358,186,-16.28,569.1007,,,0.3309
188,545.228,187,590.72,569.0239,,,0.4792
189,548.108,188,4494.56,566.9457,,,1.0011
190,550.988,189,619.84,568.5084,,,0.4851
191,553.865,190,78.29,569.0998,,,0.3580
192,556.772,191,1581.70,568.6950,,,0.6525
193,559.656,192,374.64,569.2868,,,0.4323
194,562.544,193,679.77,568.8743,,,0.4972
195,565.465,194,4131.09,567.5086,,,0.9646
196,568.352,195,115.89,568.8646,,,0.3682
197,571.237,196,70.09,569.3015,,,0.3558
198,574.131,197,1917.07,568.6977,,,0.7016
199,577.034,198,83.80,569.2245,,,0.3596
200,579.989,199,791.44,568.6760,,,0.5190
201,582.886,200,416.23,569.2978,,,0.4418
202,585.784,201,6702.37,567.5546,,,1.1998
203,588.681,202,1042.56,568.6519,,,0.5648
204,591.570,203,-248.54,569.0374,,,0.2519
205,594.453,204,288.53,569.2184,,,0.4121
206,597.325,205,2735.05,569.3656,,,0.8089
207,600.282,206,430.48,569.2408,,,0.4449
208,603.194,207,325.94,568.6253,,,0.4209
209,606.087,208,884.86,567.2070,,,0.5362
210,609.005,209,859.11,566.6354,,,0.5313
211,611.892,210,322.92,567.1198,,,0.4198
212,614.789,211,11.30,568.2498,,,0.3388
213,617.682,212,228.61,568.6706,,,0.3973
214,620.595,213,1012.74,568.2319,,,0.5595
215,623.503,214,211.28,569.1325,,,0.3931
216,626.372,215,659.71,568.9981,,,0.4933
217,629.253,216,2199.40,567.5552,,,0.7402
218,632.131,217,-59.57,568.6500,,,0.3175
219,635.004,218,243.03,569.3740,,,0.4011
220,637.874,219,2308.87,569.0455,,,0.7549
221,640.746,220,-35.22,569.3088,,,0.3252
222,643.675,221,-65.90,568.7910,,,0.3156
223,646.560,222,419.86,569.4682,,,0.4426
224,649.441,223,2719.47,568.7476,,,0.8069
225,652.310,224,-63.16,569.3366,,,0.3166
226,655.197,225,290.85,568.8042,,,0.4126
227,658.063,226,209.86,569.3790,,,0.3928
228,660.923,227,1975.92,569.0721,,,0.7099
229,663.870,228,146.49,569.4132,,,0.3765
230,666.744,229,440.01,568.5835,,,0.4469
231,669.625,230,1574.64,566.8513,,,0.6512
232,672.515,231,881.72,566.8395,,,0.5356
233,675.399,232,-203.20,567.8836,,,0.2687
234,678.279,233,61.68,568.7353,,,0.3533
235,681.154,234,577.78,568.9645,,,0.4765
236,684.062,235,2285.58,568.5515,,,0.7518
237,686.985,236,-14.68,569.1383,,,0.3314
238,689.886,237,281.48,569.2574,,,0.4104
239,692.789,238,2462.75,568.4205,,,0.7747
240,695.680,239,260.45,569.1269,,,0.4053
241,698.570,240,-330.75,569.2000,,,0.2173
242,701.466,241,1847.22,568.4651,,,0.6916
243,704.360,242,-15.18,569.2285,,,0.3312
244,707.273,243,-84.84,569.2434,,,0.3097
245,710.196,244,509.16,569.3730,,,0.4621
246,713.080,245,2080.69,568.2032,,,0.7242
247,715.970,246,82.52,569.3215,,,0.3593
248,718.853,247,99.96,569.3016,,,0.3640
249,721.741,248,1741.26,568.6947,,,0.6763
250,724.638,249,290.87,569.3063,,,0.4127
251,727.536,250,192.96,569.1707,,,0.3885
252,730.486,251,1045.16,568.2735,,,0.5652
253,733.395,252,1368.30,567.1561,,,0.6191
254,736.282,253,88.12,567.0164,,,0.3602
255,739.175,254,-483.66,567.9779,,,0.1292
256,742.075,255,173.69,568.7246,,,0.3834
257,744.951,256,1886.58,568.5838,,,0.6973
258,747.865,257,4310.33,568.2203,,,0.9829
259,750.756,258,5986.92,567.8366,,,1.1393
260,753.624,259,3964.76,567.6073,,,0.9474
261,756.507,260,299.07,568.2043,,,0.4144
262,759.396,261,-205.91,568.8145,,,0.2681
263,762.276,262,691.87,569.3868,,,0.4998
264,765.159,263,-76.93,569.1795,,,0.3122
265,768.042,264,521.63,569.1691,,,0.4648
266,770.949,265,964.19,568.0541,,,0.5508
267,773.850,266,467.75,567.1847,,,0.4527
268,776.721,267,-199.71,568.0262,,,0.2701
269,779.583,268,-60.67,568.9088,,,0.3172
270,782.467,269,739.82,569.1227,,,0.5091
271,785.348,270,1365.85,568.2172,,,0.6189
272,788.223,271,27.69,569.0719,,,0.3438
273,791.107,272,72.68,569.3163,,,0.3566
274,794.056,273,914.78,568.4806,,,0.5420
275,796.946,274,-10.01,569.2852,,,0.3328
276,799.829,275,-319.95,569.2439,,,0.2222
277,802.711,276,2708.38,568.1233,,,0.8055
278,805.599,277,226.67,568.7718,,,0.3969
279,808.488,278,-361.69,569.1824,,,0.2027
280,811.380,279,1170.04,568.7216,,,0.5868
281,814.323,280,133.88,569.0199,,,0.3731
282,817.219,281,-404.64,569.2173,,,0.1805
283,820.109,282,364.86,569.1661,,,0.4301
284,822.999,283,2749.81,568.6028,,,0.8106
285,825.913,284,-30.53,569.0173,,,0.3265
286,828.802,285,-240.26,569.2222,,,0.2552
287,831.695,286,890.35,569.1135,,,0.5376
288,834.602,287,-35.51,569.2140,,,0.3251
289,837.530,288,247.54,568.9102,,,0.4021
290,840.434,289,-86.70,569.4523,,,0.3092
291,843.314,290,1189.32,569.1976,,,0.5901
292,846.202,291,-344.99,569.3465,,,0.2108
293,849.090,292,-32.72,569.1668,,,0.3259
294,851.986,293,138.69,569.5384,,,0.3745
295,854.880,294,1357.45,569.0724,,,0.6176
296,857.848,295,-159.49,569.3667,,,0.2849
297,860.728,296,-264.20,569.0656,,,0.2457
298,863.614,297,-45.08,569.3772,,,0.3222
299,866.502,298,1303.01,568.9609,,,0.6088
300,869.371,299,-3.54,569.4152,,,0.3347
301,872.248,300,-145.26,569.2754,,,0.2898
302,875.122,301,1799.63,568.1591,,,0.6847
303,878.027,302,-70.69,568.9449,,,0.3141
304,880.920,303,-314.81,569.3618,,,0.2245
305,883.788,304,392.63,569.3870,,,0.4365
306,886.675,305,-346.00,569.4398,,,0.2103
307,889.544,306,363.15,569.0870,,,0.4297
308,892.410,307,-202.08,569.4754,,,0.2697
309,895.295,308,320.51,569.3945,,,0.4198
310,898.170,309,-170.57,569.4013,,,0.2810
311,901.097,310,483.85,568.5673,,,0.4565
312,903.972,311,-202.35,569.2962,,,0.2696
313,906.853,312,-1.66,569.1448,,,0.3352
314,909.724,313,1252.87,569.1547,,,0.6007
315,912.604,314,777.96,568.6967,,,0.5164
316,915.485,315,-157.77,568.1248,,,0.2851
317,918.377,316,-414.68,568.6815,,,0.1746
318,921.367,317,42.68,569.1312,,,0.3481
319,924.279,318,1409.56,569.2647,,,0.6260
320,927.176,319,2748.44,568.5681,,,0.8105
321,930.069,320,1543.23,567.6208,,,0.6465
322,932.968,321,-115.83,567.9324,,,0.2992
323,935.862,322,-379.17,568.6490,,,0.1937
324,938.771,323,82.69,569.2252,,,0.3593
325,941.660,324,1504.52,569.3359,,,0.6408
326,944.567,325,160.26,569.3009,,,0.3801
327,947.459,326,-93.71,569.3112,,,0.3069
328,950.347,327,184.55,569.0019,,,0.3863
329,953.251,328,-195.00,568.6173,,,0.2720
330,956.157,329,-169.91,568.4001,,,0.2809
331,959.065,330,-235.39,568.3967,,,0.2568
332,961.956,331,-327.53,568.8441,,,0.2186
333,964.873,332,696.65,568.7985,,,0.5006
334,967.766,333,1747.31,567.7616,,,0.6771
335,970.656,334,1426.64,567.3837,,,0.6284
336,973.547,335,-73.71,568.0055,,,0.3129
337,976.429,336,-413.90,568.7255,,,0.1751
338,979.316,337,-184.69,569.1529,,,0.2759
339,982.216,338,225.83,569.1388,,,0.3968
340,985.084,339,280.95,568.7622,,,0.4102
341,988.005,340,96.18,568.4600,,,0.3628
342,990.892,341,2.84,568.7640,,,0.3364
343,993.772,342,-186.79,568.9482,,,0.2751
344,996.646,343,28.49,569.0595,,,0.3440
345,999.516,344,144.16,568.9698,,,0.3758
346,1002.397,345,-242.65,568.7483,,,0.2541
347,1005.269,346,-380.93,568.9062,,,0.1929
348,1008.156,347,-70.38,569.1800,,,0.3143
349,1011.035,348,197.72,569.1296,,,0.3897
350,1013.907,349,283.84,568.4795,,,0.4108
351,1016.787,350,796.78,568.2976,,,0.5199
352,1019.659,351,-61.97,568.4989,,,0.3167
353,1022.540,352,-483.15,568.8329,,,0.1303
354,1025.417,353,-116.03,569.2810,,,0.2996
355,1028.345,354,284.14,569.2296,,,0.4111
356,1031.231,355,-163.35,569.4121,,,0.2836
357,1034.138,356,-348.59,569.1927,,,0.2090
358,1037.037,357,77.66,568.7027,,,0.3578
359,1039.935,358,-483.84,569.1660,,,0.1300
360,1042.829,359,-176.16,569.4775,,,0.2791
361,1045.728,360,1026.82,569.3715,,,0.5622
362,1048.688,361,-48.48,569.5069,,,0.3212
363,1051.599,362,-455.22,569.1954,,,0.1502
364,1054.502,363,-154.67,569.4082,,,0.2866
365,1057.424,364,522.62,569.2100,,,0.4650
366,1060.296,365,-382.44,569.3477,,,0.1924
367,1063.189,366,-329.84,569.3253,,,0.2178
368,1066.096,367,133.43,569.0986,,,0.3730
369,1069.002,368,-366.84,569.2338,,,0.2002
370,1071.934,369,-436.54,569.3041,,,0.1621
371,1074.825,370,181.58,569.2748,,,0.3856
372,1077.776,371,-386.56,569.3663,,,0.1903
373,1080.671,372,-278.55,569.2545,,,0.2399
374,1083.573,373,-365.06,569.4361,,,0.2012
375,1086.449,374,399.12,569.4124,,,0.4379
376,1089.323,375,-489.73,569.3483,,,0.1256
377,1092.215,376,-216.44,569.3428,,,0.2643
378,1095.127,377,-182.33,569.6000,,,0.2769
379,1098.009,378,66.28,569.4713,,,0.3548
380,1100.878,379,233.18,568.9044,,,0.3985
381,1103.749,380,-200.89,568.3336,,,0.2697
382,1106.633,381,-497.84,568.7930,,,0.1185
383,1109.513,382,-391.81,569.1403,,,0.1874
384,1112.390,383,725.94,569.2868,,,0.5064
385,1115.268,384,-383.16,569.3880,,,0.1920
386,1118.136,385,-406.83,569.4384,,,0.1794
387,1121.052,386,128.83,569.4164,,,0.3718
388,1123.914,387,-315.37,569.4658,,,0.2243
389,1126.787,388,-405.35,569.3510,,,0.1802
390,1129.670,389,10.10,569.2837,,,0.3387
391,1132.549,390,254.56,568.8610,,,0.4038
392,1135.438,391,-178.03,568.2700,,,0.2780
393,1138.320,392,-538.20,568.5059,,,0.0775
394,1141.264,393,-369.02,568.9055,,,0.1990
395,1144.138,394,105.02,569.0877,,,0.3654
396,1147.026,395,-57.10,568.6912,,,0.3183
397,1149.920,396,-179.38,568.6425,,,0.2776
398,1152.831,397,-273.58,568.8273,,,0.2418
399,1155.767,398,-469.41,569.0425,,,0.1405
400,1158.690,399,-250.17,569.1612,,,0.2513
401,1161.589,400,-0.16,569.1035,,,0.3357
402,1164.481,401,-175.82,568.7208,,,0.2789
403,1167.383,402,-390.19,568.7927,,,0.1881
404,1170.291,403,-447.74,569.0696,,,0.1550
405,1173.179,404,-391.36,569.2796,,,0.1877
406,1176.074,405,-122.50,569.2947,,,0.2974
407,1178.993,406,-346.59,569.4080,,,0.2101
408,1181.905,407,-259.93,569.2812,,,0.2475
409,1184.795,408,-125.62,568.7464,,,0.2962
410,1187.684,409,-230.39,568.4298,,,0.2587
411,1190.574,410,-463.80,568.6081,,,0.1441
412,1193.457,411,-493.48,568.9305,,,0.1222
413,1196.348,412,-355.59,569.1265,,,0.2056
414,1199.250,413,-91.77,569.1863,,,0.3075
415,1202.139,414,380.49,569.0432,,,0.4336
416,1205.031,415,-283.61,569.2550,,,0.2378
417,1207.914,416,-453.99,569.3067,,,0.1511
418,1210.796,417,-414.83,569.3086,,,0.1749
419,1213.693,418,-228.23,569.2230,,,0.2599
420,1216.569,419,113.87,568.9834,,,0.3677
421,1219.439,420,166.17,568.6671,,,0.3815
422,1222.314,421,-228.57,568.5513,,,0.2595
423,1225.229,422,-258.68,568.2713,,,0.2476
424,1228.101,423,-419.86,568.5823,,,0.1716
425,1230.985,424,-511.23,568.8339,,,0.1068
426,1233.874,425,-416.36,569.1196,,,0.1739
427,1236.745,426,158.23,569.3628,,,0.3796
428,1239.630,427,857.32,569.3453,,,0.5315
429,1242.567,428,2783.39,569.0408,,,0.8148
430,1245.492,429,3362.39,568.9376,,,0.8823
431,1248.417,430,3321.25,568.9240,,,0.8777
432,1251.300,431,2998.86,568.9362,,,0.8405
433,1254.171,432,2385.69,568.9585,,,0.7649
434,1257.057,433,1523.16,568.9881,,,0.6437
435,1259.929,434,642.27,569.0252,,,0.4898
436,1262.795,435,-61.18,569.0737,,,0.3171
437,1265.679,436,-404.69,569.1712,,,0.1805
438,1268.566,437,-525.51,569.1819,,,0.0930
439,1271.451,438,-460.42,569.3206,,,0.1468
440,1274.350,439,21.79,569.3914,,,0.3421
441,1277.246,440,-442.25,569.3959,,,0.1587
442,1280.140,441,-474.23,569.4642,,,0.1373
443,1283.039,442,5.79,569.3868,,,0.3375
444,1285.965,443,208.16,569.0362,,,0.3923
445,1288.860,444,75.89,568.6851,,,0.3573
446,1291.763,445,-367.78,568.7735,,,0.1995
447,1294.660,446,-460.53,568.8264,,,0.1464
448,1297.546,447,-493.73,568.9447,,,0.1220
449,1300.427,448,-476.32,569.0625,,,0.1355
450,1303.319,449,-369.80,569.1704,,,0.1987
451,1306.261,450,-220.75,569.1108,,,0.2626
452,1309.164,451,-7.00,568.9567,,,0.3336
453,1312.062,452,-270.53,568.8601,,,0.2431
454,1314.967,453,-481.60,569.0322,,,0.1316
455,1317.844,454,-468.28,569.2915,,,0.1414
456,1320.740,455,-393.17,569.3659,,,0.1868
457,1323.638,456,82.05,569.2084,,,0.3591
458,1326.514,457,222.17,568.9360,,,0.3958
459,1329.400,458,-95.73,568.8745,,,0.3061
460,1332.295,459,-453.56,569.0747,,,0.1512
461,1335.191,460,-494.11,569.2290,,,0.1220
462,1338.079,461,-437.91,569.3090,,,0.1613
463,1340.954,462,-449.03,569.1979,,,0.1543
464,1343.846,463,-228.54,569.0273,,,0.2597
465,1346.725,464,-282.79,568.8958,,,0.2380
466,1349.617,465,-433.28,569.0093,,,0.1639
467,1352.532,466,-546.79,569.1010,,,0.0665
468,1355.404,467,-496.27,569.1954,,,0.1202
469,1358.284,468,-104.23,569.1881,,,0.3034
470,1361.159,469,-58.38,569.1696,,,0.3180
471,1364.029,470,-261.84,569.1729,,,0.2467
472,1366.906,471,-450.14,569.2254,,,0.1536
473,1369.821,472,-519.05,569.2648,,,0.0997
474,1372.701,473,-503.77,569.3376,,,0.1139
475,1375.573,474,-209.82,569.3333,,,0.2668
476,1378.439,475,-114.98,569.1212,,,0.2999
477,1381.306,476,-417.17,569.1516,,,0.1735
478,1384.179,477,-408.39,569.0432,,,0.1784
479,1387.056,478,-511.39,569.0703,,,0.1069
480,1389.925,479,-523.68,569.2406,,,0.0950
481,1392.832,480,-437.29,569.4339,,,0.1618
482,1395.707,481,-128.76,569.5121,,,0.2954
483,1398.591,482,-515.58,569.4085,,,0.1032
484,1401.489,483,-508.10,569.4291,,,0.1102
485,1404.387,484,-396.23,569.3157,,,0.1851
486,1407.291,485,-492.54,569.4054,,,0.1234
487,1410.191,486,-434.56,569.3614,,,0.1634
488,1413.101,487,-400.14,569.2229,,,0.1830
489,1416.036,488,-460.19,569.0454,,,0.1468
490,1418.619,489,-509.16,569.1056,,,0.1089
491,1421.155,490,-517.96,569.2138,,,0.1007
492,1424.003,491,-494.10,569.3273,,,0.1221
493,1426.853,492,-369.10,569.3153,,,0.1991
494,1429.710,493,-519.80,569.3705,,,0.0991
495,1432.569,494,-515.70,569.3754,,,0.1031
496,1435.464,495,-459.17,569.3427,,,0.1477
497,1438.330,496,-402.87,569.2233,,,0.1815
498,1441.185,497,-463.59,569.0294,,,0.1445
499,1444.036,498,-539.57,569.0371,,,0.0764
500,1446.889,499,-538.39,569.1710,,,0.0781
