eval,time_s,iter,obj,aep,x,y,rms_viol
11,36.333,10,1308.75,538.8578,,,0.6049
12,39.511,11,1805.85,540.3885,,,0.6816
13,42.677,12,5155.10,541.4627,,,1.0621
14,45.847,13,5128.42,542.7170,,,1.0597
15,49.017,14,999.60,544.2306,,,0.5529
16,52.171,15,49.20,545.6788,,,0.3432
17,55.324,16,488.01,547.0187,,,0.4527
18,58.451,17,3973.48,548.1805,,,0.9462
19,61.604,18,5762.78,548.4998,,,1.1179
20,64.754,19,2554.44,549.4251,,,0.7840
21,67.919,20,140.20,550.7001,,,0.3699
22,71.028,21,-196.80,551.8995,,,0.2652
23,74.132,22,550.97,552.9119,,,0.4675
24,77.260,23,2031.77,553.3367,,,0.7155
25,80.462,24,6034.33,553.5388,,,1.1422
26,83.657,25,8590.23,552.8827,,,1.3456
27,86.882,26,4777.10,552.8514,,,1.0273
28,90.063,27,1389.85,554.0363,,,0.6204
29,93.248,28,197.79,555.3262,,,0.3862
30,96.436,29,76.90,556.2919,,,0.3541
31,99.602,30,1845.03,557.3157,,,0.6897
32,102.789,31,1851.15,557.4795,,,0.6906
33,105.949,32,2581.74,557.5302,,,0.7884
34,109.134,33,3228.37,557.2846,,,0.8658
35,112.317,34,3048.46,557.6436,,,0.8450
36,115.489,35,1045.43,558.5717,,,0.5636
37,118.667,36,298.16,559.7577,,,0.4122
38,121.845,37,1139.70,560.6099,,,0.5803
39,125.063,38,224.64,561.1440,,,0.3945
40,128.219,39,1942.29,561.5884,,,0.7041
41,131.395,40,5241.04,561.1577,,,1.0719
42,134.572,41,2928.90,560.3353,,,0.8312
43,137.726,42,947.69,561.2585,,,0.5466
44,140.909,43,785.94,562.0549,,,0.5167
45,144.051,44,1959.37,562.3922,,,0.7067
46,147.207,45,2745.98,561.7053,,,0.8093
47,150.389,46,2450.68,561.1491,,,0.7723
48,153.557,47,1431.75,560.6067,,,0.6281
49,156.767,48,-127.65,561.6805,,,0.2932
50,159.921,49,341.62,562.8552,,,0.4232
51,163.089,50,2145.36,563.0713,,,0.7323
52,166.283,51,7722.94,561.9908,,,1.2809
53,169.456,52,1759.79,563.0222,,,0.6782
54,172.639,53,-197.64,563.8115,,,0.2693
55,175.831,54,166.79,564.2597,,,0.3805
56,179.080,55,3025.28,563.7158,,,0.8430
57,182.273,56,574.61,564.5568,,,0.4749
58,185.465,57,527.50,564.6900,,,0.4651
59,188.693,58,3365.72,564.0740,,,0.8821
60,191.864,59,7403.25,563.1332,,,1.2560
61,195.062,60,4848.80,561.3941,,,1.0350
62,198.313,61,617.85,561.6170,,,0.4833
63,201.535,62,-217.91,562.9785,,,0.2614
64,204.696,63,491.27,564.5153,,,0.4572
65,207.887,64,1987.14,565.0497,,,0.7109
66,211.092,65,2778.73,564.3826,,,0.8136
67,214.374,66,4349.26,563.9983,,,0.9864
68,217.594,67,5232.67,563.2613,,,1.0713
69,220.829,68,3530.33,563.6065,,,0.9004
70,224.081,69,-22.59,564.5389,,,0.3276
71,227.312,70,45.30,565.6556,,,0.3478
72,230.543,71,1580.20,566.4079,,,0.6520
73,233.752,72,8952.08,566.2945,,,1.3729
74,236.994,73,10473.78,564.5850,,,1.4784
75,240.233,74,8472.72,562.8509,,,1.3376
76,243.428,75,4937.61,562.8061,,,1.0436
77,246.618,76,1133.55,563.9290,,,0.5798
78,249.821,77,228.48,565.3270,,,0.3965
79,253.032,78,897.02,566.2713,,,0.5383
80,256.267,79,1949.19,565.7376,,,0.7057
81,259.457,80,1469.92,564.8803,,,0.6348
82,262.659,81,1602.26,564.7636,,,0.6551
83,265.853,82,674.60,564.7135,,,0.4954
84,269.043,83,344.40,565.5274,,,0.4245
85,272.212,84,404.79,566.2850,,,0.4385
86,275.388,85,2061.20,566.5046,,,0.7213
87,278.592,86,3573.17,565.9937,,,0.9053
88,281.755,87,2369.53,564.3872,,,0.7622
89,284.951,88,478.14,564.4841,,,0.4544
90,288.176,89,-2.22,565.8185,,,0.3341
91,291.326,90,985.92,566.6071,,,0.5545
92,294.507,91,2104.87,566.1119,,,0.7273
93,297.701,92,2594.78,564.8118,,,0.7910
94,300.891,93,2027.36,564.3678,,,0.7164
95,304.089,94,1054.79,565.0615,,,0.5664
96,307.290,95,-292.99,566.3744,,,0.2327
97,310.457,96,275.01,567.2827,,,0.4084
98,313.648,97,2998.52,567.1216,,,0.8403
99,316.812,98,7551.35,565.7604,,,1.2678
100,320.016,99,1763.24,566.7473,,,0.6793
101,323.201,100,-327.77,567.5593,,,0.2179
102,326.356,101,813.75,568.1994,,,0.5231
103,329.501,102,529.32,568.3263,,,0.4662
104,332.702,103,3395.00,567.0998,,,0.8858
105,335.855,104,626.75,568.1591,,,0.4864
106,339.026,105,524.37,568.0503,,,0.4651
107,342.194,106,3249.54,567.3257,,,0.8694
108,345.415,107,278.35,567.9516,,,0.4094
109,348.570,108,120.70,568.1496,,,0.3693
110,351.735,109,2766.53,567.8897,,,0.8126
111,354.876,110,-39.05,568.4013,,,0.3238
112,358.053,111,827.14,568.1706,,,0.5256
113,361.218,112,115.13,568.3995,,,0.3679
114,364.395,113,2918.42,567.9168,,,0.8309
115,367.581,114,12.48,568.6311,,,0.3392
116,370.698,115,391.53,568.5368,,,0.4360
117,373.874,116,2753.73,567.6191,,,0.8110
118,377.043,117,231.00,568.7080,,,0.3979
119,380.256,118,1200.70,568.7001,,,0.5919
120,383.427,119,4190.30,566.9867,,,0.9706
121,386.623,120,336.87,568.3669,,,0.4234
122,389.784,121,-141.44,568.7041,,,0.2909
123,392.988,122,1493.91,568.3958,,,0.6390
124,396.161,123,802.03,568.8175,,,0.5210
125,399.335,124,855.94,567.4490,,,0.5309
126,402.549,125,201.16,568.7075,,,0.3904
127,405.732,126,1060.58,568.6214,,,0.5680
128,408.949,127,678.13,568.9308,,,0.4969
129,412.130,128,4087.89,567.2849,,,0.9601
130,415.330,129,2330.57,565.0633,,,0.7572
131,418.512,130,825.08,565.2054,,,0.5247
132,421.696,131,-289.65,566.9390,,,0.2343
133,424.874,132,50.63,568.1428,,,0.3500
134,428.123,133,1955.70,568.7805,,,0.7070
135,431.342,134,5145.80,568.2718,,,1.0637
136,434.551,135,8483.67,566.5910,,,1.3387
137,437.778,136,2258.59,567.5051,,,0.7481
138,441.025,137,415.28,568.4794,,,0.4414
139,444.277,138,333.63,568.6997,,,0.4227
140,447.484,139,999.39,568.0173,,,0.5571
141,450.700,140,1143.78,566.2065,,,0.5819
142,453.915,141,407.71,564.8777,,,0.4389
143,457.156,142,-56.20,565.8142,,,0.3177
144,460.343,143,36.38,567.0945,,,0.3457
145,463.550,144,159.34,567.9136,,,0.3795
146,466.742,145,133.91,568.3429,,,0.3729
147,469.953,146,2553.63,568.3530,,,0.7863
148,473.151,147,664.65,568.9162,,,0.4942
149,476.362,148,641.90,568.6775,,,0.4896
150,479.552,149,644.02,567.9971,,,0.4899
151,482.745,150,1116.78,567.0918,,,0.5774
152,485.929,151,-80.40,566.3488,,,0.3102
153,489.109,152,-128.10,567.5607,,,0.2950
154,492.322,153,819.67,568.0996,,,0.5242
155,495.496,154,2383.93,567.7689,,,0.7645
156,498.687,155,5189.54,567.1031,,,1.0677
157,501.856,156,3936.61,566.6200,,,0.9443
158,505.034,157,1014.88,567.3512,,,0.5597
159,508.225,158,126.09,568.2118,,,0.3708
160,511.415,159,634.46,568.6448,,,0.4881
161,514.589,160,825.55,568.2505,,,0.5254
162,517.755,161,2180.75,567.8868,,,0.7378
163,520.922,162,1560.99,566.7336,,,0.6491
164,524.084,163,1435.11,565.7723,,,0.6295
165,527.263,164,821.82,566.1554,,,0.5243
166,530.429,165,-280.75,567.3239,,,0.2382
167,533.631,166,143.08,568.4323,,,0.3754
168,536.785,167,878.16,568.9633,,,0.5353
169,539.940,168,4147.69,568.7716,,,0.9664
170,543.083,169,7610.89,567.6530,,,1.2726
171,546.238,170,8610.58,566.4802,,,1.3481
172,549.414,171,7057.59,566.5360,,,1.2287
173,552.573,172,1961.24,567.3645,,,0.7076
174,555.788,173,-30.77,568.2163,,,0.3262
175,558.932,174,380.76,568.2029,,,0.4335
176,562.102,175,600.46,568.8914,,,0.4812
177,565.250,176,721.05,569.0710,,,0.5054
178,568.377,177,371.50,568.9299,,,0.4315
179,571.536,178,580.83,569.1524,,,0.4772
180,574.716,179,1381.96,568.8920,,,0.6215
181,577.891,180,657.61,568.3657,,,0.4927
182,581.059,181,628.18,567.8966,,,0.4867
183,584.243,182,588.58,567.8004,,,0.4785
184,587.391,183,297.50,568.1772,,,0.4140
185,590.590,184,59.44,568.8019,,,0.3527
186,593.770,185,387.02,569.0285,,,0.4351
187,596.981,186,1694.25,568.8828,,,0.6694
188,600.167,187,-162.03,569.5847,,,0.2841
189,603.374,188,-110.71,569.7469,,,0.3015
190,606.562,189,2552.11,569.6735,,,0.7862
191,609.788,190,343.66,569.7485,,,0.4253
192,612.977,191,292.12,569.3924,,,0.4130
193,616.149,192,1618.94,569.2118,,,0.6583
194,619.404,193,1545.21,568.1624,,,0.6469
195,622.585,194,-123.44,567.9839,,,0.2967
196,625.792,195,-564.55,568.6278,,,0.0284
197,628.955,196,223.24,569.4724,,,0.3962
198,632.170,197,2989.49,569.4923,,,0.8395
199,635.398,198,-64.32,569.9156,,,0.3164
200,638.636,199,-114.17,569.9194,,,0.3004
201,641.855,200,1227.04,568.8804,,,0.5963
202,645.077,201,-181.76,569.8514,,,0.2772
203,648.318,202,19.74,569.6881,,,0.3416
204,651.527,203,5355.16,567.6495,,,1.0830
205,654.759,204,2771.29,568.0276,,,0.8132
206,657.950,205,370.92,569.0332,,,0.4314
207,661.192,206,-291.26,569.6381,,,0.2348
208,664.382,207,-41.75,569.9259,,,0.3234
209,667.580,208,2145.34,569.5520,,,0.7332
210,670.763,209,-47.54,569.9246,,,0.3216
211,673.974,210,-39.41,569.7599,,,0.3241
212,677.173,211,1625.76,568.8528,,,0.6592
213,680.380,212,2350.23,567.5977,,,0.7601
214,683.596,213,782.46,566.8468,,,0.5169
215,686.782,214,-538.06,567.7391,,,0.0767
216,689.985,215,-232.23,568.7688,,,0.2581
217,693.159,216,457.98,569.1818,,,0.4510
218,696.359,217,2038.16,568.8610,,,0.7185
219,699.538,218,3159.52,568.0813,,,0.8592
220,702.715,219,4283.94,567.3032,,,0.9801
221,705.887,220,4434.69,567.0006,,,0.9952
222,709.112,221,933.69,567.9477,,,0.5453
223,712.286,222,-459.17,568.6500,,,0.1472
224,715.445,223,-127.69,569.4526,,,0.2958
225,718.645,224,1998.54,569.8863,,,0.7132
226,721.837,225,-71.33,570.0123,,,0.3142
227,725.041,226,13.06,569.8716,,,0.3398
228,728.201,227,3163.25,569.0166,,,0.8597
229,731.378,228,-35.07,569.6104,,,0.3253
230,734.520,229,-273.79,569.8141,,,0.2421
231,737.681,230,528.59,569.9968,,,0.4664
232,740.825,231,3436.09,569.6819,,,0.8906
233,744.035,232,104.53,569.9968,,,0.3655
234,747.202,233,-198.95,570.0498,,,0.2711
235,750.365,234,923.00,569.5218,,,0.5436
236,753.514,235,-278.33,569.9616,,,0.2403
237,756.646,236,-110.65,570.0375,,,0.3016
238,759.849,237,2290.10,569.7052,,,0.7525
239,763.013,238,-44.04,570.0984,,,0.3228
240,766.188,239,2703.91,568.8282,,,0.8050
241,769.341,240,2649.67,568.4459,,,0.7983
242,772.535,241,539.20,568.9456,,,0.4684
243,775.690,242,-320.51,569.5150,,,0.2221
244,778.838,243,-261.91,569.9136,,,0.2470
245,782.020,244,380.94,569.9248,,,0.4339
246,785.186,245,488.95,569.1247,,,0.4577
247,788.362,246,-251.99,569.9701,,,0.2509
248,791.516,247,-227.81,570.1839,,,0.2604
249,794.700,248,393.46,569.8551,,,0.4368
250,797.875,249,148.19,570.3844,,,0.3772
251,801.068,250,240.11,570.2195,,,0.4006
252,804.237,251,1052.05,569.3705,,,0.5666
253,807.451,252,6700.78,567.4134,,,1.1997
254,810.629,253,6266.66,567.0461,,,1.1633
255,813.803,254,3707.54,567.2192,,,0.9200
256,816.979,255,1397.01,567.5807,,,0.6237
257,820.179,256,-24.43,568.1455,,,0.3281
258,823.397,257,-437.38,568.9636,,,0.1614
259,826.567,258,-340.06,569.6294,,,0.2132
260,829.778,259,232.52,569.9595,,,0.3986
261,832.957,260,3827.26,569.1504,,,0.9330
262,836.167,261,1818.69,569.2702,,,0.6877
263,839.363,262,261.59,569.7882,,,0.4057
264,842.566,263,-249.87,570.1385,,,0.2518
265,845.766,264,-256.85,570.4440,,,0.2492
266,849.022,265,600.52,570.3808,,,0.4815
267,852.290,266,1393.32,569.3237,,,0.6234
268,855.535,267,99.06,569.8666,,,0.3640
269,858.753,268,-65.86,570.3763,,,0.3161
270,861.960,269,700.84,570.4842,,,0.5017
271,865.173,270,612.27,569.4490,,,0.4837
272,868.363,271,816.33,568.4239,,,0.5237
273,871.609,272,139.42,568.3341,,,0.3744
274,874.788,273,-118.51,569.0408,,,0.2987
275,878.004,274,-403.28,569.4494,,,0.1814
276,881.197,275,-153.67,569.9167,,,0.2871
277,884.387,276,592.95,569.8802,,,0.4799
278,887.608,277,2684.93,568.8756,,,0.8027
279,890.818,278,-50.02,569.7949,,,0.3208
280,894.020,279,-302.79,570.3223,,,0.2302
281,897.209,280,-155.07,570.4538,,,0.2868
282,900.409,281,331.68,570.1174,,,0.4226
283,903.589,282,-121.33,570.3850,,,0.2982
284,906.807,283,-35.13,570.3563,,,0.3256
285,909.949,284,-56.60,569.9025,,,0.3188
286,913.153,285,149.31,569.5465,,,0.3773
287,916.336,286,-39.40,569.5520,,,0.3240
288,919.516,287,-310.59,569.6773,,,0.2265
289,922.698,288,-147.75,570.0676,,,0.2892
290,925.871,289,202.56,569.9311,,,0.3911
291,929.044,290,194.12,569.1967,,,0.3888
292,932.222,291,326.95,568.9880,,,0.4212
293,935.440,292,-327.02,569.5086,,,0.2191
294,938.607,293,-372.15,570.0572,,,0.1980
295,941.795,294,59.44,570.1886,,,0.3531
296,944.958,295,-155.50,570.3486,,,0.2866
297,948.135,296,341.35,569.9199,,,0.4248
298,951.290,297,1227.48,569.6047,,,0.5965
299,954.471,298,389.10,569.0899,,,0.4356
300,957.633,299,-235.11,569.6006,,,0.2574
301,960.778,300,-336.12,569.9897,,,0.2152
302,963.968,301,116.99,570.1063,,,0.3689
303,967.118,302,1131.48,569.6561,,,0.5804
304,970.311,303,1554.83,569.4433,,,0.6486
305,973.472,304,290.25,569.5583,,,0.4126
306,976.663,305,-380.86,569.7287,,,0.1934
307,979.814,306,-331.82,569.9471,,,0.2171
308,982.980,307,-298.38,570.1320,,,0.2320
309,986.138,308,511.91,570.1549,,,0.4629
310,989.320,309,1304.85,569.6772,,,0.6093
311,992.500,310,935.22,568.8072,,,0.5457
312,995.688,311,215.86,568.7239,,,0.3942
313,998.897,312,-393.30,569.5884,,,0.1868
314,1002.066,313,-64.58,570.1918,,,0.3164
315,1005.249,314,-213.82,570.2253,,,0.2657
316,1008.415,315,-136.91,569.9168,,,0.2928
317,1011.639,316,-30.01,569.5615,,,0.3269
318,1014.795,317,334.19,569.1624,,,0.4229
319,1018.035,318,189.18,569.3250,,,0.3876
320,1021.221,319,-316.72,569.5763,,,0.2238
321,1024.400,320,-407.91,569.9617,,,0.1791
322,1027.582,321,-316.27,570.1244,,,0.2242
323,1030.772,322,72.61,570.0309,,,0.3567
324,1034.001,323,725.46,569.3229,,,0.5064
325,1037.214,324,1569.64,568.8064,,,0.6507
326,1040.493,325,1009.16,568.8720,,,0.5590
327,1043.741,326,-328.85,569.2955,,,0.2182
328,1046.987,327,-530.82,569.8616,,,0.0879
329,1050.205,328,-156.20,570.4002,,,0.2864
330,1053.438,329,942.12,570.4395,,,0.5473
331,1056.628,330,2110.05,570.0787,,,0.7285
332,1059.868,331,1821.24,569.3587,,,0.6880
333,1063.065,332,323.85,569.4993,,,0.4206
334,1066.252,333,-292.18,570.0861,,,0.2346
335,1069.464,334,-311.54,570.4806,,,0.2264
336,1072.659,335,-212.22,570.6227,,,0.2664
337,1075.872,336,419.99,570.3538,,,0.4428
338,1079.044,337,801.15,569.3676,,,0.5209
339,1082.242,338,-263.11,569.8702,,,0.2465
340,1085.451,339,-397.15,570.2801,,,0.1852
341,1088.665,340,-132.35,570.5779,,,0.2946
342,1091.840,341,521.29,570.6033,,,0.4650
343,1095.041,342,-359.58,570.6304,,,0.2044
344,1098.219,343,-401.54,570.7040,,,0.1830
345,1101.412,344,130.50,570.5325,,,0.3726
346,1104.604,345,-347.15,570.6758,,,0.2104
347,1107.764,346,-105.71,570.7183,,,0.3034
348,1110.954,347,823.28,570.1531,,,0.5253
349,1114.146,348,1353.84,569.3462,,,0.6171
350,1117.353,349,352.36,568.8091,,,0.4271
351,1120.527,350,-231.56,569.3374,,,0.2586
352,1123.759,351,-498.23,569.8329,,,0.1191
353,1126.936,352,-274.32,570.2689,,,0.2421
354,1130.131,353,-138.06,570.3463,,,0.2926
355,1133.314,354,-14.58,570.0441,,,0.3317
356,1136.500,355,-463.20,570.4546,,,0.1457
357,1139.667,356,-296.40,570.6809,,,0.2331
358,1142.837,357,1485.54,570.4916,,,0.6381
359,1146.017,358,634.24,570.1956,,,0.4884
360,1149.166,359,-414.30,570.2681,,,0.1757
361,1152.369,360,-421.86,570.4538,,,0.1715
362,1155.539,361,592.83,570.3439,,,0.4799
363,1158.750,362,620.85,569.9926,,,0.4856
364,1161.899,363,-396.38,569.9836,,,0.1854
365,1165.068,364,-429.70,570.2498,,,0.1668
366,1168.256,365,-123.86,570.5575,,,0.2974
367,1171.413,366,-303.88,570.3296,,,0.2297
368,1174.560,367,-348.82,570.1204,,,0.2093
369,1177.710,368,-284.49,570.2138,,,0.2379
370,1180.872,369,555.41,569.8822,,,0.4720
371,1184.047,370,262.88,569.7086,,,0.4060
372,1187.277,371,-352.40,570.0488,,,0.2076
373,1190.447,372,-474.40,570.3119,,,0.1378
374,1193.616,373,-403.04,570.5021,,,0.1821
375,1196.765,374,-7.58,570.6146,,,0.3339
376,1199.911,375,-428.85,570.6742,,,0.1676
377,1203.092,376,-449.05,570.6885,,,0.1552
378,1206.253,377,108.84,570.5967,,,0.3668
379,1209.436,378,-437.51,570.6808,,,0.1624
380,1212.613,379,-328.68,570.5418,,,0.2188
381,1215.851,380,318.68,570.0408,,,0.4195
382,1219.056,381,90.72,569.5277,,,0.3616
383,1222.291,382,-405.55,569.7139,,,0.1803
384,1225.464,383,-462.42,570.1017,,,0.1460
385,1228.690,384,-135.81,570.1931,,,0.2933
386,1231.898,385,-463.37,570.1348,,,0.1454
387,1235.092,386,-453.26,570.3365,,,0.1523
388,1238.310,387,-289.34,570.5109,,,0.2360
389,1241.539,388,254.84,570.3821,,,0.4042
390,1244.737,389,-363.63,570.6230,,,0.2025
391,1247.921,390,-527.04,570.6777,,,0.0930
392,1251.154,391,-256.17,570.7740,,,0.2496
393,1254.341,392,220.50,570.5734,,,0.3958
394,1257.550,393,845.75,569.9536,,,0.5295
395,1260.748,394,336.08,569.2677,,,0.4234
396,1263.931,395,-294.61,569.7044,,,0.2334
397,1267.135,396,-468.67,570.2258,,,0.1418
398,1270.365,397,-403.02,570.5057,,,0.1821
399,1273.555,398,-329.21,570.5753,,,0.2186
400,1276.743,399,-166.54,570.4674,,,0.2828
401,1279.950,400,278.85,570.2722,,,0.4101
402,1283.131,401,4.89,569.8659,,,0.3374
403,1286.335,402,-310.91,569.7957,,,0.2264
404,1289.505,403,-484.63,569.9229,,,0.1300
405,1292.727,404,-491.20,570.2904,,,0.1251
406,1295.898,405,-198.99,570.4721,,,0.2712
407,1299.116,406,1177.60,570.4205,,,0.5883
408,1302.289,407,1557.71,570.3575,,,0.6492
409,1305.486,408,1393.68,570.3711,,,0.6236
410,1308.666,409,1022.36,570.4066,,,0.5616
411,1311.851,410,483.05,570.4575,,,0.4567
412,1315.043,411,-77.32,570.5023,,,0.3125
413,1318.200,412,-509.62,570.4874,,,0.1098
414,1321.416,413,-538.79,570.5821,,,0.0793
415,1324.569,414,-499.18,570.6895,,,0.1190
416,1327.727,415,173.87,570.7281,,,0.3840
417,1330.892,416,-515.39,570.7519,,,0.1047
418,1334.079,417,-491.67,570.8030,,,0.1252
419,1337.243,418,-48.27,570.7413,,,0.3217
420,1340.402,419,-423.83,570.7079,,,0.1705
421,1343.596,420,-457.00,570.7549,,,0.1501
422,1346.750,421,3.29,570.6245,,,0.3371
423,1349.938,422,-279.04,570.1540,,,0.2401
424,1353.110,423,-484.97,570.0910,,,0.1298
425,1356.304,424,-504.36,570.4398,,,0.1144
426,1359.475,425,-385.61,570.7198,,,0.1915
427,1362.639,426,-258.34,570.7396,,,0.2487
428,1365.807,427,-120.10,570.5641,,,0.2987
429,1368.962,428,0.91,570.2728,,,0.3363
430,1372.119,429,-279.80,569.9723,,,0.2397
431,1375.330,430,-531.63,570.2518,,,0.0874
432,1378.553,431,-539.57,570.5451,,,0.0783
433,1381.745,432,17.54,570.6062,,,0.3413
434,1384.938,433,-0.69,570.6104,,,0.3359
435,1388.117,434,-323.09,570.6244,,,0.2214
436,1391.288,435,-495.94,570.5870,,,0.1216
437,1394.442,436,-538.85,570.6471,,,0.0793
438,1397.645,437,-535.39,570.7842,,,0.0837
439,1400.833,438,-362.81,570.9666,,,0.2030
440,1404.050,439,748.81,570.9678,,,0.5112
441,1407.253,440,197.41,570.9462,,,0.3901
442,1410.440,441,-414.67,570.8359,,,0.1759
443,1413.659,442,-545.35,570.7963,,,0.0710
444,1416.840,443,-469.56,570.8126,,,0.1416
445,1420.077,444,-139.94,570.6678,,,0.2920
446,1423.246,445,177.70,570.3278,,,0.3849
447,1426.439,446,97.48,570.0083,,,0.3636
448,1429.624,447,-326.82,569.9810,,,0.2194
449,1432.823,448,-538.55,570.2248,,,0.0792
450,1436.054,449,-445.76,570.5038,,,0.1572
451,1439.325,450,-439.98,570.5401,,,0.1608
452,1442.573,451,-451.17,570.5299,,,0.1537
453,1445.780,452,-461.29,570.5726,,,0.1471
454,1448.997,453,-421.70,570.6381,,,0.1717
455,1452.183,454,-500.24,570.5955,,,0.1180
456,1455.378,455,-277.05,570.4328,,,0.2410
457,1458.594,456,-360.77,570.2731,,,0.2037
458,1461.827,457,-530.84,570.3864,,,0.0885
459,1465.031,458,-542.60,570.5052,,,0.0743
460,1468.265,459,-478.67,570.6260,,,0.1349
461,1471.448,460,-511.13,570.6866,,,0.1086
462,1474.652,461,-401.81,570.6098,,,0.1828
463,1477.837,462,-423.30,570.6554,,,0.1708
464,1481.047,463,-490.52,570.5481,,,0.1259
465,1484.232,464,-533.57,570.4688,,,0.0855
466,1487.409,465,-499.00,570.6145,,,0.1191
467,1490.593,466,-413.59,570.7115,,,0.1764
468,1493.778,467,-176.73,570.5320,,,0.2792
469,1496.982,468,-156.11,570.2560,,,0.2864
470,1500.182,469,-390.89,570.2609,,,0.1885
471,1503.432,470,-490.26,570.1809,,,0.1258
472,1506.611,471,-501.75,570.3681,,,0.1166
473,1509.801,472,-519.98,570.5315,,,0.1000
474,1512.952,473,-387.28,570.6197,,,0.1905
475,1516.090,474,-399.99,570.6752,,,0.1838
476,1519.236,475,-458.51,570.5667,,,0.1490
477,1522.419,476,-494.53,570.5054,,,0.1227
478,1525.583,477,-520.00,570.4691,,,0.1000
479,1528.733,478,-484.10,570.5704,,,0.1309
480,1531.929,479,-486.07,570.4921,,,0.1293
481,1535.067,480,-502.37,570.6443,,,0.1163
482,1538.220,481,-537.48,570.7187,,,0.0811
483,1541.386,482,-470.68,570.7826,,,0.1408
484,1544.603,483,-367.59,570.7122,,,0.2006
485,1547.770,484,-314.48,570.4704,,,0.2251
486,1550.923,485,-22.70,570.1537,,,0.3293
487,1554.098,486,-156.08,570.0467,,,0.2863
488,1557.274,487,-410.30,570.1267,,,0.1779
489,1560.463,488,-512.99,570.3163,,,0.1065
490,1563.647,489,-542.25,570.4657,,,0.0748
491,1566.869,490,-517.32,570.5945,,,0.1027
492,1570.015,491,-366.15,570.6929,,,0.2013
493,1573.195,492,-197.12,570.7225,,,0.2720
494,1576.349,493,-293.24,570.6416,,,0.2344
495,1579.527,494,-505.99,570.6374,,,0.1131
496,1582.711,495,-541.28,570.6985,,,0.0763
497,1585.905,496,-505.29,570.7057,,,0.1138
498,1589.085,497,-537.44,570.7468,,,0.0812
499,1592.233,498,-511.16,570.7954,,,0.1087
500,1595.442,499,-446.83,570.7525,,,0.1567
