eval,time_s,iter,obj,aep,x,y,rms_viol
157,606.343,156,-204.71,567.8510,,,0.2682
158,609.910,157,148.64,567.9881,,,0.3767
159,613.458,158,3924.95,567.2869,,,0.9432
160,617.381,159,-12.95,568.1460,,,0.3316
161,621.227,160,69.99,568.1557,,,0.3555
162,624.881,161,2386.60,567.1704,,,0.7648
163,628.772,162,-351.37,568.0265,,,0.2071
164,632.636,163,374.80,568.2597,,,0.4321
165,636.614,164,4243.53,567.4613,,,0.9760
166,640.530,165,412.72,568.0168,,,0.4407
167,644.323,166,-71.87,568.0613,,,0.3135
168,648.146,167,533.36,567.2915,,,0.4669
169,651.959,168,175.83,568.0914,,,0.3838
170,655.911,169,1129.67,567.9473,,,0.5798
171,659.741,170,-60.37,568.0627,,,0.3171
172,663.639,171,208.80,567.6027,,,0.3921
173,667.234,172,-139.63,568.2484,,,0.2913
174,670.955,173,934.67,567.7720,,,0.5454
175,674.466,174,-126.44,568.3462,,,0.2958
176,678.331,175,776.00,567.9782,,,0.5159
177,682.405,176,-76.18,568.3628,,,0.3122
178,686.179,177,1156.95,567.7930,,,0.5844
179,690.164,178,66.88,568.4973,,,0.3547
180,694.087,179,206.48,567.9350,,,0.3916
181,697.949,180,1802.92,566.8282,,,0.6850
182,701.827,181,1597.53,565.7377,,,0.6545
183,705.699,182,50.59,566.1454,,,0.3495
184,709.557,183,-367.96,567.1290,,,0.1986
185,713.529,184,169.33,567.8179,,,0.3821
186,717.575,185,1455.65,567.4724,,,0.6329
187,721.397,186,3463.21,566.6396,,,0.8933
188,725.378,187,5443.85,565.9210,,,1.0909
189,729.324,188,4112.44,565.4176,,,0.9624
190,733.165,189,159.53,566.2861,,,0.3791
191,736.949,190,-334.92,567.4225,,,0.2146
192,740.793,191,259.44,568.4010,,,0.4049
193,744.692,192,1025.96,567.8803,,,0.5618
194,748.522,193,-61.10,568.5953,,,0.3170
195,752.371,194,278.32,568.6226,,,0.4095
196,756.221,195,375.61,567.9400,,,0.4323
197,760.271,196,517.39,567.0576,,,0.4634
198,764.005,197,-181.87,567.0267,,,0.2762
199,767.892,198,-288.66,567.8791,,,0.2351
200,771.671,199,-141.67,568.3103,,,0.2907
201,775.552,200,607.06,568.0946,,,0.4824
202,779.579,201,1728.17,566.9586,,,0.6742
203,783.493,202,3954.49,566.3833,,,0.9462
204,787.374,203,3838.77,565.2871,,,0.9339
205,791.434,204,564.56,565.8472,,,0.4731
206,795.315,205,-540.04,567.1970,,,0.0733
207,799.317,206,-105.56,568.1002,,,0.3026
208,803.317,207,1216.22,568.6137,,,0.5945
209,807.191,208,2934.32,568.1515,,,0.8328
210,811.051,209,3055.59,567.6013,,,0.8470
211,815.081,210,518.57,567.5151,,,0.4638
212,819.004,211,-352.51,568.4998,,,0.2068
213,822.777,212,73.77,569.1461,,,0.3568
214,826.940,213,2875.43,568.8119,,,0.8259
215,830.887,214,-160.97,569.3684,,,0.2844
216,834.948,215,-149.67,569.4437,,,0.2883
217,838.937,216,1450.69,568.6627,,,0.6324
218,842.631,217,-101.78,569.5133,,,0.3043
219,846.268,218,134.64,569.5548,,,0.3734
220,849.902,219,1454.75,568.3199,,,0.6329
221,853.618,220,-258.69,569.3831,,,0.2480
222,857.526,221,-468.48,569.3556,,,0.1413
223,861.322,222,668.26,569.1664,,,0.4950
224,865.067,223,210.59,569.6590,,,0.3931
225,868.930,224,403.25,569.2248,,,0.4388
226,872.460,225,1082.72,567.7734,,,0.5717
227,876.045,226,8.14,566.8969,,,0.3374
228,879.523,227,-559.39,567.8188,,,0.0408
229,883.294,228,-294.15,568.6121,,,0.2331
230,887.297,229,-25.93,568.6505,,,0.3278
231,891.127,230,1483.78,567.9147,,,0.6374
232,895.010,231,-146.48,568.9188,,,0.2892
233,898.869,232,-308.10,569.3537,,,0.2275
234,902.790,233,266.48,568.9076,,,0.4067
235,906.546,234,1048.09,567.4547,,,0.5656
236,910.422,235,1770.73,565.5479,,,0.6802
237,914.321,236,1309.75,564.6723,,,0.6092
238,917.846,237,125.38,565.7135,,,0.3699
239,921.294,238,-333.17,567.2271,,,0.2153
240,924.854,239,-149.57,568.2586,,,0.2879
241,928.717,240,333.97,568.6778,,,0.4228
242,932.599,241,1214.61,568.4010,,,0.5942
243,936.405,242,1271.24,567.5862,,,0.6034
244,940.334,243,365.19,567.2801,,,0.4297
245,944.165,244,-397.61,568.0490,,,0.1837
246,948.129,245,-153.73,568.9251,,,0.2867
247,952.018,246,1211.30,569.1777,,,0.5938
248,955.828,247,-200.57,569.5782,,,0.2703
249,959.825,248,-213.01,569.5360,,,0.2657
250,963.670,249,2572.83,568.4035,,,0.7887
251,967.559,250,27.72,569.2087,,,0.3438
252,971.344,251,-450.08,569.4822,,,0.1538
253,975.047,252,221.84,569.6361,,,0.3959
254,978.500,253,1278.68,569.0647,,,0.6049
255,982.068,254,-320.64,569.5188,,,0.2220
256,985.599,255,-323.05,569.6414,,,0.2210
257,989.546,256,492.43,569.5437,,,0.4586
258,993.628,257,70.94,569.6635,,,0.3562
259,997.555,258,-28.56,569.3115,,,0.3272
260,1001.449,259,-39.02,568.6683,,,0.3239
261,1005.378,260,298.80,567.8115,,,0.4143
262,1009.247,261,62.13,567.7279,,,0.3532
263,1013.171,262,-420.48,568.0617,,,0.1709
264,1017.015,263,-530.94,568.6629,,,0.0864
265,1020.892,264,88.92,569.2086,,,0.3610
266,1024.876,265,2299.14,569.1887,,,0.7536
267,1028.717,266,59.57,569.6487,,,0.3530
268,1032.681,267,-324.59,569.6694,,,0.2203
269,1036.747,268,-103.70,569.5848,,,0.3037
270,1040.644,269,431.30,569.0916,,,0.4451
271,1044.491,270,-226.99,569.5352,,,0.2604
272,1048.282,271,-202.83,569.4927,,,0.2695
273,1052.082,272,229.73,569.2338,,,0.3978
274,1055.866,273,-174.44,569.5431,,,0.2797
275,1059.922,274,24.88,569.4067,,,0.3430
276,1063.903,275,205.89,569.0155,,,0.3917
277,1067.796,276,749.33,568.4045,,,0.5108
278,1071.703,277,533.18,567.7821,,,0.4669
279,1075.501,278,-105.64,568.1562,,,0.3026
280,1079.578,279,-395.35,568.7269,,,0.1853
281,1083.483,280,-248.06,569.1281,,,0.2521
282,1087.445,281,-127.00,568.9466,,,0.2958
283,1091.380,282,1599.86,568.5356,,,0.6553
284,1095.370,283,-249.48,569.2958,,,0.2517
285,1099.292,284,652.04,569.3652,,,0.4918
286,1103.050,285,814.74,568.2238,,,0.5233
287,1106.956,286,-319.44,568.4817,,,0.2221
288,1110.978,287,-493.78,569.0557,,,0.1221
289,1114.968,288,39.91,569.2599,,,0.3473
290,1119.032,289,-317.17,568.2277,,,0.2230
291,1122.940,290,-93.13,568.3531,,,0.3068
292,1126.881,291,49.73,569.3208,,,0.3501
293,1130.682,292,-105.35,569.3078,,,0.3031
294,1134.509,293,-151.26,568.5646,,,0.2875
295,1138.445,294,-294.79,568.3743,,,0.2328
296,1142.412,295,-343.87,568.9802,,,0.2111
297,1146.254,296,-223.99,569.3786,,,0.2615
298,1150.158,297,760.68,569.1842,,,0.5132
299,1154.040,298,-175.43,569.6794,,,0.2794
300,1157.586,299,-318.33,569.8243,,,0.2232
301,1161.022,300,63.91,569.4943,,,0.3542
302,1164.726,301,-285.86,569.7874,,,0.2371
303,1168.725,302,-172.71,569.8230,,,0.2804
304,1172.633,303,481.05,569.5725,,,0.4561
305,1176.567,304,1361.01,568.7134,,,0.6182
306,1180.320,305,244.09,567.8493,,,0.4010
307,1183.920,306,-533.53,568.2366,,,0.0829
308,1187.543,307,-485.15,568.9899,,,0.1288
309,1191.187,308,67.53,569.5317,,,0.3552
310,1195.122,309,2261.11,569.3399,,,0.7487
311,1199.083,310,-99.67,569.6701,,,0.3051
312,1203.022,311,-396.59,569.8667,,,0.1852
313,1206.764,312,-240.47,569.8102,,,0.2554
314,1210.505,313,139.35,569.0273,,,0.3745
315,1214.302,314,-377.23,569.6340,,,0.1952
316,1218.468,315,-413.42,569.7976,,,0.1760
317,1222.406,316,460.30,569.8057,,,0.4516
318,1226.348,317,-378.42,569.8658,,,0.1947
319,1230.011,318,-314.68,569.5474,,,0.2247
320,1233.787,319,351.85,568.8264,,,0.4270
321,1237.360,320,678.51,568.1322,,,0.4968
322,1241.288,321,-132.78,567.9834,,,0.2936
323,1245.174,322,-405.13,568.5558,,,0.1799
324,1249.091,323,-453.92,569.0834,,,0.1510
325,1252.977,324,-112.39,569.4054,,,0.3008
326,1256.806,325,338.17,569.3619,,,0.4239
327,1260.558,326,499.88,568.9944,,,0.4601
328,1264.445,327,722.50,568.6290,,,0.5056
329,1268.327,328,368.50,568.4509,,,0.4307
330,1272.305,329,-401.49,568.6282,,,0.1819
331,1276.168,330,-527.03,569.0340,,,0.0912
332,1280.099,331,-295.35,569.5949,,,0.2330
333,1284.008,332,751.62,569.9815,,,0.5116
334,1287.534,333,-332.13,569.9255,,,0.2170
335,1291.034,334,-360.63,569.8335,,,0.2035
336,1294.576,335,-76.48,569.4112,,,0.3124
337,1298.293,336,-478.70,569.8341,,,0.1343
338,1302.151,337,-289.55,569.9493,,,0.2356
339,1306.025,338,997.78,569.4512,,,0.5571
340,1309.976,339,-299.42,569.8177,,,0.2314
341,1313.934,340,-510.61,569.9627,,,0.1084
342,1317.842,341,45.45,570.1943,,,0.3492
343,1321.935,342,-246.95,570.0923,,,0.2530
344,1325.983,343,-185.45,569.7280,,,0.2759
345,1329.998,344,57.03,569.0026,,,0.3521
346,1334.001,345,-215.59,568.2127,,,0.2642
347,1337.943,346,-532.12,568.5017,,,0.0849
348,1341.802,347,-523.56,568.9639,,,0.0948
349,1345.656,348,-96.32,569.1759,,,0.3060
350,1349.505,349,-231.93,569.0619,,,0.2584
351,1353.578,350,-47.90,569.0690,,,0.3212
352,1357.407,351,67.49,569.1171,,,0.3551
353,1361.241,352,-112.62,569.2158,,,0.3007
354,1365.003,353,-469.81,569.2716,,,0.1403
355,1368.949,354,-511.67,569.4162,,,0.1069
356,1372.938,355,427.32,569.0993,,,0.4442
357,1376.872,356,-403.07,569.4457,,,0.1815
358,1380.825,357,-506.46,569.6806,,,0.1119
359,1384.875,358,-458.03,569.7992,,,0.1488
360,1388.735,359,-98.29,569.8497,,,0.3056
361,1392.618,360,-322.88,570.0079,,,0.2212
362,1396.537,361,-465.56,569.8432,,,0.1437
363,1400.777,362,-209.73,569.6693,,,0.2670
364,1404.627,363,-512.71,569.8845,,,0.1064
365,1408.663,364,-254.60,569.9387,,,0.2499
366,1412.507,365,-425.15,570.0465,,,0.1694
367,1416.352,366,-206.60,570.0827,,,0.2683
368,1420.268,367,480.80,569.8326,,,0.4561
369,1424.246,368,-412.32,570.0245,,,0.1767
370,1428.046,369,-468.64,570.0079,,,0.1417
371,1431.967,370,-194.05,570.0578,,,0.2729
372,1435.834,371,-443.69,570.1316,,,0.1582
373,1439.915,372,-320.65,569.9888,,,0.2222
374,1443.931,373,10.84,569.4534,,,0.3390
375,1447.826,374,-401.40,569.9059,,,0.1827
376,1451.629,375,-487.71,569.8755,,,0.1276
377,1455.550,376,-359.61,569.8815,,,0.2041
378,1459.579,377,9.08,569.7288,,,0.3385
379,1463.419,378,-467.07,569.9951,,,0.1428
380,1467.185,379,-359.60,569.9379,,,0.2041
381,1470.828,380,-222.02,569.5326,,,0.2623
382,1474.440,381,-56.81,568.9267,,,0.3184
383,1478.284,382,-223.90,568.2618,,,0.2611
384,1482.127,383,-375.91,569.0386,,,0.1956
385,1485.904,384,-480.27,569.5221,,,0.1329
386,1489.937,385,-441.51,569.6822,,,0.1593
387,1493.753,386,-247.89,569.7383,,,0.2525
388,1497.230,387,-98.52,569.3602,,,0.3053
389,1500.724,388,131.71,568.9791,,,0.3725
390,1504.349,389,213.02,568.7629,,,0.3935
391,1508.262,390,-359.42,568.8932,,,0.2037
392,1512.273,391,-557.11,569.3418,,,0.0492
393,1516.034,392,-469.68,569.6838,,,0.1407
394,1519.956,393,-84.15,569.8453,,,0.3101
395,1523.725,394,-503.13,569.9473,,,0.1150
396,1527.603,395,-494.54,569.8637,,,0.1221
397,1531.543,396,-130.87,569.6414,,,0.2948
398,1535.366,397,-1.84,569.1142,,,0.3352
399,1539.099,398,-38.92,568.9329,,,0.3240
400,1542.727,399,-456.30,569.0396,,,0.1494
401,1546.791,400,-486.16,569.4576,,,0.1284
402,1550.528,401,-302.51,569.6654,,,0.2300
403,1554.667,402,-226.70,569.5265,,,0.2606
404,1558.679,403,-52.00,569.2571,,,0.3200
405,1562.639,404,-192.94,569.2279,,,0.2730
406,1566.623,405,-411.08,569.4197,,,0.1771
407,1570.426,406,-541.26,569.5773,,,0.0749
408,1574.393,407,-478.34,569.7153,,,0.1345
409,1578.143,408,13.75,569.8243,,,0.3399
410,1582.067,409,-48.03,569.2860,,,0.3213
411,1586.055,410,-325.88,568.9867,,,0.2194
412,1589.796,411,-450.16,569.3753,,,0.1536
413,1593.850,412,-418.18,569.7545,,,0.1732
414,1597.371,413,-463.85,569.7361,,,0.1448
415,1600.899,414,-518.84,569.7164,,,0.1004
416,1604.805,415,-337.57,569.7603,,,0.2144
417,1608.570,416,-544.76,569.8767,,,0.0705
418,1612.604,417,-528.49,569.9588,,,0.0906
419,1616.536,418,-238.17,570.0348,,,0.2564
420,1620.251,419,-500.17,570.0583,,,0.1176
421,1624.368,420,-390.86,570.0824,,,0.1884
422,1628.260,421,-151.58,569.8323,,,0.2878
423,1632.204,422,-41.70,569.3391,,,0.3232
424,1636.141,423,-378.03,569.0726,,,0.1945
425,1639.943,424,-537.27,569.3558,,,0.0797
426,1643.836,425,-525.49,569.5833,,,0.0934
427,1647.873,426,-516.60,569.7873,,,0.1026
428,1651.923,427,-343.23,569.9927,,,0.2119
429,1655.972,428,283.64,569.8941,,,0.4111
430,1659.862,429,-408.59,570.0469,,,0.1788
431,1663.737,430,-505.93,570.1099,,,0.1127
432,1667.743,431,-487.09,570.0899,,,0.1282
433,1671.619,432,-177.60,570.0128,,,0.2788
434,1675.547,433,-465.63,569.9960,,,0.1438
435,1679.339,434,-456.43,570.0995,,,0.1500
436,1683.195,435,-434.37,570.0542,,,0.1639
437,1687.041,436,-121.76,569.9299,,,0.2979
438,1690.974,437,-209.03,569.4131,,,0.2671
439,1695.042,438,-489.83,569.1618,,,0.1253
440,1698.933,439,-469.51,569.0026,,,0.1404
441,1702.827,440,-525.82,569.1547,,,0.0926
442,1706.636,441,-538.81,569.4949,,,0.0779
443,1710.690,442,-482.72,569.7836,,,0.1313
444,1714.625,443,-285.14,569.9644,,,0.2375
445,1718.562,444,54.43,569.9624,,,0.3516
446,1722.424,445,96.10,569.6143,,,0.3631
447,1726.271,446,-311.60,569.5425,,,0.2260
448,1730.163,447,-525.85,569.7590,,,0.0932
449,1734.078,448,-536.37,569.9233,,,0.0815
450,1737.942,449,-410.04,570.0461,,,0.1780
451,1741.983,450,-33.32,569.9223,,,0.3260
452,1745.764,451,-463.51,569.9699,,,0.1452
453,1749.531,452,-512.07,570.0332,,,0.1071
454,1753.520,453,-450.60,569.9448,,,0.1537
455,1757.666,454,-384.60,569.7738,,,0.1915
456,1761.627,455,-456.16,569.5409,,,0.1498
457,1765.605,456,-548.96,569.5317,,,0.0638
458,1769.545,457,-528.78,569.8003,,,0.0901
459,1773.541,458,-389.55,570.0605,,,0.1891
460,1777.506,459,-44.70,570.1383,,,0.3226
461,1781.097,460,-495.55,570.1073,,,0.1215
462,1784.633,461,-525.70,570.1494,,,0.0938
463,1788.224,462,-111.43,570.0238,,,0.3013
464,1792.212,463,-498.61,570.0362,,,0.1189
465,1796.025,464,-473.62,570.0262,,,0.1382
466,1799.898,465,-543.27,570.0459,,,0.0728
467,1803.823,466,-501.39,570.0907,,,0.1166
468,1807.272,467,-67.90,570.0855,,,0.3153
469,1810.791,468,-180.68,569.8960,,,0.2776
470,1814.251,469,-447.19,569.7875,,,0.1558
471,1818.126,470,-546.73,569.8815,,,0.0677
472,1822.068,471,-515.23,570.0677,,,0.1042
473,1826.041,472,-439.09,570.0649,,,0.1610
474,1830.037,473,82.98,569.9033,,,0.3596
475,1833.842,474,-96.46,569.8394,,,0.3062
476,1837.814,475,-373.22,569.8498,,,0.1973
477,1841.813,476,-528.14,569.9317,,,0.0910
478,1845.738,477,-540.55,570.0287,,,0.0764
479,1849.512,478,-503.23,570.1547,,,0.1151
480,1853.083,479,-375.87,570.1240,,,0.1961
481,1856.670,480,-220.04,569.9333,,,0.2632
482,1860.185,481,-227.77,569.5513,,,0.2602
483,1863.977,482,-313.90,569.1701,,,0.2248
484,1867.764,483,-486.64,569.2860,,,0.1279
485,1871.688,484,-559.74,569.5139,,,0.0440
486,1876.008,485,-550.74,569.7759,,,0.0614
487,1879.857,486,-402.35,569.9730,,,0.1822
488,1883.838,487,-330.65,569.9682,,,0.2177
489,1887.713,488,-329.70,569.8407,,,0.2181
490,1891.442,489,-492.33,569.7664,,,0.1238
491,1895.293,490,-552.65,569.8903,,,0.0584
492,1899.166,491,-375.14,570.0176,,,0.1964
493,1902.922,492,-446.34,569.9321,,,0.1564
494,1906.923,493,-509.52,569.7315,,,0.1092
495,1910.494,494,-549.63,569.8163,,,0.0632
496,1914.090,495,-540.92,569.9793,,,0.0759
497,1917.641,496,-465.38,570.1028,,,0.1440
498,1921.322,497,-407.81,570.0404,,,0.1792
499,1925.529,498,-397.42,569.9027,,,0.1848
500,1929.442,499,-330.75,569.7606,,,0.2176
