eval,time_s,iter,obj,aep,x,y,rms_viol
77,246.615,76,108.07,565.2121,,,0.3651
78,249.814,77,602.07,565.5548,,,0.4808
79,253.013,78,3883.99,565.4763,,,0.9387
80,256.287,79,4755.72,564.2847,,,1.0264
81,259.469,80,5079.84,562.6097,,,1.0570
82,262.685,81,3702.49,561.1734,,,0.9189
83,265.861,82,1138.70,562.6137,,,0.5804
84,269.061,83,427.78,564.0446,,,0.4432
85,272.236,84,34.64,565.2085,,,0.3446
86,275.397,85,-177.96,566.5020,,,0.2774
87,278.569,86,194.49,567.1934,,,0.3884
88,281.742,87,1671.18,566.7655,,,0.6657
89,284.948,88,6732.46,566.3650,,,1.2022
90,288.167,89,280.44,566.8215,,,0.4096
91,291.329,90,-187.25,567.7122,,,0.2745
92,294.505,91,795.78,568.2079,,,0.5197
93,297.690,92,2290.17,567.0007,,,0.7522
94,300.891,93,5188.01,564.1771,,,1.0673
95,304.097,94,192.00,565.7835,,,0.3874
96,307.311,95,-325.14,566.9564,,,0.2188
97,310.477,96,305.55,568.0599,,,0.4159
98,313.664,97,1690.80,567.3922,,,0.6687
99,316.833,98,-168.79,568.5696,,,0.2814
100,319.993,99,-88.40,568.5717,,,0.3084
101,323.187,100,1722.30,567.2473,,,0.6733
102,326.351,101,65.67,568.5243,,,0.3544
103,329.508,102,532.80,568.9100,,,0.4671
104,332.702,103,1726.73,567.3756,,,0.6740
105,335.854,104,-369.72,568.8264,,,0.1986
106,339.014,105,692.44,568.2307,,,0.4996
107,342.210,106,1570.49,566.2349,,,0.6505
108,345.418,107,3121.87,564.1559,,,0.8543
109,348.592,108,3069.40,563.4385,,,0.8482
110,351.749,109,614.13,563.6760,,,0.4829
111,354.914,110,27.26,565.3718,,,0.3426
112,358.057,111,-389.88,566.4455,,,0.1870
113,361.228,112,31.39,567.0952,,,0.3443
114,364.419,113,1071.42,566.3417,,,0.5695
115,367.598,114,4306.38,565.7677,,,0.9822
116,370.740,115,218.69,567.3173,,,0.3945
117,373.900,116,-307.72,568.2029,,,0.2271
118,377.071,117,523.37,568.6377,,,0.4650
119,380.246,118,1515.43,567.2277,,,0.6422
120,383.437,119,-277.91,568.4837,,,0.2399
121,386.625,120,230.02,569.0973,,,0.3978
122,389.794,121,3718.08,568.3238,,,0.9213
123,392.960,122,-37.85,568.8176,,,0.3243
124,396.140,123,-264.77,569.1117,,,0.2455
125,399.325,124,1211.09,568.7562,,,0.5937
126,402.542,125,393.66,569.1581,,,0.4366
127,405.734,126,489.85,568.4425,,,0.4578
128,408.954,127,2066.12,567.2115,,,0.7221
129,412.159,128,532.34,565.7692,,,0.4663
130,415.347,129,-393.48,566.8141,,,0.1853
131,418.540,130,-205.59,567.7627,,,0.2678
132,421.706,131,796.80,567.8200,,,0.5198
133,424.888,132,1959.47,566.9134,,,0.7073
134,428.130,133,3857.26,565.7216,,,0.9359
135,431.344,134,492.34,566.8744,,,0.4580
136,434.533,135,-147.84,568.1486,,,0.2885
137,437.775,136,79.77,568.7297,,,0.3584
138,441.022,137,194.31,568.0116,,,0.3885
139,444.243,138,1486.37,565.9752,,,0.6375
140,447.468,139,2189.53,563.8236,,,0.7384
141,450.699,140,859.11,562.1391,,,0.5305
142,453.933,141,207.12,561.4215,,,0.3901
143,457.149,142,291.08,563.4555,,,0.4114
144,460.338,143,143.83,565.1145,,,0.3747
145,463.515,144,3483.66,564.7488,,,0.8954
146,466.728,145,1700.61,564.8586,,,0.6698
147,469.937,146,-327.94,565.8325,,,0.2170
148,473.154,147,-521.26,566.9559,,,0.0951
149,476.355,148,130.92,568.1221,,,0.3721
150,479.546,149,2791.80,567.8194,,,0.8156
151,482.756,150,-211.04,568.7231,,,0.2661
152,485.948,151,-298.37,569.2645,,,0.2316
153,489.114,152,1212.85,569.1309,,,0.5940
154,492.345,153,-396.63,569.4362,,,0.1850
155,495.525,154,586.56,569.2136,,,0.4784
156,498.689,155,-0.18,569.7698,,,0.3358
157,501.867,156,1146.96,569.5680,,,0.5830
158,505.054,157,-70.49,569.6322,,,0.3144
159,508.248,158,472.52,568.9755,,,0.4541
160,511.442,159,2066.37,567.1287,,,0.7221
161,514.639,160,1836.08,565.2599,,,0.6896
162,517.799,161,425.08,565.2358,,,0.4428
163,520.990,162,-565.01,565.9745,,,0.0138
164,524.128,163,-415.60,567.5915,,,0.1735
165,527.290,164,780.92,568.2087,,,0.5169
166,530.468,165,1089.42,566.8684,,,0.5727
167,533.646,166,-343.68,568.4767,,,0.2110
168,536.810,167,-279.61,569.3426,,,0.2395
169,539.955,168,118.67,569.2476,,,0.3691
170,543.096,169,2115.66,566.9656,,,0.7288
171,546.261,170,26.10,568.5503,,,0.3432
172,549.414,171,172.09,569.6784,,,0.3833
173,552.566,172,653.71,569.5906,,,0.4922
174,555.798,173,1619.85,567.4566,,,0.6581
175,558.956,174,1580.00,565.1369,,,0.6518
176,562.125,175,-296.64,565.2665,,,0.2306
177,565.327,176,-356.55,567.2943,,,0.2043
178,568.476,177,347.48,568.3808,,,0.4259
179,571.645,178,1240.33,568.0958,,,0.5984
180,574.790,179,1072.02,566.8201,,,0.5697
181,577.960,180,781.00,566.5211,,,0.5166
182,581.126,181,244.11,567.2683,,,0.4008
183,584.312,182,-158.69,568.2168,,,0.2848
184,587.463,183,452.31,569.0225,,,0.4497
185,590.607,184,781.70,568.1606,,,0.5170
186,593.787,185,539.41,566.4823,,,0.4680
187,596.995,186,526.80,565.6850,,,0.4651
188,600.191,187,640.45,564.7434,,,0.4885
189,603.380,188,-28.76,564.6961,,,0.3258
190,606.580,189,-348.45,566.9828,,,0.2080
191,609.756,190,-437.24,568.3469,,,0.1611
192,612.993,191,-142.29,568.7566,,,0.2906
193,616.184,192,1585.62,568.3634,,,0.6531
194,619.427,193,-178.33,569.3934,,,0.2783
195,622.599,194,-197.28,569.8870,,,0.2716
196,625.808,195,1424.21,569.1278,,,0.6283
197,628.985,196,-244.37,569.8758,,,0.2539
198,632.170,197,-347.87,569.9866,,,0.2097
199,635.387,198,279.29,569.5104,,,0.4100
200,638.628,199,-201.04,570.0531,,,0.2703
201,641.867,200,136.78,569.3445,,,0.3739
202,645.089,201,156.70,570.4000,,,0.3794
203,648.324,202,692.81,569.8469,,,0.5000
204,651.540,203,-224.04,570.2102,,,0.2618
205,654.741,204,91.93,569.9402,,,0.3620
206,657.975,205,4851.72,567.4569,,,1.0359
207,661.221,206,229.91,568.9013,,,0.3977
208,664.423,207,-170.14,569.9539,,,0.2814
209,667.609,208,1004.87,569.2907,,,0.5583
210,670.788,209,780.06,567.5252,,,0.5166
211,673.978,210,37.71,567.6049,,,0.3462
212,677.190,211,-219.81,569.0061,,,0.2630
213,680.407,212,-143.04,569.3679,,,0.2906
214,683.652,213,-40.64,568.9730,,,0.3235
215,686.817,214,165.78,568.0640,,,0.3812
216,690.009,215,1129.16,567.6242,,,0.5797
217,693.173,216,2904.16,566.3484,,,0.8290
218,696.356,217,1530.87,565.2162,,,0.6443
219,699.565,218,-275.96,567.1566,,,0.2401
220,702.787,219,-498.50,568.6016,,,0.1178
221,705.949,220,-416.65,569.2236,,,0.1738
222,709.100,221,418.99,569.1203,,,0.4423
223,712.294,222,-340.39,569.9452,,,0.2132
224,715.460,223,-15.00,570.2451,,,0.3316
225,718.654,224,1629.06,569.2688,,,0.6598
226,721.854,225,-224.55,570.1980,,,0.2616
227,725.091,226,-467.89,570.3506,,,0.1424
228,728.286,227,746.57,569.3355,,,0.5105
229,731.444,228,-280.71,570.3557,,,0.2395
230,734.587,229,-446.32,570.5068,,,0.1568
231,737.708,230,281.83,570.3576,,,0.4108
232,740.865,231,40.67,570.7939,,,0.3480
233,744.039,232,290.23,570.0847,,,0.4127
234,747.238,233,307.85,568.4925,,,0.4166
235,750.376,234,-112.57,568.2842,,,0.3004
236,753.591,235,-221.42,569.0571,,,0.2624
237,756.728,236,-362.11,569.2958,,,0.2026
238,759.873,237,-493.63,569.2076,,,0.1223
239,763.057,238,-62.24,569.9306,,,0.3171
240,766.254,239,1021.67,569.2371,,,0.5613
241,769.390,240,-233.76,570.3692,,,0.2582
242,772.535,241,-221.11,570.5249,,,0.2630
243,775.699,242,2848.27,569.0009,,,0.8226
244,778.848,243,242.45,569.4158,,,0.4010
245,782.032,244,-496.58,570.1709,,,0.1207
246,785.206,245,-465.23,570.6658,,,0.1445
247,788.402,246,120.98,570.8490,,,0.3701
248,791.592,247,2661.80,569.3963,,,0.7999
249,794.733,248,25.68,570.6545,,,0.3436
250,797.910,249,-193.20,570.8416,,,0.2735
251,801.074,250,-66.71,570.1867,,,0.3157
252,804.241,251,492.86,569.1458,,,0.4586
253,807.425,252,17.75,568.0679,,,0.3406
254,810.637,253,-320.89,568.5278,,,0.2214
255,813.802,254,-412.62,569.3413,,,0.1762
256,816.993,255,-175.55,569.8496,,,0.2794
257,820.194,256,84.40,569.2507,,,0.3598
258,823.369,257,-318.58,570.3425,,,0.2233
259,826.580,258,-244.89,570.4159,,,0.2539
260,829.795,259,555.04,569.9633,,,0.4720
261,832.965,260,1803.81,568.5148,,,0.6854
262,836.155,261,2282.08,567.0286,,,0.7511
263,839.360,262,346.28,566.4786,,,0.4251
264,842.566,263,-423.78,567.4758,,,0.1687
265,845.829,264,-478.47,568.7103,,,0.1337
266,849.036,265,122.88,569.4929,,,0.3703
267,852.322,266,1963.19,569.4172,,,0.7082
268,855.561,267,2554.42,568.1888,,,0.7863
269,858.784,268,1004.85,567.6360,,,0.5580
270,861.989,269,-351.29,568.4575,,,0.2074
271,865.201,270,-439.15,569.5699,,,0.1607
272,868.380,271,-231.93,570.3432,,,0.2589
273,871.589,272,279.34,570.3449,,,0.4102
274,874.796,273,-265.65,570.6831,,,0.2458
275,877.980,274,-438.70,570.3855,,,0.1615
276,881.196,275,-184.48,570.0496,,,0.2763
277,884.390,276,496.17,568.9530,,,0.4593
278,887.618,277,-394.72,570.1096,,,0.1864
279,890.818,278,-429.73,570.6250,,,0.1670
280,894.018,279,-122.66,570.5544,,,0.2978
281,897.214,280,1411.39,569.5730,,,0.6263
282,900.420,281,-372.97,570.3286,,,0.1977
283,903.602,282,-493.63,570.6124,,,0.1235
284,906.779,283,489.44,570.1596,,,0.4581
285,910.008,284,284.46,568.8678,,,0.4111
286,913.177,285,364.19,568.6621,,,0.4298
287,916.382,286,-222.36,569.3513,,,0.2621
288,919.547,287,-400.77,569.9841,,,0.1831
289,922.731,288,-341.65,570.1299,,,0.2127
290,925.903,289,-106.40,570.1061,,,0.3030
291,929.070,290,523.97,569.6279,,,0.4654
292,932.239,291,576.86,568.5632,,,0.4763
293,935.454,292,560.87,567.8199,,,0.4728
294,938.660,293,-355.91,567.4962,,,0.2047
295,941.802,294,-414.74,568.8076,,,0.1747
296,944.965,295,-372.82,569.6734,,,0.1974
297,948.135,296,-138.82,569.9760,,,0.2922
298,951.309,297,761.98,569.7773,,,0.5135
299,954.466,298,2200.16,568.7615,,,0.7405
300,957.651,299,3095.63,567.6308,,,0.8517
301,960.813,300,3057.85,566.7987,,,0.8472
302,964.008,301,382.12,567.3401,,,0.4336
303,967.163,302,-408.17,568.3806,,,0.1781
304,970.300,303,-539.60,569.2976,,,0.0767
305,973.485,304,-171.45,570.1842,,,0.2810
306,976.669,305,13.02,570.0616,,,0.3398
307,979.859,306,399.20,569.4880,,,0.4380
308,982.999,307,199.96,568.5872,,,0.3901
309,986.148,308,-212.49,568.4980,,,0.2655
310,989.337,309,-386.71,569.2877,,,0.1901
311,992.506,310,-436.86,570.1092,,,0.1624
312,995.677,311,-255.94,570.5808,,,0.2496
313,998.907,312,793.89,570.2931,,,0.5197
314,1002.069,313,-273.23,570.6303,,,0.2427
315,1005.230,314,-526.39,570.6583,,,0.0936
316,1008.413,315,-350.24,570.8490,,,0.2090
317,1011.588,316,429.09,570.4995,,,0.4449
318,1014.794,317,-440.49,570.7531,,,0.1606
319,1018.013,318,-419.07,570.8553,,,0.1734
320,1021.217,319,-182.93,570.6337,,,0.2771
321,1024.409,320,-403.47,571.0043,,,0.1821
322,1027.620,321,-169.45,570.5903,,,0.2818
323,1030.801,322,-365.73,571.0295,,,0.2016
324,1033.983,323,70.30,570.9776,,,0.3563
325,1037.214,324,748.39,569.8381,,,0.5109
326,1040.492,325,1044.68,568.7512,,,0.5652
327,1043.746,326,-146.64,568.7457,,,0.2891
328,1046.986,327,-493.74,569.7171,,,0.1227
329,1050.214,328,-377.86,570.4493,,,0.1953
330,1053.419,329,-81.82,570.6565,,,0.3111
331,1056.618,330,206.42,570.0902,,,0.3921
332,1059.815,331,388.33,569.2986,,,0.4355
333,1063.058,332,334.08,568.8768,,,0.4229
334,1066.267,333,-183.74,568.9211,,,0.2762
335,1069.453,334,-529.57,569.7234,,,0.0892
336,1072.669,335,-513.71,570.2696,,,0.1058
337,1075.870,336,-164.84,570.6831,,,0.2835
338,1079.076,337,-402.84,570.7473,,,0.1823
339,1082.293,338,-299.00,570.4553,,,0.2318
340,1085.469,339,159.56,569.4512,,,0.3799
341,1088.660,340,121.44,568.7907,,,0.3697
342,1091.874,341,-332.68,568.6132,,,0.2161
343,1095.043,342,-508.13,569.2790,,,0.1100
344,1098.243,343,-369.00,569.8680,,,0.1994
345,1101.438,344,-416.64,570.0195,,,0.1743
346,1104.639,345,-300.68,570.0238,,,0.2309
347,1107.791,346,-265.17,569.7766,,,0.2456
348,1110.963,347,-46.77,569.8396,,,0.3218
349,1114.163,348,-140.25,569.9349,,,0.2917
350,1117.353,349,-443.38,570.0335,,,0.1584
351,1120.533,350,-535.91,570.2896,,,0.0825
352,1123.756,351,-142.04,569.8985,,,0.2911
353,1126.978,352,-37.64,569.6400,,,0.3246
354,1130.132,353,-231.21,569.4520,,,0.2588
355,1133.308,354,-557.47,569.9349,,,0.0497
356,1136.482,355,-469.78,570.4502,,,0.1412
357,1139.664,356,-409.49,570.6719,,,0.1787
358,1142.842,357,131.21,570.3962,,,0.3727
359,1146.049,358,-406.52,570.8505,,,0.1804
360,1149.174,359,-387.73,570.9245,,,0.1905
361,1152.337,360,-246.04,570.5622,,,0.2535
362,1155.529,361,-57.00,570.2090,,,0.3188
363,1158.690,362,23.62,569.2885,,,0.3426
364,1161.886,363,-359.82,569.1316,,,0.2036
365,1165.063,364,-560.59,569.7653,,,0.0426
366,1168.286,365,-445.31,570.3794,,,0.1574
367,1171.440,366,-303.33,570.7019,,,0.2301
368,1174.624,367,214.33,570.7042,,,0.3943
369,1177.772,368,-411.49,570.8364,,,0.1776
370,1180.942,369,-396.33,571.0226,,,0.1860
371,1184.115,370,-122.17,570.8674,,,0.2981
372,1187.334,371,98.66,570.3086,,,0.3640
373,1190.534,372,-458.33,569.4451,,,0.1483
374,1193.681,373,-564.71,570.1423,,,0.0328
375,1196.869,374,-403.83,570.7734,,,0.1818
376,1200.025,375,-152.36,571.0182,,,0.2879
377,1203.211,376,-415.42,571.0211,,,0.1755
378,1206.374,377,-415.74,570.9007,,,0.1753
379,1209.555,378,-370.16,570.6951,,,0.1993
380,1212.713,379,-349.83,570.3109,,,0.2089
381,1215.871,380,-220.03,569.9728,,,0.2632
382,1219.074,381,-200.97,569.1245,,,0.2700
383,1222.244,382,-471.60,568.9026,,,0.1388
384,1225.514,383,-567.36,569.5664,,,0.0209
385,1228.705,384,-487.78,570.0994,,,0.1277
386,1231.948,385,145.85,570.3509,,,0.3766
387,1235.146,386,235.27,570.0585,,,0.3993
388,1238.356,387,721.12,569.7242,,,0.5056
389,1241.581,388,52.11,569.4217,,,0.3508
390,1244.823,389,-469.20,570.0520,,,0.1413
391,1248.012,390,-484.66,570.6586,,,0.1305
392,1251.239,391,-472.93,570.8279,,,0.1392
393,1254.434,392,-269.44,570.8338,,,0.2443
394,1257.589,393,-134.71,570.3264,,,0.2937
395,1260.762,394,-357.72,569.3810,,,0.2047
396,1263.947,395,-412.63,568.7206,,,0.1758
397,1267.175,396,-475.83,569.0287,,,0.1359
398,1270.370,397,-520.18,569.9756,,,0.0993
399,1273.574,398,-563.95,570.5683,,,0.0362
400,1276.751,399,-404.56,570.8662,,,0.1815
401,1279.931,400,-450.44,570.9207,,,0.1545
402,1283.115,401,-410.13,570.7967,,,0.1784
403,1286.304,402,-310.91,570.5944,,,0.2268
404,1289.505,403,-327.70,570.3215,,,0.2192
405,1292.703,404,-419.91,570.1641,,,0.1725
406,1295.900,405,-483.22,570.3123,,,0.1313
407,1299.091,406,-549.65,570.4347,,,0.0642
408,1302.305,407,-502.65,570.7205,,,0.1161
409,1305.488,408,-424.62,570.7136,,,0.1701
410,1308.675,409,-57.84,570.3221,,,0.3186
411,1311.848,410,344.54,569.8054,,,0.4255
412,1315.062,411,809.27,569.2858,,,0.5225
413,1318.239,412,346.65,569.1815,,,0.4259
414,1321.400,413,-401.91,569.6526,,,0.1823
415,1324.573,414,-549.23,570.0622,,,0.0642
416,1327.734,415,-534.87,570.5505,,,0.0841
417,1330.927,416,-404.42,570.7430,,,0.1815
418,1334.092,417,262.18,570.6156,,,0.4061
419,1337.280,418,-357.93,570.8873,,,0.2054
420,1340.419,419,-523.15,570.9463,,,0.0973
421,1343.585,420,-532.68,571.0276,,,0.0871
422,1346.758,421,-105.00,570.9663,,,0.3038
423,1349.905,422,-144.99,570.5874,,,0.2903
424,1353.102,423,-436.83,570.5949,,,0.1627
425,1356.324,424,-529.30,570.6702,,,0.0905
426,1359.509,425,-522.14,570.7851,,,0.0982
427,1362.664,426,-412.04,570.9069,,,0.1774
428,1365.827,427,-70.62,570.7599,,,0.3147
429,1368.984,428,81.38,570.1761,,,0.3592
430,1372.169,429,-258.56,569.7273,,,0.2482
431,1375.332,430,-515.66,570.1317,,,0.1039
432,1378.561,431,-540.98,570.6609,,,0.0767
433,1381.749,432,-453.19,570.9609,,,0.1527
434,1384.938,433,-327.23,570.9122,,,0.2197
435,1388.119,434,-471.65,571.0135,,,0.1403
436,1391.291,435,-468.68,570.9869,,,0.1423
437,1394.517,436,-497.87,570.9235,,,0.1203
438,1397.692,437,-507.95,570.8383,,,0.1116
439,1400.867,438,-504.96,570.6118,,,0.1140
440,1404.044,439,-497.47,570.7342,,,0.1204
441,1407.263,440,-505.35,570.6393,,,0.1137
442,1410.447,441,-133.85,570.4246,,,0.2940
443,1413.677,442,-308.16,569.7808,,,0.2276
444,1416.879,443,-501.38,569.8335,,,0.1164
445,1420.112,444,-560.78,570.2491,,,0.0433
446,1423.286,445,-550.74,570.5862,,,0.0627
447,1426.476,446,-474.25,570.7890,,,0.1383
448,1429.677,447,-508.82,570.6464,,,0.1107
449,1432.867,448,-460.74,570.4771,,,0.1474
450,1436.092,449,-413.62,570.4656,,,0.1762
451,1439.304,450,-313.13,570.3458,,,0.2257
452,1442.566,451,-405.89,570.2787,,,0.1804
453,1445.772,452,-517.78,570.4881,,,0.1022
454,1448.968,453,-533.37,570.7362,,,0.0860
455,1452.169,454,-549.30,570.9365,,,0.0655
456,1455.386,455,-476.23,571.0296,,,0.1370
457,1458.609,456,231.85,570.9090,,,0.3987
458,1461.841,457,252.22,570.8414,,,0.4037
459,1465.040,458,-41.11,570.8818,,,0.3239
460,1468.233,459,-341.71,570.9445,,,0.2131
461,1471.438,460,-523.36,570.9578,,,0.0971
462,1474.621,461,-565.78,571.0003,,,0.0321
463,1477.841,462,-544.86,571.0783,,,0.0721
464,1481.037,463,-423.11,571.0875,,,0.1712
465,1484.233,464,-532.59,570.9559,,,0.0872
466,1487.393,465,-433.48,570.9216,,,0.1650
467,1490.588,466,141.50,570.7318,,,0.3755
468,1493.778,467,-312.14,570.8130,,,0.2263
469,1496.989,468,-524.59,570.9598,,,0.0958
470,1500.194,469,-534.92,571.1622,,,0.0847
471,1503.422,470,-467.47,571.2099,,,0.1433
472,1506.652,471,-232.31,571.0824,,,0.2590
473,1509.807,472,-218.09,570.7385,,,0.2643
474,1512.988,473,-494.51,570.4219,,,0.1226
475,1516.139,474,-526.57,570.1134,,,0.0929
476,1519.298,475,-568.47,570.2220,,,0.0186
477,1522.436,476,-551.23,570.6211,,,0.0620
478,1525.620,477,-399.49,570.9024,,,0.1842
479,1528.763,478,-146.94,570.9304,,,0.2898
480,1531.911,479,-43.08,570.8108,,,0.3233
481,1535.088,480,-368.48,570.6265,,,0.2001
482,1538.248,481,-549.11,570.7709,,,0.0655
483,1541.459,482,-555.31,570.9613,,,0.0557
484,1544.642,483,-450.84,571.0501,,,0.1543
485,1547.825,484,-302.98,570.8957,,,0.2303
486,1550.969,485,-332.47,570.4821,,,0.2171
487,1554.141,486,-443.72,570.2983,,,0.1583
488,1557.310,487,-555.57,570.5000,,,0.0544
489,1560.478,488,-527.78,570.7871,,,0.0923
490,1563.662,489,-507.25,570.9914,,,0.1123
491,1566.876,490,-415.26,570.9942,,,0.1756
492,1570.103,491,-406.98,570.9364,,,0.1802
493,1573.242,492,-478.89,570.6806,,,0.1348
494,1576.419,493,-520.17,570.5776,,,0.0999
495,1579.587,494,-562.12,570.6798,,,0.0412
496,1582.789,495,-561.02,570.8842,,,0.0442
497,1586.006,496,-466.20,570.9984,,,0.1441
498,1589.207,497,-543.11,571.0576,,,0.0744
499,1592.360,498,-477.59,570.9808,,,0.1360
500,1595.502,499,-497.29,570.9869,,,0.1208
