eval,time_s,iter,obj,aep,x,y,rms_viol
53,175.637,52,2592.93,564.1545,,,0.7907
54,178.957,53,2475.62,564.6075,,,0.7759
55,182.287,54,1026.29,565.2725,,,0.5614
56,185.590,55,713.81,565.7060,,,0.5034
57,188.874,56,1499.51,565.4416,,,0.6395
58,192.193,57,852.72,564.9986,,,0.5298
59,195.517,58,1420.14,565.5625,,,0.6271
60,198.812,59,852.81,566.0154,,,0.5301
61,202.100,60,2904.24,565.9398,,,0.8290
62,205.396,61,4132.99,566.0271,,,0.9646
63,208.703,62,3570.02,565.9789,,,0.9050
64,211.996,63,1261.16,564.9613,,,0.6013
65,215.310,64,-102.35,565.9863,,,0.3030
66,218.598,65,-194.79,567.1097,,,0.2715
67,221.875,66,2032.85,567.9048,,,0.7176
68,225.167,67,204.40,568.0334,,,0.3911
69,228.478,68,1997.46,567.4415,,,0.7127
70,231.762,69,2625.85,566.0945,,,0.7950
71,235.076,70,1564.94,565.8646,,,0.6496
72,238.358,71,-100.43,566.7924,,,0.3039
73,241.652,72,432.16,567.5546,,,0.4449
74,244.939,73,1245.96,567.7461,,,0.5993
75,248.227,74,5566.54,567.6540,,,1.1021
76,251.517,75,674.48,568.6633,,,0.4962
77,254.779,76,249.60,568.8156,,,0.4026
78,258.043,77,1421.35,568.4095,,,0.6277
79,261.349,78,509.43,568.7630,,,0.4621
80,264.665,79,1858.29,568.4564,,,0.6932
81,267.926,80,934.30,568.9274,,,0.5456
82,271.199,81,1394.46,568.1278,,,0.6234
83,274.517,82,762.33,569.0777,,,0.5135
84,277.774,83,3645.68,568.4968,,,0.9135
85,281.067,84,149.92,568.9187,,,0.3773
86,284.351,85,302.14,568.8127,,,0.4153
87,287.644,86,1684.35,569.5252,,,0.6681
88,290.901,87,5567.20,567.9514,,,1.1022
89,294.240,88,418.00,569.1249,,,0.4421
90,297.533,89,349.13,568.9715,,,0.4264
91,300.811,90,2838.99,567.6643,,,0.8213
92,304.107,91,304.93,569.0369,,,0.4160
93,307.384,92,1244.28,568.5593,,,0.5991
94,310.659,93,672.36,569.2578,,,0.4958
95,313.927,94,3039.52,567.9614,,,0.8452
96,317.229,95,752.78,569.1251,,,0.5116
97,320.501,96,731.71,568.9377,,,0.5075
98,323.782,97,325.87,569.2295,,,0.4210
99,327.099,98,2589.98,568.2989,,,0.7908
100,330.378,99,1192.72,569.2633,,,0.5907
101,333.655,100,1598.95,568.4901,,,0.6551
102,336.978,101,1534.57,566.8763,,,0.6451
103,340.249,102,-220.12,567.2888,,,0.2622
104,343.513,103,-101.81,568.0976,,,0.3039
105,346.828,104,1653.52,568.9015,,,0.6634
106,350.150,105,5772.47,567.9426,,,1.1205
107,353.422,106,1338.88,568.9743,,,0.6146
108,356.698,107,178.34,569.1378,,,0.3847
109,359.983,108,1022.37,568.5935,,,0.5613
110,363.238,109,705.84,569.2495,,,0.5025
111,366.504,110,2687.56,568.4857,,,0.8030
112,369.784,111,407.99,569.1950,,,0.4399
113,373.058,112,1004.88,568.2160,,,0.5581
114,376.329,113,544.25,569.1172,,,0.4695
115,379.629,114,1327.25,568.8999,,,0.6128
116,382.890,115,826.89,569.3088,,,0.5258
117,386.142,116,4644.13,567.6607,,,1.0159
118,389.445,117,456.22,568.9180,,,0.4506
119,392.747,118,-138.12,569.0201,,,0.2921
120,396.018,119,7255.67,566.6774,,,1.2446
121,399.313,120,9689.61,565.8772,,,1.4251
122,402.607,121,8305.52,565.9795,,,1.3254
123,405.886,122,6019.28,566.4137,,,1.1420
124,409.171,123,3282.94,567.1351,,,0.8731
125,412.486,124,1017.43,567.9374,,,0.5603
126,415.766,125,37.32,568.7559,,,0.3464
127,419.031,126,323.65,568.7982,,,0.4204
128,422.362,127,1991.52,568.0238,,,0.7119
129,425.640,128,5970.10,566.2216,,,1.1377
130,428.909,129,6923.96,564.4265,,,1.2177
131,432.194,130,2371.92,564.2521,,,0.7625
132,435.463,131,171.97,565.8239,,,0.3822
133,438.732,132,267.29,567.3099,,,0.4065
134,442.021,133,1583.62,568.1856,,,0.6528
135,445.295,134,1103.09,567.3854,,,0.5751
136,448.561,135,1751.98,566.2236,,,0.6775
137,451.856,136,2435.98,566.0242,,,0.7710
138,455.162,137,984.46,566.6531,,,0.5542
139,458.441,138,-132.90,567.7303,,,0.2934
140,461.709,139,639.99,568.7154,,,0.4892
141,465.033,140,3061.07,568.5073,,,0.8478
142,468.302,141,114.61,569.0801,,,0.3679
143,471.560,142,639.32,568.9805,,,0.4891
144,474.840,143,980.18,569.2812,,,0.5539
145,478.153,144,1213.43,568.8389,,,0.5941
146,481.437,145,1782.34,566.8522,,,0.6820
147,484.760,146,571.97,566.7293,,,0.4749
148,488.045,147,499.78,568.0782,,,0.4598
149,491.314,148,652.26,568.4040,,,0.4916
150,494.606,149,1795.90,568.0651,,,0.6842
151,497.879,150,3864.24,567.3655,,,0.9368
152,501.139,151,4675.34,566.5023,,,1.0188
153,504.397,152,1129.19,566.5176,,,0.5795
154,507.683,153,-352.58,567.8088,,,0.2064
155,510.943,154,1.22,568.6454,,,0.3359
156,514.194,155,3742.24,568.8043,,,0.9239
157,517.489,156,128.71,569.0496,,,0.3717
158,520.785,157,35.58,568.6313,,,0.3459
159,524.059,158,2075.32,567.9442,,,0.7235
160,527.346,159,43.24,568.7620,,,0.3481
161,530.626,160,-70.38,569.2084,,,0.3143
162,533.883,161,3162.32,569.0033,,,0.8596
163,537.183,162,528.83,569.2017,,,0.4663
164,540.497,163,-114.31,568.7923,,,0.3000
165,543.764,164,817.06,568.5603,,,0.5238
166,547.035,165,1537.98,567.3710,,,0.6457
167,550.359,166,3367.61,566.3672,,,0.8826
168,553.604,167,686.40,566.4635,,,0.4981
169,556.853,168,-246.95,567.5178,,,0.2520
170,560.137,169,265.18,568.2674,,,0.4062
171,563.408,170,1537.69,568.4126,,,0.6458
172,566.659,171,3912.18,567.5263,,,0.9418
173,569.938,172,6313.88,566.5251,,,1.1672
174,573.179,173,6295.65,566.1680,,,1.1657
175,576.419,174,2147.99,566.6219,,,0.7332
176,579.708,175,355.09,567.6878,,,0.4275
177,582.999,176,677.16,568.4642,,,0.4966
178,586.251,177,654.79,568.3286,,,0.4921
179,589.520,178,933.88,567.8640,,,0.5453
180,592.810,179,7.40,567.3942,,,0.3374
181,596.074,180,-140.71,567.7829,,,0.2908
182,599.332,181,619.51,568.4972,,,0.4850
183,602.612,182,2787.92,568.3875,,,0.8152
184,605.900,183,5437.62,567.4662,,,1.0905
185,609.156,184,6509.80,566.3059,,,1.1837
186,612.450,185,3229.13,565.8649,,,0.8669
187,615.719,186,-84.65,567.2608,,,0.3091
188,618.960,187,-323.62,568.4331,,,0.2202
189,622.205,188,531.18,569.1638,,,0.4668
190,625.462,189,4098.57,569.0151,,,0.9614
191,628.706,190,252.26,569.3994,,,0.4034
192,631.944,191,505.90,569.4826,,,0.4615
193,635.200,192,1942.49,568.3006,,,0.7051
194,638.438,193,446.53,569.3201,,,0.4485
195,641.660,194,345.80,569.1058,,,0.4256
196,644.929,195,2410.35,568.5218,,,0.7680
197,648.191,196,3245.24,567.7252,,,0.8689
198,651.429,197,829.14,567.2385,,,0.5258
199,654.727,198,-350.47,568.1247,,,0.2076
200,657.984,199,398.76,568.7944,,,0.4377
201,661.218,200,1856.16,568.6628,,,0.6929
202,664.490,201,4856.22,567.9486,,,1.0364
203,667.806,202,5471.51,567.0542,,,1.0935
204,671.048,203,2258.56,567.1815,,,0.7480
205,674.281,204,-160.56,567.9842,,,0.2840
206,677.577,205,-40.89,568.9019,,,0.3234
207,680.802,206,2260.32,569.4352,,,0.7486
208,684.052,207,-72.16,569.3600,,,0.3138
209,687.333,208,-280.43,569.1775,,,0.2391
210,690.576,209,1255.99,568.9139,,,0.6011
211,693.816,210,585.99,569.1965,,,0.4783
212,697.095,211,613.87,569.0086,,,0.4840
213,700.329,212,1734.89,568.6421,,,0.6754
214,703.577,213,811.04,567.8323,,,0.5225
215,706.855,214,-103.23,567.6151,,,0.3032
216,710.136,215,-250.79,568.5734,,,0.2509
217,713.376,216,346.12,569.1611,,,0.4257
218,716.633,217,3011.75,569.1096,,,0.8421
219,719.919,218,6620.73,568.3359,,,1.1931
220,723.150,219,7293.60,566.8481,,,1.2476
221,726.391,220,3737.73,566.4784,,,0.9232
222,729.681,221,791.49,567.5380,,,0.5188
223,732.952,222,28.11,568.5482,,,0.3437
224,736.193,223,456.21,569.1751,,,0.4506
225,739.494,224,1460.43,568.7834,,,0.6339
226,742.756,225,1330.80,567.8974,,,0.6132
227,745.996,226,1409.14,567.3928,,,0.6256
228,749.238,227,134.44,567.8231,,,0.3729
229,752.488,228,-281.68,568.5550,,,0.2383
230,755.725,229,183.83,568.9546,,,0.3861
231,758.974,230,1581.87,568.7997,,,0.6526
232,762.217,231,2711.42,568.5015,,,0.8059
233,765.460,232,1859.87,567.5394,,,0.6933
234,768.697,233,292.44,567.3174,,,0.4126
235,771.960,234,-84.27,568.2007,,,0.3096
236,775.218,235,2.39,568.8873,,,0.3363
237,778.453,236,834.69,569.1029,,,0.5272
238,781.752,237,2640.60,568.6614,,,0.7972
239,785.021,238,3636.71,567.7499,,,0.9125
240,788.265,239,713.63,567.5040,,,0.5037
241,791.564,240,-237.58,568.4830,,,0.2560
242,794.878,241,13.86,569.3378,,,0.3398
243,798.131,242,998.72,569.7101,,,0.5573
244,801.384,243,2919.62,569.1301,,,0.8312
245,804.665,244,2222.54,568.1678,,,0.7434
246,807.911,245,686.58,568.2787,,,0.4985
247,811.160,246,-218.83,569.0325,,,0.2633
248,814.392,247,-244.16,569.4753,,,0.2538
249,817.626,248,807.94,569.7034,,,0.5223
250,820.844,249,1894.15,569.0774,,,0.6984
251,824.110,250,3224.85,568.0093,,,0.8666
252,827.333,251,2504.37,567.2113,,,0.7799
253,830.588,252,563.62,567.3886,,,0.4732
254,833.853,253,-81.17,568.2990,,,0.3106
255,837.138,254,-181.41,569.0524,,,0.2771
256,840.390,255,61.32,569.5808,,,0.3535
257,843.630,256,833.04,569.3607,,,0.5270
258,846.913,257,3659.79,568.8186,,,0.9151
259,850.147,258,3649.90,567.6318,,,0.9139
260,853.382,259,2508.44,566.8630,,,0.7804
261,856.665,260,500.37,567.3874,,,0.4598
262,859.935,261,-489.67,568.3199,,,0.1248
263,863.199,262,-267.31,569.1335,,,0.2445
264,866.507,263,1509.43,569.5357,,,0.6416
265,869.833,264,13.67,569.8564,,,0.3399
266,873.078,265,-308.02,569.7389,,,0.2277
267,876.318,266,-83.32,569.8769,,,0.3104
268,879.604,267,3427.48,569.0639,,,0.8896
269,882.858,268,2655.17,569.3098,,,0.7991
270,886.099,269,584.96,569.6029,,,0.4781
271,889.371,270,-92.85,569.7318,,,0.3073
272,892.632,271,-80.52,569.5669,,,0.3112
273,895.887,272,-194.07,569.6612,,,0.2727
274,899.172,273,200.69,569.7671,,,0.3906
275,902.443,274,-285.64,569.8864,,,0.2372
276,905.692,275,458.52,569.4572,,,0.4512
277,909.004,276,4695.75,567.5448,,,1.0209
278,912.280,277,1711.06,568.1996,,,0.6718
279,915.537,278,-129.62,568.8386,,,0.2949
280,918.826,279,-256.47,569.3141,,,0.2489
281,922.154,280,-440.34,569.6625,,,0.1600
282,925.421,281,-119.36,569.8934,,,0.2987
283,928.694,282,1856.93,569.6607,,,0.6932
284,932.016,283,-261.38,570.0060,,,0.2472
285,935.276,284,-145.21,570.0719,,,0.2901
286,938.533,285,2829.43,569.5680,,,0.8204
287,941.808,286,21.48,569.8347,,,0.3422
288,945.076,287,-468.90,570.0848,,,0.1416
289,948.328,288,-33.00,570.2232,,,0.3262
290,951.619,289,241.62,570.2713,,,0.4010
291,954.891,290,659.07,569.7235,,,0.4933
292,958.149,291,-5.14,570.1228,,,0.3345
293,961.461,292,-285.90,570.1729,,,0.2373
294,964.786,293,2702.07,569.3030,,,0.8049
295,968.044,294,296.37,569.7147,,,0.4141
296,971.324,295,-528.14,569.8808,,,0.0909
297,974.646,296,-172.97,569.9574,,,0.2804
298,977.946,297,559.37,569.6058,,,0.4728
299,981.265,298,-232.73,570.0969,,,0.2585
300,984.597,299,-114.74,570.1792,,,0.3003
301,987.892,300,1677.56,569.5572,,,0.6671
302,991.186,301,-97.47,570.0972,,,0.3059
303,994.531,302,-139.52,570.0772,,,0.2920
304,997.853,303,531.01,569.7071,,,0.4669
305,1001.161,304,-200.16,570.0290,,,0.2706
306,1004.460,305,180.43,569.6283,,,0.3854
307,1007.753,306,675.44,569.4829,,,0.4965
308,1011.033,307,21.91,569.1000,,,0.3421
309,1014.341,308,-263.20,569.4613,,,0.2463
310,1017.616,309,-289.04,569.6977,,,0.2357
311,1020.881,310,-70.80,569.7391,,,0.3143
312,1024.169,311,640.77,569.3536,,,0.4895
313,1027.481,312,909.59,568.9278,,,0.5411
314,1030.760,313,1003.99,569.0842,,,0.5581
315,1034.026,314,-301.31,569.1763,,,0.2303
316,1037.342,315,-509.64,569.3888,,,0.1088
317,1040.617,316,-271.70,569.6971,,,0.2429
318,1043.883,317,1598.48,569.5957,,,0.6552
319,1047.177,318,-129.90,570.0345,,,0.2952
320,1050.458,319,1105.24,569.7246,,,0.5759
321,1053.724,320,233.06,569.5614,,,0.3987
322,1057.050,321,-429.94,569.6328,,,0.1663
323,1060.360,322,-489.72,569.8524,,,0.1260
324,1063.633,323,452.23,570.0488,,,0.4499
325,1066.893,324,-319.12,570.0931,,,0.2229
326,1070.194,325,-394.89,570.1249,,,0.1863
327,1073.469,326,102.55,569.7570,,,0.3649
328,1076.750,327,2333.43,568.4610,,,0.7580
329,1080.042,328,269.45,569.4161,,,0.4076
330,1083.317,329,-234.17,569.8606,,,0.2578
331,1086.621,330,-256.75,569.9464,,,0.2490
332,1089.921,331,1049.52,569.4205,,,0.5662
333,1093.207,332,976.73,568.6561,,,0.5532
334,1096.494,333,410.36,568.7407,,,0.4403
335,1099.812,334,-371.36,569.2851,,,0.1980
336,1103.100,335,-434.82,569.5709,,,0.1634
337,1106.382,336,948.64,569.2853,,,0.5483
338,1109.714,337,-281.35,569.5992,,,0.2389
339,1113.051,338,-478.81,569.9031,,,0.1343
340,1116.345,339,-100.08,569.9520,,,0.3050
341,1119.652,340,143.17,569.8808,,,0.3758
342,1122.966,341,359.25,569.6881,,,0.4289
343,1126.256,342,-163.75,569.4810,,,0.2834
344,1129.559,343,-420.20,569.2392,,,0.1718
345,1132.855,344,-310.48,569.5865,,,0.2265
346,1136.143,345,54.57,569.8009,,,0.3516
347,1139.429,346,166.58,569.5879,,,0.3818
348,1142.743,347,-20.78,569.5243,,,0.3296
349,1146.036,348,-367.09,569.5934,,,0.2003
350,1149.334,349,-349.89,569.8198,,,0.2087
351,1152.630,350,-124.13,569.8291,,,0.2971
352,1155.967,351,356.27,569.7245,,,0.4282
353,1159.258,352,568.82,569.3646,,,0.4747
354,1162.587,353,-29.49,569.2050,,,0.3269
355,1165.887,354,-454.58,569.6500,,,0.1509
356,1169.170,355,-260.90,570.0398,,,0.2474
357,1172.491,356,1015.10,570.1889,,,0.5603
358,1175.833,357,-211.03,570.1451,,,0.2667
359,1179.113,358,-428.01,570.1474,,,0.1678
360,1182.385,359,-168.42,570.1331,,,0.2820
361,1185.706,360,853.84,569.7973,,,0.5309
362,1189.013,361,-355.38,570.0773,,,0.2062
363,1192.333,362,-519.11,570.1975,,,0.1006
364,1195.636,363,-71.06,570.3639,,,0.3144
365,1198.927,364,-197.45,570.3683,,,0.2717
366,1202.209,365,54.32,570.1430,,,0.3516
367,1205.518,366,-8.78,569.6500,,,0.3333
368,1208.815,367,-332.21,569.1706,,,0.2166
369,1212.107,368,-518.68,569.4995,,,0.1003
370,1215.403,369,-244.14,569.8609,,,0.2540
371,1218.742,370,157.36,570.0781,,,0.3795
372,1222.030,371,220.20,570.1401,,,0.3956
373,1225.324,372,-192.16,570.0814,,,0.2736
374,1228.654,373,-338.71,569.9704,,,0.2140
375,1231.934,374,-521.31,569.9072,,,0.0981
376,1235.245,375,-215.99,570.0549,,,0.2648
377,1238.581,376,304.35,569.7848,,,0.4160
378,1241.881,377,-270.97,570.1750,,,0.2434
379,1245.202,378,-392.80,570.2431,,,0.1874
380,1248.521,379,-141.14,570.2456,,,0.2915
381,1251.819,380,459.90,569.8356,,,0.4516
382,1255.107,381,657.93,569.0467,,,0.4929
383,1258.420,382,160.94,568.7132,,,0.3801
384,1261.715,383,-361.99,569.0341,,,0.2025
385,1265.010,384,-491.77,569.4680,,,0.1240
386,1268.327,385,-497.70,569.7609,,,0.1195
387,1271.642,386,-186.21,569.9624,,,0.2757
388,1274.952,387,382.53,569.8794,,,0.4343
389,1278.274,388,658.86,569.5636,,,0.4932
390,1281.591,389,476.06,569.6255,,,0.4550
391,1284.886,390,-249.69,569.8484,,,0.2518
392,1288.164,391,-477.13,570.0641,,,0.1357
393,1291.487,392,-320.96,570.3192,,,0.2222
394,1294.778,393,31.37,570.3102,,,0.3452
395,1298.053,394,-500.22,570.3303,,,0.1178
396,1301.384,395,-313.90,570.3838,,,0.2254
397,1304.709,396,-312.01,570.5358,,,0.2263
398,1308.000,397,-135.97,570.2423,,,0.2932
399,1311.337,398,-52.68,569.7771,,,0.3200
400,1314.674,399,-317.73,569.6410,,,0.2233
401,1317.955,400,-484.84,569.8521,,,0.1297
402,1321.263,401,-385.70,570.0665,,,0.1911
403,1324.601,402,399.55,570.0945,,,0.4382
404,1327.890,403,-285.99,570.1931,,,0.2372
405,1331.191,404,-358.42,570.1882,,,0.2048
406,1334.493,405,-396.02,570.0302,,,0.1856
407,1337.770,406,-398.68,570.0638,,,0.1842
408,1341.074,407,437.46,569.7060,,,0.4466
409,1344.401,408,304.42,569.4341,,,0.4160
410,1347.694,409,-330.70,569.5423,,,0.2175
411,1350.973,410,-526.37,569.7469,,,0.0927
412,1354.292,411,-490.34,569.9536,,,0.1256
413,1357.593,412,-260.74,570.0906,,,0.2475
414,1360.876,413,78.73,570.0114,,,0.3584
415,1364.178,414,743.29,569.7768,,,0.5099
416,1367.501,415,753.38,569.5244,,,0.5118
417,1370.783,416,-42.28,569.7863,,,0.3232
418,1374.117,417,-470.25,570.0312,,,0.1406
419,1377.461,418,-497.54,570.1888,,,0.1199
420,1380.744,419,-167.87,570.3340,,,0.2823
421,1384.031,420,336.70,570.2224,,,0.4238
422,1387.344,421,292.06,569.7901,,,0.4131
423,1390.635,422,-104.96,569.4090,,,0.3033
424,1393.926,423,-479.40,569.6728,,,0.1337
425,1397.235,424,-456.27,570.0211,,,0.1501
426,1400.527,425,-203.99,570.1952,,,0.2693
427,1403.817,426,-283.46,570.1283,,,0.2383
428,1407.133,427,-462.49,570.0170,,,0.1459
429,1410.446,428,-445.90,570.1922,,,0.1569
430,1413.721,429,-332.71,570.2457,,,0.2169
431,1417.057,430,112.91,570.1017,,,0.3678
432,1420.384,431,-68.49,569.7879,,,0.3151
433,1423.665,432,-394.22,569.7180,,,0.1864
434,1426.994,433,-540.02,569.8785,,,0.0769
435,1430.330,434,-445.38,570.1407,,,0.1572
436,1433.627,435,-283.53,570.2239,,,0.2383
437,1436.932,436,148.73,569.9928,,,0.3773
438,1440.271,437,294.79,569.5528,,,0.4137
439,1443.563,438,174.04,569.4021,,,0.3837
440,1446.848,439,-343.96,569.6712,,,0.2114
441,1450.153,440,-475.34,569.9644,,,0.1369
442,1453.447,441,-486.06,570.0754,,,0.1290
443,1456.741,442,-423.69,570.0580,,,0.1702
444,1460.062,443,-421.05,569.9260,,,0.1717
445,1463.349,444,-444.18,569.8424,,,0.1577
446,1466.624,445,-421.12,569.8536,,,0.1716
447,1469.923,446,-460.80,569.9162,,,0.1470
448,1473.255,447,-445.42,569.9671,,,0.1570
449,1476.540,448,-475.89,569.9599,,,0.1365
450,1479.858,449,-349.37,569.8857,,,0.2090
451,1483.194,450,17.23,569.5416,,,0.3409
452,1486.486,451,-117.07,569.3148,,,0.2993
453,1489.815,452,-444.15,569.6172,,,0.1576
454,1493.167,453,-503.87,569.9641,,,0.1144
455,1496.453,454,-523.50,570.1456,,,0.0961
456,1499.744,455,-412.69,570.2497,,,0.1766
457,1503.076,456,-223.75,570.2277,,,0.2619
458,1506.357,457,-94.12,569.9984,,,0.3070
459,1509.643,458,-65.35,569.7136,,,0.3160
460,1512.957,459,-233.53,569.4522,,,0.2579
461,1516.261,460,-482.54,569.5002,,,0.1312
462,1519.563,461,-542.42,569.7969,,,0.0736
463,1522.864,462,-524.58,570.0790,,,0.0949
464,1526.164,463,-237.76,570.3414,,,0.2566
465,1529.443,464,17.29,570.2961,,,0.3411
466,1532.778,465,288.99,570.1150,,,0.4125
467,1536.092,466,-36.78,569.9118,,,0.3249
468,1539.389,467,-424.86,570.0364,,,0.1696
469,1542.681,468,-507.10,570.2148,,,0.1118
470,1546.018,469,-395.10,570.3810,,,0.1863
471,1549.321,470,-366.74,570.3611,,,0.2008
472,1552.605,471,-480.07,570.2517,,,0.1336
473,1555.947,472,-449.84,570.1589,,,0.1544
474,1559.272,473,-175.22,569.9465,,,0.2796
475,1562.567,474,-248.36,569.8804,,,0.2523
476,1565.896,475,-487.27,569.9373,,,0.1279
477,1569.214,476,-528.89,570.0896,,,0.0903
478,1572.507,477,-471.93,570.2405,,,0.1395
479,1575.822,478,-510.34,570.2989,,,0.1090
480,1579.129,479,-499.45,570.4073,,,0.1185
481,1582.422,480,-103.58,570.3817,,,0.3040
482,1585.725,481,-259.37,570.0852,,,0.2480
483,1589.037,482,-439.55,570.0571,,,0.1608
484,1592.331,483,-534.77,570.2370,,,0.0838
485,1595.636,484,-444.10,570.4200,,,0.1582
486,1598.950,485,-477.12,570.2947,,,0.1358
487,1602.244,486,-427.33,570.1399,,,0.1682
488,1605.542,487,-467.86,570.1629,,,0.1423
489,1608.867,488,-490.30,570.2352,,,0.1258
490,1612.157,489,-490.46,570.2964,,,0.1257
491,1615.437,490,-416.84,570.2629,,,0.1743
492,1618.763,491,-399.12,570.1116,,,0.1840
493,1622.097,492,-452.12,569.9472,,,0.1527
494,1625.393,493,-551.04,569.9678,,,0.0612
495,1628.717,494,-536.52,570.1697,,,0.0816
496,1632.054,495,-443.36,570.3000,,,0.1585
497,1635.325,496,-154.15,570.3231,,,0.2871
498,1638.622,497,-484.77,570.3545,,,0.1302
499,1641.942,498,-537.58,570.4114,,,0.0806
500,1645.245,499,-432.03,570.4048,,,0.1655
