trial_id,run_id,seed,tier,wake_model,segment_idx,start_year,end_year,duration_years,n_active_new_farms,isolated_aep_gwh,real_neighbors_aep_gwh,full_cluster_aep_gwh,full_cluster_loss_pct
mc_v2_20260811_low_000135,mc_v2_20260811_low/task_0027,135,low,Nygaard_TurboGaussian,0,0.0,5.29,5.29,0,8571.498624274987,7695.120762466235,7695.120762466235,10.224
mc_v2_20260811_low_000135,mc_v2_20260811_low/task_0027,135,low,Nygaard_TurboGaussian,1,5.29,12.929,7.64,1,8571.498624274987,7695.120762466235,7692.3789850587145,10.256
mc_v2_20260811_low_000135,mc_v2_20260811_low/task_0027,135,low,Nygaard_TurboGaussian,2,12.929,25.0,12.071,2,8571.498624274987,7695.120762466235,7685.115220749676,10.341
mc_v2_20260811_low_000135,mc_v2_20260811_low/task_0027,135,low,SuperGaussian,0,0.0,5.29,5.29,0,8669.728344275445,7817.369632557369,7817.369632557369,9.831
mc_v2_20260811_low_000135,mc_v2_20260811_low/task_0027,135,low,SuperGaussian,1,5.29,12.929,7.64,1,8669.728344275445,7817.369632557369,7815.8369383831,9.849
mc_v2_20260811_low_000135,mc_v2_20260811_low/task_0027,135,low,SuperGaussian,2,12.929,25.0,12.071,2,8669.728344275445,7817.369632557369,7810.149552634377,9.915
mc_v2_20260811_low_000135,mc_v2_20260811_low/task_0027,135,low,Bastankhah_PorteAgel_2014,0,0.0,5.29,5.29,0,9040.075605051641,8490.524957638037,8490.524957638037,6.079
mc_v2_20260811_low_000135,mc_v2_20260811_low/task_0027,135,low,Bastankhah_PorteAgel_2014,1,5.29,12.929,7.64,1,9040.075605051641,8490.524957638037,8489.949258549696,6.085
mc_v2_20260811_low_000135,mc_v2_20260811_low/task_0027,135,low,Bastankhah_PorteAgel_2014,2,12.929,25.0,12.071,2,9040.075605051641,8490.524957638037,8487.438021281401,6.113
mc_v2_20260811_low_000136,mc_v2_20260811_low/task_0027,136,low,Nygaard_TurboGaussian,0,0.0,5.691,5.691,0,7408.91495970816,6476.389834847255,6476.389834847255,12.587
mc_v2_20260811_low_000136,mc_v2_20260811_low/task_0027,136,low,Nygaard_TurboGaussian,1,5.691,10.006,4.315,1,7408.91495970816,6476.389834847255,6470.730388383198,12.663
mc_v2_20260811_low_000136,mc_v2_20260811_low/task_0027,136,low,Nygaard_TurboGaussian,2,10.006,17.475,7.47,2,7408.91495970816,6476.389834847255,6461.561771927965,12.787
mc_v2_20260811_low_000136,mc_v2_20260811_low/task_0027,136,low,Nygaard_TurboGaussian,3,17.475,20.548,3.073,3,7408.91495970816,6476.389834847255,6457.819940872871,12.837
mc_v2_20260811_low_000136,mc_v2_20260811_low/task_0027,136,low,Nygaard_TurboGaussian,4,20.548,25.0,4.452,4,7408.91495970816,6476.389834847255,6454.203581742335,12.886
mc_v2_20260811_low_000136,mc_v2_20260811_low/task_0027,136,low,SuperGaussian,0,0.0,5.691,5.691,0,7692.2513252013405,6823.706971920967,6823.706971920967,11.291
mc_v2_20260811_low_000136,mc_v2_20260811_low/task_0027,136,low,SuperGaussian,1,5.691,10.006,4.315,1,7692.2513252013405,6823.706971920967,6818.757537384336,11.356
mc_v2_20260811_low_000136,mc_v2_20260811_low/task_0027,136,low,SuperGaussian,2,10.006,17.475,7.47,2,7692.2513252013405,6823.706971920967,6812.436658122999,11.438
mc_v2_20260811_low_000136,mc_v2_20260811_low/task_0027,136,low,SuperGaussian,3,17.475,20.548,3.073,3,7692.2513252013405,6823.706971920967,6805.4147674613805,11.529
mc_v2_20260811_low_000136,mc_v2_20260811_low/task_0027,136,low,SuperGaussian,4,20.548,25.0,4.452,4,7692.2513252013405,6823.706971920967,6802.570000813451,11.566
mc_v2_20260811_low_000136,mc_v2_20260811_low/task_0027,136,low,Bastankhah_PorteAgel_2014,0,0.0,5.691,5.691,0,8141.44476066287,7561.328791416611,7561.328791416611,7.125
mc_v2_20260811_low_000136,mc_v2_20260811_low/task_0027,136,low,Bastankhah_PorteAgel_2014,1,5.691,10.006,4.315,1,8141.44476066287,7561.328791416611,7557.087004709585,7.178
mc_v2_20260811_low_000136,mc_v2_20260811_low/task_0027,136,low,Bastankhah_PorteAgel_2014,2,10.006,17.475,7.47,2,8141.44476066287,7561.328791416611,7551.139059050678,7.251
mc_v2_20260811_low_000136,mc_v2_20260811_low/task_0027,136,low,Bastankhah_PorteAgel_2014,3,17.475,20.548,3.073,3,8141.44476066287,7561.328791416611,7548.321791706681,7.285
mc_v2_20260811_low_000136,mc_v2_20260811_low/task_0027,136,low,Bastankhah_PorteAgel_2014,4,20.548,25.0,4.452,4,8141.44476066287,7561.328791416611,7547.143206615457,7.3
mc_v2_20260811_low_000137,mc_v2_20260811_low/task_0027,137,low,Nygaard_TurboGaussian,0,0.0,2.169,2.169,0,7560.969752967087,6743.402722098209,6743.402722098209,10.813
mc_v2_20260811_low_000137,mc_v2_20260811_low/task_0027,137,low,Nygaard_TurboGaussian,1,2.169,6.879,4.71,1,7560.969752967087,6743.402722098209,6743.402645660011,10.813
mc_v2_20260811_low_000137,mc_v2_20260811_low/task_0027,137,low,Nygaard_TurboGaussian,2,6.879,10.664,3.785,2,7560.969752967087,6743.402722098209,6735.30215162784,10.92
mc_v2_20260811_low_000137,mc_v2_20260811_low/task_0027,137,low,Nygaard_TurboGaussian,3,10.664,10.843,0.179,3,7560.969752967087,6743.402722098209,6729.547466405995,10.996
mc_v2_20260811_low_000137,mc_v2_20260811_low/task_0027,137,low,Nygaard_TurboGaussian,4,10.843,18.046,7.202,4,7560.969752967087,6743.402722098209,6729.360433199631,10.999
mc_v2_20260811_low_000137,mc_v2_20260811_low/task_0027,137,low,Nygaard_TurboGaussian,5,18.046,25.0,6.954,5,7560.969752967087,6743.402722098209,6727.251722067897,11.027
