trial_id,run_id,seed,tier,wake_model,isolated_aep_gwh,real_neighbors_aep_gwh,real_neighbors_loss_pct,time_weighted_aep_gwh,time_weighted_loss_pct,n_segments
mc_v2_20260811_medium_000085,mc_v2_20260811_medium/task_0017,85,medium,Nygaard_TurboGaussian,8145.420535805562,7181.422344941348,11.835,7143.67,12.298,8
mc_v2_20260811_medium_000085,mc_v2_20260811_medium/task_0017,85,medium,SuperGaussian,8379.251044151993,7505.196712014207,10.431,7468.18,10.873,8
mc_v2_20260811_medium_000085,mc_v2_20260811_medium/task_0017,85,medium,Bastankhah_PorteAgel_2014,8811.190534633863,8234.615066692742,6.544,8216.62,6.748,8
mc_v2_20260811_medium_000086,mc_v2_20260811_medium/task_0017,86,medium,Nygaard_TurboGaussian,7626.147450985024,6779.0061946451,11.108,6759.75,11.361,8
mc_v2_20260811_medium_000086,mc_v2_20260811_medium/task_0017,86,medium,SuperGaussian,7727.17382494682,6920.220360627147,10.443,6905.68,10.631,8
mc_v2_20260811_medium_000086,mc_v2_20260811_medium/task_0017,86,medium,Bastankhah_PorteAgel_2014,8069.673197963054,7535.345697642834,6.621,7523.28,6.771,8
mc_v2_20260811_medium_000087,mc_v2_20260811_medium/task_0017,87,medium,Nygaard_TurboGaussian,7667.215594751871,6654.111598376682,13.213,6644.11,13.344,12
mc_v2_20260811_medium_000087,mc_v2_20260811_medium/task_0017,87,medium,SuperGaussian,7841.76888894963,7007.333862129621,10.641,6997.02,10.772,12
mc_v2_20260811_medium_000087,mc_v2_20260811_medium/task_0017,87,medium,Bastankhah_PorteAgel_2014,8226.457889359475,7645.692533250344,7.06,7638.51,7.147,12
mc_v2_20260811_medium_000088,mc_v2_20260811_medium/task_0017,88,medium,Nygaard_TurboGaussian,7967.825510500621,7102.980006759914,10.854,7067.52,11.299,10
mc_v2_20260811_medium_000088,mc_v2_20260811_medium/task_0017,88,medium,SuperGaussian,8267.32043174209,7464.637522871854,9.709,7438.85,10.021,10
mc_v2_20260811_medium_000088,mc_v2_20260811_medium/task_0017,88,medium,Bastankhah_PorteAgel_2014,8747.392395612544,8203.817223885357,6.214,8188.31,6.391,10
mc_v2_20260811_medium_000089,mc_v2_20260811_medium/task_0017,89,medium,Nygaard_TurboGaussian,7841.236757852843,6952.076669964047,11.34,6895.86,12.056,7
mc_v2_20260811_medium_000089,mc_v2_20260811_medium/task_0017,89,medium,SuperGaussian,8076.614487580957,7242.242685710737,10.331,7196.08,10.902,7
mc_v2_20260811_medium_000089,mc_v2_20260811_medium/task_0017,89,medium,Bastankhah_PorteAgel_2014,8506.188464007635,7954.2351896792425,6.489,7930.51,6.768,7
