eval,time_s,iter,obj,aep,rms_viol,x,y
1,0.0,0,-491.82952758291333,491.82952758291333,5.769607211201385,799.175;3134.636;744.189;3306.999;1758.280;2202.278;2757.268;1866.305;1068.482;675.796;290.669;2658.385;1588.713;569.916;3167.773;986.711;1491.246;1065.888;2263.636;2087.416;2159.745;956.949;1024.869;912.918;1179.230;518.991;596.206;3470.150;3456.816;678.293;87.504;736.400;2519.437;2806.253;82.559;2079.586;5.912;1855.701;2303.263;3548.248;932.751;2888.989;3133.739;3321.899;7.971;1690.158;3533.287;1436.201;2929.437;1967.243;2775.075;1745.752;104.802;311.492;401.234;904.482;3473.695;2274.358;2939.977;2037.895;2287.282;2922.849;3336.057;3285.456;2969.319;339.130;1299.774;127.833;1966.890;2866.114;184.114;679.204;1315.720;879.447;2862.315;1267.542;2299.960;1776.294;2100.599;3381.478;3396.744;402.093;3036.798;1245.701;362.978;1380.273;1837.277;3459.971;1337.445;44.530;3094.945;399.999;1722.021;3059.928;1853.057;1607.788;2881.715;73.409;2061.427;1480.981,3546.492;2885.046;194.264;685.720;1628.708;2530.591;1195.373;1295.940;3317.294;3433.070;1467.669;3234.856;1188.912;297.859;1896.183;2379.040;3214.743;3474.567;2771.758;2732.757;2556.177;2525.590;2762.393;3507.658;1345.372;298.996;862.706;797.338;1308.959;2917.131;216.346;1619.077;2927.414;951.258;228.244;871.588;306.254;2907.999;612.900;703.241;2932.711;2917.028;2121.746;3293.044;215.358;3473.988;2055.511;1089.065;2972.541;2373.902;3551.405;386.962;2091.307;1702.181;2348.175;870.693;112.068;1959.236;1312.957;3212.400;1653.644;1507.155;2278.460;1897.844;3460.360;2840.436;1788.104;760.108;2174.343;2694.873;2721.110;3576.614;786.592;1532.294;1525.859;1147.127;1315.199;1720.589;1951.525;954.829;483.709;1086.790;491.328;1143.721;2445.058;2164.828;3590.012;2019.293;1975.414;2312.458;2616.442;2216.929;2118.600;2178.016;1277.228;2798.575;2176.572;1113.231;884.272;256.558
6,8.671020030975342,5,-523.2426328250367,523.2426328250367,1.2483325872579092,823.801;3170.451;765.581;3257.071;1693.395;2263.392;2707.080;1935.799;1076.284;659.729;349.606;2633.931;1646.755;631.993;3132.529;1017.522;1448.260;1104.767;2279.995;2026.865;2107.265;896.850;1067.847;931.892;1149.695;461.230;561.343;3483.923;3434.937;650.465;155.272;743.479;2473.990;2778.601;115.213;2146.845;-1.645;1903.301;2286.066;3572.661;954.504;2832.484;3147.829;3385.773;-31.174;1688.491;3582.621;1459.731;2981.627;1943.829;2784.808;1741.004;101.047;236.058;441.767;906.580;3534.589;2298.528;3002.455;1997.969;2286.944;2972.204;3351.390;3302.298;3009.267;353.688;1260.143;138.704;2010.013;2929.947;144.688;629.338;1308.790;841.116;2804.394;1336.880;2319.673;1812.706;2061.599;3388.871;3442.829;476.765;3023.003;1176.214;308.599;1303.225;1870.668;3426.579;1410.934;-1.164;3126.964;450.929;1712.238;3042.624;1788.091;1572.531;2866.638;-4.190;1995.290;1478.427,3606.697;2879.650;131.239;674.118;1584.432;2483.077;1175.139;1226.326;3283.810;3403.713;1493.894;3228.767;1137.786;352.807;1837.559;2365.663;3164.448;3514.782;2810.912;2737.237;2579.714;2546.277;2747.753;3457.271;1378.792;264.313;842.258;809.336;1318.351;2952.721;144.364;1663.673;2906.236;904.726;211.173;802.326;361.503;2955.549;558.553;664.850;2958.214;2872.370;2071.228;3294.894;159.096;3493.339;2101.804;1070.605;3030.603;2371.276;3577.192;376.394;2025.526;1731.892;2350.766;915.346;42.429;1939.236;1284.794;3200.371;1597.480;1475.167;2326.109;1858.629;3461.531;2800.319;1828.747;688.789;2234.664;2691.721;2710.284;3601.340;748.332;1480.388;1582.355;1212.782;1364.324;1771.955;1931.094;977.171;413.299;1090.884;458.819;1074.062;2504.192;2230.764;3600.387;1981.250;1921.253;2313.316;2579.296;2176.447;2102.465;2215.786;1344.968;2787.615;2183.151;1104.592;954.155;221.547
11,17.89305281639099,10,-531.3966304505201,531.3966304505201,0.4662405030469167,851.522;3195.031;807.608;3275.930;1633.305;2290.834;2730.270;1905.197;1083.429;592.895;309.841;2590.235;1663.346;674.080;3092.679;1027.294;1454.877;1142.250;2298.192;2012.998;2123.079;899.136;1103.114;901.561;1203.191;458.331;588.190;3511.829;3451.521;618.605;204.169;766.491;2502.066;2727.043;111.150;2120.474;28.435;1912.367;2307.519;3594.031;952.699;2809.792;3143.410;3463.231;-18.014;1625.336;3615.242;1422.695;2995.836;1898.420;2754.664;1786.206;124.995;195.725;416.571;887.603;3557.661;2333.292;3025.345;1954.975;2286.157;3037.422;3350.922;3286.439;3035.139;346.262;1204.123;111.809;2053.016;2923.675;98.635;590.441;1330.477;838.746;2757.874;1340.577;2294.764;1805.931;2096.257;3383.501;3415.835;416.245;3019.478;1133.188;298.268;1278.502;1939.628;3453.490;1422.657;4.227;3149.317;479.607;1681.494;3105.008;1832.798;1545.591;2796.966;13.227;2021.954;1491.516,3616.008;2871.026;94.810;684.187;1579.873;2427.197;1180.701;1227.765;3281.206;3351.799;1478.916;3259.447;1115.350;349.191;1794.902;2370.740;3095.381;3543.180;2845.177;2742.403;2591.053;2545.278;2793.004;3448.334;1419.484;290.958;811.836;821.925;1283.008;2938.885;99.481;1707.005;2862.937;840.941;256.359;749.822;404.263;2935.332;515.146;683.504;2978.516;2888.850;2081.407;3275.753;109.297;3548.087;2102.830;1070.151;3066.089;2400.480;3614.380;336.099;2003.707;1703.588;2360.117;955.043;7.388;1954.876;1270.906;3253.704;1608.624;1499.617;2359.003;1850.278;3449.548;2821.228;1843.531;716.231;2223.293;2738.095;2752.265;3585.963;729.851;1505.927;1526.066;1223.487;1344.093;1758.243;1890.292;993.500;424.149;1084.568;406.427;1037.872;2514.402;2222.415;3608.825;1981.629;1944.801;2354.627;2557.486;2145.633;2109.019;2279.138;1379.139;2783.311;2158.270;1072.754;941.735;215.369
16,26.997137308120728,15,-534.6581668907689,534.6581668907689,0.46994229763444284,841.307;3186.731;809.740;3279.630;1653.650;2296.999;2738.448;1892.142;1117.307;539.702;286.044;2566.696;1692.032;739.701;3071.376;1071.650;1464.197;1156.176;2230.455;2037.577;2119.211;884.586;1099.949;896.129;1191.270;461.189;578.891;3467.166;3456.030;595.913;260.508;763.448;2542.482;2707.591;113.809;2150.258;32.382;1909.741;2301.017;3611.474;974.572;2839.556;3127.604;3535.822;-22.404;1599.141;3617.220;1396.835;3059.988;1916.449;2708.575;1786.886;82.589;180.056;413.091;818.728;3553.442;2362.147;3039.479;1936.374;2315.187;3053.237;3390.813;3331.829;3081.390;378.086;1219.588;70.093;2073.305;2922.310;28.360;555.359;1400.826;796.083;2733.689;1308.512;2293.621;1807.532;2030.780;3420.994;3422.404;400.797;2997.798;1101.362;259.398;1304.745;1979.225;3463.825;1416.485;9.746;3173.027;500.061;1650.083;3149.504;1887.181;1552.487;2774.343;-8.584;2051.749;1528.876,3602.941;2910.407;48.309;685.503;1592.319;2414.603;1191.382;1222.899;3299.642;3340.058;1423.948;3217.870;1054.273;353.832;1750.548;2387.895;3117.487;3580.394;2893.845;2753.090;2584.034;2579.593;2803.545;3420.815;1485.531;252.247;758.281;852.340;1289.306;2966.416;77.407;1697.398;2895.085;785.871;242.502;772.457;445.679;2899.010;502.266;635.343;2984.586;2883.022;2065.545;3326.164;99.216;3598.919;2065.826;1082.187;3138.630;2409.304;3570.680;380.583;1986.455;1733.487;2333.100;879.243;-10.139;1914.578;1223.949;3248.563;1635.026;1502.190;2363.782;1840.484;3524.170;2809.091;1791.828;719.911;2215.378;2710.555;2798.615;3581.255;746.487;1500.506;1538.758;1238.316;1304.901;1717.534;1908.816;1025.409;373.036;1107.131;429.361;1047.604;2520.474;2248.069;3596.471;1970.472;1935.149;2321.843;2575.131;2169.175;2119.056;2324.828;1445.101;2830.022;2110.428;1078.538;966.893;155.013
21,35.843403577804565,20,-537.7180489128781,537.7180489128781,0.29442843355420406,859.439;3176.915;777.741;3250.207;1689.280;2315.661;2735.231;1910.845;1095.160;533.132;274.360;2533.126;1711.642;710.976;3026.924;1091.589;1479.112;1202.397;2221.026;2011.391;2167.283;876.749;1142.832;905.762;1237.430;523.617;605.413;3489.513;3441.422;536.774;252.860;761.596;2538.516;2639.354;145.837;2184.362;6.375;1903.381;2340.304;3599.492;965.581;2822.551;3071.099;3609.294;-1.320;1582.350;3613.508;1417.036;3134.326;1909.285;2693.339;1780.302;52.493;106.087;402.747;836.437;3597.492;2361.198;3107.534;1991.002;2322.767;3072.519;3415.294;3350.313;3074.558;361.380;1147.929;39.176;2090.752;2963.958;6.561;483.246;1414.038;789.542;2739.988;1328.690;2289.342;1805.718;2036.794;3449.349;3374.422;451.925;2967.228;1060.505;264.127;1292.420;1962.297;3444.707;1397.373;15.244;3226.910;539.596;1646.547;3184.430;1839.444;1526.685;2712.504;-7.380;2046.165;1522.154,3601.630;2967.954;8.276;701.128;1582.635;2415.667;1164.277;1239.195;3291.844;3320.761;1365.581;3239.115;1079.472;394.802;1749.092;2441.831;3138.304;3606.814;2952.743;2748.611;2588.304;2614.309;2775.894;3400.253;1467.047;277.236;735.229;840.459;1290.852;2945.904;68.146;1716.774;2856.790;807.108;246.712;702.980;413.670;2906.764;459.330;567.418;3038.700;2924.997;2102.207;3366.045;47.253;3607.521;2067.726;1011.548;3166.137;2392.287;3581.266;360.200;2021.134;1742.031;2316.466;861.083;-1.836;1923.166;1210.106;3244.945;1665.343;1511.621;2365.993;1768.594;3563.988;2830.525;1782.675;745.036;2204.930;2720.730;2838.950;3600.623;699.020;1478.031;1536.611;1228.467;1309.067;1768.341;1857.260;1026.605;369.694;1096.448;413.370;1067.836;2482.316;2240.273;3601.826;1956.170;1985.381;2300.559;2558.014;2119.234;2110.275;2352.978;1420.669;2846.542;2105.924;1126.327;975.422;139.608
26,44.52340817451477,25,-540.8051856747799,540.8051856747799,0.3739237760941965,825.134;3207.612;760.211;3243.117;1658.394;2291.454;2736.188;1905.443;1088.125;473.281;228.127;2560.899;1701.609;754.549;3014.572;1151.033;1410.305;1230.044;2153.831;1975.711;2228.311;811.378;1212.642;913.478;1227.970;527.763;575.357;3474.891;3502.852;553.412;213.004;726.512;2573.394;2632.687;141.290;2145.874;70.667;1927.579;2374.622;3609.520;1004.457;2810.349;3082.023;3590.978;1.763;1614.217;3588.706;1412.348;3151.615;1936.089;2622.654;1769.049;50.078;70.766;443.457;847.510;3580.901;2371.145;3138.213;2029.488;2347.254;3134.627;3415.957;3347.352;3082.072;327.184;1151.992;13.019;2056.703;2934.520;2.458;434.689;1436.604;757.419;2716.898;1351.399;2255.255;1858.082;2005.126;3508.511;3372.901;414.893;2921.320;1064.269;224.018;1227.969;1997.404;3488.796;1416.581;-12.822;3273.058;515.108;1650.672;3137.588;1832.358;1517.212;2775.855;2.494;2075.473;1504.897,3579.921;2999.592;-1.339;681.780;1659.952;2362.678;1159.053;1221.685;3269.446;3306.239;1375.011;3237.979;1084.267;393.381;1687.526;2516.853;3145.296;3601.125;2969.089;2673.051;2633.018;2609.846;2720.881;3430.704;1483.874;286.956;727.739;845.100;1363.813;2931.807;34.356;1789.611;2821.923;793.243;251.447;682.672;462.943;2955.130;387.510;532.345;3027.824;2941.568;2094.384;3418.264;-10.005;3579.310;2140.877;968.883;3191.206;2431.802;3604.479;297.787;1990.548;1719.507;2334.539;925.045;-13.166;1926.423;1166.867;3292.719;1677.414;1472.112;2390.492;1758.011;3589.255;2856.715;1784.103;690.837;2190.179;2713.673;2812.380;3594.177;640.566;1464.186;1537.295;1217.507;1283.014;1730.510;1814.715;1052.867;367.539;1067.295;380.373;1074.801;2473.073;2169.461;3612.429;1947.482;1960.033;2278.820;2600.648;2069.243;2125.765;2301.871;1398.894;2872.216;2128.670;1139.292;975.859;100.868
31,53.05615758895874,30,-542.6651229732186,542.6651229732186,0.37094296368799273,803.600;3218.116;816.675;3279.834;1635.356;2350.616;2775.722;1929.305;1097.376;436.987;231.378;2622.311;1698.524;789.520;3034.174;1180.554;1386.396;1231.522;2206.734;1899.849;2256.680;785.166;1227.216;948.097;1216.386;496.329;585.046;3535.315;3496.026;557.297;255.205;680.542;2548.799;2636.496;120.662;2162.384;34.628;1928.127;2418.987;3566.780;977.882;2819.385;3049.757;3600.713;-0.055;1609.478;3597.141;1361.883;3167.024;1951.210;2576.584;1734.610;1.913;57.115;420.844;820.180;3573.828;2375.494;3169.304;2005.140;2396.970;3167.020;3472.693;3426.225;3069.573;311.505;1158.420;-9.745;2092.354;2949.538;4.976;431.398;1445.446;774.961;2675.428;1346.287;2296.700;1803.472;2022.823;3515.721;3420.032;423.192;2868.368;1004.552;198.889;1201.213;2036.824;3521.188;1407.395;-1.377;3300.110;503.625;1621.725;3113.786;1839.656;1555.041;2709.439;-12.798;2054.663;1571.144,3590.075;2962.811;-4.505;687.810;1598.618;2387.648;1131.323;1243.300;3283.473;3314.989;1413.522;3287.101;1021.257;345.007;1666.805;2444.469;3112.762;3597.662;2971.088;2676.789;2638.052;2643.603;2765.810;3405.622;1519.361;356.539;717.230;867.848;1346.952;2897.679;-13.568;1770.829;2889.881;772.172;268.664;658.642;441.876;2965.278;331.437;530.322;3013.487;2926.973;2064.760;3490.783;-8.099;3612.796;2159.953;945.684;3212.466;2398.351;3587.565;320.025;2013.314;1741.563;2329.673;903.543;11.327;1858.571;1123.857;3267.617;1692.098;1497.312;2364.824;1719.560;3598.614;2899.755;1792.417;726.687;2171.186;2715.159;2828.591;3599.817;612.708;1471.621;1539.778;1198.377;1242.997;1804.238;1739.791;1091.321;289.902;1073.979;365.330;1130.915;2523.663;2159.413;3593.783;1965.202;1984.129;2298.824;2562.659;2031.463;2164.423;2369.576;1438.718;2879.285;2121.634;1177.473;1009.006;26.961
36,62.07100462913513,35,-545.4172773489368,545.4172773489368,0.3945378240867394,858.867;3263.578;855.320;3223.138;1606.594;2380.536;2762.698;1966.649;1101.416;433.766;228.246;2663.608;1712.591;811.276;3054.566;1197.074;1385.044;1212.906;2183.466;1900.981;2254.904;822.850;1215.154;919.897;1245.628;521.423;526.592;3554.599;3521.628;565.478;247.242;622.440;2551.668;2610.024;132.832;2184.904;18.637;1880.216;2418.341;3598.707;986.571;2885.181;3082.119;3593.441;8.534;1600.266;3569.341;1340.861;3140.683;1972.308;2578.675;1779.531;9.776;27.857;370.319;811.024;3581.396;2345.251;3175.574;1977.830;2396.180;3132.325;3476.935;3461.953;3105.055;259.113;1137.213;-10.662;2130.395;2928.508;1.115;383.663;1452.156;783.745;2719.793;1313.349;2296.949;1805.239;2087.124;3555.120;3434.490;383.500;2909.365;1050.541;176.807;1214.905;2057.289;3580.856;1355.990;3.064;3324.696;536.078;1639.051;3060.408;1808.107;1530.631;2704.238;12.573;2065.087;1556.515,3617.996;3004.226;16.345;704.111;1630.853;2442.401;1104.932;1178.609;3307.981;3272.828;1408.891;3329.337;1033.774;397.689;1699.998;2437.582;3115.777;3565.521;3019.439;2706.304;2595.783;2597.569;2755.643;3467.392;1502.843;313.171;765.640;840.090;1328.943;2929.822;51.199;1799.307;2847.311;811.613;237.460;664.547;465.334;2982.980;286.227;521.785;2996.454;2949.278;2043.168;3474.983;-16.711;3597.597;2211.470;880.806;3196.157;2422.755;3592.645;265.506;1960.649;1708.523;2331.340;892.474;4.147;1908.276;1181.497;3303.987;1668.357;1527.255;2414.626;1656.531;3593.561;2904.781;1732.761;662.259;2171.072;2680.028;2821.931;3570.451;591.593;1502.483;1520.204;1224.387;1290.743;1827.701;1766.121;1052.361;255.849;1074.653;364.242;1138.250;2520.505;2230.623;3597.817;1917.136;2011.409;2281.154;2596.058;2053.790;2106.038;2335.110;1428.765;2860.397;2083.175;1171.279;941.188;-8.324
41,70.60063886642456,40,-546.4896672456719,546.4896672456719,0.2681355472061573,823.663;3297.419;827.019;3206.147;1588.503;2405.433;2761.044;1982.822;1076.388;402.389;237.753;2703.954;1636.538;836.420;3019.250;1196.757;1418.977;1206.558;2161.343;1875.795;2300.470;818.262;1182.196;960.155;1233.715;538.705;541.563;3559.955;3565.309;600.783;259.859;639.081;2570.807;2546.925;107.982;2253.635;-4.011;1890.490;2416.062;3581.370;973.860;2895.226;3073.087;3600.593;-6.360;1603.985;3607.073;1348.506;3189.409;2033.105;2540.604;1758.220;5.515;5.624;373.710;805.547;3592.292;2303.234;3146.639;2001.277;2420.294;3147.015;3491.380;3534.683;3032.268;249.154;1079.614;0.648;2140.600;2908.955;-9.798;385.453;1514.379;828.344;2737.985;1284.238;2297.845;1797.881;2096.738;3568.458;3396.921;398.491;2888.760;1092.019;248.255;1179.669;2017.542;3589.615;1331.819;4.374;3376.164;531.287;1652.700;3078.931;1840.917;1556.911;2710.662;4.920;2091.804;1502.736,3603.304;3002.596;6.742;649.683;1636.640;2439.092;1116.469;1105.570;3272.194;3304.385;1386.749;3343.504;1023.908;367.187;1711.043;2423.329;3105.848;3588.229;3012.794;2673.379;2634.946;2612.908;2745.454;3448.229;1530.888;344.872;730.916;882.202;1309.837;2955.650;35.250;1826.045;2868.913;856.540;263.467;619.730;433.578;2975.109;252.852;474.756;2997.500;2961.032;2070.378;3523.054;6.999;3610.131;2203.517;806.441;3217.941;2404.629;3599.434;217.294;1937.802;1701.819;2305.485;927.919;6.402;1836.192;1192.702;3272.569;1675.817;1546.196;2397.165;1627.647;3586.088;2882.585;1739.793;726.832;2159.175;2672.172;2877.081;3589.997;561.896;1491.345;1478.184;1269.684;1311.877;1799.852;1835.300;1035.138;276.910;1094.725;337.776;1123.830;2551.606;2225.601;3596.717;1989.128;2035.285;2311.416;2603.025;2045.954;2085.063;2356.776;1456.304;2905.521;2061.562;1160.293;919.308;7.263
46,79.63055300712585,45,-547.888425322951,547.888425322951,0.5130943881038296,836.217;3339.624;885.269;3227.845;1611.891;2417.059;2796.435;1966.112;1077.044;399.882;213.306;2670.608;1629.600;853.412;3027.692;1218.203;1441.404;1235.765;2154.230;1935.629;2311.529;790.868;1106.022;934.290;1236.610;538.182;570.584;3578.496;3618.247;633.706;203.458;664.767;2602.070;2541.698;95.757;2242.498;54.573;1865.906;2410.801;3599.869;1007.082;2857.405;3102.884;3606.420;-5.230;1614.269;3585.670;1366.342;3207.681;2045.628;2554.907;1768.069;-17.930;53.332;390.830;785.427;3592.002;2349.142;3129.685;2031.824;2413.709;3183.257;3483.280;3554.282;3046.089;290.267;1095.109;-8.617;2136.501;2937.501;0.455;318.928;1479.304;785.260;2713.205;1251.090;2347.775;1765.474;2061.469;3608.179;3405.243;407.390;2862.478;1051.438;202.006;1168.367;1973.810;3598.030;1311.507;10.008;3415.937;518.643;1662.197;3060.665;1847.036;1528.749;2725.802;-3.236;2113.210;1490.902,3618.181;3033.667;-4.659;671.572;1662.815;2406.875;1080.945;1149.128;3286.719;3280.708;1350.172;3344.677;990.438;356.811;1725.715;2415.491;3119.183;3561.703;3043.749;2682.975;2583.264;2626.726;2724.084;3447.425;1548.597;331.065;709.135;863.406;1328.417;2956.489;61.012;1845.336;2845.331;838.630;242.389;626.257;463.770;2961.268;261.852;430.476;3004.397;2933.090;2078.592;3517.853;-2.153;3576.859;2225.767;792.865;3245.627;2389.156;3597.878;192.610;1938.627;1712.594;2322.215;891.043;5.497;1847.374;1240.345;3347.125;1643.911;1550.111;2411.242;1643.348;3595.041;2902.472;1730.157;676.547;2171.143;2714.716;2889.294;3609.897;523.914;1502.607;1469.422;1265.067;1303.441;1774.652;1851.006;1041.679;261.972;1088.131;357.606;1106.320;2583.032;2224.452;3599.232;1985.776;2028.278;2255.887;2608.960;2037.279;2080.196;2315.573;1417.197;2868.653;2058.275;1194.874;884.544;15.468
