eval,time_s,iter,obj,aep,rms_viol,x,y
1,0.0,0,-505.96430341191297,505.96430341191297,4.091969577291904,3481.307;1970.036;3501.664;2573.338;2511.824;777.922;3514.588;22.429;910.737;1565.250;2805.779;711.666;3106.776;3540.242;589.832;2150.402;32.350;1391.657;158.976;3443.951;1570.128;3416.318;2830.702;3118.641;623.396;269.815;2162.674;604.700;2640.169;1470.398;1900.472;3375.258;1878.106;389.496;569.604;1962.730;1887.855;2295.397;1445.384;2339.298;1428.840;2246.098;2762.658;644.306;1352.073;1809.119;2472.001;913.247;1997.067;2249.751;3223.804;1306.273;2295.205;689.207;1792.059;656.803;3306.179;1554.559;2988.677;1500.395;3256.803;1457.371;1192.228;2059.700;3043.597;3099.652;2144.477;304.782;2150.160;883.633;2637.336;3220.745;1853.042;2172.829;234.244;1944.269;465.072;2212.426;1309.141;2763.929;174.723;395.345;2462.484;1852.753;2057.909;3037.345;1755.856;2916.520;1836.877;3336.194;2400.940;535.417;1312.391;3116.790;1261.027;680.493;1701.437;1414.012;2228.148;1572.359,939.320;1484.900;1508.523;3248.719;3526.619;2244.848;299.463;2638.795;2443.267;2973.682;1250.825;211.968;2202.559;446.453;2734.306;2859.924;1471.056;3397.671;625.607;3393.309;1675.763;2746.777;2710.153;3532.356;3503.801;144.328;57.497;1955.845;121.959;2366.945;1925.649;2399.610;1588.827;980.897;3418.808;2621.770;22.766;357.580;2274.092;1036.933;1467.438;2813.512;1274.924;3332.911;2593.628;1986.935;651.473;1474.529;2746.374;3566.869;265.149;485.109;2664.161;3001.613;319.582;2985.905;2832.236;2477.597;1223.735;1600.346;1318.810;3025.678;1181.960;1161.270;3367.047;3311.954;3487.227;2907.176;312.896;327.278;2005.495;3082.262;3183.112;2292.655;3440.897;546.788;797.691;1196.983;924.498;1123.938;426.404;1351.225;107.186;1936.014;3404.982;1602.451;2246.952;2202.524;3360.165;2644.269;2969.355;1209.058;3266.873;666.753;1468.736;2654.827;1200.443;3190.083;3098.361;594.425
6,9.133071422576904,5,-523.5376473543054,523.5376473543054,0.2820773864896517,3450.187;1957.814;3553.013;2580.601;2526.642;848.660;3526.205;4.534;890.115;1593.290;2873.045;686.824;3179.016;3577.380;546.529;2118.618;6.865;1398.381;150.242;3501.000;1631.648;3463.501;2876.939;3093.449;675.617;285.059;2237.604;564.497;2697.727;1449.905;1967.661;3426.844;1877.531;376.714;526.727;1976.974;1898.320;2326.146;1392.575;2319.527;1416.203;2261.218;2692.218;667.477;1323.482;1763.605;2480.708;882.866;1985.200;2290.469;3167.548;1261.674;2328.078;747.917;1765.835;600.642;3284.138;1599.362;3064.208;1489.524;3268.681;1407.562;1141.891;2061.212;3000.585;3134.595;2142.715;272.513;2103.067;949.885;2664.110;3224.366;1859.049;2155.056;154.712;1933.356;490.164;2236.164;1360.065;2785.609;105.987;408.599;2453.773;1784.448;2007.754;3004.350;1692.574;2838.023;1775.762;3311.762;2415.815;506.575;1271.474;3195.458;1213.035;708.293;1638.351;1463.131;2303.787;1579.325,909.770;1458.820;1500.921;3235.906;3573.550;2179.040;255.327;2685.366;2464.617;2947.619;1249.124;234.258;2181.513;470.747;2748.100;2928.327;1474.850;3447.771;599.270;3449.537;1723.059;2736.165;2759.030;3578.292;3554.515;74.156;-18.583;1965.871;146.406;2368.087;1893.254;2385.733;1626.449;988.182;3410.079;2583.537;19.444;391.150;2222.283;970.882;1419.429;2798.562;1319.314;3283.563;2658.483;2036.910;655.488;1539.443;2778.973;3606.739;275.602;423.857;2629.568;3055.620;316.387;2936.195;2878.858;2510.286;1212.771;1606.561;1344.592;3001.110;1165.513;1229.527;3424.231;3262.604;3491.020;2932.548;257.480;303.046;1964.944;3070.769;3166.118;2330.955;3435.014;603.863;762.124;1171.761;931.920;1083.201;374.914;1390.150;83.950;1864.826;3347.067;1624.322;2216.496;2219.196;3371.549;2603.845;2927.204;1152.451;3274.188;706.447;1453.095;2610.536;1169.914;3209.495;3107.140;621.205
11,18.433809280395508,10,-530.3984805722923,530.3984805722923,0.4271084282684781,3505.321;1939.079;3601.921;2595.643;2597.241;891.550;3583.587;-10.129;828.607;1582.721;2903.622;658.379;3227.034;3552.828;612.267;2124.528;17.939;1433.929;158.720;3555.620;1599.488;3475.959;2872.963;3116.521;663.684;274.273;2250.967;551.722;2738.792;1474.571;2007.694;3440.445;1905.634;333.527;544.150;1986.671;1848.422;2327.927;1353.499;2346.673;1410.019;2242.329;2671.187;639.154;1343.110;1731.351;2506.423;880.657;1980.771;2309.687;3137.177;1236.631;2364.817;763.687;1700.190;567.645;3343.862;1640.184;3105.560;1472.089;3276.051;1336.357;1103.984;2033.948;3007.338;3158.582;2127.117;201.214;2120.455;956.121;2657.744;3220.318;1880.702;2145.085;126.564;1937.840;450.321;2226.745;1420.482;2785.324;72.957;416.801;2496.744;1800.768;2025.622;3057.131;1709.441;2816.057;1777.461;3280.136;2443.246;529.711;1202.446;3217.838;1180.325;685.478;1631.600;1474.282;2355.397;1575.596,870.114;1443.641;1463.551;3211.351;3609.823;2158.706;242.040;2614.990;2421.715;2914.823;1287.750;199.843;2185.646;451.040;2763.875;2968.487;1538.111;3508.061;622.440;3465.143;1732.140;2699.575;2755.889;3620.275;3613.229;0.071;0.137;1987.776;149.889;2383.741;1906.728;2377.050;1627.813;973.614;3470.465;2582.141;-11.505;428.535;2187.227;947.104;1445.756;2802.498;1349.613;3258.617;2622.194;2036.811;689.279;1596.488;2774.691;3587.842;244.548;455.892;2614.022;3015.528;318.041;2983.420;2890.969;2503.434;1193.851;1617.905;1341.348;3038.604;1154.596;1283.832;3433.340;3253.159;3530.982;2924.399;193.566;302.895;1947.439;3072.556;3153.022;2331.507;3453.462;588.872;727.794;1135.136;929.152;1074.245;384.329;1373.959;79.875;1810.568;3362.786;1663.827;2214.179;2184.013;3346.708;2612.535;2908.242;1119.432;3310.187;769.196;1432.267;2586.949;1120.097;3214.389;3121.335;582.087
16,27.624792337417603,15,-534.4621287935784,534.4621287935784,0.5000263396824217,3489.890;1985.468;3596.798;2666.345;2583.525;867.844;3597.023;-6.210;790.583;1551.225;2902.752;666.132;3216.883;3552.941;622.445;2148.156;0.439;1447.492;110.712;3602.680;1578.197;3531.519;2868.040;3095.681;656.922;244.769;2213.990;542.926;2802.200;1485.931;2048.939;3496.008;1866.032;285.434;549.978;2023.511;1790.245;2375.473;1331.017;2282.850;1378.050;2254.479;2685.414;638.680;1368.025;1749.165;2486.879;885.264;1923.687;2255.693;3134.531;1207.989;2348.284;755.510;1710.196;554.281;3368.055;1639.925;3114.187;1482.649;3331.970;1287.531;1055.232;2056.119;3016.037;3165.206;2120.313;179.829;2153.646;917.229;2679.081;3228.130;1904.826;2135.021;67.287;1968.975;421.465;2198.549;1468.996;2785.121;120.676;459.544;2538.116;1814.756;2022.333;3108.889;1693.044;2788.784;1772.206;3228.918;2477.504;547.775;1141.321;3241.295;1143.663;718.008;1666.227;1488.405;2399.567;1571.051,886.967;1446.647;1462.886;3264.821;3597.442;2138.228;203.524;2599.501;2402.493;2960.490;1230.629;156.952;2177.418;456.984;2756.400;2941.118;1491.279;3523.908;642.817;3486.229;1733.777;2665.903;2721.362;3614.101;3618.714;-5.259;-6.707;1980.342;135.402;2385.663;1883.446;2353.583;1618.885;964.242;3437.882;2585.179;5.051;453.544;2221.905;948.499;1470.195;2763.310;1409.186;3308.070;2596.661;2050.071;684.233;1646.110;2772.383;3610.823;235.441;412.918;2569.445;3051.679;293.102;2949.705;2888.188;2525.577;1199.484;1628.668;1338.049;3006.238;1121.263;1285.687;3453.708;3239.592;3517.326;2979.974;203.019;305.859;1888.753;3105.816;3155.278;2252.739;3458.561;567.212;708.373;1108.732;907.242;1061.869;340.019;1404.851;17.735;1804.498;3365.818;1697.322;2208.920;2211.646;3385.243;2660.109;2896.789;1117.084;3319.761;772.721;1416.776;2593.113;1107.571;3250.004;3116.435;607.210
21,36.94826364517212,20,-535.7762724048087,535.7762724048087,0.35798655348242653,3560.725;1972.581;3599.152;2722.171;2553.662;854.109;3588.322;6.711;795.848;1571.242;2904.976;622.386;3251.712;3514.400;601.157;2114.115;8.301;1373.377;40.848;3604.475;1602.561;3575.647;2863.925;3100.966;665.921;248.614;2259.207;501.264;2810.547;1497.229;2110.212;3518.983;1895.410;334.109;538.765;2069.763;1776.328;2362.451;1297.994;2251.251;1356.320;2257.443;2642.464;624.303;1321.452;1772.210;2532.876;830.781;1960.510;2262.952;3161.668;1242.731;2379.900;803.385;1674.246;592.810;3362.267;1627.139;3155.964;1463.735;3308.813;1289.013;1090.475;2098.791;2981.804;3179.932;2128.206;195.815;2124.673;927.786;2713.852;3254.937;1872.277;2178.248;13.643;1905.497;435.254;2210.323;1449.909;2767.382;133.001;392.693;2552.315;1789.770;2016.851;3177.615;1699.544;2761.176;1760.054;3176.271;2443.250;504.551;1099.300;3237.836;1117.413;669.385;1641.993;1479.839;2448.299;1601.788,866.177;1445.799;1491.818;3275.814;3599.080;2079.134;133.155;2573.767;2394.080;2929.737;1233.958;161.522;2107.017;396.618;2728.535;2982.070;1544.155;3542.805;630.257;3483.097;1758.825;2654.530;2747.998;3617.463;3609.797;0.181;3.830;2054.663;126.550;2375.332;1891.285;2366.253;1645.813;942.386;3452.973;2534.617;9.086;476.197;2255.293;915.985;1467.763;2715.087;1468.855;3290.059;2621.775;1993.850;687.379;1591.786;2830.566;3600.569;259.337;395.038;2498.479;3071.319;303.469;2914.697;2844.105;2540.259;1167.811;1609.663;1347.802;3022.015;1140.434;1294.547;3466.960;3275.901;3478.824;3049.096;176.220;276.774;1840.016;3079.153;3223.303;2260.621;3484.115;544.576;679.149;1105.688;886.791;1061.960;297.864;1421.786;33.832;1820.986;3372.354;1718.971;2229.066;2230.577;3377.491;2644.584;2893.249;1131.180;3291.823;756.783;1366.271;2556.048;1073.751;3270.974;3039.354;653.306
26,46.303016662597656,25,-539.9327325182644,539.9327325182644,0.2904675065692488,3592.023;1997.684;3591.487;2746.094;2551.650;863.534;3596.716;16.688;786.634;1573.236;2897.318;626.326;3222.807;3556.406;560.991;2086.514;-0.644;1394.983;-7.825;3597.345;1570.829;3585.234;2800.414;3143.505;688.473;224.755;2236.730;440.182;2839.786;1510.142;2110.774;3578.632;1914.904;311.369;511.643;2040.311;1743.259;2404.492;1273.610;2252.397;1335.999;2273.021;2721.686;593.375;1284.344;1755.346;2518.843;832.687;1944.868;2274.017;3182.215;1210.191;2415.096;828.473;1654.784;620.392;3394.171;1663.938;3157.228;1463.331;3366.494;1266.835;1162.563;2100.753;2969.686;3156.614;2130.818;150.070;2102.065;931.576;2699.685;3270.609;1889.349;2221.187;-7.007;1894.316;460.837;2195.564;1399.005;2723.227;134.274;442.175;2596.355;1786.180;2005.316;3235.409;1660.438;2804.604;1725.616;3199.754;2433.734;519.764;1075.444;3283.401;1046.905;655.183;1640.806;1496.665;2474.255;1622.388,871.409;1449.153;1492.293;3289.674;3602.348;2032.499;110.806;2548.711;2352.340;2956.273;1236.816;149.784;2103.503;440.070;2722.538;2972.448;1552.958;3613.157;652.633;3550.259;1729.813;2613.330;2752.357;3606.087;3597.203;4.124;-9.983;2055.117;124.981;2405.332;1919.473;2307.481;1646.256;962.015;3465.713;2511.312;3.681;446.143;2250.550;913.435;1478.554;2708.239;1504.304;3283.943;2632.746;2030.077;662.253;1624.647;2792.113;3598.813;240.194;427.409;2503.880;3065.704;261.109;2894.169;2852.383;2514.582;1150.355;1605.713;1336.127;3017.499;1144.509;1286.016;3473.766;3268.225;3485.107;3053.409;199.703;259.004;1799.807;3055.330;3209.124;2248.490;3499.834;541.397;645.266;1103.837;871.113;1070.436;284.345;1431.060;2.232;1860.879;3385.170;1775.879;2196.456;2232.402;3394.223;2626.986;2870.183;1098.136;3292.281;704.301;1331.445;2565.795;1061.094;3268.879;3063.382;641.677
31,55.45882439613342,30,-542.4128858434606,542.4128858434606,0.505927966562241,3599.390;2013.695;3593.947;2740.569;2566.852;842.683;3600.913;3.552;755.583;1569.216;2873.572;639.204;3212.587;3613.479;580.500;2060.826;5.355;1362.193;-4.156;3609.657;1575.303;3609.641;2812.543;3179.736;758.733;293.404;2213.261;422.226;2850.115;1531.538;2158.931;3592.331;1915.069;305.772;489.659;2073.609;1723.107;2405.978;1265.997;2273.656;1314.327;2274.181;2748.495;571.231;1268.424;1719.840;2579.434;831.461;1917.025;2275.353;3211.107;1185.761;2420.639;802.447;1619.369;575.742;3397.628;1686.012;3202.380;1460.440;3384.305;1254.846;1158.972;2100.045;3007.880;3172.737;2152.725;108.538;2108.744;923.652;2671.123;3261.791;1859.150;2188.238;-0.436;1918.455;463.239;2203.219;1344.121;2754.472;122.571;456.862;2618.129;1811.568;2004.390;3212.065;1639.322;2827.960;1760.579;3217.443;2480.714;476.729;1073.507;3232.085;1039.880;694.274;1644.147;1530.617;2518.971;1663.370,890.388;1444.153;1534.177;3299.989;3601.924;2071.324;69.157;2529.748;2352.260;2925.508;1229.022;114.567;2100.583;438.553;2730.058;2958.714;1604.720;3594.574;630.869;3593.693;1761.181;2603.384;2709.238;3624.272;3610.398;2.212;0.677;2026.286;125.683;2380.200;1973.633;2246.845;1618.165;931.676;3515.298;2482.005;1.505;435.697;2189.893;851.290;1470.777;2693.237;1513.553;3258.485;2655.688;2014.174;685.519;1670.346;2778.062;3603.698;232.214;425.269;2485.560;3048.410;242.209;2876.130;2874.831;2533.136;1219.992;1603.257;1360.979;3005.047;1147.666;1250.158;3511.600;3278.076;3493.903;3073.964;163.894;286.338;1787.423;3097.133;3201.787;2203.975;3539.612;521.673;634.322;1067.809;790.691;1034.438;320.867;1410.162;18.193;1849.907;3389.592;1766.690;2212.148;2250.537;3402.979;2591.985;2883.973;1154.569;3336.453;677.102;1344.914;2551.787;1079.126;3306.057;3108.552;660.692
36,64.84622883796692,35,-543.1413905030884,543.1413905030884,0.4527246026651589,3597.383;2035.748;3611.295;2772.928;2573.903;784.567;3592.506;4.656;740.090;1529.929;2933.521;647.391;3222.165;3593.374;594.989;2118.272;-7.751;1345.502;-0.602;3601.138;1515.549;3568.728;2810.987;3213.286;750.377;243.281;2199.821;376.846;2838.319;1529.068;2186.387;3589.918;1942.992;308.285;452.965;2087.368;1738.011;2374.249;1243.220;2284.986;1267.026;2264.457;2719.072;534.931;1230.372;1696.314;2633.274;810.988;1898.244;2305.953;3249.778;1207.773;2418.794;830.604;1557.325;544.796;3458.786;1650.473;3191.485;1493.849;3377.928;1282.960;1121.208;2109.913;3042.414;3187.836;2166.512;40.712;2168.222;938.483;2637.888;3255.806;1829.102;2204.356;-12.974;1974.088;420.344;2198.202;1288.071;2721.043;164.456;431.226;2624.371;1789.905;2007.306;3184.773;1632.526;2875.987;1774.858;3172.353;2509.830;488.137;1075.825;3221.989;1060.750;665.646;1668.981;1490.440;2509.231;1641.993,909.681;1425.031;1505.207;3290.754;3590.307;2111.320;36.785;2526.797;2348.678;2924.249;1196.791;58.771;2077.119;452.490;2723.845;2937.310;1608.574;3596.272;572.588;3550.014;1779.735;2624.471;2693.678;3622.233;3592.818;4.261;-11.890;1946.097;139.187;2378.952;1982.288;2282.527;1601.463;940.944;3551.398;2512.981;15.506;472.496;2113.092;797.206;1464.803;2688.949;1472.316;3179.169;2630.061;2049.538;645.699;1684.791;2782.113;3605.711;255.249;407.809;2452.688;3074.822;234.926;2885.658;2867.438;2569.227;1271.210;1590.329;1384.130;3076.317;1096.992;1265.686;3513.721;3300.981;3460.997;3095.873;178.028;241.550;1741.653;3074.465;3191.433;2210.910;3528.909;480.457;658.772;1048.289;810.650;1027.841;328.571;1427.835;-3.019;1846.419;3374.217;1771.363;2219.133;2231.353;3434.280;2566.291;2871.826;1140.837;3340.168;670.822;1338.571;2510.062;1046.121;3344.481;3158.093;718.244
41,74.11564826965332,40,-544.5039270842869,544.5039270842869,0.5443768212239813,3587.075;2044.765;3606.198;2766.002;2605.630;755.636;3599.314;-6.215;735.249;1519.796;2940.706;626.946;3256.327;3590.350;558.585;2144.586;0.802;1400.379;5.477;3606.954;1560.337;3604.807;2853.065;3215.917;788.157;222.762;2147.991;340.716;2850.187;1534.305;2185.044;3588.026;1933.207;270.756;454.464;2055.124;1718.028;2366.355;1218.393;2302.102;1214.898;2288.011;2733.077;487.363;1205.933;1696.090;2606.881;781.247;1861.501;2342.629;3250.777;1166.338;2460.978;792.053;1552.141;542.850;3490.389;1611.457;3199.273;1458.462;3370.591;1273.219;1136.279;2133.171;3100.633;3195.059;2177.220;1.388;2228.381;943.148;2629.364;3314.208;1767.311;2195.554;4.533;1963.750;398.964;2223.956;1240.913;2718.510;114.914;404.925;2642.169;1799.371;2010.472;3159.830;1627.419;2849.989;1782.337;3159.666;2546.542;532.481;1083.258;3245.243;1040.047;667.973;1632.130;1456.340;2482.650;1617.936,893.764;1396.189;1517.071;3356.481;3603.399;2158.096;20.370;2489.381;2324.414;2908.617;1177.284;80.838;2071.449;454.981;2699.326;2940.791;1675.709;3618.981;548.406;3573.864;1770.656;2617.670;2673.829;3622.644;3610.132;-4.275;-17.406;1961.968;151.258;2371.643;1966.177;2307.703;1571.564;946.405;3527.391;2517.764;3.696;463.646;2104.338;801.509;1491.413;2670.403;1499.477;3207.896;2647.476;2024.236;632.085;1702.455;2760.421;3585.777;224.256;405.752;2437.341;3106.799;222.165;2881.629;2795.875;2579.468;1265.972;1582.327;1405.093;3059.750;1109.351;1233.439;3494.911;3286.289;3484.995;3099.152;157.361;218.158;1738.954;3068.905;3188.751;2237.058;3553.430;516.083;698.265;1010.589;795.190;1009.102;320.598;1429.127;-6.288;1861.380;3332.903;1774.495;2209.933;2257.570;3451.593;2533.029;2845.985;1114.892;3331.583;665.222;1319.637;2485.703;1086.924;3384.416;3141.095;736.934
46,83.43654346466064,45,-545.9081096928035,545.9081096928035,0.442285604522949,3592.085;2047.892;3593.613;2747.478;2642.318;753.447;3604.180;2.847;703.069;1537.976;2913.148;625.301;3320.380;3596.233;581.703;2148.841;11.038;1384.683;-8.409;3596.823;1540.960;3574.774;2894.302;3234.127;826.263;232.417;2201.409;289.266;2869.538;1534.753;2194.911;3608.320;1937.302;230.176;393.457;2046.239;1672.414;2440.092;1172.172;2284.731;1194.108;2293.304;2746.121;472.695;1215.131;1738.262;2645.511;772.850;1835.290;2282.995;3255.443;1182.852;2506.123;800.650;1552.007;525.952;3495.931;1584.385;3186.515;1513.793;3393.928;1270.379;1136.785;2108.320;3070.538;3260.331;2242.312;6.103;2160.012;913.618;2623.372;3323.150;1714.241;2201.394;-6.599;1942.776;388.548;2177.360;1224.843;2660.229;96.958;405.029;2594.926;1775.183;1994.661;3147.548;1616.542;2828.597;1764.410;3205.345;2504.215;527.964;1032.480;3262.702;1038.004;641.767;1630.191;1476.323;2554.788;1623.113,890.541;1398.127;1518.510;3361.182;3598.973;2138.557;0.690;2486.639;2324.146;2893.981;1133.455;77.658;2059.474;444.132;2716.187;2962.257;1686.613;3591.733;516.664;3571.233;1788.843;2614.691;2684.511;3620.753;3597.922;-1.705;1.699;1976.447;145.035;2370.478;2003.135;2345.683;1575.339;946.226;3540.595;2548.867;-9.058;422.480;2075.935;726.517;1529.246;2684.210;1493.166;3246.940;2654.254;2053.253;689.939;1687.030;2747.104;3611.671;205.199;407.563;2440.400;3093.104;214.722;2902.240;2866.271;2603.738;1276.457;1606.033;1409.458;3026.624;1102.629;1222.748;3513.826;3319.091;3434.007;3079.090;215.871;242.297;1763.766;3080.063;3199.040;2257.085;3576.817;482.865;724.246;998.813;773.698;1002.594;279.590;1461.380;-11.622;1877.931;3336.095;1742.837;2200.559;2235.413;3501.108;2486.202;2790.891;1150.616;3384.533;648.847;1268.989;2509.475;1082.597;3378.133;3105.632;737.742
