eval,time_s,iter,obj,aep,rms_viol,x,y
51,86.48791480064392,50,-545.2138772869275,545.2138772869275,0.15818124531804895,2054.269;2676.356;855.607;1970.140;3593.064;3380.473;316.885;606.610;3.280;1639.137;19.887;1537.183;2290.715;807.502;2337.171;2328.085;2.457;2108.850;1036.813;1622.692;865.525;2393.735;1479.201;133.453;2011.613;3072.377;1179.807;1032.656;1669.454;3590.331;3591.828;2539.035;3593.623;3173.476;1319.219;200.295;2367.600;1706.628;1605.115;556.961;1197.278;1651.966;866.975;1196.387;1644.458;3161.610;2068.946;1129.938;882.534;1709.828;580.408;559.218;1772.874;36.687;1623.701;1234.640;2812.423;2865.259;2789.722;2650.973;1226.203;2207.522;1270.384;2155.813;1161.339;1613.030;52.355;883.887;3584.102;636.404;2514.010;2299.489;2873.627;1619.232;2139.178;9.699;133.837;593.235;310.350;270.016;506.046;2034.016;443.393;3590.810;2717.159;2133.131;2823.833;897.131;3583.032;3417.301;2697.561;1662.956;3143.408;2819.327;2594.959;3336.420;2193.143;1252.585;2132.823;619.855,605.590;2704.279;3008.862;3604.133;3258.949;1974.471;308.978;1956.623;3505.295;2732.321;1543.908;1752.754;762.789;567.992;2.340;3378.402;2334.336;270.813;1381.301;-10.280;826.015;2521.666;2069.820;1872.893;994.235;2245.974;3601.847;1649.710;172.634;11.007;495.762;3570.588;1816.921;2850.388;791.151;912.926;2223.859;3558.783;1263.802;16.489;3405.567;1009.669;2677.378;495.441;2509.086;3198.521;2294.270;1193.460;2419.347;386.887;1123.822;1540.160;3097.783;516.814;3256.837;2718.048;3592.174;1355.443;417.464;834.764;3098.389;3597.427;2373.690;1826.142;1021.817;3005.915;3248.702;304.378;834.477;3249.076;3082.827;1254.698;994.331;1499.257;2063.464;81.662;2892.701;2214.600;2612.181;693.671;3588.754;2610.555;1285.340;3595.856;2481.455;2938.961;5.821;-0.438;2578.980;1225.158;1962.599;734.642;3589.936;1648.040;2940.170;217.832;1579.472;32.288;3219.296;1763.286
56,95.10467290878296,55,-546.4085806691018,546.4085806691018,0.44914396950320107,2074.769;2708.810;844.212;1934.159;3566.964;3406.460;299.688;598.837;23.881;1635.519;40.984;1520.006;2319.822;803.712;2328.226;2340.728;25.902;2068.772;1002.154;1641.091;856.545;2383.316;1536.708;97.552;2025.049;3097.779;1214.593;1060.801;1657.865;3590.766;3604.488;2558.351;3576.690;3182.763;1319.590;167.470;2414.428;1668.348;1624.577;559.245;1199.307;1628.847;826.438;1215.364;1618.663;3195.376;2087.160;1090.882;846.828;1685.722;546.341;537.166;1764.948;1.077;1636.717;1223.314;2819.776;2840.370;2812.415;2684.381;1198.321;2253.349;1227.879;2128.770;1204.052;1633.235;16.585;933.898;3588.969;651.186;2499.725;2360.186;2860.870;1620.808;2157.207;-10.415;105.684;637.200;271.752;262.428;484.259;2053.044;445.690;3608.974;2710.886;2127.863;2786.226;906.514;3601.455;3469.812;2699.048;1670.584;3190.479;2870.213;2610.596;3332.731;2154.035;1235.760;2120.014;595.961,618.335;2749.954;3001.884;3610.587;3272.331;1991.872;249.184;1957.747;3530.344;2740.172;1551.261;1803.338;763.259;565.733;15.412;3398.603;2346.344;267.983;1422.073;-13.796;817.918;2527.938;2091.184;1885.395;1005.630;2248.815;3600.304;1634.537;164.638;-2.948;435.748;3572.822;1747.300;2819.377;777.836;934.222;2242.517;3558.630;1321.173;7.958;3359.537;959.766;2710.582;500.176;2493.721;3234.290;2299.601;1212.007;2499.064;326.387;1132.948;1533.511;3102.168;515.453;3281.631;2698.343;3603.225;1359.296;345.365;798.217;3085.665;3594.011;2363.051;1847.956;1023.925;2976.493;3226.644;298.335;842.012;3270.592;3157.759;1227.213;1032.453;1536.266;2052.405;72.651;2899.181;2209.943;2605.837;662.508;3608.555;2613.520;1267.554;3597.540;2446.243;2888.711;-14.416;-14.313;2595.587;1220.845;1920.454;685.382;3586.313;1678.321;2931.044;258.812;1556.507;23.375;3209.492;1747.992
61,103.74495148658752,60,-547.4148030513671,547.4148030513671,0.5515130288535283,2075.276;2734.593;813.030;1902.926;3593.564;3338.200;334.718;605.068;-7.757;1579.578;0.507;1529.542;2333.555;821.269;2282.358;2378.358;1.405;2086.863;968.470;1706.626;830.835;2359.609;1564.981;78.721;2051.634;3154.260;1187.591;1104.823;1599.568;3596.153;3600.236;2577.369;3604.172;3182.372;1345.265;175.094;2494.009;1654.928;1635.415;491.012;1192.467;1621.803;807.431;1183.529;1594.166;3215.503;2094.380;1116.069;835.214;1667.613;517.862;539.715;1815.771;-4.627;1670.671;1206.407;2881.938;2881.136;2823.860;2699.704;1202.196;2269.147;1211.852;2129.677;1192.078;1587.994;-11.403;907.252;3604.733;608.027;2508.319;2360.520;2863.253;1627.810;2124.813;-7.231;112.723;624.991;269.966;281.498;468.186;1999.270;388.687;3589.537;2737.291;2148.513;2831.057;904.381;3605.989;3466.535;2692.619;1649.601;3202.249;2855.378;2598.132;3320.259;2151.168;1214.146;2097.226;568.737,562.021;2697.225;3018.052;3610.162;3315.998;1991.709;230.577;1976.900;3572.771;2787.673;1536.405;1790.067;737.602;570.713;5.783;3400.398;2373.625;306.615;1446.058;-5.763;852.606;2531.768;2094.190;1867.060;979.084;2241.755;3604.327;1654.788;167.535;11.532;429.459;3517.308;1760.323;2819.521;754.563;892.007;2227.525;3523.321;1316.404;-3.621;3393.014;963.852;2769.390;463.728;2513.696;3169.060;2308.635;1189.579;2442.959;368.050;1135.501;1508.091;3067.888;518.754;3279.774;2694.813;3618.668;1401.925;390.060;779.982;3113.191;3606.752;2367.955;1814.905;1023.693;2983.413;3198.508;328.633;882.112;3247.072;3137.754;1241.917;1023.213;1547.139;2063.388;99.250;2887.798;2255.393;2580.972;651.419;3588.432;2640.457;1312.180;3592.017;2440.602;2900.202;-16.710;-18.836;2596.249;1199.454;1949.841;674.540;3540.116;1644.621;2966.641;273.923;1618.536;52.863;3199.589;1777.000
66,112.29100179672241,65,-548.143830842446,548.143830842446,0.3117750264759529,2075.845;2702.959;820.065;1864.615;3606.848;3375.937;380.561;591.172;0.422;1571.108;1.869;1563.196;2347.736;791.247;2219.270;2369.736;43.769;2150.818;964.138;1694.828;834.132;2350.254;1528.624;27.776;2057.948;3146.428;1155.762;1114.281;1627.668;3602.395;3604.990;2597.263;3606.080;3208.408;1342.215;180.209;2510.903;1588.334;1641.760;455.733;1175.758;1653.885;790.031;1181.517;1571.802;3213.992;2081.403;1091.414;901.308;1678.323;491.626;494.607;1839.787;-1.385;1737.261;1180.246;2885.106;2893.264;2826.973;2745.965;1173.120;2291.686;1224.615;2162.157;1221.504;1573.785;16.800;879.509;3584.945;585.680;2516.023;2322.159;2891.334;1585.354;2098.060;-9.538;67.776;614.004;232.566;267.212;449.305;2016.228;440.386;3603.218;2736.157;2191.813;2829.635;934.101;3586.557;3512.769;2718.893;1688.477;3187.107;2824.388;2619.003;3303.572;2190.202;1206.016;2023.352;555.680,598.782;2664.737;3031.105;3611.377;3299.929;2013.813;227.474;2041.747;3594.230;2771.344;1521.657;1804.606;687.345;579.836;1.804;3417.131;2363.055;299.875;1450.908;-10.023;855.726;2569.043;2105.966;1887.149;963.778;2209.583;3603.172;1677.288;144.310;10.841;403.777;3506.865;1738.318;2861.698;742.292;884.912;2197.414;3562.350;1327.904;-5.733;3410.127;976.215;2778.466;453.285;2516.787;3189.019;2282.186;1161.048;2399.896;417.951;1079.815;1496.147;3046.492;537.912;3271.855;2692.165;3590.093;1431.999;405.614;814.750;3147.280;3592.825;2349.950;1803.543;1035.920;2969.621;3160.554;338.281;870.031;3227.386;3145.244;1254.902;1029.105;1586.784;2063.851;83.294;2903.782;2241.229;2603.330;613.958;3600.011;2644.068;1298.837;3592.918;2456.731;2950.968;1.731;-0.557;2622.497;1201.887;1996.547;615.842;3558.275;1684.492;2931.596;308.408;1572.886;12.851;3248.997;1761.042
71,120.95238161087036,70,-549.2150452076639,549.2150452076639,0.33699643436787063,2147.930;2714.422;829.094;1847.805;3595.242;3365.073;365.778;551.064;4.297;1554.639;9.795;1554.730;2350.138;834.674;2218.285;2372.426;34.123;2177.555;970.405;1680.554;819.553;2373.398;1528.912;8.796;2087.095;3138.653;1150.921;1064.755;1637.036;3594.586;3596.189;2608.155;3601.871;3222.909;1325.524;119.833;2472.892;1541.874;1619.086;447.594;1163.205;1681.474;781.922;1246.905;1530.405;3247.304;2099.667;1120.266;854.330;1675.166;473.276;491.366;1795.060;13.059;1752.709;1198.942;2871.337;2959.528;2823.778;2823.002;1200.817;2305.475;1242.446;2195.495;1147.142;1572.305;20.021;864.993;3564.629;568.679;2568.584;2373.945;2862.122;1575.520;2146.370;10.536;50.154;582.075;241.053;330.673;453.832;2005.759;464.170;3592.783;2755.356;2188.644;2862.157;905.569;3592.543;3542.931;2746.271;1697.644;3210.988;2771.023;2629.029;3280.293;2157.009;1228.744;2082.979;530.600,564.184;2666.786;3024.981;3598.851;3306.163;1999.966;228.630;2030.980;3597.716;2718.521;1535.957;1849.118;705.735;543.111;-5.751;3399.217;2313.996;306.276;1421.100;-14.478;828.909;2586.245;2058.600;1848.728;931.346;2235.269;3605.123;1719.587;178.914;-2.588;417.751;3488.346;1752.856;2852.367;760.972;879.626;2216.600;3552.627;1347.970;-11.711;3409.848;986.820;2820.769;467.868;2472.217;3192.653;2243.234;1225.785;2442.609;393.867;1091.476;1476.107;3026.109;484.058;3321.550;2668.467;3587.155;1491.276;408.565;791.426;3172.095;3592.482;2335.965;1758.874;1007.568;2930.493;3168.692;307.329;912.090;3248.869;3140.990;1298.742;1052.307;1584.100;2039.250;44.462;2898.920;2240.991;2596.277;640.814;3594.449;2647.625;1239.702;3604.211;2468.001;2987.033;8.387;-2.663;2583.211;1166.353;1954.775;628.343;3600.520;1629.018;2906.786;253.674;1543.453;25.448;3236.977;1785.263
76,129.46257901191711,75,-549.9550630660844,549.9550630660844,0.38714706320289755,2125.250;2747.486;780.402;1819.216;3586.244;3396.964;327.727;545.703;10.744;1529.052;0.792;1563.888;2373.544;804.286;2254.906;2354.375;24.736;2205.797;969.768;1644.167;879.304;2376.411;1492.983;18.274;2106.202;3166.269;1113.349;1017.733;1666.285;3567.115;3589.798;2636.427;3596.402;3218.041;1347.523;64.351;2491.900;1573.804;1612.228;460.485;1150.443;1688.748;761.890;1281.731;1523.074;3249.317;2103.401;1101.349;850.413;1635.118;480.794;434.493;1825.463;31.898;1783.803;1176.899;2919.322;2934.907;2806.896;2848.966;1219.410;2314.561;1256.042;2170.088;1129.802;1512.231;-4.342;880.818;3591.006;567.828;2609.045;2404.002;2890.136;1573.853;2131.186;-2.380;62.998;589.947;236.138;362.637;438.285;2006.550;454.674;3603.599;2752.179;2149.958;2891.677;902.251;3576.004;3575.710;2729.271;1679.595;3279.367;2807.046;2603.319;3278.969;2181.182;1195.950;2151.888;516.980,609.424;2658.538;3062.613;3610.475;3261.625;1952.080;228.646;2009.899;3580.535;2741.836;1485.289;1866.780;663.620;547.270;-11.178;3383.935;2278.343;328.732;1430.963;-11.581;814.425;2554.807;2037.988;1842.705;965.303;2232.479;3588.562;1752.014;171.137;6.224;360.094;3548.768;1732.949;2876.376;789.298;893.084;2241.142;3563.965;1319.366;-4.899;3437.431;1051.958;2785.040;428.479;2470.352;3186.624;2253.274;1217.981;2482.861;391.344;1061.713;1497.956;2990.176;547.326;3294.865;2660.995;3601.576;1464.759;425.610;773.649;3165.365;3591.940;2267.799;1748.566;1046.715;2940.155;3181.316;341.291;897.472;3308.006;3129.202;1289.774;1084.179;1578.689;2013.176;5.890;2881.181;2275.624;2628.368;623.308;3599.502;2634.112;1256.746;3617.462;2474.218;2940.374;2.878;1.126;2605.714;1205.411;1944.492;573.964;3597.785;1660.668;2913.576;300.744;1494.804;19.764;3240.234;1820.723
81,138.15365934371948,80,-551.8442423596634,551.8442423596634,0.4232413914502941,2125.803;2720.276;713.661;1821.800;3592.692;3468.949;344.144;530.294;8.777;1576.187;-1.487;1564.343;2391.974;813.961;2269.001;2325.380;-5.073;2199.352;1026.242;1683.409;914.242;2309.209;1522.649;7.120;2135.115;3234.536;1109.784;992.935;1672.387;3612.961;3597.823;2649.395;3582.900;3258.227;1282.248;35.064;2559.326;1519.047;1644.573;416.936;1144.926;1685.514;787.368;1291.364;1540.821;3237.408;2070.794;1058.751;866.543;1627.252;456.217;440.829;1888.643;-9.304;1789.773;1182.894;2940.062;2900.696;2857.761;2880.541;1192.746;2300.287;1240.160;2150.398;1154.288;1495.100;5.850;860.972;3605.725;573.907;2615.490;2434.211;2878.182;1594.489;2135.688;5.606;25.311;531.513;255.713;364.842;448.779;2010.016;433.562;3612.805;2777.804;2204.533;2907.337;859.943;3579.528;3595.345;2762.053;1648.344;3263.962;2809.399;2665.586;3289.708;2149.267;1146.755;2090.915;535.097,626.017;2652.881;3022.341;3595.280;3251.622;1964.022;242.041;2016.893;3581.956;2685.183;1477.049;1810.423;630.205;531.662;11.149;3388.373;2298.495;266.391;1458.141;-8.124;818.620;2556.140;2029.885;1892.888;980.811;2206.731;3597.255;1745.349;164.952;19.071;308.110;3577.383;1716.612;2897.220;781.001;887.919;2198.935;3581.667;1322.489;4.365;3419.729;1063.328;2793.866;452.851;2395.711;3194.281;2293.065;1221.597;2473.962;353.015;1094.211;1471.736;2986.622;564.850;3310.681;2629.008;3595.731;1426.236;392.183;795.393;3213.103;3583.406;2298.519;1785.968;1059.543;2964.544;3157.531;295.879;880.250;3320.734;3144.620;1301.141;1058.302;1588.527;2023.052;10.325;2945.856;2309.776;2588.325;609.586;3609.446;2601.567;1255.176;3600.777;2461.735;2967.589;-0.927;-16.392;2597.209;1171.327;1909.038;591.883;3589.558;1686.983;2902.058;370.174;1486.793;30.429;3249.017;1843.808
86,146.6692304611206,85,-551.7628022336844,551.7628022336844,0.4658471632288472,2129.005;2734.671;675.688;1851.902;3587.418;3471.102;397.220;551.119;-7.010;1545.468;0.837;1579.710;2417.976;818.085;2231.084;2334.427;6.615;2219.433;1016.612;1687.999;924.288;2335.080;1526.504;0.459;2160.254;3218.510;1071.158;1002.645;1671.889;3572.444;3588.658;2650.291;3603.306;3282.770;1325.614;-9.436;2574.176;1510.036;1673.425;399.916;1164.602;1659.793;771.497;1221.704;1538.470;3233.923;2031.272;1052.161;913.327;1663.277;492.220;416.862;1848.203;4.587;1733.669;1192.026;2975.944;2882.610;2856.454;2928.555;1186.796;2317.554;1200.566;2151.374;1142.760;1494.407;-2.109;850.323;3601.706;595.585;2637.967;2473.545;2879.853;1584.554;2119.667;-5.813;18.626;528.501;206.178;367.139;453.034;2036.216;403.241;3597.800;2783.283;2201.987;2951.787;847.304;3607.362;3590.552;2761.940;1660.399;3308.847;2814.475;2713.363;3256.490;2157.443;1197.097;2053.025;566.306,627.578;2677.745;3024.939;3606.070;3208.110;1983.263;258.627;2061.260;3607.362;2627.852;1463.412;1818.278;625.492;561.845;6.571;3363.707;2321.140;207.527;1460.214;-1.894;807.289;2535.841;2070.332;1854.773;1004.821;2168.954;3610.120;1751.603;180.431;0.806;374.061;3609.601;1703.424;2855.351;809.344;857.000;2181.513;3595.680;1306.663;-13.802;3402.110;1042.836;2799.018;473.176;2405.350;3210.915;2258.691;1252.186;2462.630;351.320;1053.799;1455.355;3007.812;565.689;3266.274;2646.904;3598.784;1462.419;385.679;828.666;3195.330;3603.775;2270.922;1825.283;1041.150;3005.559;3150.722;240.653;809.931;3336.339;3161.964;1299.358;1026.052;1574.979;2044.714;-4.663;2946.337;2328.608;2550.322;563.436;3602.588;2595.626;1261.953;3604.857;2503.595;3010.017;-2.033;-4.682;2642.211;1206.817;1862.288;625.960;3601.901;1728.641;2870.352;370.768;1477.801;-2.622;3269.954;1841.145
91,155.37653613090515,90,-551.5156169135897,551.5156169135897,0.37937822561772033,2142.465;2750.695;651.674;1846.988;3600.446;3486.949;409.373;605.045;17.137;1503.588;17.264;1574.856;2427.957;831.561;2263.559;2360.983;14.406;2180.850;1047.177;1684.667;950.095;2309.660;1525.027;-2.565;2166.642;3216.529;1045.563;1044.025;1734.511;3577.663;3589.911;2683.896;3598.461;3287.769;1335.399;6.589;2606.806;1498.173;1685.402;402.370;1141.484;1683.233;779.880;1238.056;1569.532;3257.444;2075.591;1021.943;883.277;1674.293;455.114;404.549;1882.996;0.542;1691.329;1223.130;3024.433;2954.514;2860.192;2887.818;1235.540;2307.999;1203.201;2110.204;1097.902;1540.682;1.111;842.442;3577.626;552.127;2664.779;2449.247;2929.535;1618.925;2128.364;-9.872;4.509;510.539;157.031;407.838;431.537;1995.586;391.701;3598.276;2834.055;2191.548;3028.836;835.708;3600.130;3607.940;2737.051;1655.004;3304.341;2821.457;2680.209;3244.767;2158.137;1207.008;2023.887;541.554,622.115;2674.224;3101.284;3605.217;3211.208;1987.975;279.398;2025.161;3579.906;2655.345;1473.212;1825.799;664.766;542.498;-2.901;3367.404;2293.677;129.554;1477.913;6.222;775.672;2566.674;2050.177;1882.004;970.968;2174.966;3596.519;1779.238;172.222;4.649;359.510;3601.386;1721.041;2824.265;861.153;858.064;2170.958;3588.670;1309.209;-3.588;3404.136;972.361;2764.171;499.151;2420.566;3173.298;2212.277;1248.208;2481.601;337.621;1071.567;1520.450;2995.345;523.355;3288.685;2662.015;3589.501;1455.917;372.699;818.826;3220.110;3609.078;2259.220;1761.147;1056.687;2988.547;3172.254;259.129;819.333;3283.940;3175.914;1328.613;1020.910;1528.607;2077.469;-5.443;2931.905;2327.607;2616.106;609.804;3603.587;2561.707;1282.512;3603.245;2503.436;3030.455;-11.267;1.568;2647.239;1195.512;1872.445;591.710;3587.454;1708.177;2860.905;377.853;1514.218;9.779;3287.486;1807.985
96,164.04761266708374,95,-552.6240362555674,552.6240362555674,0.4767880044224342,2147.835;2736.190;601.565;1881.172;3602.852;3539.038;395.281;610.984;2.451;1519.697;7.291;1623.288;2443.965;843.210;2272.260;2342.271;21.464;2184.687;1045.325;1679.624;924.273;2314.557;1525.668;-6.963;2126.016;3242.236;1075.468;1036.698;1726.356;3578.035;3611.587;2683.196;3593.596;3298.666;1351.192;5.121;2636.370;1523.087;1652.670;408.554;1113.083;1665.167;770.414;1192.996;1545.183;3287.836;2074.157;1075.006;836.628;1694.015;393.650;407.858;1894.713;-7.369;1636.624;1188.790;3010.585;2986.592;2883.782;2896.026;1202.152;2298.517;1215.098;2133.984;1046.141;1516.181;6.395;861.384;3610.963;510.977;2657.039;2473.498;2971.318;1632.589;2124.390;-8.482;10.381;487.502;156.624;402.913;434.080;1984.317;399.329;3609.564;2856.328;2232.773;3021.429;830.044;3585.307;3563.350;2748.256;1684.713;3283.806;2822.220;2704.520;3227.526;2134.862;1201.907;2017.316;535.035,615.188;2669.282;3100.921;3611.921;3216.400;1998.020;266.869;2053.505;3575.579;2640.086;1509.418;1810.946;672.514;535.319;-4.001;3421.674;2301.690;157.883;1497.275;-4.169;775.683;2576.983;2048.995;1878.896;1004.773;2192.316;3589.859;1757.634;173.885;-3.224;377.383;3593.279;1676.157;2860.358;832.587;894.858;2170.060;3595.289;1268.065;1.859;3401.202;968.128;2754.144;448.941;2440.573;3173.256;2250.329;1242.712;2483.463;346.456;1049.237;1558.713;2996.778;517.895;3255.882;2661.607;3571.296;1465.035;365.039;797.827;3203.373;3607.165;2268.674;1717.132;1046.392;2957.946;3173.592;267.718;794.183;3301.455;3180.024;1304.682;1040.496;1568.326;2053.388;8.884;2952.309;2383.166;2609.451;622.934;3605.456;2533.625;1258.247;3618.768;2479.172;3088.970;2.082;7.637;2629.973;1128.191;1874.133;573.103;3592.195;1675.884;2854.944;403.324;1536.338;30.217;3297.576;1815.346
101,172.5262315273285,100,-553.1147244133498,553.1147244133498,0.3677424862795013,2153.583;2744.848;603.402;1849.611;3591.250;3597.139;370.089;624.881;-3.689;1509.006;9.433;1581.935;2462.187;810.141;2270.281;2412.686;-17.308;2190.761;1053.003;1718.149;889.274;2332.863;1545.797;-4.743;2149.168;3271.559;1023.021;1038.686;1686.286;3586.084;3601.018;2650.966;3593.524;3290.919;1389.156;-0.181;2710.987;1537.606;1679.049;438.516;1160.360;1674.933;749.233;1170.409;1536.732;3289.268;2046.909;1069.248;832.039;1706.577;391.928;375.022;1861.801;18.634;1665.303;1160.814;3002.152;2962.220;2903.472;2939.863;1192.427;2288.111;1207.225;2130.536;1058.907;1499.254;9.263;832.782;3592.927;537.393;2660.368;2458.885;2938.285;1643.856;2111.258;6.857;28.960;450.775;160.148;370.279;422.941;1985.139;412.354;3594.535;2901.653;2234.664;3009.305;868.087;3588.731;3586.611;2802.018;1671.599;3278.528;2788.921;2727.243;3227.799;2165.989;1173.644;2055.438;475.405,598.742;2661.403;3097.860;3605.575;3202.028;1972.938;228.361;2037.329;3559.256;2648.117;1507.795;1778.988;679.682;542.386;-16.316;3399.442;2322.643;165.739;1493.743;6.332;748.710;2591.545;2026.806;1896.193;1033.994;2219.430;3592.903;1764.713;171.206;-1.613;375.502;3587.196;1632.912;2881.844;825.972;888.655;2148.592;3599.178;1232.858;6.625;3450.301;958.386;2727.438;427.637;2429.471;3212.509;2257.349;1261.461;2441.506;394.953;1052.887;1547.673;2989.980;557.862;3266.915;2709.028;3551.934;1458.863;329.195;750.788;3206.570;3598.694;2297.428;1754.946;1036.838;2954.095;3223.845;231.320;783.212;3336.375;3148.352;1311.125;1066.923;1569.900;2051.545;-5.685;2978.682;2388.313;2633.198;573.762;3593.628;2534.385;1315.519;3596.941;2456.853;3080.043;26.224;2.025;2562.825;1189.482;1866.829;556.782;3603.739;1637.637;2896.667;390.710;1550.154;41.650;3317.885;1861.667
121,207.01395440101624,120,-555.0110781577488,555.0110781577488,0.49694392646433644,2223.268;2893.141;656.971;1851.974;3605.594;3597.826;322.010;683.005;6.054;1483.195;2.754;1619.895;2455.523;768.721;2332.066;2512.501;7.078;2218.180;1072.561;1808.212;992.659;2419.083;1603.947;8.260;2194.737;3308.096;896.448;981.489;1701.170;3576.452;3592.838;2686.112;3599.466;3329.964;1401.369;-14.253;2601.016;1408.066;1688.039;379.440;1073.469;1640.561;684.617;1167.508;1575.915;3279.176;2063.386;1126.968;836.325;1668.473;324.718;431.968;1975.404;24.979;1597.734;1079.546;3014.055;2944.572;2883.676;3009.022;1240.108;2268.813;1106.751;2176.169;946.039;1495.858;18.724;795.951;3606.229;552.398;2598.991;2466.514;3028.978;1630.255;2035.579;7.634;-12.503;325.916;27.964;328.287;384.686;2011.867;379.456;3605.693;2984.913;2169.720;3000.257;891.836;3614.703;3602.177;2878.776;1658.931;3310.229;2861.702;2733.341;3318.642;2218.933;1302.854;2016.767;389.360,547.386;2635.658;3045.421;3593.572;3128.142;1946.921;253.283;2082.947;3596.004;2675.394;1487.424;1766.634;741.621;617.311;-0.912;3411.936;2334.740;198.765;1517.396;1.968;759.291;2586.899;2064.705;1873.667;1001.890;2244.481;3607.570;1820.466;143.104;2.983;454.543;3599.507;1611.768;2849.451;780.961;893.098;2098.543;3619.301;1278.480;10.155;3371.575;1003.569;2772.684;339.293;2456.152;3270.025;2301.879;1230.220;2390.498;348.793;1045.749;1519.044;2907.470;437.974;3356.651;2657.398;3602.419;1330.669;299.227;767.964;3171.180;3609.118;2255.943;1831.122;1078.738;2981.112;3266.612;197.632;848.718;3311.671;3147.742;1288.788;1104.116;1542.191;2102.206;-6.676;2988.161;2359.351;2739.984;619.576;3595.920;2519.595;1310.640;3591.971;2477.117;3095.343;12.179;8.027;2552.216;1249.759;1880.640;554.534;3594.032;1609.122;2881.573;346.772;1574.536;0.729;3382.198;1864.780
141,241.3888394832611,140,-556.1868979136358,556.1868979136358,0.6238333270690521,2281.798;2873.925;627.387;1859.902;3582.654;3563.626;291.450;584.526;8.219;1494.876;-16.448;1594.113;2491.186;694.892;2340.881;2502.875;7.874;2278.838;1099.558;1793.483;950.927;2493.406;1620.490;18.880;2242.843;3435.903;802.529;903.990;1747.683;3578.777;3587.921;2677.138;3614.377;3328.225;1541.966;-18.051;2831.311;1413.161;1626.631;361.908;1237.640;1697.953;694.285;1170.365;1549.216;3266.017;2022.177;1185.431;772.456;1699.612;413.146;385.335;1946.204;20.815;1595.414;1030.357;3039.023;2967.166;2881.801;3109.942;1173.886;2280.343;1157.299;2140.474;900.343;1359.877;-14.194;740.917;3597.872;516.125;2633.713;2392.468;2991.185;1650.411;2100.566;-6.972;32.114;320.266;-6.400;215.638;419.297;1995.240;371.019;3599.781;2992.073;2230.152;3013.092;886.899;3597.407;3568.362;2763.532;1615.889;3317.002;2867.855;2754.044;3288.637;2230.046;1253.475;2005.430;347.808,501.889;2645.208;3051.824;3600.369;3234.947;1853.915;232.467;2122.666;3588.072;2727.238;1457.293;1811.495;762.741;513.660;-3.733;3383.633;2287.352;171.349;1502.630;-13.192;771.791;2558.315;2150.536;1782.108;1028.795;2200.966;3599.086;1800.130;169.408;-6.496;445.537;3601.875;1568.117;2832.213;767.090;863.848;2095.850;3607.147;1298.185;-12.225;3413.663;1004.696;2798.104;347.694;2465.514;3170.087;2301.634;1204.360;2435.204;352.869;1043.060;1633.850;2969.529;405.858;3274.665;2587.341;3594.373;1292.404;253.143;767.155;3178.186;3603.377;2266.433;1810.201;1087.980;3001.525;3323.449;226.000;764.728;3333.807;3155.447;1273.045;1051.656;1519.514;2023.265;-0.916;3041.475;2429.059;2757.978;746.304;3599.246;2561.289;1328.095;3615.491;2353.520;3047.862;-11.339;-7.487;2571.312;1305.038;1822.943;519.455;3570.134;1559.736;2946.771;357.879;1585.918;15.451;3357.650;1956.586
161,275.51656794548035,160,-556.1359694357748,556.1359694357748,0.5035082201741857,2289.763;2883.872;560.640;1857.592;3588.524;3598.357;278.611;559.511;2.794;1399.477;36.808;1500.442;2552.059;659.734;2419.914;2505.200;1.633;2217.223;1116.152;1813.357;941.147;2497.713;1626.170;7.332;2324.938;3540.303;857.944;913.098;1744.425;3607.088;3593.433;2700.174;3559.798;3435.906;1510.923;8.180;2801.848;1490.024;1654.236;347.843;1215.490;1779.014;615.151;1125.158;1597.486;3254.959;1956.974;1210.145;810.443;1689.032;295.567;397.912;1948.306;10.567;1587.363;1044.284;3058.655;3022.071;2899.236;3163.330;1147.356;2333.828;1248.325;2213.636;841.524;1351.138;-9.704;744.409;3615.626;492.904;2647.314;2278.270;3069.585;1595.051;2111.575;-7.563;2.042;156.349;57.940;163.486;416.406;2029.203;483.713;3607.455;2997.868;2205.820;3064.677;871.753;3591.426;3593.374;2828.467;1603.913;3341.159;2881.253;2745.342;3263.780;2268.399;1272.618;2041.014;342.963,500.150;2739.733;3086.072;3607.364;3221.628;1876.601;394.293;2160.613;3585.361;2703.447;1496.958;1784.460;705.254;443.161;14.116;3435.390;2180.869;185.213;1596.577;-7.739;772.506;2538.022;2153.861;1769.426;992.811;2203.501;3513.859;1831.995;156.704;5.384;413.213;3587.800;1594.147;2830.903;760.919;899.670;2119.462;3595.653;1236.393;36.776;3539.565;1066.757;2559.030;266.431;2537.625;3146.525;2214.857;1164.831;2384.786;367.490;1046.050;1611.336;2941.737;308.330;3275.245;2664.465;3542.768;1277.692;272.879;781.187;3179.634;3589.282;2273.249;1870.196;1101.736;2980.276;3326.988;206.324;751.003;3387.187;3131.944;1313.807;1091.347;1483.135;2032.067;-15.979;3058.700;2509.081;2814.697;637.116;3605.486;2578.497;1298.310;3617.888;2372.889;3071.432;6.516;-7.709;2515.693;1272.444;1725.472;564.677;3559.101;1412.604;2881.954;353.075;1632.165;60.291;3365.328;1942.345
