eval,time_s,iter,obj,aep,rms_viol,x,y
1,0.0,0,-491.1354351505536,491.1354351505536,5.063948592754131,2776.754;74.707;2281.134;2695.694;1794.625;809.268;713.026;2737.911;608.799;318.023;2467.295;3432.216;14.214;1843.892;2925.435;2205.094;2598.319;1050.754;3303.987;2572.473;1953.160;511.812;1344.027;2426.881;1590.599;1562.450;2223.961;1847.298;2341.430;2163.740;2898.804;1877.930;3271.136;1149.250;325.654;1082.520;410.344;2983.253;168.827;2254.634;1971.310;2949.433;716.211;3084.661;1265.950;2716.732;1065.462;3182.171;1171.842;594.057;1413.105;336.457;2955.980;544.147;1382.812;3399.339;3555.452;1642.696;2974.042;904.947;2150.538;3250.194;1924.409;2124.725;141.414;1285.854;286.607;1099.656;1190.590;2785.789;143.853;1546.172;1133.737;2291.368;1246.850;155.150;3167.695;2747.666;3161.148;1503.033;2180.079;1848.480;2152.212;943.976;1083.137;91.439;1091.025;871.473;2007.281;2035.825;1710.476;1054.073;231.304;3523.749;1222.948;1782.175;3517.491;1586.786;1145.782;1871.269,2081.291;3074.162;245.150;1672.311;2815.017;2586.970;2109.679;133.540;1262.363;2027.486;1079.028;1844.403;2424.481;573.097;181.720;1216.137;389.030;644.050;3188.978;1315.314;787.570;2708.986;384.767;2680.572;1691.227;2153.720;531.433;662.525;2322.260;175.061;895.005;1952.671;816.384;1373.082;3320.038;3331.285;2040.300;1920.495;53.496;3520.437;2062.904;2850.325;2021.606;3158.407;2103.105;2551.859;534.720;1542.423;2498.004;376.631;1582.579;598.328;1825.123;2948.529;324.384;2880.248;2034.455;2121.652;713.162;1570.026;1065.254;135.208;110.465;1631.178;2681.511;2006.263;1386.409;605.062;3017.741;2156.586;2817.773;3054.633;2171.387;2811.818;2216.653;76.195;2701.673;633.752;1650.651;1847.242;1742.475;3039.789;629.330;52.686;3055.551;2673.628;1644.111;1500.834;420.226;1219.245;340.773;2576.991;277.507;741.421;2065.594;1057.794;2360.616;2892.846;1264.369;336.385
6,8.76852560043335,5,-511.28581386629304,511.28581386629304,0.09605856365599232,2761.248;53.435;2301.334;2695.813;1858.380;791.634;654.607;2736.585;607.633;277.538;2527.412;3498.765;15.268;1853.695;2999.653;2193.816;2626.662;981.463;3384.320;2592.002;1976.458;433.450;1307.277;2506.255;1614.094;1544.207;2269.553;1825.026;2329.249;2150.407;2855.048;1857.040;3287.509;1133.383;315.195;1020.439;443.389;3033.488;224.958;2288.062;2019.100;3000.401;762.883;3050.707;1340.987;2704.951;1069.808;3224.561;1180.227;608.071;1389.954;284.900;2896.304;571.643;1424.018;3426.340;3562.844;1677.494;2966.037;938.103;2194.296;3327.597;1878.390;2079.152;209.578;1347.141;268.920;1168.603;1228.147;2842.643;159.438;1526.591;1082.407;2290.661;1251.856;92.849;3155.723;2754.228;3143.230;1478.169;2229.813;1868.092;2136.983;954.530;1039.915;21.380;1128.664;833.845;2028.313;2003.264;1682.666;1050.539;268.276;3601.711;1155.322;1751.135;3556.322;1556.562;1126.938;1869.529,2025.748;3071.531;253.394;1633.572;2828.231;2631.261;2152.850;143.215;1238.224;1972.332;1037.214;1778.326;2412.226;518.670;129.124;1294.014;325.957;704.107;3246.286;1363.386;827.043;2638.309;421.692;2696.656;1620.555;2202.457;498.273;707.468;2309.221;156.924;956.207;1942.452;789.619;1406.860;3390.424;3342.577;2079.622;1950.328;-4.724;3564.968;2084.718;2892.684;1974.117;3167.692;2094.139;2555.494;479.856;1503.786;2475.404;394.903;1602.917;580.003;1799.142;2961.511;271.336;2840.282;2096.900;2072.869;736.290;1616.828;1024.345;92.652;29.249;1606.917;2686.784;1938.882;1394.573;645.552;2962.952;2215.971;2841.203;3097.473;2200.648;2835.052;2263.839;137.525;2630.061;608.170;1682.943;1836.384;1747.485;3059.320;652.179;5.743;3108.062;2626.246;1616.501;1459.852;410.682;1160.102;365.619;2585.628;264.285;765.265;2018.334;1085.359;2427.758;2878.494;1217.774;301.985
11,17.70266318321228,10,-519.2920883292338,519.2920883292338,0.1695324386226689,2735.638;5.993;2363.079;2720.377;1878.354;790.339;648.765;2787.515;595.884;247.283;2507.259;3568.104;54.871;1862.182;3037.714;2224.997;2587.525;1001.834;3443.353;2647.793;1980.484;474.135;1338.330;2493.418;1644.010;1561.179;2322.032;1783.305;2298.351;2150.678;2815.763;1824.782;3278.142;1107.907;236.509;1008.001;437.702;3070.875;221.795;2253.020;2067.980;2946.089;768.603;3112.277;1341.851;2667.591;994.676;3250.977;1190.117;629.376;1389.947;294.547;2902.639;553.338;1370.587;3477.535;3591.684;1717.746;3006.968;934.142;2214.466;3391.326;1917.807;2080.602;186.939;1346.259;223.941;1187.424;1198.980;2857.742;149.096;1566.902;1043.996;2339.629;1250.339;66.889;3129.461;2769.554;3118.512;1493.354;2233.583;1879.641;2134.813;965.585;1061.674;4.724;1117.332;808.102;1959.922;2044.320;1636.594;1027.369;247.710;3611.830;1167.827;1752.127;3582.157;1567.726;1144.828;1867.479,2019.975;3076.294;202.192;1579.840;2787.615;2669.059;2166.403;84.135;1247.880;1963.599;1047.398;1753.652;2374.507;559.937;166.431;1293.472;290.268;773.859;3280.737;1360.522;845.881;2579.942;423.157;2709.963;1650.611;2252.780;480.799;746.630;2303.898;200.720;930.343;1927.398;820.047;1381.263;3461.608;3393.126;2057.905;1965.200;-2.188;3591.781;2121.569;2910.446;1942.436;3196.666;2121.982;2547.560;475.725;1500.285;2463.827;353.916;1583.225;623.207;1865.879;3011.083;207.180;2834.128;2101.682;2065.073;738.445;1583.224;976.560;44.274;0.582;1573.003;2685.857;1935.981;1393.123;579.915;2931.565;2249.870;2893.683;3157.016;2198.274;2908.941;2301.061;156.931;2653.181;588.348;1644.579;1801.598;1760.137;3084.526;685.154;4.937;3152.528;2618.799;1675.683;1465.500;393.712;1183.594;341.843;2608.321;273.220;772.286;2062.004;1090.272;2420.309;2863.120;1159.368;263.899
16,26.529072046279907,15,-523.9068176504354,523.9068176504354,0.3166075746881799,2726.766;31.155;2383.182;2652.548;1849.073;737.960;627.332;2844.638;536.140;200.283;2561.745;3596.422;30.100;1885.180;3075.570;2204.751;2617.166;957.749;3476.794;2674.233;2006.824;500.404;1317.383;2445.557;1662.234;1613.681;2328.175;1772.303;2303.650;2147.834;2816.795;1830.454;3331.095;1061.557;208.734;990.647;410.738;3079.033;233.416;2193.499;2105.841;2888.592;716.501;3056.220;1334.017;2714.363;979.873;3298.601;1164.248;655.629;1396.814;265.555;2901.963;553.704;1348.244;3524.969;3581.428;1726.593;3022.283;945.928;2254.860;3471.989;1887.330;2136.854;171.236;1381.227;157.579;1218.069;1174.355;2869.317;122.160;1548.655;1053.256;2395.425;1253.604;-9.132;3085.874;2758.741;3164.247;1562.864;2206.412;1940.889;2097.385;964.476;1107.369;4.262;1090.060;795.305;1947.312;1984.153;1627.011;1071.454;296.392;3600.955;1154.082;1713.531;3576.801;1585.990;1155.993;1877.603,1985.070;3146.259;224.993;1603.407;2795.794;2643.237;2174.639;123.279;1203.516;1953.555;1063.886;1734.179;2341.333;582.794;159.070;1287.491;271.382;751.021;3281.529;1342.479;867.974;2616.955;459.545;2701.729;1601.066;2319.199;497.257;709.939;2263.317;184.022;904.881;1946.257;789.503;1323.631;3538.161;3458.418;2028.639;2004.119;9.782;3614.701;2129.226;2981.398;1961.381;3247.326;2134.619;2550.613;429.901;1486.861;2480.234;359.422;1594.672;616.385;1811.675;2984.299;188.441;2890.981;2080.202;2132.622;727.362;1585.266;1036.637;26.290;3.569;1538.403;2673.732;1901.650;1426.123;612.207;2916.617;2293.454;2930.762;3231.271;2191.586;2948.570;2303.131;144.035;2675.025;569.694;1687.413;1766.274;1759.998;3108.925;718.506;-14.124;3194.867;2623.747;1708.085;1458.256;424.823;1179.907;381.719;2682.852;287.268;796.947;2028.601;1017.723;2426.779;2887.964;1197.595;211.541
21,35.48335814476013,20,-529.2845243982388,529.2845243982388,0.2727390571421807,2757.118;31.454;2420.668;2674.962;1828.653;744.781;571.282;2832.341;487.874;134.206;2612.155;3591.546;11.327;1858.411;3094.184;2217.019;2660.605;973.151;3516.953;2649.672;2004.365;504.884;1257.868;2424.763;1666.925;1585.342;2286.966;1767.180;2299.553;2155.504;2813.946;1825.566;3338.399;1057.970;191.413;1042.514;398.422;3097.912;245.569;2188.098;2156.544;2932.055;737.500;3010.024;1334.634;2737.483;937.723;3333.183;1109.382;622.944;1392.450;261.638;2856.891;575.800;1379.398;3574.721;3592.995;1716.071;3066.679;933.101;2240.403;3542.747;1840.631;2155.227;199.612;1450.682;128.624;1277.137;1132.325;2880.763;50.793;1556.293;1065.720;2412.665;1216.801;-8.898;3074.004;2746.083;3185.109;1581.334;2177.859;2007.583;2113.087;941.365;1113.693;-0.442;1119.748;764.771;1967.513;1944.134;1607.590;1135.249;282.442;3605.890;1155.812;1686.879;3616.133;1570.105;1163.132;1899.358,2001.084;3202.390;199.834;1578.226;2759.402;2705.688;2196.213;53.852;1159.096;1918.498;1046.251;1712.842;2351.685;587.080;159.347;1333.660;259.589;794.894;3299.509;1306.744;890.358;2620.788;410.987;2725.367;1566.625;2337.502;449.327;737.192;2292.803;121.909;897.641;1996.582;783.459;1348.593;3584.817;3527.551;2008.298;2016.300;0.387;3601.144;2151.838;2965.244;1951.678;3295.355;2162.415;2521.292;450.761;1437.151;2490.591;396.823;1540.463;658.302;1792.508;2987.898;148.778;2923.694;2133.518;2136.266;708.648;1578.178;1078.258;26.460;0.474;1525.777;2690.863;1924.704;1426.201;597.941;2927.363;2295.123;2951.759;3263.429;2209.372;2977.222;2345.555;166.336;2696.372;589.888;1720.119;1710.348;1783.684;3100.273;730.146;5.987;3244.531;2626.559;1735.485;1468.120;394.840;1162.914;348.394;2672.981;241.274;836.061;1967.707;1077.629;2483.918;2928.240;1158.931;177.640
26,44.44251346588135,25,-532.9791205415436,532.9791205415436,0.24515163877200732,2752.221;25.595;2431.262;2667.424;1854.899;717.770;557.998;2835.895;453.226;65.931;2618.527;3614.230;33.637;1828.843;3159.525;2196.922;2695.179;925.675;3543.783;2690.328;2042.263;491.386;1302.562;2429.711;1680.233;1605.686;2313.247;1759.406;2320.230;2142.845;2825.047;1885.374;3345.521;1054.461;176.656;1059.723;364.872;3081.371;265.127;2238.250;2143.941;2944.989;782.641;3018.646;1341.718;2743.597;906.296;3373.639;1087.393;581.862;1402.402;261.963;2844.833;543.983;1373.840;3593.173;3595.295;1683.289;3110.714;897.278;2259.183;3574.644;1892.768;2173.222;247.913;1475.833;106.473;1277.279;1102.905;2837.353;-0.632;1589.484;1017.040;2393.920;1239.089;-6.704;3109.628;2762.027;3232.084;1557.014;2198.747;2014.853;2117.082;954.011;1054.855;-4.993;1136.858;731.454;1931.884;1875.931;1565.544;1130.617;239.067;3599.566;1117.830;1624.660;3600.281;1540.518;1101.127;1870.683,2008.567;3244.803;186.304;1579.850;2830.115;2674.532;2185.125;34.263;1132.703;1896.727;1006.274;1680.035;2371.738;601.304;146.110;1306.755;313.945;765.120;3301.547;1265.319;891.538;2576.719;403.442;2728.699;1552.735;2344.221;430.855;816.005;2331.612;73.967;913.970;2040.146;769.941;1330.478;3603.032;3532.838;2000.283;2025.371;8.929;3589.943;2121.035;2992.386;1908.346;3342.223;2224.772;2555.812;483.256;1396.219;2509.992;377.295;1498.109;698.099;1795.298;3035.727;96.701;2918.225;2132.448;2147.503;668.181;1621.501;1088.669;3.136;10.441;1468.404;2717.541;1901.668;1364.692;631.468;2927.608;2343.717;2942.308;3337.273;2175.825;3044.904;2351.532;130.850;2652.141;589.153;1721.466;1709.816;1770.963;3148.294;711.162;-4.631;3217.380;2636.485;1729.885;1465.664;401.552;1215.035;337.928;2722.812;259.689;873.535;1972.738;1081.008;2491.611;2901.131;1123.234;169.024
31,53.23188138008118,30,-535.8000547238203,535.8000547238203,0.4089654996935744,2765.475;40.642;2443.720;2719.331;1864.654;748.034;538.284;2837.298;425.252;31.368;2640.047;3594.780;-3.444;1845.466;3229.731;2222.606;2722.098;941.181;3576.875;2660.542;2012.637;457.362;1252.353;2485.017;1670.375;1642.320;2304.944;1746.623;2285.365;2124.403;2829.600;1935.314;3332.292;1013.066;162.052;1065.470;326.557;3125.021;236.874;2229.046;2171.466;2945.657;761.329;3020.827;1346.308;2752.057;887.020;3442.808;1084.442;622.649;1459.725;226.376;2862.302;549.734;1386.021;3590.281;3613.562;1611.046;3099.931;857.621;2327.393;3595.758;1846.514;2136.213;268.631;1510.174;65.795;1307.803;1099.225;2823.051;-17.355;1589.196;1012.171;2413.441;1235.656;5.839;3076.823;2768.868;3274.780;1586.626;2201.250;2032.988;2140.723;902.644;1091.896;1.222;1150.277;741.960;1951.759;1839.903;1515.252;1120.885;277.576;3598.888;1082.285;1596.434;3606.207;1548.828;1096.522;1889.575,1992.980;3251.281;117.960;1517.650;2781.355;2692.833;2222.507;9.270;1135.476;1825.150;1013.378;1693.871;2358.972;618.663;137.325;1295.188;288.029;738.931;3315.698;1271.252;949.872;2584.088;350.221;2741.382;1555.140;2383.218;427.480;790.879;2375.152;29.609;883.058;2058.266;801.118;1299.004;3595.342;3611.642;1990.458;2101.028;-13.175;3599.844;2139.643;2980.749;1853.840;3388.639;2196.526;2528.071;514.679;1343.004;2519.333;356.498;1435.552;683.635;1787.657;3032.770;53.949;2922.035;2129.941;2140.419;652.598;1614.786;1077.069;15.446;26.333;1485.614;2755.684;1888.286;1348.104;708.078;2967.689;2293.139;2989.351;3323.060;2185.331;3081.624;2391.290;100.535;2702.905;534.530;1746.225;1723.816;1724.170;3149.682;677.309;31.221;3232.647;2614.710;1796.278;1425.117;385.595;1217.969;345.368;2721.675;252.218;870.186;1993.860;1057.163;2503.044;2943.606;1132.721;193.071
36,62.09182381629944,35,-537.5907242716411,537.5907242716411,0.22681567916522924,2695.253;54.508;2454.871;2762.425;1888.972;691.633;580.343;2840.363;400.222;7.301;2592.938;3596.971;60.327;1816.643;3245.834;2258.669;2727.095;920.222;3546.965;2634.437;2051.701;414.689;1247.451;2523.308;1670.434;1706.400;2319.859;1739.999;2301.456;2137.868;2871.136;1918.072;3385.084;1020.054;128.308;1040.218;299.889;3137.543;216.382;2273.622;2199.114;2929.243;773.687;3014.981;1367.227;2751.288;848.766;3459.867;1058.007;634.334;1390.832;176.686;2907.494;557.056;1368.049;3605.164;3590.059;1562.147;3137.352;837.985;2351.091;3598.146;1826.672;2126.293;259.625;1512.814;-4.227;1288.947;1116.020;2864.695;-7.312;1588.783;984.011;2406.847;1280.102;0.287;3105.295;2780.745;3302.444;1586.988;2199.922;2049.216;2135.321;858.429;1055.348;-10.942;1196.869;682.660;1954.141;1830.131;1465.636;1176.910;303.844;3599.915;1048.558;1571.177;3584.770;1531.538;1124.650;1890.857,1997.717;3260.416;129.111;1523.238;2775.034;2666.315;2208.391;4.826;1160.295;1787.175;994.084;1715.609;2342.632;593.144;115.107;1309.492;282.122;707.189;3382.894;1334.921;888.289;2565.301;326.468;2751.939;1565.664;2414.463;407.963;816.849;2390.562;31.449;919.506;2055.943;753.582;1300.888;3599.377;3600.433;2009.021;2154.031;13.439;3591.858;2128.613;2984.031;1813.962;3412.804;2188.750;2512.923;473.000;1303.640;2569.655;356.151;1420.687;718.575;1762.414;3040.844;-2.283;2918.610;2117.986;2144.514;652.467;1599.695;1058.042;1.840;-6.056;1489.541;2797.933;1917.204;1319.519;756.449;2982.570;2290.056;3010.347;3358.385;2250.150;3137.679;2376.217;64.929;2728.334;569.529;1698.037;1725.590;1760.788;3166.564;704.113;2.209;3211.231;2586.027;1828.690;1382.902;366.604;1217.494;373.424;2741.892;239.422;855.262;2001.142;1084.912;2532.967;2982.084;1094.736;144.184
41,70.98803067207336,40,-540.2803014479753,540.2803014479753,0.320759762989613,2733.110;26.726;2420.567;2780.943;1913.864;679.303;604.256;2854.478;337.726;11.033;2586.977;3592.451;33.955;1854.178;3264.460;2222.896;2742.182;922.308;3594.397;2576.692;2081.936;365.886;1216.942;2555.574;1680.657;1775.724;2334.807;1701.572;2297.916;2153.544;2934.359;1922.574;3417.315;978.316;93.339;1057.136;291.268;3178.058;218.847;2247.476;2252.715;2975.640;723.263;2996.664;1376.961;2721.538;834.645;3442.510;1094.733;573.070;1403.700;194.456;2912.857;585.227;1317.930;3608.962;3606.167;1524.469;3162.332;880.822;2356.936;3590.401;1783.952;2135.661;246.206;1540.489;-4.064;1233.340;1099.508;2848.791;42.441;1554.178;984.946;2451.299;1202.776;0.898;3096.318;2743.396;3265.510;1590.451;2243.158;2029.308;2174.147;826.382;1040.513;5.675;1213.617;628.037;1961.392;1841.959;1471.605;1198.578;355.263;3599.047;973.718;1594.907;3599.212;1580.700;1152.048;1862.269,2010.660;3330.068;145.626;1510.408;2783.712;2643.333;2173.552;-4.045;1129.853;1786.586;977.607;1709.438;2339.833;591.805;133.041;1348.140;270.088;670.119;3408.853;1375.592;862.512;2541.245;272.255;2799.733;1540.632;2454.114;416.764;786.352;2422.642;-14.772;940.094;2074.969;741.076;1310.094;3591.924;3612.254;2020.659;2167.932;6.188;3594.289;2149.984;3030.794;1798.852;3457.831;2211.158;2530.475;515.736;1292.829;2604.936;370.201;1420.419;739.880;1754.389;3049.714;8.480;2920.820;2097.973;2112.857;588.568;1564.042;1045.616;5.525;4.728;1534.963;2806.511;1930.377;1366.065;811.140;3024.286;2297.959;3065.930;3421.551;2286.857;3140.710;2415.581;72.935;2738.676;612.740;1732.493;1764.395;1741.186;3165.111;704.243;9.437;3258.619;2630.993;1776.737;1342.492;348.922;1223.741;412.727;2783.981;244.638;878.687;1968.950;1051.082;2499.600;2949.244;1062.413;171.184
46,79.82623600959778,45,-541.8687277011593,541.8687277011593,0.27878913194955873,2767.221;27.184;2423.520;2750.268;1914.304;641.867;606.702;2880.246;302.664;13.817;2599.097;3588.499;10.002;1844.430;3269.416;2226.238;2729.702;906.849;3578.062;2596.503;2079.961;379.201;1214.154;2589.878;1723.745;1790.557;2358.669;1738.996;2295.509;2134.638;2971.046;1962.533;3421.209;956.637;45.062;1033.066;264.631;3205.748;222.787;2234.573;2234.926;3005.351;696.597;3027.660;1374.924;2722.654;808.134;3434.277;1058.589;547.679;1406.872;122.210;2916.807;616.031;1365.861;3595.525;3587.981;1476.913;3220.018;832.298;2371.332;3593.987;1818.264;2099.562;202.279;1566.270;36.084;1239.702;1074.912;2864.828;16.976;1574.060;993.640;2414.461;1208.212;-1.739;3153.977;2732.759;3225.289;1593.840;2266.541;2023.821;2199.355;782.191;1046.051;-2.370;1192.147;564.783;1960.822;1856.796;1403.768;1215.277;402.463;3605.143;977.211;1625.750;3598.613;1599.736;1114.614;1838.101,1947.399;3311.716;80.941;1510.792;2730.372;2636.732;2186.215;8.022;1091.683;1790.068;968.690;1740.790;2329.103;584.262;111.510;1337.089;252.338;731.174;3449.129;1347.373;858.780;2515.201;226.714;2767.671;1587.178;2450.390;405.936;787.723;2497.339;8.458;912.023;2139.238;773.523;1328.631;3600.675;3596.765;2000.184;2159.097;14.381;3610.105;2093.815;3036.241;1823.202;3473.434;2262.100;2491.289;500.633;1280.909;2642.188;415.812;1350.766;746.044;1715.079;3040.454;-9.871;2937.050;2118.339;2110.279;585.371;1586.821;1090.316;-4.606;-2.384;1546.166;2847.575;1923.133;1347.842;845.910;3034.424;2324.267;3065.057;3459.620;2261.102;3168.499;2459.425;92.785;2789.713;617.884;1750.658;1765.097;1754.182;3154.067;649.354;-11.425;3285.189;2644.974;1735.448;1315.841;406.334;1242.355;444.196;2794.983;229.765;924.233;1923.040;1023.256;2501.497;3020.538;1059.481;245.640
