eval,time_s,iter,obj,aep,rms_viol,x,y
1,0.0,0,-480.5382187557035,480.5382187557035,5.742124492630843,1569.582;93.334;1978.785;1567.161;1513.324;1189.205;736.735;2229.375;1078.757;960.578;2236.082;1904.912;484.488;1848.881;663.984;2827.207;3074.311;1779.253;3047.621;286.724;1818.886;235.031;1541.240;347.511;457.776;2148.283;813.643;385.004;793.102;1259.375;1684.035;726.276;2305.464;1739.051;1818.852;1392.814;2857.095;2088.015;584.275;2522.708;3472.384;1800.030;3202.272;1229.809;2041.719;1539.165;1572.290;2795.613;1928.175;3433.472;1959.149;295.542;1318.833;3063.062;1462.590;97.929;889.838;241.720;3577.867;3494.089;2880.930;2166.542;2753.855;609.212;1054.884;1886.641;1283.847;164.444;3539.352;1588.878;1814.402;1164.749;935.081;1392.804;2995.261;2652.289;1365.158;46.862;2870.658;969.800;2097.666;91.983;2383.927;1395.084;1789.466;1493.661;1263.139;1983.520;3502.478;405.994;1127.731;150.472;2658.239;2367.045;772.689;1500.312;2317.831;2381.333;613.718;3173.948,2800.829;482.235;3128.100;2695.600;2874.908;1956.043;795.016;3306.451;2131.504;1246.456;949.603;3290.096;1511.048;1944.689;2190.392;2974.499;2244.827;636.164;2128.526;1761.358;1972.468;2518.274;884.920;671.858;398.099;986.613;36.900;2265.695;1062.620;674.232;343.037;1021.521;773.728;1028.173;1697.075;1978.189;3042.407;3558.635;175.925;835.626;2315.921;581.280;3132.525;782.649;2670.318;2350.874;2875.988;112.491;826.467;2536.659;315.225;110.122;1285.686;2123.215;188.002;236.389;156.604;1422.543;2406.337;712.898;3154.559;1556.601;2230.709;1045.536;2214.916;3433.176;1612.853;745.379;1531.322;1600.467;1827.423;1892.640;152.745;591.909;1620.818;2548.696;2799.316;2797.571;1810.004;3444.291;1194.745;1733.249;2694.146;3088.222;1492.056;3055.264;1600.455;2576.690;30.414;90.725;3385.622;367.697;2383.084;1019.731;723.032;1398.003;3333.246;2052.987;3300.173;2528.151
6,8.93701958656311,5,-506.0906961842214,506.0906961842214,0.4412477792563093,1636.277;43.682;1965.812;1556.799;1465.291;1237.273;669.642;2199.988;1104.418;1015.483;2251.265;1928.900;504.015;1917.624;659.688;2758.264;3091.412;1736.638;2968.106;270.203;1749.402;266.875;1530.098;363.320;528.739;2095.963;769.143;330.508;858.478;1240.616;1629.758;751.569;2313.563;1721.251;1819.445;1427.704;2930.157;2129.526;582.692;2575.456;3431.009;1851.150;3280.531;1182.684;2081.991;1513.713;1641.308;2769.461;1950.197;3383.098;1941.067;250.750;1368.264;3144.189;1490.515;56.248;820.209;174.842;3610.036;3489.205;2896.351;2213.137;2724.872;559.442;998.700;1855.916;1339.237;108.939;3590.743;1603.938;1773.433;1122.302;1004.868;1416.865;2960.088;2593.429;1296.807;42.086;2844.917;889.094;2174.264;87.146;2398.927;1359.384;1816.204;1539.432;1202.332;1961.593;3567.329;417.022;1169.379;174.804;2688.425;2413.399;793.304;1465.576;2354.322;2376.421;568.039;3130.172,2764.578;528.454;3092.529;2615.377;2870.310;2003.409;821.760;3277.654;2099.517;1206.249;884.378;3270.514;1486.693;1949.298;2175.803;2908.656;2284.348;687.534;2072.045;1837.510;2033.871;2561.832;888.515;625.800;442.567;1050.701;-16.628;2201.117;1133.389;646.872;299.052;974.745;699.203;1031.845;1645.011;1915.742;3025.230;3620.957;175.263;819.939;2280.202;524.682;3166.035;822.472;2711.155;2384.461;2943.487;58.064;786.652;2569.087;272.617;166.846;1210.264;2095.823;177.596;191.156;156.953;1439.781;2412.919;717.856;3213.309;1590.105;2165.575;1078.092;2271.662;3449.822;1656.670;804.768;1505.337;1579.130;1811.516;1849.570;218.677;554.034;1563.761;2535.851;2788.629;2829.529;1813.050;3512.613;1239.147;1690.211;2737.386;3148.427;1475.730;3050.709;1546.542;2540.073;-4.528;33.299;3377.241;355.183;2372.284;1045.992;671.655;1428.379;3387.627;2094.699;3289.618;2573.549
11,18.041136264801025,10,-512.441228502378,512.441228502378,0.231024293232702,1649.051;47.438;2010.092;1586.805;1431.499;1232.129;634.177;2220.938;1058.252;1014.317;2205.469;1892.898;452.735;1938.353;649.563;2750.830;3051.485;1770.055;2972.369;242.180;1698.500;213.195;1476.597;397.632;520.991;2109.588;789.257;346.900;852.587;1271.515;1662.599;785.542;2384.965;1739.539;1861.144;1440.661;2978.566;2089.630;616.032;2563.633;3458.042;1850.257;3316.049;1160.958;2106.160;1552.992;1669.736;2796.203;1929.505;3356.154;2001.020;274.030;1343.138;3174.441;1452.637;-0.312;832.395;177.932;3609.070;3501.027;2831.402;2250.908;2711.889;515.368;1007.845;1837.491;1385.726;74.868;3599.555;1625.013;1762.479;1068.920;1015.923;1460.276;2997.726;2570.874;1247.270;58.402;2885.461;825.471;2181.661;49.476;2422.779;1333.009;1830.705;1505.283;1171.196;1955.806;3605.723;394.132;1215.217;168.869;2687.205;2469.867;756.859;1450.254;2409.085;2382.244;508.889;3124.589,2791.779;545.105;3113.760;2581.076;2829.417;2012.644;851.654;3352.789;2087.601;1242.382;868.291;3286.063;1482.639;1971.881;2201.161;2900.241;2294.175;724.049;2032.404;1856.170;2007.278;2516.979;898.767;622.175;423.996;1056.818;-9.879;2169.828;1143.180;629.389;263.246;982.862;642.641;1081.946;1657.592;1917.140;3034.285;3575.662;215.642;814.882;2254.658;464.035;3240.634;833.236;2715.575;2393.140;2942.832;35.106;803.294;2542.104;265.414;182.510;1228.204;2139.028;155.891;166.223;173.061;1444.852;2407.105;660.648;3241.976;1598.281;2162.605;1063.788;2306.219;3480.218;1665.375;854.836;1483.364;1551.552;1832.254;1840.590;238.684;528.803;1540.993;2541.878;2761.889;2865.516;1757.695;3536.725;1261.995;1707.072;2758.878;3160.514;1438.820;3082.988;1564.288;2562.382;8.791;-0.063;3438.978;346.370;2359.859;1110.893;625.928;1446.296;3429.865;2038.442;3307.160;2616.463
16,27.047362327575684,15,-518.7858563445994,518.7858563445994,0.20085000068130107,1679.630;12.685;2025.282;1515.135;1447.130;1262.967;590.186;2226.059;1012.690;1020.603;2238.089;1933.673;490.216;1905.502;598.779;2738.766;3045.342;1753.433;3018.277;257.973;1684.300;168.994;1475.389;416.737;512.092;2164.286;807.728;309.625;884.183;1281.166;1724.837;750.419;2402.748;1786.255;1861.156;1410.322;3040.134;2087.162;655.322;2623.450;3488.360;1878.695;3347.985;1157.326;2093.226;1536.238;1681.640;2815.732;1936.331;3380.751;2024.954;304.136;1330.755;3168.251;1451.925;-10.043;805.424;164.652;3599.212;3515.197;2872.776;2266.853;2702.790;460.732;1007.390;1763.427;1436.465;47.116;3566.603;1583.414;1784.002;1027.342;1038.918;1448.291;3017.157;2560.191;1230.330;1.421;2875.734;746.408;2176.928;14.482;2434.160;1274.508;1876.600;1448.057;1171.515;2005.536;3573.377;432.387;1219.310;111.612;2687.408;2459.086;756.730;1466.219;2462.351;2341.488;554.704;3102.002,2776.651;543.325;3099.313;2574.150;2798.898;2015.543;836.361;3363.954;2059.383;1256.211;832.655;3308.166;1537.664;2038.705;2155.720;2879.509;2300.040;700.119;1968.276;1889.360;2005.489;2538.791;896.397;618.248;442.127;1051.963;-5.671;2226.376;1144.276;657.906;242.610;997.584;579.255;1109.342;1658.551;1965.493;3020.911;3570.039;190.812;834.447;2222.866;487.310;3258.222;827.957;2727.642;2402.854;2957.697;1.379;817.817;2568.882;212.248;167.938;1204.443;2113.719;121.403;122.282;219.514;1409.762;2401.899;645.209;3321.540;1639.944;2182.010;1066.957;2364.073;3527.573;1701.244;932.777;1428.793;1552.411;1826.057;1828.950;211.722;494.457;1494.336;2563.067;2759.254;2858.030;1745.101;3556.788;1305.781;1667.881;2775.619;3220.739;1458.888;3086.057;1562.307;2513.573;7.669;24.638;3473.595;360.603;2371.635;1116.453;629.474;1369.710;3493.358;2031.409;3252.519;2617.704
21,36.176274061203,20,-523.7837345214753,523.7837345214753,0.3107328106633545,1658.367;-3.122;2029.008;1457.699;1400.089;1222.185;585.247;2231.316;1009.751;1019.742;2267.788;1912.667;483.066;1921.722;538.017;2763.589;3058.294;1789.952;3062.903;259.700;1694.233;175.808;1496.574;407.238;505.910;2154.606;804.341;286.855;877.670;1285.838;1748.517;758.996;2438.498;1801.366;1875.208;1445.167;3042.500;2099.726;646.468;2691.197;3445.319;1883.513;3422.456;1173.437;2103.768;1578.836;1748.108;2886.440;1918.843;3436.361;2071.594;292.357;1372.345;3214.056;1467.469;8.807;824.361;118.551;3607.501;3567.516;2896.919;2263.588;2653.010;426.673;1008.533;1752.053;1441.602;30.975;3577.183;1534.202;1790.724;972.832;1060.542;1437.301;3020.039;2519.990;1190.119;4.815;2872.530;711.774;2210.908;21.444;2443.132;1306.516;1864.563;1435.164;1183.229;1981.598;3559.929;387.794;1191.026;117.720;2689.182;2518.828;727.317;1426.396;2484.385;2389.592;529.163;3045.442,2810.038;581.964;3115.624;2529.956;2730.909;2024.557;844.474;3366.006;2069.764;1273.547;800.974;3315.545;1530.917;2053.728;2173.900;2908.688;2327.085;643.986;1919.209;1919.511;2029.048;2586.500;939.844;574.884;405.409;1032.676;-8.038;2246.149;1158.407;670.985;242.510;977.083;582.385;1125.750;1666.093;1935.058;3069.917;3606.899;213.318;877.773;2220.526;466.207;3285.808;846.090;2738.695;2374.320;2946.017;-2.393;818.076;2643.098;172.784;167.967;1169.337;2061.929;61.017;91.614;204.100;1422.617;2387.050;658.566;3361.189;1623.150;2176.380;1075.859;2355.628;3541.937;1695.262;971.628;1436.094;1504.089;1860.300;1831.970;269.431;442.617;1475.625;2588.232;2798.160;2885.194;1712.691;3595.857;1352.552;1631.589;2777.164;3273.688;1446.959;3084.212;1564.484;2485.615;3.753;-17.426;3493.907;396.514;2366.061;1129.487;638.875;1350.091;3504.700;2018.641;3237.247;2577.146
26,45.31130909919739,25,-526.7583525014325,526.7583525014325,0.35952533640274775,1640.213;12.082;2032.238;1467.335;1400.887;1201.673;577.107;2275.023;974.621;1014.862;2231.947;1852.516;452.203;1951.981;542.689;2796.352;3073.991;1751.030;3072.991;224.923;1716.698;181.522;1506.403;358.697;511.353;2217.246;848.155;238.079;891.970;1305.895;1720.207;720.519;2476.068;1856.553;1885.492;1425.333;3084.115;2090.975;657.557;2715.812;3454.683;1918.970;3469.840;1135.865;2102.759;1578.554;1778.132;2893.458;1913.040;3484.806;2138.755;302.288;1347.727;3205.285;1445.457;-5.444;833.362;114.688;3593.946;3597.312;2883.168;2267.268;2671.368;410.678;984.162;1733.861;1415.330;25.235;3599.091;1561.687;1778.915;987.469;1091.455;1465.677;3066.075;2484.818;1174.502;7.782;2860.303;714.711;2267.432;8.723;2475.529;1277.211;1856.780;1403.498;1214.985;2001.177;3588.214;437.493;1147.966;108.344;2658.174;2496.795;720.730;1414.873;2495.047;2414.097;478.429;3044.470,2821.346;570.983;3121.321;2522.564;2714.777;2011.004;819.994;3354.202;2071.550;1315.297;825.696;3346.158;1548.207;2008.140;2166.977;2951.534;2334.987;623.217;1865.768;1952.425;2099.434;2631.424;936.559;587.560;428.846;1007.440;2.657;2282.073;1146.245;637.853;210.086;975.255;584.791;1140.458;1708.818;1924.376;3071.592;3616.957;248.062;831.799;2205.817;435.585;3295.257;839.232;2761.995;2352.556;2948.287;-1.764;803.694;2648.181;136.558;202.745;1165.604;2013.659;23.130;39.380;152.655;1417.438;2369.111;626.916;3422.906;1627.065;2184.983;1086.315;2360.653;3543.754;1700.251;953.860;1462.004;1502.957;1829.144;1807.977;315.011;442.595;1427.068;2603.402;2794.703;2890.377;1674.868;3614.809;1364.259;1677.466;2812.311;3310.856;1447.939;3091.082;1556.208;2467.606;10.863;-5.208;3514.210;361.723;2387.223;1150.391;635.796;1321.839;3540.862;2036.123;3295.823;2599.593
31,54.26035022735596,30,-528.9031866600109,528.9031866600109,0.33371524821281345,1611.960;6.901;2009.470;1428.755;1407.421;1183.368;571.053;2295.456;898.832;949.222;2210.708;1880.248;417.939;1968.430;529.164;2782.721;3030.350;1700.902;3043.026;224.571;1763.056;238.249;1477.493;369.269;539.167;2269.762;872.718;174.022;919.418;1307.367;1755.037;723.277;2552.303;1878.038;1906.229;1420.182;3150.431;2103.897;675.949;2728.054;3506.078;1933.865;3532.871;1138.415;2148.223;1584.918;1787.592;2899.856;1917.581;3462.832;2194.210;261.234;1294.185;3258.595;1491.089;-1.435;801.201;101.763;3591.242;3586.289;2892.344;2337.787;2669.677;357.450;991.592;1746.791;1408.729;-13.049;3594.324;1601.747;1766.575;1022.966;1140.188;1486.240;3049.596;2427.628;1120.273;-0.673;2930.157;665.449;2248.605;5.513;2498.987;1257.330;1869.729;1393.838;1162.410;1966.486;3600.544;432.714;1124.399;106.627;2644.483;2509.539;755.504;1442.515;2545.090;2439.077;476.625;3058.851,2851.914;597.077;3140.811;2530.829;2727.277;2062.373;804.926;3358.496;2109.906;1375.504;787.825;3321.715;1539.219;1982.431;2155.346;3022.527;2337.304;619.796;1889.375;1880.214;2138.332;2644.641;898.730;580.532;388.203;1005.585;-15.086;2301.875;1104.213;567.480;206.735;1027.752;534.519;1166.817;1680.997;1885.878;3082.528;3598.983;310.935;876.366;2195.409;441.402;3315.204;854.310;2755.167;2350.143;2961.663;13.837;798.783;2683.517;63.645;202.480;1147.380;1995.306;-8.968;29.088;151.470;1398.724;2404.796;590.605;3404.699;1617.597;2153.824;1091.539;2360.709;3582.589;1692.384;943.972;1434.238;1549.162;1843.542;1743.681;278.656;451.081;1365.813;2543.609;2740.725;2904.210;1667.437;3587.127;1396.900;1716.403;2863.405;3343.093;1432.650;3122.772;1530.803;2472.182;-6.733;-5.250;3535.692;395.223;2415.160;1148.551;624.467;1307.502;3574.057;2045.709;3252.481;2637.441
36,63.41430377960205,35,-532.1799246989729,532.1799246989729,0.18710191335852314,1634.142;7.665;1998.295;1428.125;1369.776;1205.606;535.745;2273.444;882.938;920.085;2238.822;1868.941;364.647;1935.001;472.720;2819.498;3067.432;1694.966;3082.333;180.539;1761.154;182.010;1481.466;305.770;517.732;2272.507;891.814;183.015;916.980;1311.659;1762.244;713.428;2526.738;1924.046;1890.812;1392.525;3140.288;2149.423;691.323;2766.047;3512.945;1985.435;3608.457;1092.164;2176.154;1551.605;1833.595;2925.074;1919.141;3486.668;2243.985;269.803;1289.205;3290.965;1517.262;40.817;805.468;90.957;3604.919;3591.696;2927.556;2388.062;2657.938;331.159;1037.229;1766.223;1446.765;9.173;3590.485;1640.783;1780.871;988.803;1103.874;1491.508;3022.550;2445.726;1053.036;13.192;2892.074;710.752;2291.274;0.892;2467.446;1248.450;1857.819;1354.505;1147.815;1911.115;3596.268;407.890;1127.563;39.360;2697.460;2577.671;700.364;1470.850;2567.040;2380.879;404.581;3083.425,2824.178;618.250;3088.802;2557.572;2772.488;2090.404;821.348;3396.224;2078.786;1358.193;751.651;3351.536;1525.882;1965.741;2146.300;3011.796;2325.216;613.315;1854.687;1929.655;2124.328;2658.998;890.174;657.148;433.637;1013.078;-6.650;2351.143;1113.816;568.056;218.285;1025.053;545.418;1227.476;1613.075;1896.555;3117.547;3604.514;301.331;810.742;2163.791;453.810;3350.886;834.556;2753.704;2321.546;2973.285;10.730;805.576;2685.617;-3.955;209.113;1135.904;1980.555;-0.912;6.698;144.309;1445.924;2406.539;592.074;3477.946;1636.788;2128.668;1097.770;2387.506;3589.597;1708.509;920.754;1392.839;1606.783;1867.207;1806.245;318.332;411.023;1318.466;2567.673;2740.072;2936.161;1725.053;3586.954;1388.883;1729.963;2890.579;3352.808;1406.527;3142.270;1533.227;2491.492;27.397;3.923;3589.261;385.410;2397.714;1111.327;578.899;1255.863;3546.682;2108.410;3304.997;2630.485
41,72.45262050628662,40,-534.7174916203769,534.7174916203769,0.4144557718073053,1627.478;-9.679;2009.720;1407.355;1336.228;1213.285;514.382;2314.271;915.735;893.729;2259.664;1832.917;371.153;1949.975;465.138;2839.040;3062.692;1724.722;3101.819;177.067;1728.132;182.449;1515.924;275.294;529.033;2246.727;918.123;164.665;927.571;1311.796;1781.044;711.393;2501.473;1918.539;1905.117;1364.052;3214.658;2162.813;676.736;2840.500;3540.982;2051.830;3601.565;1122.946;2192.389;1547.759;1837.547;2893.792;1939.492;3506.055;2270.181;251.622;1296.042;3320.634;1491.606;0.173;785.926;43.225;3597.623;3593.699;2907.972;2408.166;2685.970;330.166;964.214;1747.348;1472.727;-16.131;3597.581;1579.031;1771.515;928.481;1060.031;1462.168;3034.925;2443.579;1047.863;-6.015;2873.741;749.060;2342.088;-8.975;2468.570;1197.482;1885.853;1360.115;1138.500;1901.707;3593.650;411.165;1165.116;13.596;2688.815;2626.266;762.961;1513.231;2579.442;2386.853;334.960;3112.235,2864.477;613.214;3100.532;2571.690;2810.342;2017.935;832.540;3381.383;2150.861;1371.311;714.478;3376.168;1516.362;2001.002;2123.094;2960.107;2394.661;633.881;1843.653;1937.159;2153.639;2652.740;891.293;644.482;432.968;1010.585;0.674;2389.353;1124.234;553.511;194.325;984.752;568.460;1180.776;1608.687;1896.460;3161.838;3585.241;276.225;756.511;2135.625;393.574;3409.700;817.692;2736.699;2306.247;2979.719;13.837;748.633;2707.741;-1.435;170.252;1126.168;1978.280;5.240;15.758;167.234;1474.206;2410.059;549.778;3467.821;1663.763;2061.890;1126.008;2413.741;3581.248;1730.656;939.605;1375.692;1572.740;1884.811;1824.282;311.517;433.930;1348.525;2585.361;2749.327;2989.465;1731.002;3579.670;1391.713;1768.604;2903.243;3324.785;1409.885;3195.303;1511.665;2496.395;16.366;0.219;3593.176;417.067;2363.160;1094.368;588.378;1237.661;3618.962;2187.940;3353.100;2675.699
46,81.55321764945984,45,-537.2965774316992,537.2965774316992,0.391340923789997,1584.118;-1.894;1986.351;1463.871;1355.457;1218.641;479.188;2314.518;926.357;892.786;2307.804;1848.160;348.931;1912.632;394.095;2863.747;3115.027;1743.342;3073.739;197.473;1713.668;159.548;1526.571;330.200;507.329;2295.066;961.706;178.837;907.463;1316.624;1778.865;676.122;2504.583;1962.378;1914.161;1339.879;3172.388;2183.663;658.871;2891.410;3592.541;2107.069;3599.515;1110.312;2172.716;1586.020;1847.211;2903.522;1938.003;3495.690;2258.133;251.381;1293.452;3329.539;1503.987;-4.463;784.030;18.872;3596.163;3599.745;2874.472;2349.084;2737.630;312.215;937.230;1765.680;1466.282;1.167;3605.633;1578.630;1737.715;925.363;1075.528;1488.498;3060.856;2416.442;973.242;-6.323;2886.736;728.538;2343.684;-3.156;2471.962;1181.895;1853.523;1315.597;1130.260;1939.789;3596.914;459.881;1151.173;-6.702;2703.113;2702.072;755.040;1521.032;2622.101;2371.159;333.473;3100.082,2883.224;630.942;3125.576;2541.447;2784.716;2027.208;823.405;3356.398;2212.353;1413.485;748.336;3402.247;1505.070;1986.407;2120.242;2973.071;2443.107;623.619;1803.816;1911.061;2177.274;2709.569;888.532;645.952;451.195;973.342;-5.836;2400.685;1097.103;594.342;173.688;965.132;537.095;1204.767;1603.338;1860.198;3194.986;3612.675;278.429;755.787;2084.697;342.798;3445.769;832.009;2758.655;2320.546;2978.669;-3.937;744.196;2693.430;8.591;166.362;1115.953;1967.026;2.729;18.383;147.317;1500.595;2429.897;537.585;3428.684;1654.404;2069.275;1125.729;2488.554;3607.167;1737.635;949.553;1375.844;1584.355;1865.903;1855.218;336.957;387.815;1347.944;2583.117;2790.674;3065.291;1714.423;3590.951;1393.825;1803.931;2931.767;3358.888;1383.376;3155.761;1533.041;2559.331;-4.390;-18.505;3595.132;395.428;2349.230;1106.526;603.108;1224.392;3588.508;2155.584;3312.281;2703.323
