trial_id,run_id,seed,tier,lam,horizon_years,t_start_iso,t_end_iso,dt_climate_s,dt_layout_s,dt_bridge_s,dt_aep_total_s,dt_total_s,n_farms_committed,n_arrivals_attempted,n_new_farms_placed,n_turbines_total,delivered_mw_total,climate_mean_speed,climate_dominant_sector,climate_dominant_sector_freq
mc_v2_20260811_low_000025,mc_v2_20260811_low/task_0005,25,low,0.5,25.0,2026-08-11T05:12:42.683,2026-08-11T05:17:56.914,0.01,9.18,0.02,305.02,314.23,13,14,5,1223,3551.0,9.377,8,0.1496
mc_v2_20260811_low_000026,mc_v2_20260811_low/task_0005,26,low,0.5,25.0,2026-08-11T05:17:56.918,2026-08-11T05:20:10.661,0.01,11.38,0.0,122.35,133.74,13,14,2,1131,2366.0,8.262,8,0.1589
mc_v2_20260811_low_000027,mc_v2_20260811_low/task_0005,27,low,0.5,25.0,2026-08-11T05:20:10.662,2026-08-11T05:23:12.842,0.01,5.65,0.0,176.52,182.18,13,10,3,1145,1174.0,9.468,7,0.1641
mc_v2_20260811_low_000028,mc_v2_20260811_low/task_0005,28,low,0.5,25.0,2026-08-11T05:23:12.842,2026-08-11T05:29:39.058,0.01,3.31,0.0,382.89,386.22,13,12,8,1177,3979.0,8.996,7,0.1501
mc_v2_20260811_low_000029,mc_v2_20260811_low/task_0005,29,low,0.5,25.0,2026-08-11T05:29:39.058,2026-08-11T05:33:49.601,0.01,11.35,0.0,239.18,250.54,13,13,4,1218,3306.8,9.109,7,0.1525
