trial_id,run_id,seed,wake_model,dt_aep_s,isolated_aep_gwh,real_neighbors_aep_gwh,real_neighbors_loss_pct,full_cluster_aep_gwh,full_cluster_loss_pct
mc_20260807_0627_medium_000030,mc_20260807_0627_medium/task_0006,30,Nygaard_TurboGaussian,16.76,3486.98105413868,3427.3981702767546,1.709,3038.201121240813,12.87
mc_20260807_0627_medium_000030,mc_20260807_0627_medium/task_0006,30,SuperGaussian,3.86,3538.372341321712,3534.0465909122595,0.122,3184.972386134271,9.988
mc_20260807_0627_medium_000031,mc_20260807_0627_medium/task_0006,31,Nygaard_TurboGaussian,7.0,3304.7024137411695,3246.672808045315,1.756,2921.4769027925477,11.596
mc_20260807_0627_medium_000031,mc_20260807_0627_medium/task_0006,31,SuperGaussian,1.95,3356.856038577885,3352.592838263604,0.127,3066.0612003414126,8.663
mc_20260807_0627_medium_000032,mc_20260807_0627_medium/task_0006,32,Nygaard_TurboGaussian,16.03,3389.785768398916,3317.110554291311,2.144,2977.2823606450443,12.169
mc_20260807_0627_medium_000032,mc_20260807_0627_medium/task_0006,32,SuperGaussian,3.37,3443.34185615724,3438.124179703594,0.152,3147.712193174364,8.586
mc_20260807_0627_medium_000033,mc_20260807_0627_medium/task_0006,33,Nygaard_TurboGaussian,12.99,3151.9649361056095,3089.071653635685,1.995,2625.9740295751226,16.688
mc_20260807_0627_medium_000033,mc_20260807_0627_medium/task_0006,33,SuperGaussian,2.96,3206.4920727160625,3201.9545899420627,0.142,2821.531923582944,12.006
mc_20260807_0627_medium_000034,mc_20260807_0627_medium/task_0006,34,Nygaard_TurboGaussian,15.76,3015.6765617012406,2957.686901643756,1.923,2547.699242232232,15.518
mc_20260807_0627_medium_000034,mc_20260807_0627_medium/task_0006,34,SuperGaussian,3.44,3068.970165288336,3064.768578670215,0.137,2680.9173123069527,12.644
