trial_id,run_id,seed,tier,wake_model,segment_idx,start_year,end_year,duration_years,n_active_new_farms,isolated_aep_gwh,real_neighbors_aep_gwh,full_cluster_aep_gwh,full_cluster_loss_pct
mc_v2_20260811_medium_000075,mc_v2_20260811_medium/task_0015,75,medium,Nygaard_TurboGaussian,0,0.0,0.403,0.403,0,8163.296982410244,7266.07661089266,7266.07661089266,10.991
mc_v2_20260811_medium_000075,mc_v2_20260811_medium/task_0015,75,medium,Nygaard_TurboGaussian,1,0.403,5.686,5.284,1,8163.296982410244,7266.07661089266,7264.233480624038,11.013
mc_v2_20260811_medium_000075,mc_v2_20260811_medium/task_0015,75,medium,Nygaard_TurboGaussian,2,5.686,6.079,0.393,2,8163.296982410244,7266.07661089266,7264.044485657278,11.016
mc_v2_20260811_medium_000075,mc_v2_20260811_medium/task_0015,75,medium,Nygaard_TurboGaussian,3,6.079,7.363,1.284,3,8163.296982410244,7266.07661089266,7260.42074448052,11.06
mc_v2_20260811_medium_000075,mc_v2_20260811_medium/task_0015,75,medium,Nygaard_TurboGaussian,4,7.363,7.432,0.069,4,8163.296982410244,7266.07661089266,7259.805331971293,11.068
mc_v2_20260811_medium_000075,mc_v2_20260811_medium/task_0015,75,medium,Nygaard_TurboGaussian,5,7.432,13.477,6.045,5,8163.296982410244,7266.07661089266,7258.357459355029,11.085
mc_v2_20260811_medium_000075,mc_v2_20260811_medium/task_0015,75,medium,Nygaard_TurboGaussian,6,13.477,13.822,0.344,6,8163.296982410244,7266.07661089266,7251.790577410597,11.166
mc_v2_20260811_medium_000075,mc_v2_20260811_medium/task_0015,75,medium,Nygaard_TurboGaussian,7,13.822,18.892,5.07,7,8163.296982410244,7266.07661089266,7251.21975009489,11.173
mc_v2_20260811_medium_000075,mc_v2_20260811_medium/task_0015,75,medium,Nygaard_TurboGaussian,8,18.892,20.369,1.477,8,8163.296982410244,7266.07661089266,7251.211485096945,11.173
mc_v2_20260811_medium_000075,mc_v2_20260811_medium/task_0015,75,medium,Nygaard_TurboGaussian,9,20.369,22.736,2.367,9,8163.296982410244,7266.07661089266,7251.180166996104,11.173
mc_v2_20260811_medium_000075,mc_v2_20260811_medium/task_0015,75,medium,Nygaard_TurboGaussian,10,22.736,25.0,2.264,10,8163.296982410244,7266.07661089266,7251.179113433796,11.173
mc_v2_20260811_medium_000075,mc_v2_20260811_medium/task_0015,75,medium,SuperGaussian,0,0.0,0.403,0.403,0,8461.507499009205,7650.259826903893,7650.259826903893,9.588
mc_v2_20260811_medium_000075,mc_v2_20260811_medium/task_0015,75,medium,SuperGaussian,1,0.403,5.686,5.284,1,8461.507499009205,7650.259826903893,7651.022388559661,9.578
mc_v2_20260811_medium_000075,mc_v2_20260811_medium/task_0015,75,medium,SuperGaussian,2,5.686,6.079,0.393,2,8461.507499009205,7650.259826903893,7650.676411179183,9.583
mc_v2_20260811_medium_000075,mc_v2_20260811_medium/task_0015,75,medium,SuperGaussian,3,6.079,7.363,1.284,3,8461.507499009205,7650.259826903893,7647.629340831025,9.619
mc_v2_20260811_medium_000075,mc_v2_20260811_medium/task_0015,75,medium,SuperGaussian,4,7.363,7.432,0.069,4,8461.507499009205,7650.259826903893,7647.014723645366,9.626
mc_v2_20260811_medium_000075,mc_v2_20260811_medium/task_0015,75,medium,SuperGaussian,5,7.432,13.477,6.045,5,8461.507499009205,7650.259826903893,7642.989454335405,9.673
mc_v2_20260811_medium_000075,mc_v2_20260811_medium/task_0015,75,medium,SuperGaussian,6,13.477,13.822,0.344,6,8461.507499009205,7650.259826903893,7638.609039417966,9.725
mc_v2_20260811_medium_000075,mc_v2_20260811_medium/task_0015,75,medium,SuperGaussian,7,13.822,18.892,5.07,7,8461.507499009205,7650.259826903893,7638.120800249362,9.731
mc_v2_20260811_medium_000075,mc_v2_20260811_medium/task_0015,75,medium,SuperGaussian,8,18.892,20.369,1.477,8,8461.507499009205,7650.259826903893,7638.051819890295,9.732
mc_v2_20260811_medium_000075,mc_v2_20260811_medium/task_0015,75,medium,SuperGaussian,9,20.369,22.736,2.367,9,8461.507499009205,7650.259826903893,7638.056084082293,9.732
mc_v2_20260811_medium_000075,mc_v2_20260811_medium/task_0015,75,medium,SuperGaussian,10,22.736,25.0,2.264,10,8461.507499009205,7650.259826903893,7637.984303196499,9.733
