trial_id,run_id,seed,tier,wake_model,isolated_aep_gwh,real_neighbors_aep_gwh,real_neighbors_loss_pct,time_weighted_aep_gwh,time_weighted_loss_pct,n_segments
mc_v2_20260811_high_000090,mc_v2_20260811_high/task_0018,90,high,Nygaard_TurboGaussian,8342.796419047114,7389.164853611599,11.431,7295.51,12.553,18
mc_v2_20260811_high_000090,mc_v2_20260811_high/task_0018,90,high,SuperGaussian,8573.226094671323,7701.331306097816,10.17,7610.97,11.224,18
mc_v2_20260811_high_000090,mc_v2_20260811_high/task_0018,90,high,Bastankhah_PorteAgel_2014,9003.3496221869,8443.847018469014,6.214,8387.61,6.839,18
mc_v2_20260811_high_000091,mc_v2_20260811_high/task_0018,91,high,Nygaard_TurboGaussian,8512.030807456214,7679.3935790679925,9.782,7654.1,10.079,11
mc_v2_20260811_high_000091,mc_v2_20260811_high/task_0018,91,high,SuperGaussian,8812.290023415848,7969.032867006367,9.569,7942.55,9.87,11
mc_v2_20260811_high_000091,mc_v2_20260811_high/task_0018,91,high,Bastankhah_PorteAgel_2014,9302.650813152213,8740.924392417137,6.038,8722.78,6.233,11
mc_v2_20260811_high_000092,mc_v2_20260811_high/task_0018,92,high,Nygaard_TurboGaussian,7606.677257289748,6759.792627142092,11.133,6665.92,12.368,14
mc_v2_20260811_high_000092,mc_v2_20260811_high/task_0018,92,high,SuperGaussian,7703.166040694262,6970.124733254299,9.516,6881.47,10.667,14
mc_v2_20260811_high_000092,mc_v2_20260811_high/task_0018,92,high,Bastankhah_PorteAgel_2014,8043.436920617569,7558.856737021094,6.025,7510.96,6.62,14
mc_v2_20260811_high_000093,mc_v2_20260811_high/task_0018,93,high,Nygaard_TurboGaussian,7823.729703105475,6892.868712131529,11.898,6874.06,12.138,19
mc_v2_20260811_high_000093,mc_v2_20260811_high/task_0018,93,high,SuperGaussian,8120.384364854283,7199.718028710868,11.338,7179.46,11.587,19
mc_v2_20260811_high_000093,mc_v2_20260811_high/task_0018,93,high,Bastankhah_PorteAgel_2014,8594.054965245516,7982.172439373489,7.12,7967.78,7.287,19
mc_v2_20260811_high_000094,mc_v2_20260811_high/task_0018,94,high,Nygaard_TurboGaussian,8526.98831952876,7601.786675872883,10.85,7499.19,12.053,14
mc_v2_20260811_high_000094,mc_v2_20260811_high/task_0018,94,high,SuperGaussian,8630.895301715515,7798.334844548004,9.646,7700.3,10.782,14
mc_v2_20260811_high_000094,mc_v2_20260811_high/task_0018,94,high,Bastankhah_PorteAgel_2014,9000.570053766245,8459.020627543077,6.017,8402.32,6.647,14
