trial_id,run_id,seed,tier,wake_model,isolated_aep_gwh,real_neighbors_aep_gwh,real_neighbors_loss_pct,time_weighted_aep_gwh,time_weighted_loss_pct,n_segments
mc_v2_20260811_high_000065,mc_v2_20260811_high/task_0013,65,high,Nygaard_TurboGaussian,8016.561937384352,7042.340128293925,12.153,7015.52,12.487,14
mc_v2_20260811_high_000065,mc_v2_20260811_high/task_0013,65,high,SuperGaussian,8314.098812910233,7409.362185982728,10.882,7381.93,11.212,14
mc_v2_20260811_high_000065,mc_v2_20260811_high/task_0013,65,high,Bastankhah_PorteAgel_2014,8783.658742778403,8181.202044412665,6.859,8167.28,7.017,14
mc_v2_20260811_high_000066,mc_v2_20260811_high/task_0013,66,high,Nygaard_TurboGaussian,8151.282248342575,7160.506235404115,12.155,7102.51,12.866,20
mc_v2_20260811_high_000066,mc_v2_20260811_high/task_0013,66,high,SuperGaussian,8251.235914861041,7354.379838807014,10.869,7302.49,11.498,20
mc_v2_20260811_high_000066,mc_v2_20260811_high/task_0013,66,high,Bastankhah_PorteAgel_2014,8603.650684942593,8025.42940591608,6.721,7995.48,7.069,20
mc_v2_20260811_high_000067,mc_v2_20260811_high/task_0013,67,high,Nygaard_TurboGaussian,8283.756462647674,7425.5465124158345,10.36,7361.84,11.129,24
mc_v2_20260811_high_000067,mc_v2_20260811_high/task_0013,67,high,SuperGaussian,8383.182843295475,7571.098627650905,9.687,7516.88,10.334,24
mc_v2_20260811_high_000067,mc_v2_20260811_high/task_0013,67,high,Bastankhah_PorteAgel_2014,8735.257885675634,8203.76573968695,6.084,8170.63,6.464,24
mc_v2_20260811_high_000068,mc_v2_20260811_high/task_0013,68,high,Nygaard_TurboGaussian,8457.497880342711,7539.700629190503,10.852,7478.97,11.57,19
mc_v2_20260811_high_000068,mc_v2_20260811_high/task_0013,68,high,SuperGaussian,8637.606357261157,7812.360877132342,9.554,7757.4,10.19,19
mc_v2_20260811_high_000068,mc_v2_20260811_high/task_0013,68,high,Bastankhah_PorteAgel_2014,9038.57810223701,8496.966538747165,5.992,8468.21,6.31,19
mc_v2_20260811_high_000069,mc_v2_20260811_high/task_0013,69,high,Nygaard_TurboGaussian,8078.794409451679,7151.217648985652,11.482,7078.73,12.379,14
mc_v2_20260811_high_000069,mc_v2_20260811_high/task_0013,69,high,SuperGaussian,8330.262838804088,7481.721422656023,10.186,7422.24,10.9,14
mc_v2_20260811_high_000069,mc_v2_20260811_high/task_0013,69,high,Bastankhah_PorteAgel_2014,8788.827232467895,8222.434371543566,6.444,8183.82,6.884,14
