trial_id,run_id,seed,farm_name,is_synthetic,n_turbines,turbine_used
mc_v2_20260811_high_000065,mc_v2_20260811_high/task_0013,65,Vineyard Wind,False,62,GE Haliade-X 13MW  (Vineyard 1)
mc_v2_20260811_high_000065,mc_v2_20260811_high/task_0013,65,Revolution Wind,False,65,Siemens Gamesa SG 11.0-200 DD
mc_v2_20260811_high_000065,mc_v2_20260811_high/task_0013,65,South Fork Wind,False,12,Siemens Gamesa SG 11.0-200 DD
mc_v2_20260811_high_000065,mc_v2_20260811_high/task_0013,65,Sunrise Wind South,False,96,Siemens Gamesa SG 11.0-200 DD
mc_v2_20260811_high_000065,mc_v2_20260811_high/task_0013,65,Sunrise Wind North,True,3,Haliade-X 13MW
mc_v2_20260811_high_000065,mc_v2_20260811_high/task_0013,65,Revolution Wind North,True,1,Haliade-X 13MW
mc_v2_20260811_high_000065,mc_v2_20260811_high/task_0013,65,Vineyard Northeast,True,172,Haliade-X 13MW
mc_v2_20260811_high_000065,mc_v2_20260811_high/task_0013,65,New England Wind 1,True,39,IEA 2200-22MW
mc_v2_20260811_high_000065,mc_v2_20260811_high/task_0013,65,New England Wind 2 South,True,37,IEA 2200-22MW
mc_v2_20260811_high_000065,mc_v2_20260811_high/task_0013,65,Beacon Wind,True,173,Haliade-X 13MW
mc_v2_20260811_high_000065,mc_v2_20260811_high/task_0013,65,Bay State Wind South,True,195,Haliade-X 13MW
mc_v2_20260811_high_000065,mc_v2_20260811_high/task_0013,65,Bay State Wind North,True,1,Haliade-X 15.5MW
mc_v2_20260811_high_000065,mc_v2_20260811_high/task_0013,65,SouthCoast Wind,True,203,SG11.0-200DD
mc_v2_20260811_high_000065,mc_v2_20260811_high/task_0013,65,Speculative_00,True,11,Haliade-X 15.5MW
mc_v2_20260811_high_000065,mc_v2_20260811_high/task_0013,65,Speculative_01,True,1,Haliade-X 15.5MW
mc_v2_20260811_high_000065,mc_v2_20260811_high/task_0013,65,Speculative_02,True,89,Haliade-X 15.5MW
mc_v2_20260811_high_000065,mc_v2_20260811_high/task_0013,65,Speculative_03,True,11,Haliade-X 13MW
mc_v2_20260811_high_000065,mc_v2_20260811_high/task_0013,65,Speculative_04,True,10,Haliade-X 13MW
mc_v2_20260811_high_000065,mc_v2_20260811_high/task_0013,65,Speculative_05,True,31,IEA 2200-22MW
mc_v2_20260811_high_000065,mc_v2_20260811_high/task_0013,65,Speculative_06,True,36,SG11.0-200DD
mc_v2_20260811_high_000065,mc_v2_20260811_high/task_0013,65,Speculative_07,True,16,IEA 2200-22MW
mc_v2_20260811_high_000065,mc_v2_20260811_high/task_0013,65,Speculative_08,True,20,IEA 2200-22MW
mc_v2_20260811_high_000065,mc_v2_20260811_high/task_0013,65,Speculative_09,True,54,SG11.0-200DD
mc_v2_20260811_high_000065,mc_v2_20260811_high/task_0013,65,Speculative_10,True,32,Haliade-X 13MW
mc_v2_20260811_high_000065,mc_v2_20260811_high/task_0013,65,Speculative_11,True,187,SG11.0-200DD
mc_v2_20260811_high_000065,mc_v2_20260811_high/task_0013,65,Speculative_12,True,43,Haliade-X 15.5MW
mc_v2_20260811_high_000066,mc_v2_20260811_high/task_0013,66,Vineyard Wind,False,62,GE Haliade-X 13MW  (Vineyard 1)
mc_v2_20260811_high_000066,mc_v2_20260811_high/task_0013,66,Revolution Wind,False,65,Siemens Gamesa SG 11.0-200 DD
mc_v2_20260811_high_000066,mc_v2_20260811_high/task_0013,66,South Fork Wind,False,12,Siemens Gamesa SG 11.0-200 DD
mc_v2_20260811_high_000066,mc_v2_20260811_high/task_0013,66,Sunrise Wind South,False,96,Siemens Gamesa SG 11.0-200 DD
mc_v2_20260811_high_000066,mc_v2_20260811_high/task_0013,66,Sunrise Wind North,True,2,Haliade-X 15.5MW
mc_v2_20260811_high_000066,mc_v2_20260811_high/task_0013,66,Revolution Wind North,True,1,SG11.0-200DD
mc_v2_20260811_high_000066,mc_v2_20260811_high/task_0013,66,Vineyard Northeast,True,98,IEA 2200-22MW
mc_v2_20260811_high_000066,mc_v2_20260811_high/task_0013,66,New England Wind 1,True,66,Haliade-X 13MW
mc_v2_20260811_high_000066,mc_v2_20260811_high/task_0013,66,New England Wind 2 South,True,37,IEA 2200-22MW
mc_v2_20260811_high_000066,mc_v2_20260811_high/task_0013,66,Beacon Wind,True,204,SG11.0-200DD
mc_v2_20260811_high_000066,mc_v2_20260811_high/task_0013,66,Bay State Wind South,True,114,IEA 2200-22MW
mc_v2_20260811_high_000066,mc_v2_20260811_high/task_0013,66,Bay State Wind North,True,3,Haliade-X 13MW
mc_v2_20260811_high_000066,mc_v2_20260811_high/task_0013,66,SouthCoast Wind,True,95,IEA 2200-22MW
mc_v2_20260811_high_000066,mc_v2_20260811_high/task_0013,66,Speculative_00,True,1,IEA 2200-22MW
mc_v2_20260811_high_000066,mc_v2_20260811_high/task_0013,66,Speculative_01,True,46,Haliade-X 15.5MW
mc_v2_20260811_high_000066,mc_v2_20260811_high/task_0013,66,Speculative_02,True,39,IEA 2200-22MW
mc_v2_20260811_high_000066,mc_v2_20260811_high/task_0013,66,Speculative_03,True,37,Haliade-X 15.5MW
mc_v2_20260811_high_000066,mc_v2_20260811_high/task_0013,66,Speculative_04,True,10,Haliade-X 13MW
mc_v2_20260811_high_000066,mc_v2_20260811_high/task_0013,66,Speculative_05,True,10,SG11.0-200DD
mc_v2_20260811_high_000066,mc_v2_20260811_high/task_0013,66,Speculative_06,True,55,Haliade-X 13MW
mc_v2_20260811_high_000066,mc_v2_20260811_high/task_0013,66,Speculative_07,True,36,Haliade-X 15.5MW
mc_v2_20260811_high_000066,mc_v2_20260811_high/task_0013,66,Speculative_08,True,2,SG11.0-200DD
mc_v2_20260811_high_000066,mc_v2_20260811_high/task_0013,66,Speculative_09,True,11,SG11.0-200DD
mc_v2_20260811_high_000066,mc_v2_20260811_high/task_0013,66,Speculative_10,True,62,Haliade-X 13MW
mc_v2_20260811_high_000066,mc_v2_20260811_high/task_0013,66,Speculative_11,True,53,SG11.0-200DD
mc_v2_20260811_high_000066,mc_v2_20260811_high/task_0013,66,Speculative_12,True,11,SG11.0-200DD
mc_v2_20260811_high_000066,mc_v2_20260811_high/task_0013,66,Speculative_13,True,22,Haliade-X 15.5MW
mc_v2_20260811_high_000066,mc_v2_20260811_high/task_0013,66,Speculative_14,True,24,IEA 2200-22MW
mc_v2_20260811_high_000066,mc_v2_20260811_high/task_0013,66,Speculative_15,True,43,Haliade-X 13MW
mc_v2_20260811_high_000066,mc_v2_20260811_high/task_0013,66,Speculative_16,True,2,Haliade-X 15.5MW
mc_v2_20260811_high_000066,mc_v2_20260811_high/task_0013,66,Speculative_17,True,6,IEA 2200-22MW
mc_v2_20260811_high_000066,mc_v2_20260811_high/task_0013,66,Speculative_18,True,160,Haliade-X 13MW
mc_v2_20260811_high_000067,mc_v2_20260811_high/task_0013,67,Vineyard Wind,False,62,GE Haliade-X 13MW  (Vineyard 1)
mc_v2_20260811_high_000067,mc_v2_20260811_high/task_0013,67,Revolution Wind,False,65,Siemens Gamesa SG 11.0-200 DD
mc_v2_20260811_high_000067,mc_v2_20260811_high/task_0013,67,South Fork Wind,False,12,Siemens Gamesa SG 11.0-200 DD
mc_v2_20260811_high_000067,mc_v2_20260811_high/task_0013,67,Sunrise Wind South,False,96,Siemens Gamesa SG 11.0-200 DD
mc_v2_20260811_high_000067,mc_v2_20260811_high/task_0013,67,Sunrise Wind North,True,2,IEA 2200-22MW
mc_v2_20260811_high_000067,mc_v2_20260811_high/task_0013,67,Revolution Wind North,True,1,IEA 2200-22MW
mc_v2_20260811_high_000067,mc_v2_20260811_high/task_0013,67,Vineyard Northeast,True,142,Haliade-X 15.5MW
mc_v2_20260811_high_000067,mc_v2_20260811_high/task_0013,67,New England Wind 1,True,39,IEA 2200-22MW
