trial_id,run_id,seed,wake_model,dt_aep_s,isolated_aep_gwh,real_neighbors_aep_gwh,real_neighbors_loss_pct,full_cluster_aep_gwh,full_cluster_loss_pct
mc_20260807_0627_low_000065,mc_20260807_0627_low/task_0013,65,Nygaard_TurboGaussian,10.1,3181.230391629047,3120.3198874251993,1.915,2794.07092858343,12.17
mc_20260807_0627_low_000065,mc_20260807_0627_low/task_0013,65,SuperGaussian,3.59,3234.134035226113,3229.688258608675,0.137,2927.5321757740367,9.48
mc_20260807_0627_low_000066,mc_20260807_0627_low/task_0013,66,Nygaard_TurboGaussian,6.86,3270.9787044353006,3208.479614160842,1.911,2894.428870086209,11.512
mc_20260807_0627_low_000066,mc_20260807_0627_low/task_0013,66,SuperGaussian,2.94,3322.6517052594854,3318.079203253661,0.138,3056.2744424981456,8.017
mc_20260807_0627_low_000067,mc_20260807_0627_low/task_0013,67,Nygaard_TurboGaussian,8.44,3319.9580886701615,3266.281148956162,1.617,2950.9550806553334,11.115
mc_20260807_0627_low_000067,mc_20260807_0627_low/task_0013,67,SuperGaussian,3.21,3370.6009842296835,3366.6995461613856,0.116,3077.1101695394636,8.707
mc_20260807_0627_low_000068,mc_20260807_0627_low/task_0013,68,Nygaard_TurboGaussian,8.58,3493.7421283179638,3426.3994974410302,1.928,3020.8665678752022,13.535
mc_20260807_0627_low_000068,mc_20260807_0627_low/task_0013,68,SuperGaussian,3.44,3548.6971457044187,3543.8642826200107,0.136,3184.2832706910062,10.269
mc_20260807_0627_low_000069,mc_20260807_0627_low/task_0013,69,Nygaard_TurboGaussian,6.97,3265.1673114472883,3194.2720662317724,2.171,2851.325046396256,12.674
mc_20260807_0627_low_000069,mc_20260807_0627_low/task_0013,69,SuperGaussian,2.78,3324.1144893396213,3319.014678953786,0.153,3007.3230532151247,9.53
