trial_id,run_id,seed,wake_model,dt_aep_s,isolated_aep_gwh,real_neighbors_aep_gwh,real_neighbors_loss_pct,full_cluster_aep_gwh,full_cluster_loss_pct
mc_20260807_0627_low_000095,mc_20260807_0627_low/task_0019,95,Nygaard_TurboGaussian,8.8,3171.8887666651663,3113.612177738478,1.837,2755.486776528935,13.128
mc_20260807_0627_low_000095,mc_20260807_0627_low/task_0019,95,SuperGaussian,3.79,3225.820964332391,3221.586069142712,0.131,2905.144393682416,9.941
mc_20260807_0627_low_000096,mc_20260807_0627_low/task_0019,96,Nygaard_TurboGaussian,6.0,3432.773433456406,3379.562925100412,1.55,3082.700424493878,10.198
mc_20260807_0627_low_000096,mc_20260807_0627_low/task_0019,96,SuperGaussian,1.94,3482.955750057154,3479.106121207109,0.111,3215.6247963617584,7.675
mc_20260807_0627_low_000097,mc_20260807_0627_low/task_0019,97,Nygaard_TurboGaussian,13.06,3293.364944533633,3221.776348184741,2.174,2818.752683702061,14.411
mc_20260807_0627_low_000097,mc_20260807_0627_low/task_0019,97,SuperGaussian,4.89,3349.1996943137547,3344.0690832520677,0.153,2968.33365344461,11.372
mc_20260807_0627_low_000098,mc_20260807_0627_low/task_0019,98,Nygaard_TurboGaussian,5.52,3020.031050082659,2970.2073078442168,1.65,2646.3614373565574,12.373
mc_20260807_0627_low_000098,mc_20260807_0627_low/task_0019,98,SuperGaussian,2.67,3070.34913940018,3066.7330092428024,0.118,2780.662396895621,9.435
mc_20260807_0627_low_000099,mc_20260807_0627_low/task_0019,99,Nygaard_TurboGaussian,8.28,3095.9019264450394,3038.571117936178,1.852,2712.01942362674,12.4
mc_20260807_0627_low_000099,mc_20260807_0627_low/task_0019,99,SuperGaussian,2.7,3147.8401033167434,3143.716826319488,0.131,2855.7200498898183,9.28
