trial_id,run_id,seed,tier,target_mw,delivered_mw,fraction_used,n_tries,success,band,angle,template,turbine,arrival_year
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,806.0,0.0,0.0,160,False,"(90, 105)",240,,SG11.0-200DD,0.514
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,715.0,0.0,0.0,160,False,"(3, 10)",240,,Haliade-X 13MW,0.866
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,780.0,585.0,0.75,57,True,"(30, 45)",270,staircase_9corners,SG11.0-200DD,1.322
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,1833.0,0.0,0.0,160,False,"(20, 30)",180,,Haliade-X 13MW,1.394
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,2080.0,0.0,0.0,160,False,"(75, 90)",210,,IEA 2200-22MW,2.259
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,806.0,0.0,0.0,160,False,"(20, 30)",0,,Haliade-X 13MW,3.232
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,1833.0,458.25,0.25,140,True,"(60, 75)",30,staircase_9corners,SG11.0-200DD,3.648
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,1833.0,1833.0,1.0,21,True,"(30, 45)",90,staircase_7corners,SG11.0-200DD,3.938
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,1833.0,0.0,0.0,160,False,"(20, 30)",210,,Haliade-X 13MW,5.505
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,1833.0,916.5,0.5,82,True,"(30, 45)",30,staircase_9corners,Haliade-X 15.5MW,6.914
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,806.0,806.0,1.0,1,True,"(105, 120)",270,staircase_7corners,Haliade-X 13MW,7.149
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,132.0,132.0,1.0,8,True,"(60, 75)",330,staircase_8corners,Haliade-X 15.5MW,7.392
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,806.0,0.0,0.0,160,False,"(45, 60)",150,,SG11.0-200DD,7.658
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,780.0,0.0,0.0,160,False,"(3, 10)",180,,IEA 2200-22MW,8.07
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,2080.0,0.0,0.0,160,False,"(30, 45)",120,,Haliade-X 15.5MW,9.882
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,806.0,0.0,0.0,160,False,"(30, 45)",330,,Haliade-X 13MW,9.947
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,1833.0,0.0,0.0,160,False,"(3, 10)",60,,Haliade-X 15.5MW,10.914
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,924.0,0.0,0.0,160,False,"(105, 120)",180,,SG11.0-200DD,11.016
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,2080.0,0.0,0.0,160,False,"(10, 20)",30,,Haliade-X 13MW,11.121
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,715.0,0.0,0.0,160,False,"(10, 20)",330,,SG11.0-200DD,11.216
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,1833.0,0.0,0.0,160,False,"(10, 20)",120,,IEA 2200-22MW,11.43
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,1833.0,1833.0,1.0,1,True,"(60, 75)",60,staircase_7corners,Haliade-X 15.5MW,11.48
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,806.0,201.5,0.25,149,True,"(30, 45)",30,staircase_7corners,SG11.0-200DD,11.678
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,572.0,0.0,0.0,160,False,"(60, 75)",120,,Haliade-X 15.5MW,12.442
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,132.0,0.0,0.0,160,False,"(3, 10)",30,,Haliade-X 13MW,13.997
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,30.0,0.0,0.0,40,False,"(3, 10)",120,,Haliade-X 15.5MW,14.419
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,1833.0,1833.0,1.0,2,True,"(60, 75)",270,staircase_7corners,Haliade-X 13MW,14.486
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,780.0,390.0,0.5,95,True,"(30, 45)",90,staircase_8corners,IEA 2200-22MW,15.827
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,572.0,0.0,0.0,160,False,"(45, 60)",300,,IEA 2200-22MW,15.985
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,1833.0,0.0,0.0,160,False,"(30, 45)",240,,IEA 2200-22MW,15.989
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,30.0,30.0,1.0,1,True,"(45, 60)",270,staircase_9corners,Haliade-X 13MW,16.077
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,924.0,0.0,0.0,160,False,"(105, 120)",150,,Haliade-X 13MW,16.167
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,806.0,0.0,0.0,160,False,"(30, 45)",300,,IEA 2200-22MW,16.728
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,572.0,0.0,0.0,160,False,"(90, 105)",240,,SG11.0-200DD,17.478
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,924.0,0.0,0.0,160,False,"(45, 60)",270,,Haliade-X 15.5MW,17.577
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,132.0,0.0,0.0,160,False,"(3, 10)",150,,Haliade-X 15.5MW,18.019
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,572.0,0.0,0.0,160,False,"(75, 90)",240,,Haliade-X 15.5MW,18.264
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,572.0,572.0,1.0,1,True,"(90, 105)",30,staircase_6corners,SG11.0-200DD,19.376
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,924.0,0.0,0.0,160,False,"(45, 60)",270,,Haliade-X 15.5MW,19.639
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,1833.0,0.0,0.0,160,False,"(30, 45)",330,,IEA 2200-22MW,20.111
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,924.0,0.0,0.0,160,False,"(45, 60)",300,,Haliade-X 15.5MW,20.632
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,715.0,715.0,1.0,5,True,"(90, 105)",30,staircase_8corners,Haliade-X 15.5MW,20.978
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,780.0,0.0,0.0,160,False,"(105, 120)",210,,Haliade-X 13MW,21.27
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,132.0,0.0,0.0,160,False,"(105, 120)",150,,Haliade-X 13MW,21.609
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,1833.0,0.0,0.0,160,False,"(105, 120)",210,,SG11.0-200DD,23.862
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,132.0,132.0,1.0,1,True,"(90, 105)",60,staircase_6corners,Haliade-X 15.5MW,23.897
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,780.0,0.0,0.0,160,False,"(45, 60)",300,,Haliade-X 15.5MW,23.917
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,30.0,0.0,0.0,40,False,"(20, 30)",240,,SG11.0-200DD,23.919
mc_v2_20260811_high_000136,mc_v2_20260811_high/task_0027,136,high,572.0,572.0,1.0,3,True,"(60, 75)",90,staircase_7corners,Haliade-X 13MW,0.374
mc_v2_20260811_high_000136,mc_v2_20260811_high/task_0027,136,high,132.0,0.0,0.0,160,False,"(10, 20)",330,,Haliade-X 13MW,0.669
mc_v2_20260811_high_000136,mc_v2_20260811_high/task_0027,136,high,780.0,0.0,0.0,160,False,"(105, 120)",150,,Haliade-X 13MW,1.423
mc_v2_20260811_high_000136,mc_v2_20260811_high/task_0027,136,high,924.0,0.0,0.0,160,False,"(60, 75)",240,,Haliade-X 15.5MW,2.222
mc_v2_20260811_high_000136,mc_v2_20260811_high/task_0027,136,high,132.0,132.0,1.0,1,True,"(75, 90)",60,staircase_6corners,SG11.0-200DD,2.501
mc_v2_20260811_high_000136,mc_v2_20260811_high/task_0027,136,high,806.0,806.0,1.0,1,True,"(45, 60)",30,staircase_8corners,Haliade-X 15.5MW,3.51
mc_v2_20260811_high_000136,mc_v2_20260811_high/task_0027,136,high,715.0,0.0,0.0,160,False,"(90, 105)",240,,Haliade-X 13MW,3.586
mc_v2_20260811_high_000136,mc_v2_20260811_high/task_0027,136,high,2080.0,0.0,0.0,160,False,"(3, 10)",300,,Haliade-X 13MW,3.815
mc_v2_20260811_high_000136,mc_v2_20260811_high/task_0027,136,high,2080.0,520.0,0.25,135,True,"(75, 90)",330,staircase_9corners,SG11.0-200DD,4.369
mc_v2_20260811_high_000136,mc_v2_20260811_high/task_0027,136,high,780.0,585.0,0.75,46,True,"(105, 120)",300,staircase_9corners,SG11.0-200DD,4.55
mc_v2_20260811_high_000136,mc_v2_20260811_high/task_0027,136,high,2080.0,2080.0,1.0,12,True,"(75, 90)",90,staircase_8corners,IEA 2200-22MW,5.137
mc_v2_20260811_high_000136,mc_v2_20260811_high/task_0027,136,high,2080.0,0.0,0.0,160,False,"(20, 30)",150,,Haliade-X 15.5MW,6.776
mc_v2_20260811_high_000136,mc_v2_20260811_high/task_0027,136,high,2080.0,0.0,0.0,160,False,"(90, 105)",240,,Haliade-X 13MW,7.671
mc_v2_20260811_high_000136,mc_v2_20260811_high/task_0027,136,high,806.0,0.0,0.0,160,False,"(90, 105)",0,,Haliade-X 15.5MW,7.859
mc_v2_20260811_high_000136,mc_v2_20260811_high/task_0027,136,high,780.0,0.0,0.0,160,False,"(30, 45)",240,,SG11.0-200DD,8.351
mc_v2_20260811_high_000136,mc_v2_20260811_high/task_0027,136,high,780.0,780.0,1.0,28,True,"(20, 30)",60,staircase_9corners,Haliade-X 15.5MW,9.452
mc_v2_20260811_high_000136,mc_v2_20260811_high/task_0027,136,high,806.0,806.0,1.0,1,True,"(75, 90)",270,staircase_7corners,IEA 2200-22MW,10.286
mc_v2_20260811_high_000136,mc_v2_20260811_high/task_0027,136,high,806.0,806.0,1.0,23,True,"(30, 45)",270,staircase_10corners,Haliade-X 13MW,10.968
mc_v2_20260811_high_000136,mc_v2_20260811_high/task_0027,136,high,132.0,33.0,0.25,129,True,"(45, 60)",300,staircase_10corners,Haliade-X 13MW,11.098
mc_v2_20260811_high_000136,mc_v2_20260811_high/task_0027,136,high,806.0,806.0,1.0,3,True,"(105, 120)",270,staircase_10corners,SG11.0-200DD,12.131
mc_v2_20260811_high_000136,mc_v2_20260811_high/task_0027,136,high,806.0,604.5,0.75,76,True,"(30, 45)",0,staircase_6corners,Haliade-X 15.5MW,13.121
mc_v2_20260811_high_000136,mc_v2_20260811_high/task_0027,136,high,715.0,0.0,0.0,160,False,"(10, 20)",0,,Haliade-X 13MW,13.248
mc_v2_20260811_high_000136,mc_v2_20260811_high/task_0027,136,high,572.0,143.0,0.25,121,True,"(60, 75)",30,staircase_9corners,Haliade-X 13MW,14.664
mc_v2_20260811_high_000136,mc_v2_20260811_high/task_0027,136,high,30.0,30.0,1.0,1,True,"(75, 90)",60,staircase_7corners,SG11.0-200DD,14.8
mc_v2_20260811_high_000136,mc_v2_20260811_high/task_0027,136,high,30.0,30.0,1.0,2,True,"(30, 45)",60,staircase_7corners,Haliade-X 15.5MW,15.195
mc_v2_20260811_high_000136,mc_v2_20260811_high/task_0027,136,high,30.0,30.0,1.0,1,True,"(75, 90)",270,staircase_6corners,SG11.0-200DD,15.532
mc_v2_20260811_high_000136,mc_v2_20260811_high/task_0027,136,high,1833.0,0.0,0.0,160,False,"(60, 75)",240,,SG11.0-200DD,15.566
mc_v2_20260811_high_000136,mc_v2_20260811_high/task_0027,136,high,806.0,0.0,0.0,160,False,"(75, 90)",150,,IEA 2200-22MW,16.214
mc_v2_20260811_high_000136,mc_v2_20260811_high/task_0027,136,high,780.0,0.0,0.0,160,False,"(20, 30)",90,,Haliade-X 13MW,16.367
mc_v2_20260811_high_000136,mc_v2_20260811_high/task_0027,136,high,1833.0,0.0,0.0,160,False,"(3, 10)",120,,IEA 2200-22MW,16.531
mc_v2_20260811_high_000136,mc_v2_20260811_high/task_0027,136,high,715.0,0.0,0.0,160,False,"(20, 30)",90,,IEA 2200-22MW,16.59
mc_v2_20260811_high_000136,mc_v2_20260811_high/task_0027,136,high,572.0,0.0,0.0,160,False,"(3, 10)",120,,Haliade-X 13MW,18.147
mc_v2_20260811_high_000136,mc_v2_20260811_high/task_0027,136,high,780.0,0.0,0.0,160,False,"(30, 45)",330,,Haliade-X 13MW,18.591
mc_v2_20260811_high_000136,mc_v2_20260811_high/task_0027,136,high,780.0,0.0,0.0,160,False,"(10, 20)",60,,IEA 2200-22MW,18.688
mc_v2_20260811_high_000136,mc_v2_20260811_high/task_0027,136,high,30.0,0.0,0.0,40,False,"(105, 120)",210,,Haliade-X 13MW,18.734
mc_v2_20260811_high_000136,mc_v2_20260811_high/task_0027,136,high,715.0,0.0,0.0,160,False,"(10, 20)",150,,SG11.0-200DD,18.773
mc_v2_20260811_high_000136,mc_v2_20260811_high/task_0027,136,high,780.0,0.0,0.0,160,False,"(30, 45)",30,,IEA 2200-22MW,19.213
