trial_id,run_id,seed,tier,wake_model,isolated_aep_gwh,real_neighbors_aep_gwh,real_neighbors_loss_pct,time_weighted_aep_gwh,time_weighted_loss_pct,n_segments
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,Nygaard_TurboGaussian,8571.498624274987,7695.120762466235,10.224,7598.78,11.348,15
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,SuperGaussian,8669.728344275445,7817.369632557369,9.831,7721.65,10.935,15
mc_v2_20260811_high_000135,mc_v2_20260811_high/task_0027,135,high,Bastankhah_PorteAgel_2014,9040.075605051641,8490.524957638037,6.079,8432.15,6.725,15
mc_v2_20260811_high_000136,mc_v2_20260811_high/task_0027,136,high,Nygaard_TurboGaussian,7408.91495970816,6476.389834847255,12.587,6424.54,13.286,19
mc_v2_20260811_high_000136,mc_v2_20260811_high/task_0027,136,high,SuperGaussian,7692.2513252013405,6823.706971920967,11.291,6773.51,11.944,19
mc_v2_20260811_high_000136,mc_v2_20260811_high/task_0027,136,high,Bastankhah_PorteAgel_2014,8141.44476066287,7561.328791416611,7.125,7526.11,7.558,19
mc_v2_20260811_high_000137,mc_v2_20260811_high/task_0027,137,high,Nygaard_TurboGaussian,7560.969752967087,6743.402722098209,10.813,6675.26,11.714,23
mc_v2_20260811_high_000137,mc_v2_20260811_high/task_0027,137,high,SuperGaussian,7726.651572293806,6949.3385669627405,10.06,6880.89,10.946,23
mc_v2_20260811_high_000137,mc_v2_20260811_high/task_0027,137,high,Bastankhah_PorteAgel_2014,8087.609015622247,7573.97674138503,6.351,7537.69,6.8,23
mc_v2_20260811_high_000138,mc_v2_20260811_high/task_0027,138,high,Nygaard_TurboGaussian,7866.952601952231,7047.82618774145,10.412,7000.93,11.008,21
mc_v2_20260811_high_000138,mc_v2_20260811_high/task_0027,138,high,SuperGaussian,8149.645029559155,7331.699299767088,10.037,7291.79,10.526,21
mc_v2_20260811_high_000138,mc_v2_20260811_high/task_0027,138,high,Bastankhah_PorteAgel_2014,8602.967860948995,8055.35736768833,6.365,8029.05,6.671,21
mc_v2_20260811_high_000139,mc_v2_20260811_high/task_0027,139,high,Nygaard_TurboGaussian,7424.069123021264,6556.785870994758,11.682,6504.48,12.387,19
mc_v2_20260811_high_000139,mc_v2_20260811_high/task_0027,139,high,SuperGaussian,7531.563947805214,6771.780108232133,10.088,6728.34,10.665,19
mc_v2_20260811_high_000139,mc_v2_20260811_high/task_0027,139,high,Bastankhah_PorteAgel_2014,7878.071513793383,7371.057960370736,6.436,7343.98,6.779,19
