eval,time_s,iter,obj,aep,rms_viol,x,y,label
1,0.0,0,-694.2721176732907,694.2721176732907,4.1764290187936925,45.646;2208.248;2181.402;588.850;625.289;961.658;1841.436;1091.645;369.862;1520.194;733.816;3865.660;4184.242;170.493;3076.073;2520.143;3951.231;2934.355;2410.486;3090.681;1700.500;3055.530;3629.430;2048.941;4138.307;3536.455;4326.781;746.400;2292.773;4160.277;2857.978;3787.660;4271.722;816.383;1069.709;3842.964;3987.620;3336.423;1526.369;2039.553;2686.366;2183.640;2103.086;1916.444;3829.797;824.378;3025.766;3095.528;4070.880;173.601;2847.314;2807.438;2031.470;233.461;169.712;745.938;3496.011;715.467;610.450;1552.835;2131.793;3070.040;3525.088;1173.807;4001.695;100.615;1650.540;878.387;1508.343;1954.094;2191.814;1823.124;942.726;953.215;1022.151;3207.977;1830.042;2569.152;2175.081;1892.206;3232.970;2447.353;1331.575;4271.512;989.307;610.584;2705.703;2164.487;805.872;480.966;2374.132;1272.917;453.438;2158.647;2781.203;167.065;2200.475;367.591;3481.800;3335.359;1154.002;443.778;4035.648;2276.825;587.575;495.190;3703.221;2402.729;1148.473;2533.632;1380.951;3483.142;2169.599;4246.696;2289.373;3973.295;1099.140;2294.544;2225.281;3577.515;322.055;3679.311;3538.637;1787.814;160.385;3375.918;2987.281;4043.287;2464.817;4257.963;1356.891;1491.116;3215.880;3086.028;3191.535;3933.348;3153.256;3001.472;3709.714;2838.524;1331.875;3646.637;1076.766;3096.635,2357.908;1675.562;785.919;3897.659;353.027;3535.790;3007.270;2032.846;2921.817;1243.732;3790.929;785.310;2550.727;2039.991;2962.176;2094.948;4191.049;3754.334;3953.431;112.504;688.261;2098.352;3232.776;1567.762;2483.596;200.066;2817.942;2997.308;1740.805;601.361;1832.414;3249.236;2570.954;3887.106;2546.498;783.070;2603.707;237.062;3271.018;884.566;3980.572;2083.699;1943.274;598.751;3553.861;4034.927;3056.189;2937.196;3109.118;3277.180;3144.219;629.035;2931.975;4005.573;142.670;813.183;3354.349;184.214;1227.540;3775.026;1623.776;3955.564;1272.030;1673.423;481.243;3584.348;4107.336;805.672;1369.274;2968.698;348.045;143.986;1436.933;1701.094;2415.456;2432.897;1452.560;1872.865;1108.170;891.595;3421.112;614.209;1985.296;539.100;3591.658;3711.356;505.010;3172.320;4062.588;1698.536;3419.296;4065.097;21.786;1199.369;160.684;876.444;49.315;215.158;2857.107;1270.384;3715.405;1466.506;4053.751;578.101;2415.622;1295.512;3547.074;1485.777;532.529;2004.629;1099.479;3279.026;3238.048;44.901;13.165;4039.228;1420.650;1304.068;1192.075;1081.185;3411.625;1158.249;3163.543;2962.471;2422.349;3004.201;765.745;2043.880;2173.419;120.610;960.249;4106.999;2898.035;4306.115;1624.982;3354.518;2638.527;2649.207;498.554;977.683;317.955;2223.332;1518.436;865.570,init
2000,7342.38373374939,1999,-808.6961167373687,808.6961167373687,0.001877285717506077,0.012;2152.306;2671.663;-0.062;7.292;995.423;1492.189;618.194;0.001;1662.319;0.148;4343.728;4399.786;0.667;2827.997;2657.472;4399.968;3061.203;2414.350;3360.015;1174.111;3649.206;3809.270;1536.643;4399.982;3656.857;4399.969;0.088;2601.258;4377.267;3128.999;4400.069;4398.018;925.638;1118.316;4293.795;4399.892;3809.334;1539.257;1712.607;2717.102;1917.916;1458.235;1122.216;4399.989;856.952;2669.617;2977.087;4400.012;0.082;2524.959;3408.546;1734.326;-0.013;0.031;0.057;3243.262;767.621;0.448;1428.857;2261.112;3538.921;4033.842;1469.216;4398.581;0.060;2127.853;704.361;931.324;2146.940;1742.059;1456.396;534.075;437.707;562.394;4009.006;1604.760;2906.407;2153.394;1703.424;3345.106;2832.624;1161.941;4399.879;473.403;532.423;2916.487;1974.181;392.033;-0.058;2387.048;1366.423;1.593;2407.229;2506.610;0.453;1792.630;-0.048;3871.615;4227.969;1054.221;0.555;4125.237;2174.736;587.417;0.050;3788.830;2903.787;321.799;2059.337;612.259;3187.408;1869.702;3996.501;2170.562;3802.625;1040.467;2297.718;2530.151;3482.115;0.112;4399.200;3839.204;1168.777;0.334;3569.826;3259.253;4399.820;2352.909;4399.967;652.111;1780.370;3789.005;2964.623;3320.983;4400.010;3374.418;3132.550;4399.916;3100.366;1156.237;3847.800;779.493;3606.896,2344.973;2149.144;532.782;4166.756;607.663;3890.630;3759.057;2392.434;2821.239;1304.229;3932.777;939.518;2442.923;2151.074;3153.715;2460.143;4400.010;3968.505;4400.038;0.044;463.686;2055.808;3761.914;1704.791;2139.751;0.028;3112.055;3076.771;1588.711;758.803;1804.925;3612.130;2894.607;4209.861;3076.620;1104.389;2672.367;518.671;3320.113;746.845;4400.076;2630.047;2416.191;846.764;4098.021;4400.028;3437.281;2910.906;3376.867;3286.184;3710.628;331.758;2959.305;4399.969;-0.032;999.753;4399.964;0.070;1192.848;4134.627;1918.666;4399.934;1522.985;1922.848;574.392;3705.063;4399.986;227.415;1641.872;3192.777;384.995;0.136;1395.711;1809.454;3135.009;2271.660;1514.173;2132.814;590.765;1080.067;3348.083;186.188;2270.767;184.994;4051.660;3497.227;-0.030;3523.827;4400.014;1916.371;3963.897;4400.020;227.424;1118.043;-0.090;790.739;0.067;416.818;3181.177;1275.390;3524.037;1627.004;4399.952;284.923;2759.242;1424.444;4037.617;1195.025;-0.002;2347.315;959.129;3688.826;4009.833;-0.027;-0.051;4399.937;1244.305;1449.233;834.589;1208.073;3511.019;1643.522;3525.102;2741.967;2574.461;2954.152;563.177;1883.404;2871.299;0.061;572.763;4399.794;2610.355;4399.978;1501.356;3872.019;2374.439;2678.592;380.302;858.739;-0.007;1785.428;2042.882;951.272,end
